Gene	Brain_Female1	Brain_Female2	Cerebellum_Female1	Cerebellum_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Testis_Male1
Locus_312658	1	3	1	3	0	0	0	3	1	0	14
ENSGGOG00000000832	1201	2160	1277	774	387	172	318	272	288	499	5428
blastnMacaque.Locus_102552	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000001095	93	136	66	24	38	18	104	177	343	314	533
blastnPan.CUFF.254338	1	1	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_448835	0	1	0	0	0	0	0	0	0	0	0
ENSGGOG00000009335	60	89	46	35	12	7	41	64	44	63	819
blastnMacaque.Locus_475041	0	0	0	0	0	0	0	0	0	0	0
Locus_149590	0	0	2	0	1	0	0	1	0	0	40
Locus_464603	0	0	0	0	0	0	0	0	8	2	0
ENSGGOG00000001228	46	105	29	41	128	84	212	220	158	246	841
Locus_196505	0	0	0	0	1	0	1	1	0	0	1
blastnHuman.CUFF.205627	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000009374	397	888	94	76	394	531	670	526	812	1745	665
ENSGGOG00000004580	1267	2163	501	168	113	119	538	525	218	389	1491
ENSGGOG00000015615	5	25	1	0	0	0	3	3	0	0	9
ENSGGOG00000005516	3299	8594	3801	1912	915	492	2113	2023	1729	1903	13813
ENSGGOG00000015646	9	38	20	12	2	0	1	2	3	2	50
ENSGGOG00000023039	0	0	0	0	0	0	0	0	0	1	49
ENSGGOG00000014750	1302	2102	1133	395	781	453	784	1444	1322	1140	2942
ENSGGOG00000001668	339	509	151	134	27	17	98	62	44	92	854
ENSGGOG00000011125	195	358	93	82	34	26	92	200	90	129	1370
ENSGGOG00000001142	1673	4997	858	882	3077	1951	2134	2630	1038	1849	2927
blastnHuman.Locus_174295	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000011867	62	163	42	29	25	10	35	39	64	88	259
blastnMacaque.Locus_428547	0	0	0	0	0	0	0	0	0	0	0
Locus_465203	0	0	0	0	0	0	0	0	0	0	21
ENSGGOG00000014081	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000015935	111	244	55	13	11	10	13	12	9	48	301
ENSGGOG00000024291	3	12	1	3	14	17	89	283	143	230	66
ENSGGOG00000008564	103	178	69	58	45	24	82	161	97	138	881
ENSGGOG00000000144	10	15	11	21	3	10	80	18	14	37	410
blastnHuman.Locus_193092	0	0	0	0	0	0	0	0	0	0	3
blastnPan.CUFF.383017	0	0	0	0	0	0	0	1	0	0	2
blastnPan.CUFF.205827	0	1	0	0	0	0	0	0	0	0	6
ENSGGOG00000000599	42	96	168	43	8	6	14	2	7	11	46
blastnMouse.Locus_81450	0	3	0	0	0	0	0	0	0	0	1
ENSGGOG00000000091	35	98	86	33	3	5	34	48	25	36	159
ENSGGOG00000001882	272	657	182	138	81	46	81	77	51	94	901
ENSGGOG00000027719	5	6	4	0	1	0	47	8	1	3	33
ENSGGOG00000013828	69	243	109	68	26	7	112	152	18	186	464
blastnHuman.ENSG00000251189	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000008185	275	856	299	392	80	63	228	256	173	345	1211
ENSGGOG00000006657	91	209	52	46	28	24	64	128	74	91	847
ENSGGOG00000000497	0	3	0	0	0	0	1	0	0	0	7
blastnHuman.ENSG00000227764	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000005731	9296	12058	8049	3260	334	95	652	588	89	172	4677
ENSGGOG00000011117	9	46	3	5	11	16	113	111	147	901	148
blastnHuman.XLOC_001484	0	0	0	0	0	0	0	0	0	0	3
Locus_61956	0	0	0	0	0	0	0	0	0	1	8
ENSGGOG00000006368	0	0	0	0	0	0	2	0	617	400	11
Locus_227627	0	1	0	0	0	0	0	0	0	0	77
ENSGGOG00000016989	1794	1988	1059	293	15	4	19	22	6	31	743
ENSGGOG00000005554	147	319	57	57	81	27	146	156	107	164	353
blastnPan.Locus_160001	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000005192	332	656	253	158	59	32	117	261	91	181	2276
blastnMouse.Locus_21091	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_473191	0	0	0	0	0	0	0	0	1	0	0
Locus_178251	0	0	0	0	0	0	0	0	0	0	15
ENSGGOG00000013463	415	569	305	161	113	88	354	726	288	522	2307
blastnMacaque.Locus_289668	0	3	1	0	1	0	1	2	1	0	7
ENSGGOG00000013604	203	872	230	112	32	27	94	86	82	91	273
ENSGGOG00000011284	156	335	44	15	39	30	184	338	242	126	83
ENSGGOG00000013889	342	585	291	173	14	17	32	47	11	38	259
ENSGGOG00000025348	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_136709	1	3	0	0	0	1	0	0	0	0	1
blastnMacaque.Locus_272140	0	0	0	0	0	0	0	0	0	0	0
Locus_135274	1	6	2	1	0	0	0	1	0	1	5
blastnOrangutan.Locus_11333	0	0	0	0	0	0	1	1	0	3	0
blastnMacaque.Locus_314223	0	1	0	0	0	0	0	0	0	0	1
blastnHuman.ENSG00000254896	1	13	0	0	0	0	0	0	0	0	17
ENSGGOG00000014685	0	0	0	0	0	0	1	1	0	0	0
ENSGGOG00000001878	141	335	136	98	24	25	100	92	54	108	3366
ENSGGOG00000024074	8	8	2	27	0	6	0	17	0	14	118
Locus_441374	0	3	0	4	0	1	0	1	0	0	4
Locus_293825	0	0	0	0	0	0	1	0	0	0	19
ENSGGOG00000010609	165	249	74	45	1487	498	69	80	63	85	362
ENSGGOG00000024908	0	3	1	1	0	0	2	4	16	3	31
Locus_416023	2	6	1	13	0	0	0	0	0	0	2
ENSGGOG00000025827	9	38	38	27	5	4	20	24	11	15	200
blastnMouse.ENSMUSG00000085447	0	0	0	0	0	0	0	1	0	0	0
blastnHuman.XLOC_007051	0	1	0	0	0	0	0	0	0	0	1
blastnHuman.ENSG00000236525	0	0	0	0	0	0	0	1	1	5	1
blastnMouse.Locus_59211	0	0	0	0	0	0	0	0	0	0	1
Locus_441316	0	0	1	3	0	0	0	0	0	0	8
ENSGGOG00000028203	2	1	0	0	0	0	0	0	0	0	30
blastnMacaque.Locus_427822	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000002003	544	1638	253	308	86	50	465	1020	1298	1021	2131
ENSGGOG00000008922	189	417	179	83	13	10	121	131	57	83	2023
ENSGGOG00000012955	878	2155	557	404	0	0	0	0	6	11	326
blastnMouse.ENSMUSG00000056332	1	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000023200	378	1055	337	311	24	28	131	210	227	308	943
ENSGGOG00000006076	400	1001	196	86	282	57	384	386	160	207	927
blastnHuman.ENSG00000227519	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000007822	85	212	57	45	3	0	17	7	2	8	11
blastnMacaque.Locus_475048	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000010979	528	956	479	408	309	229	397	421	363	449	2872
Locus_73885	2	7	0	0	0	0	0	0	0	0	1
ENSGGOG00000000670	104	188	134	39	263	118	308	388	561	315	293
ENSGGOG00000008069	229	620	157	138	71	45	247	265	362	365	504
ENSGGOG00000016572	0	1	1	3	0	0	0	2	0	0	294
ENSGGOG00000005414	417	837	550	385	223	212	702	619	627	724	18698
blastnMacaque.Locus_140594	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000005984	0	2	1	1	0	0	67	127	4	0	3
blastnHuman.ENSG00000255081	0	0	0	1	0	0	0	0	0	0	1
blastnHuman.ENSG00000255808	1	2	0	0	0	0	0	0	0	0	2
ENSGGOG00000015850	460	1143	402	338	320	158	518	486	588	526	2202
blastnOrangutan.Locus_241257	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000014592	237	463	235	100	75	37	104	111	100	124	1129
Locus_391517	0	0	0	0	0	0	0	0	0	0	68
Locus_177659	0	0	0	0	0	0	0	0	0	0	12
ENSGGOG00000009726	100	172	53	28	5	10	9	31	10	64	689
blastnHuman.ENSG00000253177	0	0	0	0	1	10	0	1	0	4	1
ENSGGOG00000027369	98	172	75	53	9	5	27	22	20	31	479
blastnMacaque.Locus_244469	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_60835	0	1	0	0	0	0	0	0	0	0	0
ENSGGOG00000022260	0	1	0	0	0	0	0	0	0	0	0
Locus_353658	0	0	0	0	0	0	0	0	0	0	10
ENSGGOG00000025407	410	573	174	293	41	113	46	89	35	91	297
Locus_392615	0	0	0	0	0	1	0	0	1	0	9
blastnMouse.Locus_82338	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000241475	0	0	0	0	0	0	0	0	0	0	0
Locus_294430	0	1	0	2	0	2	0	0	0	5	4
blastnMacaque.Locus_60880	0	0	0	0	0	0	0	0	0	0	2
blastnMacaque.Locus_272576	0	0	0	0	0	0	0	0	0	1	1
blastnMacaque.Locus_273059	0	0	0	0	0	0	0	0	0	0	0
Locus_196253	0	0	0	0	0	0	0	0	0	0	7
ENSGGOG00000010195	184	319	178	76	58	35	223	244	263	258	1505
ENSGGOG00000009170	18	54	56	56	3277	860	64	125	37	45	69
ENSGGOG00000026987	20	64	4	213	14	298	10	545	9	282	701
ENSGGOG00000016762	0	2	1	2	0	0	3	1	1	0	508
Locus_132902	0	1	0	0	0	2	0	0	2	1	8
ENSGGOG00000011934	10	19	1	7	0	2	4	20	2	0	86
ENSGGOG00000007703	142	411	93	81	67	72	343	574	792	925	1463
ENSGGOG00000005777	1236	1552	850	359	235	225	455	524	242	394	7992
Locus_58053	3	2	1	0	0	0	0	0	0	0	45
ENSGGOG00000001947	6	8	4	2	8	9	83	71	0	12	6585
blastnHuman.CUFF.439409	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000016808	762	2192	635	420	483	262	750	949	620	1142	1177
blastnHuman.Locus_37711	0	0	0	0	0	0	0	0	0	0	18
blastnMacaque.Locus_60400	0	0	0	0	0	0	0	0	0	0	0
Locus_225528	0	0	0	0	0	0	0	0	0	0	11
ENSGGOG00000015652	1118	2814	1023	407	319	78	497	619	276	264	1282
blastnMouse.CUFF.46557	0	0	0	0	0	0	0	2	0	0	0
ENSGGOG00000023663	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.XLOC_011296	0	0	0	0	0	0	0	0	0	0	2
blastnHuman.ENSG00000231326	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000025989	15	59	4	8	8	30	81	78	73	89	22
Locus_441768	0	0	0	0	0	0	0	0	0	0	12
ENSGGOG00000025839	0	15	1	0	0	5	4	6	20	13	40
Locus_417319	0	0	0	0	0	0	0	0	0	0	27
ENSGGOG00000001129	530	660	427	179	140	150	312	449	322	422	3683
ENSGGOG00000026930	61	153	32	17	12	3	66	56	46	50	188
Locus_257858	0	0	0	0	0	1	0	0	0	0	411
ENSGGOG00000005434	720	1525	636	248	752	377	594	947	897	896	7554
blastnPan.Locus_7625	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.CUFF.28085	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000026321	0	0	0	3	0	0	0	0	1864	997	0
ENSGGOG00000009261	4	25	1	36	0	0	41	768	15328	17295	3
ENSGGOG00000014030	31	68	48	23	6	10	110	78	111	91	491
ENSGGOG00000009249	0	8	0	2	0	0	33	26	25	116	66
ENSGGOG00000011772	174	356	163	79	36	32	116	161	87	131	919
ENSGGOG00000026700	4	15	2	6	2	2	54	35	66	40	118
blastnHuman.Locus_126729	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000015161	514	1795	475	352	390	515	384	245	253	329	2119
ENSGGOG00000008544	349	865	371	358	148	95	688	623	180	269	2739
ENSGGOG00000000895	44	195	27	36	241	163	738	560	597	930	532
ENSGGOG00000026416	345	723	386	231	103	84	142	198	182	178	1530
ENSGGOG00000010120	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000000092	0	1	398	50	2	0	0	4	66	70	29
ENSGGOG00000004301	0	0	0	0	0	0	0	0	0	0	2131
ENSGGOG00000005049	974	1894	624	296	147	107	338	699	394	605	4266
ENSGGOG00000007324	280	402	4	2	36	7	19	10	0	1	29
ENSGGOG00000001794	363	787	372	187	46	47	186	238	129	157	12819
blastnHuman.ENSG00000251250	0	1	0	0	0	0	0	0	0	0	14
blastnMouse.ENSMUSG00000085319	1	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000002160	2	4	1	1	0	0	213	130	7	0	158
ENSGGOG00000008093	7	72	0	1	1	1	20	3	39	74	102
ENSGGOG00000012894	20	5	9	0	8	9	7	4	10	0	142
blastnHuman.Locus_193672	1	6	1	2	0	0	0	1	0	0	1
ENSGGOG00000011848	201	500	273	122	174	105	201	337	409	624	794
blastnHuman.Locus_145924	0	0	0	0	0	0	0	0	0	0	0
blastnChicken.Locus_52003	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000223843	2	7	0	0	0	0	0	1	0	0	6
ENSGGOG00000000951	150	322	291	80	80	39	125	163	101	61	6016
ENSGGOG00000004028	178	532	124	135	55	37	373	438	215	376	3300
ENSGGOG00000027463	175	343	317	100	85	27	12	19	18	11	85
ENSGGOG00000015019	24	60	26	29	1	5	31	40	40	54	2176
ENSGGOG00000026211	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000027017	0	1	0	0	0	0	0	0	0	1	17
ENSGGOG00000011034	52	119	28	16	47	34	56	61	55	105	96
ENSGGOG00000026636	245	684	120	192	0	0	7	2	7	6	227
ENSGGOG00000003383	233	592	109	54	68	32	502	419	257	275	2530
ENSGGOG00000006810	13324	21611	7238	2434	893	998	2829	3103	1903	2325	13858
ENSGGOG00000008408	98	180	58	32	15	26	57	91	88	124	1303
ENSGGOG00000015623	490	742	280	210	82	31	135	243	1296	1724	1976
ENSGGOG00000004803	320	648	299	199	102	50	285	521	239	411	3246
ENSGGOG00000004733	3	4	1	6	11	32	2	1	1	2	52
ENSGGOG00000005330	268	570	499	133	124	84	192	177	155	136	1234
ENSGGOG00000027242	0	0	0	0	0	0	0	0	0	1	4
blastnHuman.XLOC_001407	0	0	0	0	0	0	0	0	1	0	0
ENSGGOG00000006914	1	1	0	0	0	2	5	4	0	1	2
ENSGGOG00000015361	333	945	200	304	115	257	292	520	255	481	1417
ENSGGOG00000001177	0	0	0	1	0	0	0	0	0	0	62
ENSGGOG00000023052	0	3	0	0	0	7	6	14	6	2	6185
ENSGGOG00000023471	0	0	1	1	0	0	0	1	3	1	15
ENSGGOG00000026859	1	5	9	4	0	0	3	5	470	344	17
Locus_133424	0	0	0	0	0	0	0	0	0	0	13
ENSGGOG00000002026	163	380	46	59	27	28	34	41	21	47	863
ENSGGOG00000009974	60	272	68	90	64	34	178	138	128	152	367
ENSGGOG00000005200	1567	2502	610	389	285	197	509	711	533	791	5536
ENSGGOG00000007964	81	187	37	52	197	272	306	203	270	339	208
ENSGGOG00000010281	230	699	236	51	21	7	26	31	23	21	130
ENSGGOG00000023500	14	22	4	0	1	0	0	0	1	0	52
blastnHuman.XLOC_014356	0	0	0	0	0	0	0	0	0	0	2
Locus_95128	1	3	1	1	0	0	0	0	0	0	10
ENSGGOG00000015442	201	578	238	137	21	28	94	71	17	44	285
ENSGGOG00000012008	849	1542	226	203	101	80	280	404	254	330	1187
blastnMacaque.Locus_210995	1	1	0	0	0	0	0	0	0	0	0
ENSGGOG00000026119	464	741	561	198	111	74	261	302	176	223	13059
ENSGGOG00000022382	25	45	16	9	7	12	22	36	9	25	75
ENSGGOG00000012431	0	0	0	0	0	0	0	4	1	0	9
ENSGGOG00000007270	5189	8705	2587	1088	1366	437	1239	1386	1050	1136	19252
ENSGGOG00000012828	889	1958	861	446	214	142	1101	1489	78	262	2910
ENSGGOG00000027985	0	4	0	28	0	1	0	4	16873	15108	12
ENSGGOG00000014824	224	371	218	139	79	49	144	208	124	124	2061
ENSGGOG00000001898	0	0	0	0	0	0	0	0	0	1	377
ENSGGOG00000012088	386	1040	610	297	52	69	471	660	497	662	7581
ENSGGOG00000002079	435	562	346	225	140	143	510	715	994	639	3300
ENSGGOG00000011354	13	102	64	43	56	14	78	53	74	47	114
blastnChicken.CUFF.183917	0	0	0	0	0	0	0	0	1	0	0
ENSGGOG00000004087	251	553	128	64	63	52	243	294	158	238	1745
ENSGGOG00000014369	51	119	15	7	24	4	17	11	42	33	2199
Locus_371502	0	0	0	0	0	0	0	0	0	0	7
ENSGGOG00000000527	326	391	143	88	128	126	297	608	252	526	309
Locus_179293	4	12	7	10	5	0	1	0	1	0	3
Locus_393412	0	0	0	0	0	0	0	0	0	0	21
ENSGGOG00000015758	4620	6865	1904	1083	6265	1880	3605	6395	186	477	5703
Locus_371328	0	8	1	1	0	0	1	1	0	0	0
Locus_149549	0	2	0	0	0	0	0	0	0	0	18
ENSGGOG00000004977	229	606	219	105	120	49	178	321	53	73	1652
ENSGGOG00000010124	203	499	296	177	84	89	670	653	1229	875	769
ENSGGOG00000004597	832	1410	539	471	219	157	665	667	268	554	7830
ENSGGOG00000013983	579	1131	217	212	271	209	196	247	193	482	1114
blastnMacaque.Locus_40302	0	1	0	0	0	0	1	0	2	0	2
ENSGGOG00000017032	3	11	0	0	0	0	1	1	0	1	3
ENSGGOG00000007957	235	405	120	116	58	43	149	149	165	246	1695
ENSGGOG00000001474	1	3	0	0	0	0	0	0	0	6	406
Locus_465213	0	0	0	0	0	0	0	0	0	0	8
ENSGGOG00000014550	16	13	2	6	0	1	5	2	6	1	3402
blastnHuman.ENSG00000224000	0	0	0	0	0	0	0	0	0	0	2
blastnMacaque.Locus_115584	0	0	0	0	0	0	0	0	0	0	23
ENSGGOG00000000544	832	1358	372	169	134	97	312	666	501	613	3704
blastnMacaque.Locus_314254	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000001161	176	443	124	60	2	1	28	28	9	6	32
ENSGGOG00000004265	120	316	5	19	26	49	592	739	15	47	1833
Locus_440771	0	0	0	0	0	0	0	0	0	0	7
blastnHuman.ENSG00000235139	0	0	0	0	0	0	1	2	0	0	1
blastnMacaque.Locus_115951	0	0	0	0	0	0	0	1	0	0	0
ENSGGOG00000025162	4	24	3	0	4	5	14	12	23	56	327
ENSGGOG00000012879	5	28	0	7	12	16	49	83	63	117	115
blastnMacaque.Locus_341154	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000024573	3	6	1	0	0	0	1	0	2	0	1
ENSGGOG00000010552	340	767	208	156	390	236	404	583	605	619	1106
ENSGGOG00000027239	2970	5310	1410	890	2530	1416	1539	2410	1587	1545	2889
ENSGGOG00000004360	68	133	49	22	14	23	85	63	90	81	513
ENSGGOG00000002460	150	312	108	115	51	36	113	172	170	324	1509
ENSGGOG00000014046	275	738	248	138	96	46	121	175	124	151	542
ENSGGOG00000023379	648	1321	777	280	6	6	77	100	5	14	1033
blastnMacaque.Locus_209147	0	0	1	1	0	0	0	0	0	0	0
ENSGGOG00000011938	3	8	7	5	0	0	1	0	0	0	633
ENSGGOG00000026126	307	861	292	120	127	62	276	293	358	299	941
ENSGGOG00000004078	701	1565	966	333	96	51	121	160	88	113	3555
ENSGGOG00000010244	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000233236	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000010538	2517	6016	675	574	42	12	38	48	93	78	801
blastnMacaque.CUFF.287238	0	0	0	0	0	0	0	0	0	0	5
ENSGGOG00000007734	121	191	24	19	121	56	96	111	25	116	322
blastnPan.CUFF.363613	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_315067	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000017060	67	136	26	60	511	448	75	99	736	978	1705
blastnHuman.ENSG00000256273	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000011851	166	324	212	241	74	67	197	451	364	479	1162
ENSGGOG00000007097	190	461	166	176	53	53	199	239	263	583	537
blastnMacaque.Locus_339559	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000009389	9	11	7	4	220	64	1764	1531	706	620	34
ENSGGOG00000000706	123	227	94	37	35	25	101	155	87	100	833
ENSGGOG00000001950	365	610	220	103	92	26	253	222	115	232	2007
blastnMacaque.Locus_39426	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_40344	0	1	0	1	0	1	0	0	0	0	1
Locus_370081	0	0	0	0	0	0	0	0	0	0	8
ENSGGOG00000009596	287	564	665	299	977	178	190	314	425	345	1716
blastnHuman.ENSG00000228400	5	4	1	0	0	0	0	0	0	0	0
blastnMacaque.Locus_500057	0	0	0	0	0	0	0	0	0	0	8
blastnHuman.ENSG00000250456	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000231266	0	0	0	0	0	0	0	0	0	0	7
blastnHuman.ENSG00000232081	2	3	2	0	0	0	0	0	0	0	0
blastnMacaque.Locus_19687	0	0	0	0	0	0	0	0	0	0	2
ENSGGOG00000014827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSGGOG00000011358	39	48	20	12	3	3	22	25	13	30	136
ENSGGOG00000008573	5	17	0	0	2	2	4	1	3	4	112
ENSGGOG00000004537	3	0	3	1	0	0	0	0	1	1	1690
Locus_58115	0	0	0	0	0	0	0	1	0	0	96
ENSGGOG00000016516	717	1126	557	156	236	145	428	479	413	339	1954
ENSGGOG00000007671	673	1265	883	285	42	13	58	198	21	35	3196
blastnHuman.CUFF.33642	0	0	0	0	0	0	0	0	0	0	6
ENSGGOG00000023009	52	128	7	14	19	4	323	349	314	182	36
Locus_417284	0	0	0	0	0	0	0	0	0	0	61
ENSGGOG00000003471	0	1	1	0	0	0	0	0	0	1	21
ENSGGOG00000023753	2	10	3	5	1	0	0	1	1	0	5
ENSGGOG00000014098	0	12	19	11	0	0	0	16	7	0	101
blastnHuman.Locus_13123	0	1	2	0	0	0	1	1	1	0	0
ENSGGOG00000013428	69	107	13	62	27	108	76	93	91	168	1137
blastnHuman.Locus_17556	0	0	0	0	0	0	0	0	0	0	0
Locus_319038	0	0	0	0	0	0	1	1	1	2	0
ENSGGOG00000011365	79	183	234	100	130	226	78	102	60	56	196
ENSGGOG00000005441	598	1644	223	36	0	0	1	0	0	6	23
ENSGGOG00000024020	36	55	18	10	17	25	3	4	0	1	141
blastnPan.Locus_66506	0	1	0	0	0	0	0	0	0	0	0
ENSGGOG00000003831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSGGOG00000025634	0	2	0	0	0	0	0	0	0	0	138
Locus_196899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSGGOG00000001277	12	36	22	29	9	6	7	25	6	21	36
blastnHuman.Locus_126048	0	0	0	0	0	0	0	0	0	0	3
blastnMacaque.Locus_222343	0	0	0	0	0	0	0	0	0	0	1
ENSGGOG00000001922	24	41	27	11	7	1	16	14	7	19	193
blastnMacaque.Locus_19169	0	0	0	0	0	0	0	0	0	0	1
blastnHuman.XLOC_010743	12	14	0	0	0	0	0	1	0	0	69
Locus_292696	2	2	0	1	0	0	0	0	0	0	13
ENSGGOG00000001211	0	1	0	1	0	0	0	0	0	0	1
ENSGGOG00000016318	122	201	76	46	31	26	103	138	105	103	539
ENSGGOG00000002275	7	63	23	33	4	3	801	1204	978	1635	91
ENSGGOG00000027281	1	4	0	0	6	1	2	5	2	1	119
ENSGGOG00000027314	101	63	43	17	69	26	79	163	158	96	1674
blastnChicken.Locus_97741	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000006624	2321	5499	1232	948	4089	7268	7387	7552	12731	15433	44071
ENSGGOG00000002155	140	324	120	84	49	39	94	102	81	95	558
ENSGGOG00000025863	0	0	0	0	0	0	0	0	1	0	22
ENSGGOG00000004222	196	499	136	111	56	39	141	238	130	211	1929
ENSGGOG00000001739	10	35	5	6	2	3	10	19	7	17	148
ENSGGOG00000013009	32	97	73	44	8	3	32	38	19	32	144
blastnPan.Locus_177406	0	1	0	0	0	0	0	1	1	1	0
ENSGGOG00000011268	171	278	149	81	21	26	127	193	194	220	1000
ENSGGOG00000006497	57	285	33	57	37	38	425	367	145	239	2898
blastnMouse.Locus_65821	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000027081	1	1	1	1	0	0	0	0	0	0	2
blastnMouse.CUFF.189524	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000034947	453	722	7	3	2	9	84	90	4	24	263
blastnMouse.Locus_46059	0	0	0	0	0	0	0	0	0	0	4
blastnMacaque.Locus_244812	0	0	0	0	0	0	0	0	0	0	0
Locus_239903	0	0	0	0	0	0	0	0	5	21	39
ENSGGOG00000007657	150	327	168	187	15	20	83	146	107	185	4076
ENSGGOG00000016606	1277	1994	909	768	369	299	730	1221	947	1261	6836
blastnPan.Locus_106529	0	1	0	0	0	0	0	0	0	0	62
ENSGGOG00000010803	106	226	67	27	20	11	111	75	108	67	1059
ENSGGOG00000015239	499	1022	337	98	26	21	58	38	15	31	268
ENSGGOG00000014940	466	899	769	485	411	188	434	417	483	474	4885
ENSGGOG00000023991	14	37	13	3	3	1	5	10	21	11	64
ENSGGOG00000023681	604	777	279	87	471	105	324	293	192	207	700
ENSGGOG00000025073	3	2	5	2	3	0	4	1	4	0	11
Locus_73281	0	0	0	0	0	0	0	0	0	0	32
ENSGGOG00000007106	163	586	212	281	154	381	313	301	187	906	1498
ENSGGOG00000004887	8	15	4	5	2	0	0	1	8	6	1595
ENSGGOG00000010925	78	210	52	52	43	16	63	74	51	130	476
ENSGGOG00000005803	93	383	65	77	23	18	248	279	745	1024	538
ENSGGOG00000008256	693	1915	336	235	457	311	2475	3161	1101	2810	2759
ENSGGOG00000001244	281	515	252	87	38	42	326	294	61	103	1355
ENSGGOG00000001309	235	429	165	61	83	46	268	324	217	231	1012
Locus_371882	7	4	0	0	0	0	0	0	0	0	0
ENSGGOG00000014816	560	1339	701	386	63	89	317	520	242	402	2615
blastnMacaque.Locus_373003	0	0	0	0	0	0	0	0	0	0	1
Locus_226684	1	2	0	0	1	0	5	0	0	1	1
blastnHuman.ENSG00000233534	0	0	0	0	0	0	9	5	0	0	2
blastnMacaque.Locus_371017	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000009604	404	778	189	95	112	21	15	5	5	5	111
blastnOrangutan.Locus_61307	0	2	1	1	0	0	0	1	0	1	3
blastnHuman.XLOC_007958	0	0	0	0	0	0	0	0	2	4	0
ENSGGOG00000000804	9	30	2	3	6	15	65	47	78	76	126
ENSGGOG00000016220	145	377	6	12	0	1	4	1	26	6	66
ENSGGOG00000007557	3	10	3	2	1	3	12	1	9	22	11
blastnMacaque.Locus_341548	0	0	0	0	0	0	0	1	0	0	0
ENSGGOG00000014802	190	373	135	87	48	30	138	104	107	135	998
ENSGGOG00000001556	0	24	12	5	0	0	0	0	0	0	7
ENSGGOG00000022784	0	3	0	0	121	25	1	1	4	4	4885
Locus_292215	0	6	1	1	0	0	1	0	1	0	4
ENSGGOG00000016036	647	1093	918	393	251	143	398	608	371	390	3550
blastnMacaque.Locus_314732	0	0	0	0	0	0	0	0	0	0	2
ENSGGOG00000025578	1639	4492	845	1655	694	380	1790	892	242	222	284
blastnPan.CUFF.171603	0	0	0	0	0	0	0	0	0	0	0
Locus_391751	0	0	0	0	0	0	0	0	0	0	46
blastnHuman.ENSG00000235445	2	4	8	11	8	3	6	2	0	0	8
ENSGGOG00000006569	78	203	159	74	25	31	24	55	47	71	498
ENSGGOG00000003544	161	437	137	95	44	18	159	202	53	122	989
Locus_439910	0	1	0	0	0	0	0	0	0	0	15
ENSGGOG00000022534	5	13	5	6	0	2	4	8	3	3	42
blastnHuman.ENSG00000223991	0	0	0	0	0	0	0	0	1	3	3
ENSGGOG00000011325	2	17	21	7	1	0	1	2	0	20	9
ENSGGOG00000013274	0	0	0	0	0	4	0	0	87	238	7683
