Gene	Brain_Female1	Brain_Male1	Cerebellum_Female1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1
blastnGorilla.Locus_196975	0	0	0	0	0	0	0	0	0
ENSPPYG00000017940	0	1	0	9	2	35	7	6	18
ENSPPYG00000013098	0	0	0	0	0	0	2	0	0
ENSPPYG00000017130	470	286	57	59	56	48	44	32	105
ENSPPYG00000008747	409	199	213	607	213	832	906	1437	3003
blastnMacaque.Locus_192058	3	3	4	0	0	2	8	1	1
ENSPPYG00000002042	131	79	12	1	0	0	0	0	1
ENSPPYG00000000799	20	4	193	172	95	452	639	245	163
ENSPPYG00000020290	6459	3114	1861	372	200	560	603	158	260
ENSPPYG00000020503	453	180	240	299	174	166	163	39	19
ENSPPYG00000017534	2	0	1	4	0	7	6	0	8
ENSPPYG00000015377	147	86	80	77	11	149	198	39	219
ENSPPYG00000006899	2481	2768	295	1517	33	5844	100	11555	353
ENSPPYG00000014811	947	338	431	74	30	230	291	94	117
blastnMouse.Locus_21742	0	0	0	0	0	0	0	0	0
ENSPPYG00000016847	221	107	254	224	67	94	137	71	136
blastnHuman.Locus_136270	2	0	0	0	0	0	0	0	0
ENSPPYG00000003687	617	198	244	36	21	47	62	53	97
ENSPPYG00000017898	255	121	483	1102	195	342	455	514	465
blastnHuman.CUFF.24995	0	0	0	0	0	0	0	0	0
ENSPPYG00000020158	669	276	268	650	339	309	332	253	287
blastnGorilla.Locus_292325	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000246145	0	0	0	0	0	0	0	0	0
Locus_24670	2	3	6	9	1	2	0	0	0
blastnMacaque.Locus_61792	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_115064	0	0	0	0	0	0	0	0	0
blastnPan.Locus_105926	0	0	0	0	0	0	1	0	0
ENSPPYG00000015438	249	110	181	4	7	7	12	2	5
ENSPPYG00000010374	25	15	13	42	40	181	93	11	15
ENSPPYG00000010257	785	513	427	68	100	238	349	38	192
ENSPPYG00000012859	102	258	501	122	49	353	378	458	22
blastnHuman.ENSG00000254966	0	0	1	0	0	0	0	0	0
blastnPan.Locus_7946	0	0	0	0	0	0	0	0	0
ENSPPYG00000001772	79	59	14	4	1	4	2	1	0
ENSPPYG00000000800	711	364	440	383	132	1236	2069	525	399
blastnMacaque.Locus_498918	0	0	0	0	2	1	0	0	0
ENSPPYG00000013980	30	13	14	7	8	25	31	11	15
blastnHuman.Locus_127015	0	0	0	0	0	0	2	0	0
ENSPPYG00000003398	241	151	4	140	19	13	3	0	0
ENSPPYG00000017541	0	0	2	0	0	0	0	0	0
ENSPPYG00000007618	49	42	41	54	13	52	64	34	56
CUFF.92472	0	0	0	0	0	0	0	0	17
ENSPPYG00000012885	0	0	0	0	0	0	0	0	0
ENSPPYG00000001310	4	12	1	0	0	103	122	7	24
ENSPPYG00000010792	25	25	1	1	1	3	10	0	0
ENSPPYG00000016851	245	113	188	15	13	49	301	1	1
ENSPPYG00000013273	31	18	15	12	3	0	6	0	0
blastnHuman.XLOC_012166	0	0	0	1	0	0	0	0	0
ENSPPYG00000017654	587	178	183	775	505	1108	1086	492	990
ENSPPYG00000007916	1515	771	552	37	20	56	38	6	18
ENSPPYG00000011151	942	465	554	485	344	511	854	492	490
ENSPPYG00000007627	475	250	329	126	145	159	243	49	217
ENSPPYG00000014380	421	136	207	440	137	710	426	1629	906
blastnHuman.ENSG00000256953	0	0	0	0	0	0	0	0	0
ENSPPYG00000007090	20	15	7	40	10	21	23	55	62
ENSPPYG00000005164	0	0	0	0	0	0	0	0	0
ENSPPYG00000005377	21	34	10	0	0	2	2	0	0
blastnHuman.ENSG00000230402	0	0	0	0	0	0	0	0	0
ENSPPYG00000008195	10	5	7	0	0	3	3	0	2
ENSPPYG00000009480	133	8	47	68	11	936	1084	521	578
blastnMacaque.Locus_288808	0	0	0	1	2	1	1	1	0
blastnMacaque.Locus_498846	0	0	0	0	0	1	0	0	0
blastnPan.CUFF.108317	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_246128	7	3	0	0	0	0	0	0	0
ENSPPYG00000011674	211	79	53	92	59	162	169	26	68
ENSPPYG00000011988	0	1	1	0	0	6304	17677	15	2
ENSPPYG00000002924	18	29	0	0	0	0	0	3	13
ENSPPYG00000002635	1	0	0	3	0	1	1	9	3
ENSPPYG00000011821	1327	480	1103	1048	576	1307	1506	412	1112
ENSPPYG00000018104	1963	1812	16	21	2	47	43	6	4
ENSPPYG00000001260	92	40	79	77	25	86	89	71	212
ENSPPYG00000014061	1948	708	1828	1577	715	816	1182	464	827
blastnHuman.ENSG00000224750	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_24377	1	1	0	0	0	0	0	1	0
ENSPPYG00000018456	1212	444	874	636	132	518	760	1027	350
blastnHuman.Locus_68870	0	0	2	0	0	0	0	0	0
ENSPPYG00000003410	0	0	0	0	0	3024	2387	0	1
ENSPPYG00000010240	0	1	0	0	0	3	2	0	0
ENSPPYG00000015266	36	45	133	9	0	822	1543	1	5
blastnMacaque.Locus_192573	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000249847	0	0	0	0	0	0	0	0	0
ENSPPYG00000007523	193	137	155	20	16	82	90	54	37
blastnMacaque.Locus_244516	0	0	0	1	0	0	0	0	0
Locus_241261	3	0	1	0	0	0	2	0	0
Locus_58889	2	1	0	0	0	0	2	1	3
ENSPPYG00000014003	0	1	0	22	37	1	0	0	0
ENSPPYG00000007799	1	1	0	0	0	0	0	0	0
ENSPPYG00000008279	93	43	21	14	59	35	80	0	2
blastnHuman.Locus_184474	0	0	0	0	0	0	0	0	0
ENSPPYG00000006381	3	0	2	1	1	1	1	1	0
ENSPPYG00000010862	4	1	5	0	1	9	13	7	7
ENSPPYG00000001045	1	6	0	0	0	2	1	0	0
ENSPPYG00000014687	3	0	0	3	1	11	4	11	23
blastnMacaque.CUFF.329756	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_101816	0	0	1	0	0	0	0	0	0
blastnMacaque.CUFF.324034	0	0	0	0	0	0	0	0	0
ENSPPYG00000020269	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000228739	0	1	0	0	0	0	0	0	0
ENSPPYG00000008330	197	89	370	39	5	62	42	159	47
ENSPPYG00000004662	0	0	0	0	0	0	0	1	3
ENSPPYG00000004678	87	50	130	66	9	69	103	51	104
ENSPPYG00000004937	1	5	9	1	0	9	5	1	2
ENSPPYG00000009818	286	191	341	254	75	285	283	132	186
blastnGorilla.Locus_58580	0	0	0	0	0	0	0	0	0
ENSPPYG00000004456	6	0	2	1	1	0	1	1	1
ENSPPYG00000000222	74	31	9	47	65	176	160	159	42
ENSPPYG00000018531	409	100	291	404	279	288	329	208	244
blastnGorilla.Locus_441103	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_99958	0	0	0	0	0	0	0	0	0
Locus_252382	1	4	0	5	1	16	49	2	3
ENSPPYG00000005382	50	20	48	122	22	39	49	83	124
ENSPPYG00000013303	1	0	8	0	0	0	0	0	0
blastnMacaque.Locus_429055	0	0	0	0	0	0	0	0	0
ENSPPYG00000000464	90	51	102	39	15	32	34	33	34
blastnMacaque.Locus_272722	0	0	0	0	0	0	0	0	0
ENSPPYG00000016601	1	0	0	0	0	1	0	0	0
blastnHuman.XLOC_008555	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_441589	0	1	0	0	1	1	1	0	0
ENSPPYG00000003962	102	24	46	19	17	58	27	19	42
ENSPPYG00000005677	2416	2709	118	4	0	1	0	1	1
ENSPPYG00000003775	104	58	69	104	25	604	1635	305	1387
blastnPan.Locus_177877	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000240143	0	1	1	0	0	2	4	5	2
blastnMacaque.Locus_209146	0	0	0	0	0	0	0	0	0
ENSPPYG00000019356	50	34	8	2	1	17	34	0	1
blastnHuman.ENSG00000227083	0	0	0	0	0	0	0	0	0
ENSPPYG00000003273	22	19	5	20	7	28	54	60	408
ENSPPYG00000000996	4264	1317	1969	7290	4226	3431	4599	2438	3596
ENSPPYG00000017798	2151	1298	1796	129	108	2	5	2	3
blastnPan.CUFF.159387	0	0	4	1	0	0	0	0	0
ENSPPYG00000001183	358	113	127	172	49	110	177	81	261
ENSPPYG00000009290	256	271	1	0	0	0	0	0	0
blastnHuman.ENSG00000250814	0	0	0	0	0	0	0	0	0
ENSPPYG00000018746	129	38	91	44	16	48	82	14	23
ENSPPYG00000018491	1028	571	744	965	323	571	686	260	336
blastnGorilla.Locus_392030	0	0	0	0	0	0	1	0	0
ENSPPYG00000012756	549	266	232	128	68	183	194	50	168
blastnHuman.XLOC_013570	0	0	0	0	0	0	0	0	0
ENSPPYG00000007174	1204	458	604	2281	1650	771	1435	825	802
blastnMouse.ENSMUSG00000086950	0	0	0	2	0	0	0	0	0
ENSPPYG00000001506	642	299	393	1770	1334	723	884	862	1187
ENSPPYG00000002917	3	1	0	15	7	4	0	0	0
ENSPPYG00000020761	2450	1379	1472	19373	5530	343	249	507	246
ENSPPYG00000015536	0	0	4	1	0	1	1	0	1
blastnOpossum.Locus_120608	0	0	0	0	0	0	0	0	0
ENSPPYG00000016758	52	32	92	0	0	3	5	0	3
ENSPPYG00000012192	0	0	0	0	0	179	13	81	39
ENSPPYG00000009871	363	184	125	117	114	428	470	391	230
ENSPPYG00000013715	174	85	111	270	70	82	155	205	344
ENSPPYG00000012177	0	0	0	0	0	0	0	0	0
blastnMacaque.CUFF.79888	0	0	0	0	0	0	0	0	0
ENSPPYG00000018918	129	82	109	14	9	33	77	3	30
ENSPPYG00000009219	0	0	0	0	0	0	0	0	0
ENSPPYG00000010504	49	27	56	14	7	11	18	7	13
ENSPPYG00000019770	27	11	5	9	4	26	54	22	73
ENSPPYG00000009227	11	5	12	113	37	0	1	3	9
ENSPPYG00000017746	49	46	139	68	26	25	46	8	55
blastnGorilla.Locus_96474	0	0	0	0	0	0	0	0	0
ENSPPYG00000001348	340	117	493	272	111	235	348	170	301
ENSPPYG00000002277	0	0	0	0	0	0	0	0	0
ENSPPYG00000017631	4	3	13	3	0	4	1	4	12
ENSPPYG00000018488	204	108	127	138	23	161	160	170	180
ENSPPYG00000012518	12	6	9	40	20	9	9	5	27
blastnGorilla.Locus_338745	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_428901	0	0	0	0	0	0	0	0	0
blastnPan.CUFF.466027	1	1	1	0	0	0	0	1	0
ENSPPYG00000015162	81	46	533	0	0	0	0	2	0
blastnHuman.Locus_13578	0	0	0	0	0	0	0	0	0
ENSPPYG00000010951	613	326	330	703	559	380	505	263	356
ENSPPYG00000013373	88	45	18	2	0	44	40	0	3
ENSPPYG00000005107	101	41	63	6	0	64	41	69	85
ENSPPYG00000003440	0	0	18	3	4	0	0	60049	78975
blastnHuman.Locus_69271	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000232598	1	0	0	0	0	0	0	0	0
blastnMouse.CUFF.194118	0	0	0	0	0	0	0	0	0
ENSPPYG00000013863	359	218	317	66	20	112	104	19	57
blastnMacaque.Locus_60566	0	0	0	0	0	0	0	0	0
blastnPan.Locus_152454	0	0	0	0	0	1	2	0	1
blastnGorilla.Locus_132887	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_132979	0	0	0	0	0	0	0	0	0
ENSPPYG00000018068	696	254	321	723	582	529	1004	571	602
ENSPPYG00000005717	485	245	0	2	0	0	0	1	0
blastnHuman.ENSG00000249310	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_391736	0	0	0	0	0	0	0	0	0
ENSPPYG00000001296	486	224	517	441	100	280	445	293	483
ENSPPYG00000008298	8633	5540	3888	270	292	688	1068	18	26
blastnMouse.ENSMUSG00000085524	0	0	0	0	0	0	1	0	0
ENSPPYG00000014156	0	0	2	0	0	0	0	0	0
ENSPPYG00000016637	22	20	61	3	0	338	919	367	4169
ENSPPYG00000020955	253661	190246	129599	512432	451880	290162	274321	91101	236727
ENSPPYG00000015529	9	3	2	2	1	69	120	26	140
ENSPPYG00000008205	1	0	0	4	1	5	4	14	47
ENSPPYG00000018847	25	10	40	148	32	65	121	77	107
Locus_240653	0	0	0	0	0	0	0	2	48
ENSPPYG00000001275	25	13	40	68	22	7	18	5	2
blastnMacaque.Locus_245262	0	0	0	0	0	0	0	0	0
ENSPPYG00000012422	538	321	347	113	35	162	438	60	208
blastnHuman.Locus_23309	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_371423	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_39677	0	0	0	1	0	0	0	0	0
Locus_156058	3	0	0	0	0	0	0	1	0
blastnHuman.XLOC_009230	0	0	0	0	0	0	0	0	0
ENSPPYG00000012591	696	388	937	178	144	348	369	84	235
ENSPPYG00000010570	146	65	68	112	39	230	235	69	175
blastnPan.Locus_55893	0	0	0	0	0	0	0	0	0
ENSPPYG00000007884	21	4	7	58	13	14	7	20	38
blastnHuman.ENSG00000226605	0	0	0	0	0	0	0	0	0
ENSPPYG00000020191	202	92	106	283	107	115	187	32	53
ENSPPYG00000020773	1	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000250582	1	0	1	2	0	0	0	2	1
ENSPPYG00000011784	153	71	56	227	134	567	638	1116	1756
ENSPPYG00000001758	728	366	1177	429	163	238	460	290	467
ENSPPYG00000010423	160	102	64	24	26	65	90	17	39
ENSPPYG00000018402	2	0	2	0	0	0	2	0	0
blastnGorilla.Locus_415709	0	0	0	0	0	0	0	0	4
ENSPPYG00000014855	8	0	2	2	0	7	10	34	59
ENSPPYG00000017668	0	0	0	0	0	48	31	0	0
blastnHuman.ENSG00000256001	0	2	0	1	1	0	1	2	0
ENSPPYG00000015655	0	0	0	0	0	0	0	0	0
ENSPPYG00000000390	0	0	0	0	0	0	0	1237	2985
blastnHuman.Locus_158132	0	0	0	0	0	0	0	0	0
ENSPPYG00000009142	0	0	2	0	0	0	0	0	0
blastnHuman.ENSG00000234279	0	0	0	0	0	0	0	0	0
ENSPPYG00000017141	25	6	5	10	3	16	10	31	39
blastnHuman.ENSG00000240562	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_77012	0	0	0	0	0	0	0	0	0
ENSPPYG00000004808	18	20	22	26	6	34	105	0	0
ENSPPYG00000018037	0	0	0	0	0	1	0	423	2658
ENSPPYG00000020833	482	263	193	197	91	493	1026	182	300
ENSPPYG00000004762	0	0	4	85	13	1	1	0	0
ENSPPYG00000010112	3	1	1	7	2	250	151	95	92
ENSPPYG00000017495	0	3	0	1	0	0	0	0	2
ENSPPYG00000016268	5	0	5	37	9	73	58	33	63
blastnMacaque.Locus_451168	0	0	0	0	0	0	0	0	0
blastnPan.CUFF.71407	0	2	5	0	0	0	0	0	0
blastnMacaque.Locus_289120	0	0	0	0	0	1	0	0	0
blastnMacaque.Locus_372827	0	0	0	0	0	0	0	0	0
blastnPan.CUFF.102940	1	0	0	0	0	0	0	0	0
ENSPPYG00000000672	0	0	0	0	0	0	0	0	0
ENSPPYG00000002000	853	497	433	295	109	335	485	458	437
ENSPPYG00000006865	2	0	0	1	0	0	2	0	0
blastnOpossum.Locus_33516	0	0	0	0	0	0	0	0	0
ENSPPYG00000000648	549	213	183	1210	422	1563	1004	1209	1191
blastnPan.CUFF.393993	0	1	12	2	0	1	0	0	0
ENSPPYG00000002832	11	34	14	80	34	26	140	57	155
ENSPPYG00000006604	789	329	391	77	61	677	733	55	94
blastnMouse.CUFF.232068	0	0	0	0	0	0	1	0	1
blastnGorilla.Locus_339306	0	1	0	0	0	0	0	0	0
blastnMouse.Locus_59766	0	0	0	0	0	0	0	0	0
blastnHuman.CUFF.44781	5	2	0	0	0	0	0	0	0
ENSPPYG00000007394	1586	302	208	392	82	2379	5305	463	207
blastnHuman.Locus_29184	5	9	0	0	0	0	0	0	0
ENSPPYG00000004233	0	0	0	0	0	0	0	0	0
Locus_156980	0	0	0	0	0	0	0	0	4
ENSPPYG00000012097	229	77	152	29	20	10	12	1	0
blastnHuman.ENSG00000240895	0	0	0	0	0	0	0	0	0
ENSPPYG00000018695	1124	706	774	143	40	710	890	156	218
ENSPPYG00000015522	67	29	94	36	10	12	26	10	20
blastnHuman.Locus_69741	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_17340	0	0	1	0	0	1	0	0	0
ENSPPYG00000007350	439	176	463	583	239	433	669	312	799
ENSPPYG00000001540	98	70	50	87	43	101	86	32	90
ENSPPYG00000013501	53	12	29	60	37	53	79	61	85
blastnHuman.ENSG00000253475	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_158040	0	0	0	0	0	0	0	0	0
ENSPPYG00000009927	7	1	3	0	1	6	4	0	0
ENSPPYG00000011164	1	0	12	4	0	21020	9046	23839	5748
blastnHuman.ENSG00000249490	0	0	0	0	0	0	0	0	0
ENSPPYG00000019765	0	0	3	0	0	0	0	0	0
ENSPPYG00000004780	887	412	9	0	1	0	0	0	0
ENSPPYG00000010094	0	0	0	0	0	0	0	0	0
ENSPPYG00000010068	1	0	7	0	0	0	0	0	0
ENSPPYG00000017803	0	0	0	1	0	13	59	4693	8133
ENSPPYG00000004951	3	3	4	3	1	0	12	1	3
ENSPPYG00000008873	1191	538	1466	135	168	220	358	19	131
ENSPPYG00000010767	8937	4156	4793	133	66	140	195	75	171
ENSPPYG00000002731	202	117	269	186	62	233	392	242	329
ENSPPYG00000008384	374	149	126	138	124	171	208	77	152
ENSPPYG00000011686	222	395	1	4	0	1	1	5	0
blastnMacaque.Locus_473798	0	0	0	0	0	0	0	0	0
ENSPPYG00000014419	69	20	33	238	75	282	255	464	239
blastnMacaque.Locus_209135	0	0	0	0	0	0	0	0	0
ENSPPYG00000002539	290	138	104	49	33	97	98	89	43
Locus_240428	0	0	0	0	0	0	0	2	11
ENSPPYG00000002129	68	1	3	0	0	0	1	0	0
blastnGorilla.Locus_95992	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_195676	0	0	0	0	0	0	0	1	0
blastnMouse.Locus_53165	0	0	0	0	0	0	0	0	0
blastnMouse.Locus_52164	0	0	0	0	0	0	0	0	0
ENSPPYG00000001597	7	2	3	3	8	53	47	24	59
ENSPPYG00000007063	0	0	0	0	0	0	0	0	0
ENSPPYG00000016075	881	789	329	0	0	3	1	1	2
blastnGorilla.Locus_370404	0	1	0	0	0	0	0	0	0
blastnMouse.Locus_72002	0	0	0	0	0	0	0	0	0
ENSPPYG00000008810	221	85	74	96	66	94	133	256	146
ENSPPYG00000001590	16	32	71	44	9	18	20	43	35
ENSPPYG00000015574	440	155	188	154	63	161	222	87	137
blastnHuman.ENSG00000253162	0	0	0	0	0	0	0	0	0
ENSPPYG00000003312	128	53	150	764	1366	327	417	88	508
ENSPPYG00000007400	50	42	0	0	0	0	0	0	0
ENSPPYG00000010910	387	163	159	152	93	156	295	59	107
blastnGorilla.Locus_415019	0	0	0	0	0	0	0	0	0
blastnPan.CUFF.163515	1	0	0	0	0	1	0	0	0
ENSPPYG00000016370	22	6	9	17	13	11	25	10	15
ENSPPYG00000010132	415	259	218	711	693	152	197	34	57
blastnHuman.ENSG00000232600	134	124	145	68	52	175	224	76	185
ENSPPYG00000005906	66	50	50	75	25	46	79	55	113
Locus_156483	0	0	1	1	0	5	5	2	1
ENSPPYG00000007409	52	54	75	57	15	60	116	48	90
ENSPPYG00000011031	0	0	0	0	0	333	891	133	1229
ENSPPYG00000015217	2	1	0	3	1	0	0	0	0
blastnOpossum.Locus_391032	0	0	0	0	0	0	0	0	0
ENSPPYG00000010382	1384	796	1690	562	289	1513	1906	410	932
ENSPPYG00000009505	159	148	31	35	20	51	51	41	62
blastnPan.Locus_60298	0	0	0	0	0	0	0	0	0
ENSPPYG00000015434	15	2	17	12	6	5	10	14	8
ENSPPYG00000003555	0	0	0	0	0	0	0	0	0
ENSPPYG00000016924	1007	462	587	695	141	312	556	187	234
ENSPPYG00000018147	8	5	22	23	5	22	22	27	34
ENSPPYG00000000422	436	227	183	50	23	29	73	0	38
blastnPan.CUFF.144784	0	0	0	0	0	0	0	0	0
ENSPPYG00000008012	250	113	174	98	48	120	164	73	274
blastnHuman.CUFF.263470	0	0	0	0	0	0	0	0	0
ENSPPYG00000012320	0	0	0	0	0	0	0	0	0
ENSPPYG00000015778	213	148	150	1	0	21	22	2	8
blastnHuman.ENSG00000238078	0	1	0	0	0	1	0	0	2
ENSPPYG00000008574	17	9	10	5	5	10	10	3	7
blastnGorilla.Locus_353551	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000230515	0	0	0	0	0	0	0	0	0
ENSPPYG00000020465	124	22	140	161	60	86	52	12	27
ENSPPYG00000009469	0	0	0	0	0	0	0	0	0
ENSPPYG00000008470	630	449	442	239	165	350	370	110	227
Locus_180406	0	0	1	8	1	0	2	1	2
blastnMacaque.Locus_395696	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_133009	0	0	0	0	0	1	0	0	0
ENSPPYG00000003880	47	53	11	33	20	29	54	143	89
ENSPPYG00000002286	13	5	0	0	0	2	3	2	8
blastnMacaque.Locus_475331	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000237921	0	0	0	0	0	0	0	0	0
ENSPPYG00000007190	170	105	126	108	63	189	277	123	247
ENSPPYG00000019882	0	0	3	0	0	0	0	0	0
ENSPPYG00000015793	271	126	395	162	54	89	277	56	180
blastnPan.Locus_61038	0	0	0	0	0	0	0	0	0
ENSPPYG00000011459	390	277	248	616	362	325	543	304	429
Locus_183810	35	24	15	15	1	8	19	1	14
ENSPPYG00000020788	5	1	1	0	0	0	1	2	2
ENSPPYG00000010055	77	0	20	55	3	23	1	679	89
ENSPPYG00000014100	0	0	0	2	1	15	18	19	10
blastnGorilla.Locus_18517	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_427266	0	0	0	0	0	0	0	22	1
ENSPPYG00000005462	0	0	0	0	0	17	1	55	148
ENSPPYG00000010048	73	124	127	97	120	46	36	13	18
ENSPPYG00000005739	355	136	241	438	118	287	407	585	626
ENSPPYG00000011264	566	256	793	735	258	360	516	130	366
blastnPan.Locus_73864	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000248494	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_13342	0	1	0	0	0	0	3	0	1
ENSPPYG00000011157	70	3	16	44	31	0	2	0	0
blastnMacaque.Locus_272061	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000256597	2	0	0	0	0	0	0	0	0
blastnHuman.Locus_147168	0	0	0	0	0	0	0	0	0
ENSPPYG00000015294	305	105	105	0	1	34	53	3	6
blastnHuman.Locus_45748	0	0	0	0	0	0	0	0	0
ENSPPYG00000003309	12	5	2	16	3	47	91	58	362
blastnMacaque.Locus_273178	0	0	0	0	0	0	0	0	0
ENSPPYG00000010963	994	448	1193	1044	374	782	1106	936	1150
blastnHuman.ENSG00000249413	0	0	0	0	0	0	0	0	0
ENSPPYG00000006021	213	137	117	98	46	280	613	1038	2051
ENSPPYG00000001703	12	2	1	2	2	1	1	3	0
ENSPPYG00000007494	0	1	0	0	0	749	432	320	801
blastnMacaque.Locus_190578	0	0	0	0	0	0	0	0	0
ENSPPYG00000003639	49	9	38	17	11	45	32	6	32
blastnGorilla.Locus_227031	0	0	0	0	0	0	0	0	0
ENSPPYG00000003863	669	235	420	499	114	811	495	448	706
ENSPPYG00000011561	316	109	164	265	223	216	235	111	176
Locus_23397	0	0	0	0	0	0	2	0	12
blastnHuman.ENSG00000228793	0	0	0	0	0	0	0	0	2
blastnMacaque.Locus_373135	0	0	1	0	0	0	1	0	1
ENSPPYG00000020843	135	98	192	39	13	46	79	66	60
ENSPPYG00000018578	0	1	15	4	6	4	2	2	6
blastnHuman.CUFF.261901	0	0	0	0	0	0	0	0	0
ENSPPYG00000005559	0	0	0	0	0	0	0	0	0
blastnHuman.XLOC_010200	1	0	0	0	0	0	0	0	0
ENSPPYG00000003366	56	31	41	163	69	41	84	72	127
ENSPPYG00000013230	2	0	2	2	2	0	1	0	2
ENSPPYG00000012144	23	7	13	130	62	113	108	75	108
blastnHuman.XLOC_010106	0	2	0	0	0	0	0	0	0
blastnHuman.CUFF.218369	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_62174	0	0	0	0	0	0	0	5	3
blastnHuman.ENSG00000237342	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000249623	0	0	0	0	0	0	0	0	1
blastnHuman.Locus_13219	0	0	0	0	0	0	0	0	0
ENSPPYG00000000218	22	25	26	14	3	14	14	14	42
blastnMacaque.Locus_427277	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_157256	0	2	3	2	0	0	0	1	0
blastnMacaque.Locus_312521	0	0	0	0	0	0	0	0	0
ENSPPYG00000005419	1503	738	474	4036	1771	1123	1453	760	929
ENSPPYG00000010932	285	223	129	196	112	299	272	193	200
ENSPPYG00000006477	1220	411	375	3	0	0	0	0	0
ENSPPYG00000006218	0	0	0	0	0	0	0	0	1
ENSPPYG00000007560	992	382	606	454	372	725	1159	575	683
ENSPPYG00000004615	0	0	0	0	0	0	0	0	0
blastnMouse.Locus_40547	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_340976	0	0	0	0	0	0	0	0	0
ENSPPYG00000019299	650	408	612	254	117	257	470	306	663
ENSPPYG00000005963	159	86	982	135	240	27	54	5	64
ENSPPYG00000018678	205	69	76	131	114	105	139	147	77
ENSPPYG00000004746	0	0	0	0	4	13	7	7	0
ENSPPYG00000000256	14	10	45	46	6	4	1	1499	3219
ENSPPYG00000020432	3	0	5	3	3	12	11	4	32
ENSPPYG00000011405	1	0	1	0	0	38	184	1	6
ENSPPYG00000002901	391	207	331	204	107	218	216	109	103
ENSPPYG00000012081	204	110	193	141	43	132	160	53	119
ENSPPYG00000017266	0	0	0	0	0	0	0	0	0
ENSPPYG00000002966	313	154	112	166	129	168	320	171	143
ENSPPYG00000008248	96	36	114	48	25	42	87	48	80
ENSPPYG00000012334	26	14	46	33	14	39	42	26	38
Locus_145251	167	71	73	74	82	116	175	66	53
blastnMacaque.Locus_244832	0	0	0	0	0	0	0	0	1
blastnHuman.XLOC_009550	1	0	0	0	0	0	1	0	1
ENSPPYG00000001302	6	2	7	90	7	40	123	67	498
ENSPPYG00000019156	18	6	28	1	0	45	78	2	10
ENSPPYG00000018502	177	81	143	123	45	148	180	79	139
blastnMacaque.CUFF.341185	2	1	2	1	0	1	1	0	0
ENSPPYG00000003352	84	81	72	62	21	35	95	50	89
blastnMacaque.Locus_139090	0	0	0	0	0	0	0	0	0
ENSPPYG00000007820	322	206	73	18	26	28	3	16	16
ENSPPYG00000001766	1061	509	49	0	0	1	1	1	0
ENSPPYG00000016489	0	0	1	1	0	0	0	0	0
ENSPPYG00000020822	359	189	139	11	20	6	4	0	2
blastnMacaque.Locus_39359	0	0	0	0	0	0	0	0	0
ENSPPYG00000008159	164	54	84	11	0	0	1	0	0
ENSPPYG00000014697	12	5	1	0	0	0	3	0	0
ENSPPYG00000015079	0	0	0	0	0	0	0	0	0
blastnHuman.CUFF.462958	0	0	0	0	0	0	0	0	0
ENSPPYG00000004844	413	168	270	546	292	273	380	244	437
blastnMacaque.Locus_191527	0	0	0	0	0	0	0	0	0
ENSPPYG00000009923	331	174	234	20	10	451	506	26	47
ENSPPYG00000014132	104	57	86	8	4	7	3	2	0
blastnPan.CUFF.255668	0	0	0	0	0	0	0	0	0
ENSPPYG00000015496	420	161	193	76	16	73	85	46	57
ENSPPYG00000005182	53	15	39	79	10	72	82	72	81
blastnGorilla.Locus_269162	0	0	0	0	0	0	0	0	1
blastnHuman.XLOC_010199	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_102506	0	1	0	0	0	0	0	0	0
ENSPPYG00000000530	18	7	6	61	51	83	112	149	82
