Gene	Brain_Female1	Brain_Male1	Brain_Male2	Cerebellum_Female1	Cerebellum_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Testis_Male1	Testis_Male2
ENSMMUG00000010989	7	85	17	48	17	9	11	5	1	6	1	245	123
ENSMMUG00000018473	2	3	2	4	1	4	8	17	4	39	31	15	0
ENSMMUG00000021070	206	750	320	309	227	228	139	60	57	127	79	738	266
blastnHuman.Locus_166555	0	0	0	0	0	0	0	0	0	0	0	4	0
ENSMMUG00000030901	24	85	38	13	10	30	285	138	102	66	40	143	65
Locus_427234	0	0	0	0	0	0	0	0	3	0	0	2	1
ENSMMUG00000011522	3	8	2	2	1	0	0	0	0	0	0	20	24
Locus_246196	0	5	0	0	0	0	0	0	0	0	0	10	0
blastnGorilla.Locus_441964	0	0	0	0	0	0	0	0	0	0	0	1	1
ENSMMUG00000001866	7	24	9	70	123	15	182	22	24	2	9	68	11
ENSMMUG00000023748	1	2	1	1	1	1	2	3	1	1	1	262	70
ENSMMUG00000008003	54	302	103	28	37	16	28	18	25	16	9	1915	404
ENSMMUG00000013735	321	704	279	355	246	360	369	132	177	172	128	540	212
ENSMMUG00000013400	4	6	1	1	0	4	1	5	1	88	25	21	6
ENSMMUG00000012387	67	187	54	119	74	42	34	85	136	51	32	883	283
blastnMouse.Locus_12127	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000010516	48	168	44	79	44	27	25	31	41	8	1	2471	990
ENSMMUG00000022535	1	2	0	0	1	0	3	4	1	2	12	10	2
ENSMMUG00000015800	582	1637	730	566	630	355	315	267	187	251	648	1796	618
ENSMMUG00000003474	112	279	169	5	27	2	2	313	781	12	20	167	82
Locus_373115	0	2	0	0	0	7	6	1	1	0	11	0	0
blastnHuman.CUFF.9687	0	0	0	0	0	0	0	0	0	0	0	1	0
blastnMouse.Locus_34954	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000004321	162	537	152	232	231	61	92	18	20	15	31	865	137
Locus_244567	2	8	3	0	0	0	0	0	0	0	0	5	0
ENSMMUG00000014244	112	311	151	102	67	132	230	57	80	22	12	171	57
blastnHuman.Locus_37659	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000016347	1	1	4	2	3	2	5	96	145	15	8	6	1
blastnPan.Locus_152702	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000023374	155	457	194	272	209	254	199	113	206	123	101	2024	1234
ENSMMUG00000014656	3	17	6	2	4	25	37	35	37	46	21	17	4
ENSMMUG00000019701	3568	11481	5117	1524	2428	27	176	20	10	6	17	640	103
blastnGorilla.Locus_337772	1	14	0	0	3	5	6	9	4	4	7	6	0
ENSMMUG00000018103	0	0	0	0	0	0	1	0	0	0	0	0	0
blastnOrangutan.Locus_35311	1	1	0	1	0	0	0	0	0	1	0	0	0
ENSMMUG00000003397	5	19	4	12	11	0	0	0	3	0	0	6435	2197
ENSMMUG00000018903	208	734	321	264	158	133	177	54	77	80	74	428	153
ENSMMUG00000009843	3	7	6	1	2	0	0	1	1	1	0	15	3
ENSMMUG00000020490	2	5	1	0	0	0	0	0	0	0	0	1	0
blastnPan.CUFF.91824	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000914	92	415	110	413	301	21	58	76	45	71	31	103	47
ENSMMUG00000029441	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012496	16	90	23	60	41	13	11	16	25	4	21	2796	1039
ENSMMUG00000001153	33	102	27	33	56	8	123	13	29	51	89	73	18
ENSMMUG00000022812	379	1361	571	351	407	307	368	328	204	309	941	2087	711
ENSMMUG00000007238	0	0	0	0	0	0	0	0	0	0	0	7586	1513
ENSMMUG00000003269	861	2805	1207	963	1458	337	628	413	279	242	722	6636	1847
ENSMMUG00000012970	139	463	235	101	71	10	27	1	2	5	3	166	28
blastnHuman.Locus_126622	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_119999	1	1	0	2	2	0	0	0	0	0	0	1	0
ENSMMUG00000008429	23	2	1	28	0	154	41	58	4	134	30	6	1
blastnHuman.XLOC_012436	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000003815	7	48	16	4	5	144	121	7	3	0	6	48	8
ENSMMUG00000013045	6	19	5	2	2	0	4	2	2	0	0	1730	932
blastnMouse.CUFF.145335	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000016320	10	12	7	51	34	0	10	0	0	14	3	620	237
ENSMMUG00000009128	744	2479	1049	491	545	208	331	269	210	122	137	2766	545
Locus_244679	0	1	0	0	0	0	0	0	0	0	1	10	0
blastnHuman.Locus_193130	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000031067	22	131	33	22	89	4	5	8	7	1	17	58	6
ENSMMUG00000017697	0	0	0	0	0	0	0	0	0	0	0	39	20
blastnPan.Locus_160744	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000005015	2	19	6	8	2	0	5	2	1	2	1	31	3
ENSMMUG00000022838	82	385	118	260	261	58	97	86	81	46	34	3005	1301
ENSMMUG00000013561	104	296	126	108	106	353	261	328	275	307	596	759	361
ENSMMUG00000014516	161	490	294	407	491	492	824	416	406	459	630	826	224
ENSMMUG00000004125	3024	7673	3552	1012	1124	300	275	166	164	269	270	409	138
ENSMMUG00000021173	154	626	240	206	191	107	134	153	203	231	445	1903	491
ENSMMUG00000014930	4	26	16	7	13	0	7	0	0	0	1	10	2
ENSMMUG00000031836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMMUG00000006818	94	256	84	128	114	94	64	44	62	55	19	407	126
Locus_429141	0	0	0	1	0	0	0	0	0	1	0	1	0
ENSMMUG00000001204	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSMMUG00000003717	50	146	94	18	20	249	599	465	403	272	164	288	78
blastnHuman.XLOC_007278	0	0	0	0	0	0	0	0	0	0	0	5	4
Locus_209203	0	0	0	0	0	0	0	0	0	0	0	36	3
ENSMMUG00000002413	28	143	36	18	17	109	602	958	694	362	524	209	199
blastnPan.Locus_116355	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000010008	938	2236	1095	938	838	1444	988	481	748	538	407	6737	4675
Locus_428733	1	2	1	1	0	0	0	0	0	0	0	17	0
ENSMMUG00000029816	0	0	1	1	4	2	0	1	0	4	2	28	20
blastnPan.CUFF.36620	0	0	0	0	0	0	0	0	0	0	0	0	1
blastnPan.CUFF.241743	1	6	0	0	0	0	0	0	0	0	0	15	2
ENSMMUG00000005235	17	77	27	94	31	17	40	35	41	17	24	144	31
blastnHuman.Locus_175295	0	0	0	0	0	0	0	0	0	0	0	1	1
blastnHuman.ENSG00000224574	0	2	0	0	0	2	2	4	2	6	0	3	1
ENSMMUG00000009035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Locus_371124	0	0	1	0	0	0	0	0	0	0	0	82	20
ENSMMUG00000006353	284	1528	979	591	549	125	378	135	258	145	259	2282	1182
blastnHuman.XLOC_005336	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnGorilla.CUFF.30533	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000017443	416	1101	556	195	197	182	379	704	999	628	334	1726	695
ENSMMUG00000006940	57	186	99	38	54	22	30	23	25	91	238	735	94
ENSMMUG00000000781	3	18	2	4	1	1	3	3	7	60	107	56	11
ENSMMUG00000010353	23	65	42	23	19	20	24	25	35	47	121	153	56
ENSMMUG00000017187	52	302	179	42	115	150	1384	114	97	80	266	376	51
blastnPan.CUFF.245708	2	0	0	2	0	0	0	1	0	1	0	9	2
ENSMMUG00000007688	476	1903	868	323	235	45	124	115	171	10	10	782	206
blastnGorilla.Locus_293828	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000022351	151	1137	295	542	226	176	198	142	27	110	39	483	79
ENSMMUG00000014544	68	278	133	55	73	39	48	16	10	2	15	205	53
ENSMMUG00000008858	9	26	10	7	5	27	14	64	74	2	0	144	6
Locus_19326	0	0	0	0	0	0	0	0	0	0	0	4	1
ENSMMUG00000021708	0	1	1	1	1	0	4	370	488	7	5	26	6
Locus_245418	0	0	0	1	0	5	11	1	0	0	0	2	1
ENSMMUG00000032235	0	0	0	3	1	0	0	0	0	0	0	11	7
ENSMMUG00000010940	16	50	54	0	0	0	0	0	0	0	0	123	6
blastnGorilla.Locus_159999	0	0	0	0	0	0	0	0	0	0	0	2	0
blastnHuman.ENSG00000254573	0	3	1	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000022101	397	950	434	543	507	688	390	217	193	185	250	2077	1323
ENSMMUG00000029496	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_59967	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_221542	0	0	0	0	0	0	0	0	0	0	0	4	1
blastnHuman.CUFF.452969	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000016200	0	1	0	0	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_57312	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000002698	2	1	1	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000014988	0	4	0	0	0	0	1	0	0	0	6	1	0
blastnPan.CUFF.126971	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.XLOC_000947	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnPan.CUFF.99065	0	0	0	0	0	0	0	0	0	0	0	2	0
Locus_288277	0	0	0	0	0	0	0	0	0	0	0	4	9
blastnHuman.Locus_17473	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000006699	55	120	37	29	34	19	49	24	23	68	47	122	21
blastnHuman.CUFF.434208	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000030485	50	191	95	43	30	30	12	28	16	382	92	1953	708
blastnGorilla.Locus_57527	0	0	0	0	0	0	1	1	0	0	0	2	0
ENSMMUG00000009084	100	421	146	71	46	100	131	8	3	9	3	80	11
Locus_40063	1	2	1	1	0	3	1	0	0	0	0	0	0
ENSMMUG00000032474	32	87	36	29	26	84	76	69	57	140	223	113	46
ENSMMUG00000030633	0	2	3	3	3	1	4	1	2	4	12	17	4
Locus_396275	0	0	0	3	0	0	0	0	0	0	0	13	20
ENSMMUG00000012340	50	211	94	85	67	29	45	30	32	29	47	317	95
ENSMMUG00000000473	2	4	0	1	1	1	1	1	1	0	0	33	6
ENSMMUG00000022953	38	172	46	63	47	1	2	7	3	6	2	430	160
blastnHuman.Locus_119331	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnPan.CUFF.411550	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_102361	0	1	0	5	1	3	7	1	5	0	0	12	4
ENSMMUG00000006840	370	913	401	165	148	163	290	99	144	117	169	93	39
blastnHuman.ENSG00000226454	0	2	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000231465	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012948	78	276	139	111	155	118	230	116	69	157	269	1208	227
ENSMMUG00000029777	161	577	199	255	165	54	38	53	67	64	43	276	64
ENSMMUG00000016786	301	975	329	549	676	114	178	139	212	70	110	700	192
blastnHuman.ENSG00000236986	0	1	0	0	0	0	0	0	0	0	0	0	2
blastnHuman.ENSG00000253399	0	3	0	0	0	0	0	1	0	0	1	4	0
blastnGorilla.Locus_150021	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000009938	1504	4768	2100	1629	1708	3092	1612	794	532	913	1470	4011	2596
ENSMMUG00000010295	158	572	206	260	263	68	85	176	139	170	258	1473	394
ENSMMUG00000002526	223	1034	447	78	97	91	83	56	41	220	269	475	87
ENSMMUG00000032365	2	13	9	4	7	3	5	2	1	3	2	35	18
Locus_314234	0	0	0	0	0	0	0	0	0	0	0	63	33
ENSMMUG00000001950	4	41	4	3	3	0	0	1	2	0	2	4	0
ENSMMUG00000001781	8	53	13	22	24	1	1	1	4	0	0	1400	535
ENSMMUG00000002397	37	132	68	44	36	17	19	21	22	25	38	156	59
ENSMMUG00000022257	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_61813	0	0	0	0	0	0	0	0	0	0	0	10	1
ENSMMUG00000005876	0	0	0	0	0	1	6	2	1	0	0	5	0
ENSMMUG00000019481	1	5	2	2	3	0	2	330	270	0	0	43	6
Locus_449106	1	1	0	0	0	0	0	0	0	0	0	75	43
ENSMMUG00000000490	19	52	19	27	14	11	13	29	33	12	12	1223	389
blastnGorilla.Locus_228168	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000015535	8	22	14	9	5	21	12	33	42	38	54	278	71
blastnMouse.Locus_71205	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000005089	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000001121	68	230	101	25	66	20	24	21	21	26	120	2454	556
Locus_189790	1	4	1	2	1	0	1	0	0	1	0	16	3
ENSMMUG00000021776	167	577	243	81	29	0	0	1	0	2	0	12	3
Locus_222374	0	0	0	0	0	0	0	0	0	0	0	8	1
ENSMMUG00000016239	76	276	103	78	86	182	59	54	76	60	68	561	175
ENSMMUG00000014094	0	0	0	0	0	0	1	0	0	0	0	1	0
ENSMMUG00000029250	334	1105	505	120	286	116	111	102	72	150	479	223	67
blastnHuman.ENSG00000243525	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000382	40	137	53	29	21	102	61	37	31	13	69	4305	1796
ENSMMUG00000022436	26	117	46	51	41	4	8	6	17	12	20	179	64
ENSMMUG00000021105	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSMMUG00000016142	0	0	0	0	0	0	0	0	0	0	0	9	1
ENSMMUG00000016502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMMUG00000013119	7	37	17	2	4	73	9	8	4	4	2	15	5
ENSMMUG00000008720	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000020277	722	2860	1654	313	320	0	5	1	2	1	5	3746	1333
ENSMMUG00000006452	59	143	34	45	59	2	6	12	1	3	8	54	15
Locus_140357	0	0	0	0	0	0	0	0	0	0	0	9	4
blastnMouse.Locus_26959	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSMMUG00000017321	37	118	61	49	46	71	56	34	35	32	14	245	79
ENSMMUG00000006159	75	353	166	123	113	58	37	116	111	103	267	376	232
blastnGorilla.Locus_337271	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000022570	71	239	69	98	54	23	44	28	54	67	50	212	69
ENSMMUG00000023811	0	1	0	1	0	0	1	1	0	0	0	6448	2396
ENSMMUG00000011313	135	655	305	121	154	172	221	443	302	679	3609	4284	1630
blastnHuman.ENSG00000231680	0	0	0	1	0	0	0	0	0	0	0	2	0
ENSMMUG00000006834	45	227	109	57	69	20	25	22	10	17	71	572	318
blastnHuman.ENSG00000227136	0	1	2	0	0	0	0	0	0	0	0	5	3
Locus_140044	24	41	21	0	1	0	0	0	0	0	0	1719	214
ENSMMUG00000005757	1	5	1	7	7	1	15	7	11	22	27	16	7
blastnGorilla.Locus_294553	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000017355	385	1129	449	537	334	267	143	112	154	103	58	2371	1481
blastnHuman.Locus_23391	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000015697	56	180	73	97	66	141	408	189	102	31	86	242	66
ENSMMUG00000017622	1	6	1	0	1	0	0	0	0	0	0	3	0
blastnHuman.ENSG00000233517	0	1	0	0	0	1	1	0	0	0	0	0	0
ENSMMUG00000000242	264	881	415	254	187	1665	1485	84	114	209	1329	68	15
ENSMMUG00000021669	147	361	147	184	188	94	97	151	231	69	115	497	181
ENSMMUG00000032419	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000005768	216	685	329	396	281	134	171	172	201	203	222	850	352
ENSMMUG00000022682	47	156	80	51	53	55	52	36	43	8	18	376	239
ENSMMUG00000030225	68	197	107	4	4	1	13	6	3	1	0	9	2
Locus_139211	0	0	0	0	0	0	0	0	0	0	0	12	2
ENSMMUG00000006290	6	47	17	0	2	28	4	11	11	0	0	6	2
blastnPan.Locus_46819	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000004731	31	89	30	28	16	38	38	25	10	39	35	49	5
Locus_429921	0	0	1	0	0	0	0	0	0	0	0	21	0
ENSMMUG00000006115	265	894	277	126	133	1	3	0	1	0	2	41	11
ENSMMUG00000013086	171	576	215	182	130	37	54	65	109	50	27	2068	693
blastnHuman.ENSG00000254083	7	9	5	0	0	0	0	0	0	0	0	1	0
blastnHuman.ENSG00000236975	0	0	1	2	2	0	0	0	0	0	0	0	0
blastnHuman.XLOC_012666	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000003811	27	134	15	0	1	5	0	6	1	0	0	1107	289
blastnPan.Locus_42448	0	0	0	0	0	0	0	0	0	0	0	1	0
blastnPan.Locus_8271	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000020370	80	491	172	44	30	8	9	8	11	49	85	532	177
blastnGorilla.CUFF.111173	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000006155	122	296	145	163	148	66	101	97	113	61	118	669	248
ENSMMUG00000007090	113	577	241	67	169	251	193	8	8	0	1	22	173
ENSMMUG00000005091	395	1135	469	598	509	424	378	231	289	446	799	2500	1241
ENSMMUG00000031579	0	0	0	0	0	1	0	0	0	0	0	0	0
blastnPan.Locus_82202	0	0	0	0	0	0	0	0	0	0	0	14	5
blastnHuman.CUFF.56616	0	4	1	14	8	0	0	0	0	0	0	3	0
blastnHuman.XLOC_004975	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000021362	105	350	70	172	92	15	13	38	29	1	3	299	57
Locus_62022	0	0	0	0	0	0	0	0	0	0	0	7	0
ENSMMUG00000010521	85	365	76	237	153	99	78	61	27	69	50	117	19
ENSMMUG00000002691	1224	4522	1550	1610	1363	751	866	953	781	808	1642	6746	2393
ENSMMUG00000009839	70	203	78	45	48	60	56	172	150	129	165	674	281
ENSMMUG00000030404	0	0	1	0	0	0	0	0	0	21	8	27	5
ENSMMUG00000031376	1	2	1	2	3	0	1	0	1	2	3	3	0
ENSMMUG00000012371	288	1024	334	677	646	163	258	201	219	187	289	1696	345
blastnPan.CUFF.254348	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_195611	0	1	0	0	0	0	0	0	0	0	0	0	0
blastnOpossum.Locus_419386	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000020655	71	180	85	140	94	77	108	91	113	38	30	382	157
ENSMMUG00000001387	2419	7612	3584	2640	2348	235	161	183	190	23	13	1160	657
ENSMMUG00000001985	2	5	4	26	45	3	6	5	0	0	0	7	4
blastnPan.CUFF.405247	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000010157	6	3	117	0	0	3	10	3	2	11	5	7	213
ENSMMUG00000020160	254	942	310	39	68	168	46	189	212	18	30	113	20
Locus_371093	0	0	0	0	0	0	0	0	0	0	0	13	3
ENSMMUG00000009295	20	45	23	28	24	33	11	24	20	13	29	6216	2488
ENSMMUG00000020077	731	2142	881	547	679	111	226	270	132	228	512	6214	3006
blastnOrangutan.Locus_155769	0	0	1	4	0	0	0	0	0	0	0	1	0
ENSMMUG00000003167	191	635	237	137	128	147	131	35	39	10	20	601	333
ENSMMUG00000009879	0	0	0	2	0	0	0	0	2	1	0	3	2
ENSMMUG00000020423	10	36	14	14	10	10	23	24	14	18	5	73	11
ENSMMUG00000001549	186	610	193	143	207	132	109	134	78	161	735	1236	360
Locus_20011	1	17	2	0	2	0	0	0	0	0	0	211	87
ENSMMUG00000014635	4	14	6	0	5	2	3	108	88	103	73	969	280
ENSMMUG00000022985	0	3	1	0	0	1	0	1	1	24	13	3	1
blastnGorilla.Locus_17165	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000620	237	738	324	118	118	160	122	161	134	118	396	1685	711
Locus_449450	0	4	0	1	3	0	0	0	8	0	0	9	5
blastnMouse.Locus_21353	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000924	0	0	0	0	0	0	0	1	3	0	0	4	4
Locus_314674	0	0	0	0	0	0	0	0	0	0	0	38	0
blastnHuman.ENSG00000254808	12	39	23	11	9	3	7	1	13	28	77	20	1
ENSMMUG00000023653	71	300	136	91	82	8	18	27	31	3	3	12	5
ENSMMUG00000020289	91	321	154	358	557	40	37	295	341	63	36	521	201
ENSMMUG00000022409	2	15	1	20	7	7	2	1	2	2663	7942	87	12
ENSMMUG00000031467	411	1728	604	514	403	0	1	0	0	0	0	133	28
Locus_210589	0	0	0	0	0	0	0	0	0	0	0	12	5
blastnHuman.ENSG00000256955	14	85	80	0	0	0	0	0	0	0	0	8	1
Locus_191437	0	0	0	0	0	0	1	0	1	0	0	34	8
blastnHuman.CUFF.115265	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_372101	3	10	6	0	1	2	5	1	0	0	0	93	33
Locus_428091	0	0	1	0	0	0	0	0	0	0	0	6	2
blastnGorilla.Locus_57542	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000003381	8	10	1	1	1	1	1	5	3	1	17	33	2
ENSMMUG00000009216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMMUG00000009702	10	28	6	40	15	4	3	14	38	10	11	1006	576
ENSMMUG00000017512	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000001266	201	593	281	248	195	107	123	75	130	50	121	884	460
ENSMMUG00000029708	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000001093	0	0	0	0	0	0	0	0	0	0	0	1	1
blastnOrangutan.Locus_241802	0	0	0	0	0	0	0	0	0	0	0	2	0
Locus_473910	0	0	0	0	0	0	0	0	0	0	0	173	17
blastnHuman.ENSG00000226442	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnPan.CUFF.456741	0	0	0	1	0	0	0	0	0	0	0	0	0
Locus_210252	0	0	0	0	0	0	0	0	0	0	0	70	5
Locus_139909	0	0	0	0	0	0	0	0	0	0	0	5	2
ENSMMUG00000008681	51	131	46	85	47	69	39	20	56	20	4	427	292
ENSMMUG00000016419	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000023385	71	265	70	1068	1118	106	125	104	114	88	237	254	87
ENSMMUG00000020916	1	3	3	2	0	1	1	8	5	5	2	5032	2034
ENSMMUG00000012328	0	10	1	0	0	2	3	58	74	0	8	11	2
ENSMMUG00000017988	91	260	101	128	81	102	78	65	60	55	29	513	294
blastnHuman.Locus_125930	0	0	0	0	0	0	0	0	0	0	0	0	1
Locus_221455	0	0	0	0	0	0	0	0	0	0	0	593	179
Locus_289825	0	0	0	0	0	0	0	0	0	0	0	10	2
ENSMMUG00000005844	118	378	195	235	175	123	82	104	139	112	126	628	280
ENSMMUG00000013433	11	58	14	104	172	31	112	301	282	63	210	153	6
Locus_474136	0	0	0	0	0	0	0	0	0	0	0	8	0
ENSMMUG00000008144	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000007214	111	399	160	268	195	58	96	55	55	113	98	1508	422
blastnGorilla.Locus_57633	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000250791	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000006981	20	120	59	9	25	2	2	0	0	1	0	4	1
Locus_116008	2	6	1	2	1	0	0	0	0	0	0	2	0
ENSMMUG00000001376	204	764	264	476	312	88	68	108	132	156	116	3447	1585
ENSMMUG00000004298	100	408	133	222	169	120	140	97	112	87	93	891	281
Locus_244757	2	0	2	1	0	0	0	0	1	0	0	1	0
ENSMMUG00000031908	244	610	190	572	406	101	114	111	89	217	710	228	60
ENSMMUG00000012202	32	137	54	96	60	22	31	60	58	77	66	70	18
blastnHuman.ENSG00000224020	2	2	0	6	3	0	0	3	2	1	0	10	0
ENSMMUG00000012862	400	1107	295	614	910	26	116	20	35	290	696	520	57
ENSMMUG00000023312	26	64	35	9	20	14	25	17	9	43	63	45	13
Locus_498916	0	0	0	0	0	0	0	0	0	0	0	7	3
ENSMMUG00000019898	171	615	307	766	836	193	121	107	112	262	197	3440	1478
Locus_395723	0	3	0	0	0	0	0	0	0	0	0	202	31
Locus_475146	0	0	0	0	1	0	0	0	0	0	0	27	22
Locus_209858	1	9	16	2	3	3	13	9	0	14	0	11	0
ENSMMUG00000008990	14	48	22	74	72	0	0	0	0	0	0	3	0
blastnHuman.CUFF.14161	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_28741	0	0	0	0	0	0	0	0	0	0	0	4	2
blastnPan.Locus_139070	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000016077	62	230	85	66	59	70	258	353	452	1162	1562	869	279
ENSMMUG00000013597	65	150	137	116	135	0	1	0	0	0	2	2	0
blastnGorilla.Locus_177757	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000023150	37	92	40	35	40	39	30	20	12	11	7	386	137
ENSMMUG00000006652	29	109	29	120	69	26	62	17	21	12	13	264	54
blastnOpossum.Locus_189939	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000030369	9	45	20	12	10	1	6	1	2	2	3	10391	1779
ENSMMUG00000023793	7	14	13	5	2	3	1	4	0	3233	773	62	13
blastnGorilla.Locus_227013	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_103274	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000007381	32	140	62	44	50	43	68	107	125	102	239	285	186
ENSMMUG00000032333	0	0	0	0	0	0	0	17	18	0	0	3	1
blastnGorilla.Locus_392085	0	0	0	1	0	0	0	0	0	0	0	4	1
blastnHuman.ENSG00000250893	0	0	0	0	0	0	0	11	18	2	1	2	0
ENSMMUG00000008790	389	1628	665	403	691	194	189	193	213	80	123	560	90
ENSMMUG00000004549	17	82	42	29	27	3	11	1	2	1	4	38	24
ENSMMUG00000022498	147	651	176	146	145	187	191	205	146	77	65	2047	1180
ENSMMUG00000007796	0	0	0	0	0	0	1	1686	875	6	3	1	0
blastnHuman.Locus_24809	0	1	0	0	0	0	0	0	0	0	0	2	0
Locus_100374	1	1	0	0	0	0	0	0	0	0	0	9	1
ENSMMUG00000032310	2	10	1	50	132	119	39	0	0	1	5	1	0
blastnOpossum.Locus_89749	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000030078	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000004568	1680	5804	2585	346	234	474	232	213	138	17	24	2876	1127
ENSMMUG00000008551	4	12	4	1	2	0	1	1	0	2	4	30	7
ENSMMUG00000021413	29	150	58	16	14	31	34	56	29	150	91	172	117
Locus_314508	0	0	0	0	0	0	0	0	0	0	3	70	36
ENSMMUG00000003339	414	1189	480	318	405	118	425	408	354	328	625	4763	2133
ENSMMUG00000009995	0	0	1	0	0	0	1	1	1	3	0	7	5
ENSMMUG00000007057	5	8	7	3	0	4	10	13	3	1	3	24	6
ENSMMUG00000001191	325	1207	728	170	351	209	260	264	133	107	919	857	236
ENSMMUG00000017605	123	259	123	145	113	144	114	94	132	133	102	1718	809
blastnHuman.ENSG00000251487	0	0	0	0	0	0	0	0	0	0	0	1	0
blastnHuman.ENSG00000226323	0	0	1	0	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_196253	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000031642	0	0	0	0	0	0	0	0	0	0	0	0	0
