Gene	Brain_Female1	Brain_Female2	Cerebellum_Female1	Cerebellum_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Testis_Male1
ENSGGOG00000025302	0.97	0.84	0.9	0.54	0.78	0.89	0.93	1.1	1.73	1.24	2.17
ENSGGOG00000024235	6.36	10.35	5.69	3.55	4.19	2.76	2.85	2.29	5.09	2.13	1.56
blastnHuman.Locus_184357	0	0	0	0	0	0	0	0	0	0	0.85
Locus_256767	0	0	0	0	0	0	0	0	0	0	1.19
blastnHuman.Locus_158524	0	0	0	0	0	0	0	0	0	0	0
blastnPan.CUFF.363599	0	0	0	0	0	0	0	0	0	0	0.96
blastnHuman.ENSG00000234362	0	0	0	0	0	0	0	0.08	0	0.09	0.07
blastnMacaque.Locus_371417	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000004754	26.41	31.45	13.39	19.65	14.1	10.61	32.02	27.83	17.74	17.31	45.18
ENSGGOG00000000620	0.62	0.53	0.44	0.57	0	0.16	0.29	0.31	29.3	26.11	0.52
ENSGGOG00000009186	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.XLOC_010931	0	0.03	0	0	0	0	0.1	0	2.82	0.41	0.15
ENSGGOG00000000146	0.19	0.17	0	0.05	1.21	0.16	0	0.07	0.4	3.64	0.1
Locus_338526	0	0	0	0	0	0	0	0.3	0	0	0.58
ENSGGOG00000003588	4.76	5.63	2.31	3.42	3.18	2.11	1.51	1.43	2.46	1.74	11.79
ENSGGOG00000002888	1.92	2.31	1.02	3.54	0.71	0.91	2.8	1.67	0.15	0.09	1.35
Locus_440641	0.3	0.48	0	0	7.93	3.74	0.9	0.18	0.24	0.19	0.1
Locus_57501	0.4	0.54	1.03	1.15	2.69	0	0.08	0.06	0	0.13	0.06
ENSGGOG00000025666	1.2	2.5	0.9	2.44	1.41	2	1.5	1.89	1.3	4.31	0.65
ENSGGOG00000028349	0	0	0	0	0.7	0.99	0	0	0	0	0
ENSGGOG00000011036	0.05	0.2	0.12	0	0	0	0.48	0.19	0.26	0.34	9.98
ENSGGOG00000009743	0	0.2	0.48	0	0	0	0	0	0.69	0	0.1
blastnMacaque.Locus_62403	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000009941	2.31	2.68	4.11	4.04	3.51	10.77	5.21	5.1	9.66	11.12	12.35
ENSGGOG00000001560	17.48	16.56	7.48	8.1	28.23	55.31	34.83	20.3	68.78	42.82	8.4
ENSGGOG00000008884	0	0	0	0.28	1.68	7.91	34.08	31.06	78.89	55.88	2.15
blastnHuman.Locus_157570	0	0	0	0	0	0	0	0	0	0.68	0.12
ENSGGOG00000016811	0	0	0	0	13.09	0.84	0.5	0.2	0.82	0.43	0.39
blastnMacaque.Locus_473808	0	0	0	0	0	0	0	0	0	0.75	0.27
ENSGGOG00000022778	0	0	0	0	0	0	10.77	0.77	10.94	7.73	0.1
ENSGGOG00000011620	6.24	8.57	9.52	8.99	4.73	4.66	6.79	4.67	8.37	5.79	7.65
ENSGGOG00000002991	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000005510	30.81	30.32	25.67	16.11	18.55	16.91	12.35	14.47	12.02	8.31	16.77
ENSGGOG00000001130	0.19	0.38	0	0	0.1	0.14	0.33	0.13	0.85	0.94	0.27
ENSGGOG00000006758	20.37	18.27	17.4	15.67	14.69	30.62	29.42	22.18	19.91	23.33	15.88
blastnHuman.ENSG00000224456	0	0	0	0.27	0	0	0	0	0	0	0
ENSGGOG00000005080	10.9	10.67	1.33	3.34	2.34	2.86	1.19	1.22	0.84	1.03	8.61
blastnMacaque.Locus_313784	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.CUFF.248915	0	0	0	0	0	0	0.22	0	0.71	0	0.07
blastnHuman.ENSG00000237481	8.8	17.01	7.73	11.09	0	0	1.47	1.74	0.79	1.24	1.7
ENSGGOG00000008562	0	0	0	0	0	0	8.24	19.15	0	0	0.06
blastnPan.Locus_106210	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000001579	73.25	119.08	51.9	57.73	114.13	115.9	90	86.75	48.57	84.96	78.08
Locus_391735	0	0	0	0	0	0	2.39	2.2	0	0	0
ENSGGOG00000000565	0	0	0	0	0	0	0	0	0	0	0.05
blastnMouse.Locus_45514	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000004103	27.8	24.01	17.53	19.83	17.19	9.06	16.61	18.57	10.41	16.29	15.7
blastnMacaque.Locus_272974	0	0	0	0	0	0	0	0	0	0	0
Locus_339053	0	0	0	0	0	0	0	0	0	0	0.55
blastnHuman.Locus_145871	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000003784	13.9	11.37	19.95	26.78	28.38	30	58.23	42.95	13.48	21.82	6.99
blastnPan.Locus_72518	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000229578	0	0	0	0	0	0	0	0	0	0	0.05
blastnMacaque.CUFF.52019	0	0	0	0	0	0	0	0	0	0	0.07
ENSGGOG00000009413	48.54	48.97	39.44	26.75	45.25	12.81	15.34	17.18	23.51	16.22	8.48
blastnHuman.Locus_61274	0	0.06	0	0	0	0	0.39	0.15	0	0	0.12
ENSGGOG00000000933	5.47	4.18	4.8	1.59	1.12	1.32	1.84	1.35	3.15	3.91	1.64
ENSGGOG00000000089	0	0.16	0	0.6	1.84	5.21	5.46	23.02	3.66	7.7	4.77
ENSGGOG00000002048	11.12	10.97	10.26	8.62	38.94	17.65	21.6	29.54	23.07	21.18	23.77
ENSGGOG00000034843	11.15	10.52	4.92	2.69	3.57	0.8	1.91	1.26	2.85	1.42	8.96
blastnMacaque.Locus_315145	0	0	0	0	0	0	0	0	0	0	0
blastnPan.Locus_159499	0	0	0	0	0	0	0	0	0	0	0.34
ENSGGOG00000002490	10.69	10.65	0.99	0.76	0.93	1.76	0.53	0.42	0.14	8.12	0.85
blastnMacaque.CUFF.170949	0	0.12	0.3	0	0	0	0	0	0	0	0.18
blastnMacaque.Locus_40528	0	0	0	0	0	0	0	0	0	0	0.03
Locus_60535	0	0.06	0	0	0	0	0	0	0	0	0.91
ENSGGOG00000013028	50.28	47.32	41.38	49.82	73.73	55.4	48.16	43.52	76.28	60.53	24.84
ENSGGOG00000025945	1.34	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000001529	0.08	0.15	0.09	0.29	0.59	0	6.21	7.36	6.58	5.15	3.56
Locus_105330	0.27	0.12	0.6	0	0.94	0	0	0.31	0.86	1.35	0.06
ENSGGOG00000023735	5.42	8.33	5.54	6.08	6.63	9.71	10.27	8.05	7.87	10.91	13.61
blastnMacaque.Locus_475141	0	0	0	0	0	0	0	0	0	0	0.4
ENSGGOG00000012850	5.65	5.29	6.08	6.69	7.88	5.64	3.66	4.33	4.53	5.48	4.88
blastnHuman.ENSG00000233423	0	0	0	0	0	0	0	0	0	0	0
Locus_338541	0	0	0	0	0	0	0	0	0.4	0	1.21
ENSGGOG00000009503	0	0	0	0	0	0	0	0	0	0	0.07
blastnOpossum.Locus_190612	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000023430	1.64	1.43	1.44	1.75	33.18	120.81	210.6	44.24	44.31	101.06	2.65
blastnMacaque.Locus_139478	0	0	0	0	0	0	0	0	0	0	0.13
ENSGGOG00000013823	2.4	2.66	0.53	0.81	0.45	0.35	1.84	2.49	0.25	0.45	0.26
ENSGGOG00000002314	2.22	4.33	0	0.77	9.44	22.26	14.66	7.38	3.61	13.54	2.06
blastnMacaque.Locus_19627	0	0	0	0	0	0	0	0	0	0	0.08
blastnPan.Locus_145596	0	0	0.23	0	0	0	0	0	0.66	0.52	0.09
ENSGGOG00000016948	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_339585	0	0	0	0	0	2.37	0	0	0	0	0.79
ENSGGOG00000010607	11.65	7.92	1.84	3.41	0.12	0.16	1.46	1.04	0.69	1.74	1.48
ENSGGOG00000016142	1.46	3.29	0.67	0.72	24.15	10.43	4.57	2.17	17.09	11.82	2.46
ENSGGOG00000013082	3.33	3.14	3.79	2.82	1.54	2.49	4.11	2.32	2.42	2.8	20.03
ENSGGOG00000016832	0	0	0	0	0	0	0	0	0	0	5.42
blastnHuman.Locus_102717	0.23	0.43	0.26	0.81	0	0	0	0.55	0	0	0.05
blastnOrangutan.Locus_179959	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000008557	10.98	8.25	7.24	3.26	0.78	0.71	1.78	1.19	0.82	0.71	1.4
ENSGGOG00000009576	161.4	301.21	25.68	85.79	295.69	420.9	334.38	123.27	167.8	422.21	273.76
ENSGGOG00000025388	3.64	1.74	0.52	0.92	0.37	0.09	0.05	0.13	0.14	0.38	1.92
Locus_225707	0	0.07	0.16	0	0	0	0	0	0	0	0.79
blastnMacaque.CUFF.204098	0.13	0	0.15	0	0.47	2.64	0	1.25	0	0.17	0
ENSGGOG00000025111	0	0.05	0.13	0	0	0	0	0	0	0	1.22
ENSGGOG00000009555	5.49	6.33	4.89	5.96	3.47	2.23	5.7	4.61	3.52	4.98	9.6
ENSGGOG00000028150	0	0.03	0.08	0	0	0	0	0	0	0	0.1
Locus_95567	0.22	0.46	0.37	0.38	0	0	0	0	0	0	0.15
ENSGGOG00000007326	11.24	10.06	6.47	7.03	20.1	9.31	24.75	24.67	28.08	27.21	9.29
ENSGGOG00000024945	7.11	6.44	6.84	6.04	3.81	4.78	5.75	8.4	5.02	7.58	24.94
blastnPlatypus.Locus_171686	0	0	0	0	0	0	0	0	0	0	0.16
ENSGGOG00000016007	111.11	104.03	134.74	121.81	149.76	126.46	117.18	152.45	473.93	293.22	123.91
ENSGGOG00000004045	0.25	0.23	0.57	0	0	0	0	0	0	0	0
ENSGGOG00000008473	1.95	1.77	3.34	2.44	0.55	0.78	0.7	0.18	1.01	0.3	0.4
blastnHuman.Locus_62997	0	0	0.3	0	0	0	0	0	0	0.34	0.06
ENSGGOG00000005278	47.56	57.5	36.87	31.3	35.53	37.29	24.37	33.29	199.23	105.81	12.48
ENSGGOG00000001071	53.16	57.04	19.94	23.54	4.78	1.68	9.84	7.81	2.33	2.27	7.87
blastnMacaque.Locus_245131	0	0	0	0	0	0	0	0	0	0	0
Locus_133857	0	0	0	0	0	0	0	0	0	0	0.27
ENSGGOG00000007991	5.6	6.92	6.53	7.16	9.25	3.74	23.24	14.17	24.24	10.66	40.5
blastnHuman.ENSG00000248804	0	0	0	0	0	0	0	0	0	0	0.27
ENSGGOG00000010578	13.32	11.23	18.46	17.8	8.24	9.93	8.47	8.17	9.89	7.86	6.7
ENSGGOG00000007820	10.46	12.61	20.19	17.2	37.81	21.98	12.25	10.37	4.47	2.88	7.04
Locus_441878	1.66	0.55	0	0	0	0	0	0	0	0	0.49
ENSGGOG00000023767	0	0	0	0	0	0	0	0	0	0.09	0.04
ENSGGOG00000022262	0.13	0.02	0.04	0	0	0	1.3	0.95	1.13	1.52	1.04
ENSGGOG00000003517	17.44	18.25	28.6	23.56	15.6	13.75	8.92	10.48	11.8	20.48	6.76
blastnHuman.XLOC_005443	0	0	0	0	0	0	0	0	0	0	0.03
blastnHuman.Locus_119252	0	0	0	0	0	0	0	0	0	0	0.44
Locus_339199	0.07	0.13	0.39	1.34	0	0	0.42	0.25	0.57	0.27	0.1
blastnMacaque.Locus_187517	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000023955	3.11	2.62	2.33	2.38	3.09	2.67	6.78	10.54	11.55	8.71	3.65
blastnMacaque.Locus_100874	0	0	0	0	0	0	0	0	0	0.53	0.1
ENSGGOG00000008016	3.01	3.66	4.84	3.77	3.51	5.33	4.89	5.84	8.22	4.09	7.91
Locus_195128	0	0	2.4	0	0	0	1.07	0	0	0	0
ENSGGOG00000028438	0	0.04	0	0	0.16	0	0.07	0.27	0	0.17	0.31
ENSGGOG00000005269	133.48	135.73	50.41	43.11	37.87	47.28	16.35	8.98	5.93	8.69	83.78
blastnOrangutan.Locus_93879	0	0	0	0	0	0	0	0	0	0	0.1
blastnMouse.Locus_80773	0	0	0	0	0.46	0	0	0	0	0	0.18
ENSGGOG00000011056	8.32	8.95	11.57	13.07	2.76	4.17	3.98	3.83	3.46	7	13.88
ENSGGOG00000005719	0.74	0.92	0.28	0.87	8.57	13.68	1.21	1.32	0.3	1.42	1.45
Locus_440038	0	0.12	0	0	0	1.28	0.57	0.61	0.41	0.32	0.3
ENSGGOG00000025486	0	0	0	0	0	0	4.68	0.99	12.84	19.81	1.2
blastnMacaque.Locus_474207	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000015613	0.63	0.9	0.16	0.3	0.87	0.65	6.34	4.88	21.8	18.4	3.81
ENSGGOG00000015707	29.82	29.59	31.04	31.66	16.15	23.48	34.36	31.09	27.74	35.85	21.58
ENSGGOG00000001123	3.33	2.29	3.76	3.82	7.41	6.2	6.57	5.08	2.78	3.87	41.83
blastnPlatypus.Locus_24779	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000011523	1.51	2.34	3.12	3	1.48	2.09	9.62	19.48	16.42	14.03	2.62
ENSGGOG00000005650	0	0	0	0	0	0	0	0	0	0	0.14
blastnMacaque.Locus_139376	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000006782	0.19	0.35	0.01	0	0.31	0.56	0.41	0.18	3.6	4.01	1.32
blastnMacaque.Locus_314512	0	0	0	0	0	0	0	0	0	0	0.15
ENSGGOG00000004017	0.11	0.03	0	0	0	0	0.05	0.55	0	0	0.45
ENSGGOG00000010655	13.56	16.3	0.75	0.61	0	0.09	0	0	0	0.16	0.17
blastnMacaque.Locus_18340	0	0.13	0	0	0	0	0	0	0	0	0.32
ENSGGOG00000015523	3.92	4.29	3.25	4.29	5.94	9.46	9.48	7.11	6.57	8.22	10.57
ENSGGOG00000009728	24.36	9.43	15.06	19.63	117.09	140	49.25	52.85	46.9	53.9	30.88
ENSGGOG00000001753	0	0	0	0	0	0.21	0.06	0	0	0	0.05
ENSGGOG00000013579	6.94	12.45	7.98	10.62	10.48	10.68	9.28	5.7	6.64	5.2	6.87
blastnMacaque.Locus_273132	0.08	0.11	0.09	0.57	0	0	0.12	0	0.13	0.1	0.15
ENSGGOG00000025225	6.92	6.66	4.9	7.3	13.64	10.36	13.45	17.69	16.45	23.36	12.23
ENSGGOG00000034932	0.16	0.24	0.18	0.28	0.14	0	5.44	10.71	1.44	3.89	4.82
ENSGGOG00000000199	0.04	0.09	0.18	0.07	0	0.2	0.94	0.05	0.06	0	7.08
Locus_311795	0	0.3	0.24	0	0	0	0.33	0	0	1.38	0.4
ENSGGOG00000006126	0.99	0.49	3.36	1.08	0	0	0.09	0	0	0	0.83
ENSGGOG00000012171	0.85	1.29	0.68	0	3.87	3.04	3.28	2.3	5.12	2.46	14.17
blastnHuman.ENSG00000256923	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000022378	0.07	0.03	0	0.12	0.25	0	0	0.08	0.12	0.18	0.05
blastnHuman.Locus_119791	0	0	0	0	0	0	0	0.77	0	0	0.3
ENSGGOG00000007391	2.67	3.2	3.68	4.65	17.5	23.2	7.77	6.14	11.21	12.6	3.74
ENSGGOG00000021998	0.01	0.01	0.01	0.02	0	0.35	0.11	0.33	0.23	0.16	15.42
ENSGGOG00000009617	9.39	9.21	14.96	11.64	7.48	5.87	9.51	7.91	4.94	5.19	15.28
blastnMouse.Locus_75063	0	0.36	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_221771	0	0	0	0	0	0	0	0	0	0	0.03
blastnPlatypus.Locus_31102	0.31	0.14	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000235279	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.CUFF.270921	0.59	0	0	0	0	0	0	0	0	0	0.14
Locus_135432	0	0.04	0.19	0.74	0	0	0	0	0	0	0.63
Locus_352519	0	0.07	0	0.79	0	0	0	0.18	0	0.96	0.03
ENSGGOG00000003189	40.39	30.64	27.76	21.65	21.98	29.89	23.37	28.3	17.98	20.55	42.12
ENSGGOG00000021941	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_288818	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000027015	0.09	0	0	0	0	0	0	0	0	0	0.04
ENSGGOG00000010031	0.89	2.32	1.11	0.16	4.42	4.02	1.07	0.85	2.61	10.87	3.26
blastnMouse.Locus_40814	0	0	0	0	0	0	0	0	0	0	0
Locus_60337	0.65	0.45	0	0.56	0	0	0	1.15	1.05	0	0.45
blastnMacaque.Locus_340295	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000006891	3.05	3.48	2.89	4.46	3.71	2.79	3.44	3.23	3.03	4.53	7.22
blastnOrangutan.Locus_228752	0.22	0.41	0	0	0	0	2.67	6.61	0.36	0.28	0.21
ENSGGOG00000014160	8.26	7.44	8.57	7.11	10.14	8.53	7.13	6.54	6.49	7.13	12.84
ENSGGOG00000026904	1.94	2.46	1.61	1.25	1.81	1.02	1.84	1.33	2.65	1.04	1.75
ENSGGOG00000008193	0	0	0	0	0	0	0	0	0	0	4.8
blastnMacaque.Locus_40267	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000015887	1.46	1.19	0.57	1.07	0.17	0.31	3.48	5.02	0.56	1.08	0.31
ENSGGOG00000006604	16.77	14.71	3.37	5.91	9.11	8.79	33.58	22.39	5.6	6.08	22.18
blastnHuman.ENSG00000229543	0.28	0	0	0	0	0	0	0	0	0	0.03
ENSGGOG00000002109	0.2	0.19	0.09	0.12	4.75	10.83	0.08	0.25	1.02	0.15	1.07
ENSGGOG00000007743	0	0	0	0	0	0.41	0	0	0	0	23.07
Locus_372026	0	0	0	0	0	0	0	0	0	0	0.53
ENSGGOG00000013895	64.23	46.22	45.79	34.2	52.39	43.1	39.31	32.51	43.55	41.19	49.63
ENSGGOG00000002389	19.67	30.42	49.2	23.75	54.79	29.16	61.75	44.05	44.71	31.51	20.36
ENSGGOG00000009080	0.75	1.16	0.81	0.62	0.7	0.8	0.42	0.33	0.84	1.01	1.48
ENSGGOG00000023622	0	0	0	0	0	0	0	0	0	0	0.1
blastnHuman.XLOC_001548	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000013656	5.79	2.97	1.46	0.66	2.8	1.48	0.49	0.28	0.39	0.66	1.22
blastnMacaque.Locus_101699	0	0	0	0	0	0	0	0	0.31	0	0
blastnMacaque.Locus_501131	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000024378	14.03	17.44	14.1	5.87	133.18	47.12	77.69	77.74	38.73	76.43	12.01
ENSGGOG00000001249	3.39	1.78	5.37	4.05	0.84	1.27	2.52	3.03	0.63	0.75	18.2
blastnMacaque.Locus_244890	0	0	0	0	0	0	0	0	0	0	0.06
blastnMacaque.Locus_314091	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_314714	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000005879	59.97	69.34	45.22	44.14	49.28	28.8	14.42	17.39	39.91	35.76	9.9
ENSGGOG00000010204	0	0.05	0	0.14	0.14	0	0.17	0.18	0.32	0.2	1.99
ENSGGOG00000016511	294.09	711.73	135.63	424.92	1.39	6.88	0.29	0.29	0.32	0.44	80.11
ENSGGOG00000000940	75.39	50.26	15.47	8.6	9.58	10.84	13.25	16.82	17.07	11.98	147.07
ENSGGOG00000009559	0.39	0.78	0.83	0.98	0.2	0.56	0.08	0	0.27	0.14	21.38
ENSGGOG00000003355	1.82	1.58	1.51	1.44	1.71	2.71	1.75	1.01	1.66	2.82	4.08
Locus_353973	0	0	0	0	0	0	0	0	0.45	2.84	0
ENSGGOG00000001375	1.46	1.05	0.45	0.23	0	0	0.8	0.31	28.64	25.42	2.64
Locus_159439	0.08	0.1	0.26	0	0	0.38	16.28	17.7	3.18	1.24	0.19
ENSGGOG00000001641	8.02	8.45	10.44	8.49	9.21	10.89	6.95	8.37	15.71	15.55	10.09
ENSGGOG00000005574	0.73	0.57	0.04	0	0.06	0	0.2	0.06	0.05	0.02	1.62
blastnMacaque.Locus_18970	0	0	0	0	3.04	1.08	0	0	0	0	0.05
ENSGGOG00000000014	21.3	20.97	21.89	15.81	32.89	27.43	22.42	18.47	21.85	16.69	75.16
blastnMacaque.Locus_116998	0	0.42	0	0	0	0	0	0	0	0	0.21
ENSGGOG00000015481	3.15	4.32	2.44	3.56	4.34	4.97	3.59	3.8	2.84	3.92	3.1
Locus_392717	0	0.09	0	0	0	0	0	0	0	0	0.44
blastnMouse.Locus_98620	0.36	0	0	0	0	0	0	0	0	0	0.08
ENSGGOG00000028574	2.14	2.31	3.27	3.01	0.97	1.58	3.56	2.32	1.88	2.35	1.37
ENSGGOG00000024444	2.33	1.46	0	0.08	0.15	0	5.51	2.66	0.07	0.11	5.92
blastnHuman.CUFF.380400	0	0	0	0	0	0	0	0	0	0	0.08
blastnHuman.ENSG00000233825	0	0.12	0	0.46	0	0	0	0	0.43	0	0
blastnHuman.Locus_175310	0	0.14	0	0	0	0	0	0	0	0	0
ENSGGOG00000004955	5.08	8.74	9.28	6.75	23.54	25.45	48.07	51.62	43.77	32.54	14.4
blastnMacaque.Locus_191089	0	0	0	0	0	0	0	0	0	0	0
Locus_371368	0	0	0	0	0	0	0	0	0	0.04	4.65
Locus_337268	0	0	0	0	0	0	0	0	0	0	0.2
ENSGGOG00000023833	6.1	4.79	18.49	40	162.78	300.46	17.47	6.51	7.76	49.84	11.71
blastnPan.Locus_146226	0	0.16	0	0	0	0	0	0	0	0	1.39
blastnHuman.ENSG00000251628	0.64	0.53	0	0	1.36	1.28	0	0	0	0	0.06
blastnMacaque.Locus_60345	0	0	0	0	0	0	0	0	0.48	0.38	0
ENSGGOG00000012938	0.23	0.22	0.07	0.07	67.99	14.02	0.04	0.06	0	0	0.31
ENSGGOG00000011780	8.18	10.49	11.16	8.83	7.09	5.84	9.11	6.67	8.36	4.29	15.13
Locus_416560	0	0	0	0	0	0	0	0	0	0	0.43
Locus_313384	1.51	0.6	0.49	0	0	0	0	0	0	0	0.15
ENSGGOG00000026974	0.07	0	0	0	0	0	0	0	0	0	0.08
Locus_149302	0.09	0.04	0	0	0	0	0	0	0	0	3.34
blastnPan.CUFF.33128	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000009634	0.2	0.25	0.35	0.3	0.1	0.14	0.26	0.14	0.42	0.11	16.94
ENSGGOG00000021984	0	0.1	0	0.38	0	0	0	0	0	0	0.05
ENSGGOG00000009707	0	0	0	0	0	0	0	0	0	0	0.03
ENSGGOG00000006902	0	0.12	0	0	0	1.7	0.13	0	0.14	0.22	3.48
ENSGGOG00000026442	2.94	4.37	4.34	6.27	1.87	1.24	5.21	5.63	8.35	9.05	3.22
ENSGGOG00000016732	0.88	0.67	1.93	1.36	1.83	2.08	0.54	0.92	1.51	0.33	1.38
ENSGGOG00000026822	0.69	1.49	0.73	1.47	9.13	9.44	3.27	7.82	4.1	3.33	1.42
ENSGGOG00000009482	6.13	8.8	5.93	10.26	6.64	8.56	13.06	12.33	9.99	16.49	46.4
ENSGGOG00000002014	0	0	0	0	0	0	0	0	0	0	0.12
ENSGGOG00000004830	17.08	24.5	3.5	3.41	34.76	23.31	14.29	12.08	6.41	5.67	5.37
ENSGGOG00000034892	0.34	0.56	0.39	0.46	1.08	1.14	1.02	0.41	0.43	0.82	52.03
ENSGGOG00000011685	1.45	1.32	1	1.14	1.31	0.86	1.24	0.64	1.11	1.05	1.66
ENSGGOG00000007916	24.9	24.61	14.98	16.25	21.94	8.81	41.01	31.95	34.31	27.84	14.17
ENSGGOG00000000571	7.61	6.21	0.72	0.53	1.17	0.41	2.77	1.86	0.81	0.91	0.56
ENSGGOG00000005040	0	0	0	0	0	0	0.08	0.12	0	0	0.09
ENSGGOG00000001429	272.3	321.2	15.97	15.06	0	0.11	1.69	0.41	0.04	0.28	2.28
blastnMacaque.Locus_222452	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000022105	2.39	2.37	1.48	1.33	9.25	1.64	3.27	4.65	1.77	2.07	14.96
ENSGGOG00000034981	0	0	0.04	0.05	0	0.02	0.07	0.02	0.02	0.04	0.65
ENSGGOG00000013141	9.61	9.15	14.91	17.87	16.26	13.96	13.21	12.69	11.77	9.15	9.85
blastnMouse.Locus_46209	0	0	0	0	0	0	0	0	0	0	0.1
ENSGGOG00000013088	27.92	23.14	21.13	28.38	606.94	451.24	106.61	112.28	84.1	58.88	95.69
ENSGGOG00000022185	0.03	0.02	0	0	0	0.17	0	0	0	0	0.05
ENSGGOG00000001148	3.52	3.54	3.73	1.82	0.15	0.17	0.8	0.5	0.2	1.02	14.61
ENSGGOG00000007100	4.45	5.54	0.94	2.35	19.64	15.23	5.4	4.29	9.15	12.52	2.86
ENSGGOG00000008250	2.6	2.52	0.12	0.05	25.78	6.45	2.92	2.01	24.66	5.11	40.27
Locus_440577	0	0	0	0	0	0	0	0.23	0	0	1.31
ENSGGOG00000015454	6.99	9.63	4.13	7.44	2.82	1.9	4.47	6.5	4.37	6.36	3.87
Locus_392855	0.16	0.29	0.18	0	0	3.96	0	0	0	0	0.07
blastnMacaque.Locus_140272	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000002953	0.51	0.7	0.38	0.59	2.39	1.69	1.52	3.4	1.64	4.5	0.66
Locus_105787	0	0	0	0	0	1.17	0	0	0	0	0.81
ENSGGOG00000024301	0	0	0	0	0	0	0	0	0	0	0.15
blastnHuman.ENSG00000236356	0.31	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000026315	0	0	0	0	0	0	0	0	0	0	0
Locus_294242	0	0.05	0.56	0.17	0	0	0	0	0.16	0	0.79
blastnHuman.CUFF.330587	0	0.17	0	0	0	0	0	0	0	0	1.19
Locus_337745	0	0	0	0	0	0	0	0	0	0	2.32
ENSGGOG00000002205	12.12	19.05	10.15	7.4	7.13	12.8	24.02	41.01	16.99	10.37	3.77
ENSGGOG00000010469	28.77	22.85	27.31	21.89	9.98	1.83	4.42	3.31	7.29	0.27	2.47
Locus_441701	0.26	0	0	0	0	0	0	0.3	0	0.33	0.24
ENSGGOG00000002132	3.76	4.02	3.28	3.05	2.81	3.3	4.32	3.77	3.98	2.65	7.8
ENSGGOG00000003323	10	6.7	7.03	8.12	11.31	21.14	18.51	25.43	3.57	6.96	6.53
blastnHuman.ENSG00000233387	0	0	0	0	0	0	0	0	0	0	0
blastnHuman.XLOC_008615	0	0	0	0	0	0	0	0	0	0.7	0
ENSGGOG00000006501	58.12	69.71	55.72	65.35	123.01	152.55	134.65	108.73	115.13	110.82	45.11
Locus_415411	0	0.26	0	0.49	0	0	0	0	0	0.35	0.19
ENSGGOG00000025104	5.7	8.95	7.8	13.4	3.89	3.85	7.24	4.03	2.85	4.18	1.8
ENSGGOG00000006019	26.88	30.91	21.99	34.04	24.54	19.78	18.82	30.9	27.84	35.14	24.35
ENSGGOG00000011831	0.39	0.47	0.36	1.29	0	0	0	0.03	0.08	0	0.1
ENSGGOG00000015315	2.79	1.87	4.45	6.44	62.8	176.92	17.74	21.13	4	3.44	2.7
Locus_95992	0	0.14	0	0	0	0	0	0	0	0	0.14
Locus_464857	0	0	0	0	0	0	0	0	0	0	2.31
blastnHuman.Locus_183528	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000027513	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000011694	35.21	38.65	63.73	48.61	154.96	141.24	54.62	57.39	57.57	43.73	126.24
Locus_312464	0	0.09	0.11	0	3.04	1.44	1.15	1.59	0	0	0.44
blastnMacaque.Locus_38851	0	0	0	0	0	0	0	0	0	0	0
ENSGGOG00000016676	0	0.13	0	0.25	0.83	1.18	0.56	0.22	8.93	14.92	0.1
