Gene	Brain_Female1	Brain_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Ovary_Female1	Ovary_Female2	Testis_Male1	Testis_Male2
ENSXETG00000000324	9.98	11.94	22.59	20.65	23.24	21.7	30.58	34.25	10.27	21.88	23.19	42.28
Locus_120804	0	0	0	0	2.57	6.95	0	0	0	0	0	0
ENSXETG00000003372	374.47	414.79	55.01	65.95	19	29.89	45.09	49.19	0.03	0.04	9.36	3.24
ENSXETG00000031456	0	0.05	0	0	0	0	0	0	0	0	0.63	0.39
ENSXETG00000015935	22.18	21.71	23.03	32.34	13.23	14.76	13.53	12.34	20.24	25.86	10.69	16.06
ENSXETG00000014835	6.79	7.06	4.36	4.16	3.6	3.03	2.84	2.91	9.37	2.61	5.59	3.87
Locus_161447	0	0	0	0	39.75	44.52	26.98	58.31	0	0	0.15	0.13
ENSXETG00000000216	7.05	7.27	14.28	9.03	12.69	6.85	17.36	7.63	46.33	28.11	9.46	4.8
ENSXETG00000010928	16.1	19.08	12.99	13.13	12.34	12.38	6.55	9.98	31.94	31.01	21.54	25.73
ENSXETG00000022543	14.51	14.04	12.96	12.68	11.86	16.22	13.9	19.53	48.97	43.17	17.14	19.98
ENSXETG00000001718	1.66	1.01	1.13	1.31	1.62	1.05	0.14	0.47	0.09	1.9	13.6	54.8
ENSXETG00000019780	4.62	2.49	3.28	2.1	8.03	4.51	68.66	9.95	3.61	1.38	5.47	3.24
ENSXETG00000008147	12.82	11.3	15.22	16.2	10.94	11.69	13.92	12.02	13.55	16.04	18.98	20.81
ENSXETG00000033940	5.27	5.47	6.05	9.05	10.27	9.84	18.88	11.7	0.02	0.3	9.47	13.03
blastnHuman.ENSG00000254041	0	0	0	0	0	0	0	0	0	0	0.12	0
ENSXETG00000019906	0.69	0.44	0.05	0.08	1.88	1.94	0.53	0.23	0.02	0.01	9.62	11.02
ENSXETG00000021118	15.34	18.5	18.85	13.81	27.48	21.78	25.43	21.91	57.2	33.6	30.23	11.68
Locus_10284	1.08	0.8	0	0	0	0	0	0	0	0	0	0
ENSXETG00000027242	2.58	2.32	11.93	5.7	8.04	9.77	10.74	7.77	2.08	0.8	9.71	12.8
ENSXETG00000000305	32.55	22.87	1.07	1.25	0.75	0.83	1.43	0.58	0.17	0	2.69	1
Locus_56952	0	0	0	0	0	0	0	1.18	0	0	5.07	7.98
ENSXETG00000020602	12.59	12.56	5.23	5.15	5.44	6.11	5.43	4.85	20.19	22.91	10.2	14.65
ENSXETG00000015604	6.41	6.09	14.07	13.79	3.27	2.81	9.65	9.76	8.41	12.26	9.15	7.68
ENSXETG00000006717	17.44	15.21	2.37	8.07	43.81	58.18	13.05	27.48	0.11	0.4	5.92	15.63
ENSXETG00000005992	0	0	0	0	0	0.05	0	0	0	0	0	0.07
ENSXETG00000033058	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000033996	3.51	3.24	16.13	12.21	12.92	9.97	10.25	11.05	44.82	5.61	20.3	10.82
Locus_78897	7.22	4.3	18.94	1.4	7.64	3.75	153.99	117.3	0.09	0.2	0.53	1.55
ENSXETG00000033122	2.46	1.41	16.01	8.34	7.27	7.75	19.45	9.82	0.02	0.02	0.57	1.04
ENSXETG00000001642	34.64	40.5	35.72	32.62	23.89	23.48	267.35	41.75	0.9	0.34	30.34	8.73
ENSXETG00000003689	24.34	15.47	65.86	65.61	161.59	101.47	71.91	62.95	13.31	12.46	182.27	224.66
ENSXETG00000016815	4.74	3.69	7.31	5.85	7.75	6.86	11.13	12.73	9.31	4.41	27.3	21.37
ENSXETG00000014881	3.21	1.88	3.39	0.52	6.37	1.6	8.91	2.79	287.61	349.63	180.06	200.32
ENSXETG00000003894	30.61	23.58	83.49	69.54	24.24	27.3	22.88	18.7	28.68	15.7	38.04	16.33
ENSXETG00000033220	13.37	12.05	5.29	7.34	7.3	7.82	1.89	6.16	0	0.11	13.45	14.31
ENSXETG00000005825	25.16	16.69	45.33	31.15	37.76	21.95	60.6	30.51	59.29	32.66	45.33	12.98
ENSXETG00000022468	95.15	90	100.12	114.99	23.62	19.2	18.99	18.97	13.41	15.5	53.87	55.35
ENSXETG00000007886	4.11	5.22	0.91	0.72	2.01	1.68	0.71	1.04	3.64	2.05	5.52	6.99
ENSXETG00000019441	62.99	67.94	374.18	404.86	52.29	67.53	56.78	84.98	107.67	114.2	190.19	139.35
ENSXETG00000003036	11.92	10.25	16.07	11.04	10.24	7.41	9.93	6.36	9.64	5.47	9.04	7.77
Locus_90306	0.42	0.6	0.16	0.46	0.58	0.85	0.21	3.47	1.44	3.42	6.37	4.31
CUFF.24006	45.71	36.07	2.04	2.24	5.26	5.74	4.33	6.2	0.12	0.11	0.72	0.4
ENSXETG00000003576	0	0.04	0.08	0	1.9	2.97	2.22	10.04	0	0	0.48	1.33
ENSXETG00000027285	4.38	2.46	11.45	11.01	11.75	6.4	4.53	2.87	18.68	29.03	8.74	8.87
ENSXETG00000030416	0	0	0	0	0	0	0	0	0	0	0	0
Locus_181806	2.49	2.79	4.34	3.24	3.2	3.4	3.29	3.51	2.44	0.48	9.09	8.73
ENSXETG00000014540	2.05	2.53	1.59	1.9	2.23	2.43	2.2	1.73	1.83	3.43	2.88	3.68
Locus_180670	4.4	2.66	10.72	12.37	9.17	17.19	24.45	17.97	0.11	0	5.49	7.24
ENSXETG00000026146	4.79	3.74	2.67	2.72	3.56	35.49	1.1	1.67	0.01	0.02	1.75	1.32
ENSXETG00000011349	6.53	9.5	4.53	3.67	3.14	3.65	1.59	2.34	35.94	89.43	2.49	7.47
ENSXETG00000012197	26.89	25.66	25.22	42.82	24.35	26.27	25.23	21.74	7.57	6.54	20.88	22.7
ENSXETG00000002702	28.26	18.19	0.74	0.39	0.14	0.17	0.08	0.12	0.24	0.02	1.62	27.96
ENSXETG00000032920	0	0	0	0	0	0	0	0	0	0	0.06	0
ENSXETG00000017099	64.08	65.54	1.51	1.8	1.99	1.59	5.2	5.2	0.01	0.04	3.87	2.64
ENSXETG00000016207	9.31	12.6	0.09	0.09	0.62	0.55	0	0	0.67	0.27	4.76	8.23
ENSXETG00000013259	15.32	26.54	3.14	6.62	0	0	0	0	0	0	0.04	0.06
ENSXETG00000006722	1.08	1.34	1.6	0.69	2.66	1.09	1.1	0.71	3.16	5.13	5.33	6.25
ENSXETG00000012529	8.25	7.46	6.29	11.16	15.96	24.81	96.31	49.66	19.59	11.73	8.03	9.44
ENSXETG00000003457	5.15	10.17	3.4	3.83	269.9	138.18	6.7	12.2	0.69	1.47	1.56	1.35
ENSXETG00000009720	41.71	35.53	35.23	44.16	64.06	44.09	38.67	24.2	53.65	22.22	80.8	40.49
ENSXETG00000021354	4.51	8.46	6.07	3.47	5.41	4.91	4.99	4.31	1.31	0.98	2.18	3.42
ENSXETG00000023228	33	33.06	19.67	16.11	15.99	29.27	6.85	10.8	24.65	11.32	18.74	11.2
ENSXETG00000020351	91.15	66.77	884.03	980.3	290.58	279.82	197.99	190.81	81.51	111.98	263.26	286.33
Locus_78357	0.2	0.24	0	0	0	0	0	0	0.07	0.24	0.96	1.48
Locus_147551	0	0.15	0	0	0	0	0	0	0	0	1.48	0.62
ENSXETG00000023501	48.44	46.26	52.52	51.21	62.13	66.57	84.72	86.29	184.76	107.3	50.24	29.12
ENSXETG00000009137	48.68	19.03	54.82	38.33	22.59	30.49	4.86	2.52	0.81	0.45	15.66	5.22
