Gene	Brain_Female1	Brain_Male1	Cerebellum_Female1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1
blastnMouse.CUFF.38109	0	0	0	0	0	0	0	0	0
blastnHuman.CUFF.208188	0.14	0	0	0	0	0	0	0	0
ENSPPYG00000005341	0	0	0	0	0	0	0.04	0	0
ENSPPYG00000008915	2.24	0	0.47	8.91	12.37	9.63	5.36	10.86	13.24
ENSPPYG00000017754	8.31	17.42	0.15	1.6	0.65	0.36	0.52	0.14	0
ENSPPYG00000013341	0	0	0.32	0	0	0.39	0	0	0.7
ENSPPYG00000012071	9.54	24.33	6.71	0.66	0.36	11.34	3.49	2.94	0.73
ENSPPYG00000006442	9.97	9.29	37.33	0.87	1.62	1.11	0.57	8.33	10.28
ENSPPYG00000009716	12.01	11.98	14.4	13.75	22.92	6.56	5.66	0.9	3.45
ENSPPYG00000007735	0	0	0	0	0	0	0	0	0
Locus_79735	0	0	0	0	0	0.52	0	0	0.93
blastnMacaque.Locus_62396	0	0	0	0	0	0	0	0	0
ENSPPYG00000003099	22.3	1.63	9.02	83.53	182.42	0.3	0.52	0.42	0.27
blastnMacaque.Locus_272598	0	0	0	0	0	0	0	0	0
ENSPPYG00000005543	2.42	5.01	4.48	4.57	1.89	2.38	2.71	12.66	4.55
blastnPan.Locus_152302	0	0	0	0	0	0	0	0	0
Locus_138633	1.64	3.05	0.31	0.7	0.91	1.49	1	1.19	1.01
ENSPPYG00000020669	97.7	119.94	51.59	90.44	91.48	265.51	272.81	240.56	187.22
ENSPPYG00000005120	0.37	0	0.09	0.13	0	0.22	0.16	0	0.1
blastnMouse.Locus_104603	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_133618	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_499398	0	0	0	0	0	0	0	0	0
ENSPPYG00000007395	3.93	0.09	0.33	1.37	0.16	1.56	0.2	39.87	2.8
ENSPPYG00000012962	0	0	0	0.61	5.27	68.4	50.22	0	0.49
ENSPPYG00000020572	0.49	0.68	1.12	0.28	1.81	0.87	0.64	0.2	0.45
blastnHuman.ENSG00000240093	0	0	0.64	0.29	0	0.26	1.32	0	0.7
blastnHuman.ENSG00000233620	0	0	0	0	0	0	0	0	0
ENSPPYG00000006090	1.06	1.99	2.91	0.73	0.53	0.19	0.16	0.3	0.11
blastnMacaque.Locus_19382	0.41	0.17	0.31	0	0	0.75	1.1	0.4	0.11
ENSPPYG00000009298	0.6	3.72	0.17	0	0	0.41	0.81	0	0
ENSPPYG00000017067	2.87	5.25	4.53	5.41	3.98	4.39	3.67	2.98	2.49
ENSPPYG00000010667	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_28897	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_40222	0	0.47	0	0	0	0	0	0	0.62
blastnHuman.ENSG00000256540	0.66	0.51	3.28	0	0	0	0	0	0
ENSPPYG00000017077	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_222483	0	0	0	0	0	0	0	0	0
ENSPPYG00000014578	6.14	7.05	4.04	3.75	5.97	10.43	10.44	0.88	3.54
ENSPPYG00000003746	14.23	27.49	19.51	48.57	18.93	21.27	21.18	32.28	29.32
blastnMacaque.Locus_313977	0	0.35	0	0	0	0	0	0	0
blastnHuman.ENSG00000249122	0	0	0	0	0	0	0	0	0
ENSPPYG00000018605	0.85	1.42	0.33	0.04	0	0.04	0	0	0
blastnHuman.ENSG00000249613	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_100200	0	0	0	0	0	0	0	0	0
ENSPPYG00000001842	0.7	0.52	0.16	0.43	0	69.68	115.54	55.05	92.23
blastnMacaque.Locus_210277	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000246650	0	0.11	0.13	0	0	0	0.06	0	0
ENSPPYG00000015632	0.21	0.34	0.15	0.07	0.15	0.19	0.23	0.1	0
ENSPPYG00000008723	56.34	92.57	73.32	0	0	0.28	0.61	0	0
blastnMacaque.Locus_20203	0	0	0	0	0	0.17	0	0.27	0
blastnGorilla.Locus_179055	0	0	0	0	0	0	0	0	0
ENSPPYG00000016288	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_19469	0	0	0	0	0	0	0	0	0
ENSPPYG00000003461	0	0	2.44	0	0	0	0.49	0.22	0
blastnMacaque.Locus_500199	0	0	0	0	0	0	0	0	0
blastnHuman.XLOC_006338	0	0	0	0	0	0	0	0	0
ENSPPYG00000019310	0.9	0.54	0.09	1.66	6.23	3.02	1.58	5.83	5.02
blastnHuman.ENSG00000224943	0	0	0	0	0	0	0	0	0.73
ENSPPYG00000018428	20.48	17.49	0	1.52	6.57	0	0	0	0.61
ENSPPYG00000018117	14.81	17.29	12.82	0	0	0.36	0	0	0
blastnHuman.Locus_125955	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000232597	0	0	0	0	0	0	0	0	0
ENSPPYG00000000917	4.52	2.24	11.01	18.12	34.24	18.67	21.07	25.32	6.05
blastnGorilla.Locus_134559	0	0	0	0	0	0	0	0	0
ENSPPYG00000015063	2.27	2.01	3.19	1.04	0.9	0.86	2.79	0.79	1.33
ENSPPYG00000017273	8.99	7.38	2.15	6.09	5.45	7.11	5.32	19.43	5.38
ENSPPYG00000013429	17.19	22.54	18.28	21.38	24.13	25.67	27.3	29.83	27.7
ENSPPYG00000008361	0.33	0	0	0.98	0.3	11.25	34.41	0.2	2.47
blastnGorilla.Locus_440955	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_224930	0	0	0	0	0	0	0	0	0
ENSPPYG00000020433	0	0	0	0	0	0	0	0	0
ENSPPYG00000005180	0.06	0.25	0	1.02	1.76	0.18	0	0	0.16
blastnMacaque.Locus_288648	0.78	0	0	0	0	3.57	1.3	0	0
ENSPPYG00000017989	2.72	0.69	0.38	1.66	1.04	12.97	10.13	2.68	3.89
ENSPPYG00000014877	3.29	2.46	0.41	35.05	44.28	6.73	8.93	21.79	21.28
blastnPan.CUFF.196130	0	0	0	0	0	0.23	0.33	0	0
blastnHuman.ENSG00000238052	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_371176	0.07	0	0	0	0	0.1	0.15	0	0.09
ENSPPYG00000018952	40.7	40.95	24.72	8.14	4.06	30.65	16.65	8.01	29.06
ENSPPYG00000012501	0.51	1.11	0.85	7.38	8.14	2.91	1.93	8.7	8.69
blastnHuman.XLOC_009828	0	0	0	0	0	0	0	0	0
ENSPPYG00000018927	280.85	449.92	146.5	193.56	111.88	134.29	55.49	147.31	136.95
ENSPPYG00000009652	1.89	2.01	3.27	1.77	0.9	0.72	0.62	0.63	0.69
ENSPPYG00000010093	0.51	0.7	2.05	2.71	1.88	1.03	1	0.28	0.77
blastnPan.CUFF.367512	0	0.35	0	0	0	0	0	0	5.09
ENSPPYG00000001858	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_105415	0	0	0	0	0	0	0	0	0
ENSPPYG00000008214	0	0	10.71	0	0	7.81	7.2	0	0
blastnHuman.Locus_102421	0	0	0	0	0	0	0	0	0
ENSPPYG00000009269	12.16	12.88	8.19	4.09	4.35	12.92	5.92	7.72	4.92
ENSPPYG00000010897	15.95	26.42	19.17	15.14	23.68	16.4	14	23.95	7.96
blastnHuman.ENSG00000249513	0	0	0	0	0	0	0	0	0
ENSPPYG00000005616	0	0	0	0	0	0	0.23	0	0
ENSPPYG00000009478	17.57	27.63	21.94	11.15	13.86	23.98	17.54	22.93	18.97
CUFF.177049	2.02	2.63	3.79	1.02	0.57	1.26	1.61	0.5	1.6
ENSPPYG00000020949	23857.33	27837.9	11221.5	47660.23	143169.7	37685.75	15866.55	9001.77	10850.44
ENSPPYG00000011612	1.65	1.11	1.29	0.91	1.22	0.38	0.59	0.1	0
blastnPan.Locus_45693	0	0	0	0	0	0	0	0	0
ENSPPYG00000020878	737.38	1179.83	385.99	106	147.94	125.86	74.5	87.97	65.42
ENSPPYG00000019268	3.63	2.35	0.68	43.27	78.72	2.22	2.28	1.84	3.03
ENSPPYG00000011163	0	0	0	0	0	0.06	0	0.09	0
blastnMacaque.Locus_61286	0	0	0	0	0	0	0	0	0
ENSPPYG00000001830	0.46	1.05	0.29	0.24	0.85	25.55	24.65	0.34	0.19
ENSPPYG00000011330	0	0	0	0	0	0	0	0	0
ENSPPYG00000006349	18.61	13.69	13.04	0	0	0.11	0.16	0	0
ENSPPYG00000011039	0	0.36	0	4.51	10.4	0	0.2	0.86	0.24
ENSPPYG00000014179	24.6	35.86	11.32	2.81	3.39	16.53	13.59	3.85	1.56
blastnHuman.ENSG00000245870	0	0	0.2	0	0	0	0	0	0.11
ENSPPYG00000009192	0	0	0	0	0	0.2	0	0	0
ENSPPYG00000014961	0	0	0	0	0	0	0	0	0
ENSPPYG00000006749	14.4	12.92	17.83	0.39	0.67	1.07	0.78	0.12	0.02
ENSPPYG00000015226	0.11	0	0	0	0	0.17	0	0	0
ENSPPYG00000014689	0.25	0	0.08	2.19	0.35	1.33	1.7	0.23	0.56
ENSPPYG00000002537	16.25	26.44	6.22	0.44	1.55	4.77	9.93	0.47	1.15
ENSPPYG00000017827	3.98	4.15	1.76	4.51	11.95	8.4	10.06	0.94	1.16
ENSPPYG00000010069	97.15	145.12	48.36	18.59	54.33	44.59	55.37	27.05	22.33
ENSPPYG00000017911	2.86	3.28	3.87	4.41	2.8	2.3	3.62	2.34	3.06
blastnHuman.Locus_23250	0	0	0	0	0	0	0	0	0
blastnMouse.Locus_46785	0	0	0	0	0	0	0	0	0
ENSPPYG00000020162	1.02	1.13	1.15	2.99	0.61	1.66	1.44	3.45	5.15
blastnGorilla.Locus_293700	0	0	0.06	0	0	0	0	0	0
ENSPPYG00000009534	1.17	1.01	0.64	0.98	1.02	1.62	2.45	0.47	2.65
blastnMacaque.Locus_500380	0	0	0	0	0	0	0	0	0
ENSPPYG00000025934	1.29	1.14	2.06	1.71	0.84	0.34	0.5	0.47	0.84
blastnPan.CUFF.383143	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_370710	0	0	0	0	0	0	0	0	0
ENSPPYG00000007055	3.66	4.59	4.62	2.82	6.1	13.57	16.73	0.42	0.36
blastnGorilla.Locus_371455	0	0	0	0	0	0	0	0	0
ENSPPYG00000020459	1.19	1.61	1.68	0.5	0.72	0.38	0.28	0.8	0.9
blastnGorilla.Locus_135713	0	0	0	0	0	0	0	0	0
ENSPPYG00000008881	26.52	30.13	13.61	23.38	56.64	27.85	29.56	31.57	17.29
blastnMacaque.Locus_396237	0	0	0	0	0	0	0	0	0
blastnHuman.XLOC_007102	0.27	0.56	0	0	0	0	0	0	0
Locus_24573	12.84	17.71	0.28	0.25	0	0.34	0	0	0
blastnPan.Locus_151891	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_473559	0	0	0	0	0	0	0	0.67	0.38
ENSPPYG00000009563	5.89	6.54	2.38	15.46	30.99	30.93	36.48	38.28	22.44
ENSPPYG00000003265	14.03	10.87	9.72	16.4	19.83	25.07	18.27	18.26	20.56
blastnGorilla.Locus_56924	0	0	0	0	0	0	0	0	0
ENSPPYG00000014067	17.09	19.58	13.99	27.16	19.63	11.9	12.18	13.67	7.55
ENSPPYG00000009341	37.02	55.14	16.36	20.55	35.97	46.55	65.3	24.79	16.87
ENSPPYG00000000718	0	0	0	0	0	1.65	3.49	0	0
Locus_59292	3.42	8.15	1.64	2.69	0.97	3.19	1.45	1.91	0.72
blastnPan.Locus_40272	0	0	0	0	0	0	0	0	0
ENSPPYG00000006419	6.53	4.05	5.37	1.54	2.11	1.74	1.53	0.29	0.7
ENSPPYG00000014042	1.66	1.62	2.07	1.19	1.29	3.84	2.22	19.68	16.19
ENSPPYG00000001471	21.35	21.07	8.84	3.62	6.49	8.8	5.15	0.63	0.07
ENSPPYG00000020259	6.55	4.24	4.02	3.95	4.31	5.33	6.21	4.04	5.33
ENSPPYG00000005006	3.24	3.04	1.98	0.04	0	3.23	0.49	0	0
blastnHuman.XLOC_008624	0	0	0	0	0	0	0	0	0
ENSPPYG00000006802	4.87	7.26	0.81	4.83	4.23	18.03	14.09	9.14	9.75
ENSPPYG00000019335	0	0	0	0	0	0	0	0	0
ENSPPYG00000017697	0	0	0	0	0	0	0	0	0
ENSPPYG00000017768	2.4	2.67	0.46	1.42	1.7	0.84	0.41	0.22	0.25
blastnMacaque.Locus_210176	0	0	0	0	0	0	0	0	0
ENSPPYG00000008099	2.06	1.42	0	1.17	0	1.04	2.28	0	0.94
blastnMacaque.CUFF.147974	0.13	0	0.17	0	0	0	0	0	0
ENSPPYG00000004066	0.78	0.17	2.15	0.81	0.82	67.26	33.23	4.65	5.42
blastnHuman.ENSG00000224179	0	0	0	0	0	0	0	0	0
ENSPPYG00000017014	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000203585	0	0	0	0	0	0	0	0	0
ENSPPYG00000008266	9.4	7.11	6.27	9.47	5.01	8.04	8.61	12.47	6.09
ENSPPYG00000018612	43.42	30.87	21.22	59.71	39.33	50.38	89.31	118.18	44.4
blastnPan.Locus_105740	0	0	0	0	0	0	0	0	0
Locus_179548	0	0	0	2.62	0.94	0	0	0	0
ENSPPYG00000011032	0	0	0	0	0	0	0.32	0	1.19
ENSPPYG00000012379	5.11	3.56	0.79	3.63	6.99	8.55	11.19	9.48	16.48
ENSPPYG00000015604	7.97	5.86	9.46	14.52	13.88	12.26	14.5	40.95	22.71
blastnHuman.ENSG00000224918	0	0	0	0	0	0	0	0	0
ENSPPYG00000001868	27.81	11.24	4.36	117.7	191.85	127.63	103.87	319.84	389.31
ENSPPYG00000015964	0	0	0.02	0	0	16.93	33.99	0	0.02
ENSPPYG00000018292	4.83	3.31	6.55	40.82	21.85	24.13	47.89	25.03	19.38
blastnHuman.ENSG00000223634	0	0	0	0	0	0	0	0	0
ENSPPYG00000014441	3.87	3.21	4.86	3.35	5.73	2.36	1.98	1.99	2.48
ENSPPYG00000009556	16.32	10.16	23.95	15.06	27.34	29.79	27.94	14.58	19.39
ENSPPYG00000020750	56.26	92.11	3.29	4	19.46	24.05	16.55	0.71	3.2
ENSPPYG00000007203	0.25	1.3	3.83	0	0	7.72	17	0.15	0
ENSPPYG00000018825	54.01	62.48	54.9	0.36	0.16	0.81	0.64	10.97	8.59
blastnPan.CUFF.351148	0	0	0	0	0	0	0	0	0
ENSPPYG00000004390	5.74	5.74	3.87	12.44	5.47	4.12	4	12.69	7.32
blastnHuman.XLOC_006712	0	0	0	0	0	0	0	0	0
ENSPPYG00000004189	1451.46	1860.66	633.1	1976.97	2076.86	907.61	562.66	1260.23	387.75
ENSPPYG00000010432	0.15	0.15	0.12	0.5	0.36	0	0.05	0	0
ENSPPYG00000020217	0.08	0	0	0.26	0	0.23	0.5	0.55	0.52
ENSPPYG00000017034	10.42	8.01	2.94	24.34	12.62	10.21	6.89	15.73	6.43
blastnHuman.ENSG00000242428	0	0	0	0	0	0	0	0	0
ENSPPYG00000010560	0	0	0	0	0	0	0	0	0
ENSPPYG00000001987	110.19	162.62	124.91	1.64	2.6	2.53	0.78	1.71	0.79
ENSPPYG00000006780	64.65	96.22	29.96	32.6	27.1	54.35	29.29	90.4	10.71
blastnMacaque.Locus_62335	0	0	0	0	0	0	0.47	0	0
blastnHuman.CUFF.58104	0	0	0	0	0	0	0	0	0
blastnPan.Locus_17650	0	0	0	0	0	0	0	0	0
ENSPPYG00000011653	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000226364	0	0	0	0	0	0	0	0	0
blastnHuman.Locus_120640	0	0	0	0	0	0	0	0	0
ENSPPYG00000010175	71.86	92.24	32.03	0.15	0.32	0.8	0.29	0.21	0
ENSPPYG00000000366	2.1	1.11	0.03	0.04	0.08	0.07	0.1	0	0.03
ENSPPYG00000010722	2.99	2.37	4.82	6.25	10.93	6.85	6.12	2.72	3.51
ENSPPYG00000006647	0.12	0.13	0.39	0	0	0	0	0	0.26
ENSPPYG00000009386	7.2	16.58	6.13	8.66	5.43	23.88	32.98	71.14	24.38
blastnMouse.Locus_60460	0	0	0	0	0	0	0	0	0
ENSPPYG00000009423	11.05	16.84	15.23	6.23	7.71	9.3	6.43	9.78	9.47
ENSPPYG00000005986	1.47	0.58	10.22	0	0	0	0	0.14	0
blastnHuman.Locus_126101	0	0	0	0	0	0	0	0	0
ENSPPYG00000013299	73.74	29.43	40.91	8.1	4.77	5.9	2.87	6.28	8.84
blastnHuman.XLOC_004407	0	0	0	0	0	0	0	0	0
ENSPPYG00000009526	3.42	5.78	6.34	2.53	1.68	1.3	3.6	1.25	2.42
blastnHuman.XLOC_005083	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_244297	0.41	0	0	0	0	0	0	0	0
blastnGorilla.Locus_60989	0.15	0	0	0	0	0	0	0.37	0
ENSPPYG00000006474	4.59	5.29	0.27	2	2.36	0.49	0	1.04	1.89
blastnGorilla.Locus_393283	0	0	0	0	0	0	0	0	0
ENSPPYG00000012917	4.94	7.1	4.93	4.05	3.91	2.03	1.89	1.83	0.98
ENSPPYG00000013235	0.85	0.26	1.24	5.79	3.49	2.66	2.47	5.15	4.02
blastnHuman.ENSG00000237879	0	0.34	0.2	0	0	0	0	0	0.44
blastnHuman.ENSG00000232458	0	0	0	0	0	0	0	0	0
ENSPPYG00000020899	5.12	4.13	4.17	5.13	4.79	5.34	7.48	3.91	2.89
ENSPPYG00000003073	45.68	62.19	38.39	21.94	31.89	64.12	45.1	35.22	45.57
blastnHuman.Locus_193047	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_293084	0	0	0	0	0	0	0.9	0	0
blastnGorilla.Locus_391665	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_62214	0	0	0	0	0	0	0	0	0
ENSPPYG00000002641	17.17	8.27	16.66	45.13	24.9	28.61	41.97	12	9.29
blastnGorilla.CUFF.27141	0.26	0	0.49	0	0	0	0	0	0
ENSPPYG00000001884	0.32	0.52	0.08	0	0	0	0	0	0
Locus_164987	0.29	1.22	0	0	0	0.45	0.33	0	0
Locus_94662	0	0	0	0	0	0	0.57	0	0.7
blastnHuman.ENSG00000223432	0	0	0	0	0	0	0	0	0
ENSPPYG00000007386	89.35	103.39	10.5	18.54	14.22	26.1	17.85	7.38	11.17
ENSPPYG00000005401	3.41	2.65	3.81	7.6	8.63	5.51	6.94	7.61	7.86
ENSPPYG00000015685	18.08	18.44	11.76	5.43	4.99	2.21	2.06	2.12	3.02
ENSPPYG00000004707	1.23	0.98	1.09	1.24	1.21	6.35	4.26	2.29	2.78
blastnHuman.ENSG00000248736	0	0	0	0	0	0	0	0	0
blastnHuman.XLOC_004421	0.12	0	0	0	0	0	0	0	0
ENSPPYG00000007081	1.7	1.99	1.91	2.98	3.38	1.33	2.13	2.86	4.06
ENSPPYG00000018383	5.49	6.91	5.49	4.4	3.01	0.73	1.2	1.01	2.65
ENSPPYG00000000451	1.71	1.29	3.5	0.93	1.15	2.01	1.38	0.38	0.64
ENSPPYG00000017142	0.38	0.58	0	0.44	0.18	0.7	0.24	2.79	0.42
ENSPPYG00000013320	9.45	14.89	12.44	12.39	8.92	10.11	9.6	15.74	10.98
ENSPPYG00000004023	2.54	2.41	0.99	12.57	10.75	15.59	7.1	26.51	8.15
blastnGorilla.CUFF.283772	0	0	0	0	0	0	0	0	0
blastnHuman.XLOC_013574	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000253982	0	0	0.17	0	0	0.2	1.19	0	0.18
blastnMacaque.Locus_209887	0	0	0	0	0	0	0	0	0
blastnHuman.ENSG00000223685	0	0	0	0	0	0	0	0	0
ENSPPYG00000012939	3.17	2.46	0.6	119.9	168.46	2.68	1.51	5.99	6.2
blastnPan.Locus_55553	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_353486	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_415960	0	0	0	0	0	0	0	0	0
ENSPPYG00000014902	6.38	5.87	8.26	0.21	0.13	4.43	4.86	0.17	0.39
blastnGorilla.Locus_415105	0	0	0	0	0	0	0	0	0
ENSPPYG00000001166	8.73	6.65	9.66	11.42	12.02	10.3	10.35	14.88	10.63
ENSPPYG00000009847	2.38	1.75	1.69	6.08	6.26	143.18	112.02	189.6	244.23
ENSPPYG00000015495	7.88	11.45	2.13	5.82	18.07	33.66	19.1	779.33	1301.07
ENSPPYG00000013011	1.83	0.83	0.31	86.89	26.56	10.03	11.86	68.18	66.99
ENSPPYG00000015654	3.91	3.7	5.35	9.8	9.08	3.17	4.38	9.15	6.83
ENSPPYG00000004410	0.46	0.59	0.29	0.58	0.42	1.04	0.19	0.28	1.09
ENSPPYG00000002377	6.25	5.81	5.07	5.33	8.07	8.55	4.32	10.62	2.77
ENSPPYG00000018357	6.4	6.06	5	3.55	3.98	1.7	1.2	2.06	1.47
ENSPPYG00000019038	1.62	4.47	5.05	4.61	1.99	0.82	2.09	10.49	1.84
blastnPan.Locus_39337	0	0	0	0	0	0	0	0	0
blastnHuman.CUFF.1654	0	0	0	0	0	0	0	0	0
ENSPPYG00000002980	5.64	0	0.54	0	0	165.24	261.91	8.43	12.45
blastnGorilla.Locus_416924	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_499828	0	0	0	0	0	0	0	0	0.19
blastnMouse.Locus_112520	0	0	0	0	0	0	0	0	0
ENSPPYG00000019622	4.61	5.13	5.97	5.75	5.23	11.04	5.69	23.24	7.99
blastnGorilla.Locus_293322	0	0	0.25	0	0	0	0	0	0
ENSPPYG00000018581	0.27	0.51	0.31	21.81	13.97	0.03	0.07	0	0.03
blastnMacaque.Locus_209190	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_61514	0	0	0	0	0	0	0	0	0
ENSPPYG00000001404	4.65	1.82	4.3	5.2	10.95	3.9	3.46	1.56	2.85
ENSPPYG00000007278	1.2	1.24	0.45	0.82	1.33	2	1.73	0.87	1.97
blastnHuman.ENSG00000232638	0	0	0	0	0	1.05	1.91	0	0
blastnMouse.ENSMUSG00000084814	0	0	0	0	0	0	0	0	0
blastnGorilla.Locus_463744	0	0	0	0	0	0	0	0	0
ENSPPYG00000016014	63.45	60.5	59.59	0.15	0	0	0	0.22	0
ENSPPYG00000013720	14.96	30.08	4.15	7.09	6.13	3.79	6.9	2.02	0
Locus_228145	0.31	0.64	0	2.12	0	0	0	0	0.42
ENSPPYG00000012973	4.82	2.37	3.44	1.64	2.71	2.3	2.49	2.56	2.44
ENSPPYG00000006578	12.15	22.26	13.22	37.58	19.35	29.43	32.14	73.5	33.01
ENSPPYG00000018076	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_245372	0	0	0	0.49	1.6	0.22	0	0	0
blastnHuman.ENSG00000253500	0	0	0	0	0	0	0.53	0	0
ENSPPYG00000000124	9.03	17.97	12.47	6.31	5.3	5.3	4.24	5.15	5.89
ENSPPYG00000010281	2	2.86	1.65	2.47	2.72	3.27	2.45	3.29	2.48
ENSPPYG00000014666	6.36	3.79	2.69	9.02	7.16	16.06	7.52	10.47	19.6
ENSPPYG00000001937	14.7	17.03	6.61	26.1	80.59	10.35	12.47	2.45	4.94
blastnHuman.ENSG00000231113	7.71	8.24	10.28	2.27	1.96	2.42	2.35	4.52	10.9
blastnGorilla.Locus_18061	0	0	0.19	0	0	0.23	0.17	0	0
Locus_106850	0.86	1.14	0.29	0.27	0	0.48	0.43	0	0.43
ENSPPYG00000003041	0.34	0	0.42	5.74	0.31	1.66	0.09	12.26	0.23
ENSPPYG00000009770	0.3	0.84	0.76	0.17	1.12	0.92	1.57	0.25	0.97
ENSPPYG00000000851	3.6	3	2.6	9.15	6.98	4.03	5.8	4.44	4.83
blastnMacaque.Locus_40660	0	0	0	0	0	0	0	0	0
ENSPPYG00000006877	0.72	0.34	0.49	0.62	0.92	1.73	2.59	0.54	1.37
ENSPPYG00000017489	120.5	84.27	47.96	60.43	103.33	76.73	58.7	63.06	46.79
blastnHuman.CUFF.112240	0.69	0	0.57	1.56	1.69	0.35	1.01	0	0.31
ENSPPYG00000017605	19.5	17.44	14.63	26.74	22.63	36.46	52.64	5.32	7.04
ENSPPYG00000003767	4.52	3.76	0.1	1.53	8.13	0	0.08	0.03	0.02
blastnGorilla.Locus_227170	0.2	0	0	0	0	0	0	0	0
ENSPPYG00000001800	0	0	0	0	0	0	0	0	0
ENSPPYG00000015940	0.72	1.16	1.1	2.88	1.48	1.71	1.16	0.59	0.44
blastnGorilla.CUFF.38331	0.14	0	0	0	0	0	0	0	0
blastnMacaque.Locus_288878	0	0	0	0	0	0	0	0	0
ENSPPYG00000008585	17.23	26.27	3.69	0	0	3.97	1.16	5.92	1.9
ENSPPYG00000014835	0.94	0.97	0.59	1.07	2.6	0	0.52	14.65	16.28
blastnGorilla.Locus_73539	0	0	0	0.21	0	0.09	1.08	0	0.42
ENSPPYG00000008837	2.36	4.41	0.96	0.8	0.61	59.4	101.4	3.96	14.37
blastnHuman.ENSG00000251335	0	0	0	0	0	0	0	0	0
ENSPPYG00000008974	0	0	0	0	0	0	0	0	0
ENSPPYG00000001727	32.84	23.24	23.74	87.04	89.27	62.62	46.26	81.16	41.34
blastnMacaque.Locus_289499	0	0	0	0	0	0	0	0	0
ENSPPYG00000019235	2.28	3.39	4.94	6.32	3.06	4.34	2.76	5.3	6.57
ENSPPYG00000010056	0.46	0	0	0.19	0.42	0.69	0	11.91	1.09
blastnMacaque.Locus_20156	0	0	0	0	0	0	0	0	0
ENSPPYG00000007244	2826.34	3396.49	755.3	2631.21	4658.22	1614.54	1051.77	1097.79	220.38
blastnMacaque.CUFF.181834	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_100125	0.83	0	0	0	0	0	0	0	0
blastnMacaque.Locus_139510	0	0	0	0	0	0	0	0	0
ENSPPYG00000009147	32.19	36.42	25.36	4.75	6.35	7.35	5.99	1.99	5.49
blastnMouse.ENSMUSG00000078838	0	0	0	0	0	0	0	0	0
ENSPPYG00000001494	4.07	4.53	7.91	7.24	2.28	2.45	2.25	6.24	4.2
ENSPPYG00000007404	14.51	14.85	9.34	19.36	12.55	11.72	9.46	16.52	15.91
ENSPPYG00000016743	6.92	7.36	4.84	24.45	9	9.21	11	273.16	90.64
blastnMacaque.Locus_40623	0	0	0	0	0	0	0	0	0
ENSPPYG00000000873	12.29	10.81	7.56	5.98	9.16	8.22	7.35	5.01	5.43
ENSPPYG00000011559	28.66	3.82	3.51	0.57	0.15	0.06	0.23	26.8	2.52
blastnGorilla.Locus_62092	0	0	0	0	0	0	0	0	0
ENSPPYG00000004556	0	0	0	0.39	0	0	0	0	0
ENSPPYG00000009584	6.02	8.95	7.95	0.87	1.25	2.32	2.16	2.06	0.93
ENSPPYG00000009188	0.69	0.42	3.2	5.01	2.34	1.71	1.88	2.31	1.89
blastnMacaque.Locus_19482	0	0	0.33	0	0	0	0	0	0.54
blastnHuman.ENSG00000226453	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_139974	0	0	0	0	0	0	0	0	0
ENSPPYG00000004299	5	2.79	0.4	5.09	7.33	8.9	3.22	12.41	5.77
blastnPan.CUFF.199998	0	0	0	0	0	0	0	0	0
ENSPPYG00000013242	0.58	0.43	0.64	0.47	0	0.05	0.27	4.84	4.18
ENSPPYG00000011877	52.02	84.96	41.13	45	46.04	28.56	21.89	49.38	23.57
blastnPan.Locus_60858	0	0	0	0	0	0	0	0	0
Locus_127790	0.92	0	1.53	0	0	0	0	0	0
blastnMacaque.Locus_102205	0	0	0	0	0	0	0	0	0
ENSPPYG00000020201	13.66	10.25	3.39	3.14	4.13	5.47	5.22	3.69	3.6
blastnMacaque.Locus_61615	0.16	0.65	0.39	0.13	0.87	0	0.09	0.19	0.11
blastnMacaque.Locus_341475	0	0	0	0	0	0	0	0	0
