ENSEMBL ID	Human_Muscle_Average_RPKM	Chimp_Muscle_Average_RPKM	Rhesus_Monkey_Muscle_Average_RPKM	Mouse_Muscle_Average_RPKM	Human_Kidney_Average_RPKM	Chimp_Kidney_Average_RPKM	Rhesus_Monkey_Kidney_Average_RPKM	Mouse_Kidney_Average_RPKM	Human_Cerebellar_Cortex_Average_RPKM	Chimp_Cerebellar_Cortex_Average_RPKM	Rhesus_Monkey_Cerebellar_Cortex_Average_RPKM	Mouse_Cerebellar_Cortex_Average_RPKM	Human_Prefrontal_Cortex_Average_RPKM	Chimp_Prefrontal_Cortex_Average_RPKM	Rhesus_Monkey_Prefrontal_Cortex_Average_RPKM	Mouse_Prefrontal_Cortex_Average_RPKM	Human_Primary_Visual_Cortex_Average_RPKM	Chimp_Primary_Visual_Cortex_Average_RPKM	Rhesus_Monkey_Primary_Visual_Cortex_Average_RPKM	Mouse_Primary_Visual_Cortex_Average_RPKM
ENSG00000115884	0.441563333	0.619356667	1.238635	13.53756	420.3497783	521.9295	288.2731667	39.61653333	6.819391667	4.041895	0.704953333	16.43461667	2.469011667	0	0.428281667	1.916341667	2.662718333	0	2.431538333	2.755393333
ENSG00000115896	64.41245	69.70241667	46.97166667	33.1838	48.80758833	98.87613333	202.1665	53.66743333	22.42225	24.61823333	19.35349	109.4813	84.6742	60.67306667	45.33215667	98.80548333	102.3630667	65.38671667	84.08353333	107.83865
ENSG00000115902	89.58925	32.93781667	10.47167667	2.941693	33.23131167	30.57778333	19.31758667	117.2564	83.08333333	160.9806667	124.4755833	69.0844	188.0938333	287.5125	172.3559667	100.8345167	116.43675	193.2343333	142.0618333	112.9320333
ENSG00000115904	34.86906667	98.45568333	44.00008333	40.98693333	50.93458333	69.41795	62.75221667	72.52166667	42.86261667	72.34298333	58.19	94.82558333	52.41986667	67.6244	49.61103333	76.73456667	42.3136	45.98168333	50.871	86.18231667
ENSG00000115919	1.769038333	0.464555667	1.376997167	0.404735	24.3579545	73.70758333	63.7993	55.89947333	0.539589	0.713484167	1.059879	0.1373585	1.3987015	2.519665	9.651195	0	0.146285333	2.502340833	4.017973333	0.271023833
ENSG00000115935	15.1696	11.82515333	15.21284	15.33485833	44.78319667	33.72548333	41.52503333	31.21071667	6.689535	17.35727667	20.9011	14.46475	25.98191667	31.4437	32.4675	18.97971667	42.6531	25.60896667	20.43815	16.70918333
ENSG00000115942	17.97175	30.95525	28.55453333	34.4871	28.86903333	32.98321667	37.09868333	48.09901667	29.87483333	46.79233333	49.69211667	49.05046667	23.82758333	34.40351667	26.971735	48.46088333	22.86922333	35.07813333	37.3946	52.81398333
ENSG00000115944	174.9062333	153.4588	74.31046667	135.38395	263.0321667	340.1971667	136.588	140.9363333	267.5653333	201.4725	147.5211667	95.94001667	362.0726667	288.0376667	146.8338333	119.1328	223.142	264.4906667	172.8185	96.93465
ENSG00000115946	40.98941667	116.7487167	85.345	155.298	36.99303167	62.08401667	58.3353	115.60335	23.09205	47.63005	31.78745	52.71391667	39.02098333	64.92701667	41.03263333	56.12096667	23.29706667	53.87233333	39.56751667	46.62353333
ENSG00000115947	36.71833333	43.8393	55.06395	38.84113333	52.6997	77.0456	45.33125	59.2757	48.50751667	60.7561	59.35536667	69.13731667	67.66851667	75.51618333	61.15631667	72.03258333	48.8216	57.3567	67.00948333	69.03568333
ENSG00000115956	10.929655	7.717086667	2.227763333	4.574051667	11.70574833	13.225305	1.367674833	9.104098333	1.783976667	3.6361965	6.442118333	21.81963333	4.845521667	4.600338333	10.95484333	18.91308333	3.024103333	5.349435	10.37157333	20.094
ENSG00000115963	81.13158333	42.49848833	21.643905	13.55948	52.47735	48.1982	17.06068333	25.62703333	9.247236667	7.40861	10.95494	19.19006667	41.86826667	31.6348	25.83226333	24.84521667	16.87538333	22.82105	20.01508333	24.7913
ENSG00000115966	39.32765	57.32775	42.09421667	50.01351667	70.54396667	98.74935	63.347	122.3948333	128.7303167	166.3241667	103.1436833	182.5696667	161.7796667	189.424	118.2683483	215.1305	111.9217	163.2211667	141.3156667	225.5375
ENSG00000115970	16.26558667	27.48181667	44.65913333	9.51609	29.04121667	41.99448333	28.31156667	16.45881667	13.3568	20.20376667	17.33605	16.65003333	15.52521667	23.27913333	21.17218333	11.85204167	14.65896667	21.23341667	20.16113333	13.70296667
ENSG00000115977	9.846911667	32.5814	12.909605	19.2598	20.33002167	41.29355	37.85791667	54.41796667	76.91236667	118.7042833	133.6901333	326.7656667	175.2141667	189.7078333	201.9705167	290.418	102.3663167	160.008	242.8528333	367.228
ENSG00000115993	44.41316667	67.98245	49.67906667	168.0985	98.2039	99.09051667	124.8613333	308.5781667	90.48943333	86.10485	96.02276667	229.9555	114.3034167	111.12665	97.11474667	259.4066667	141.23235	118.66515	101.8684	271.7688333
ENSG00000115998	12.33073667	21.8628	15.1811	29.64675	32.62083333	31.52945	30.4676	45.04258333	47.74051667	42.89636667	30.75483333	59.81971667	40.94151667	33.67355	26.9985	56.04598333	38.74851667	35.2357	27.32366667	58.36445
ENSG00000116001	32.39636667	49.37295	36.17025	18.65468333	159.48345	116.3993167	75.7828	32.17631667	122.5232	137.3735	98.1702	105.4290333	78.78388333	92.26175	54.64165	91.368	66.8499	87.42353333	66.00731667	97.39345
ENSG00000116005	177.4808833	210.5376	327.6423333	195.51	241.1428333	163.238	490.2675	455.8421667	60.80843333	79.51035	161.1493333	256.1513333	141.0443333	135.7255	223.4535	294.6461667	90.53835	99.63846667	233.6053333	306.7356667
ENSG00000116014	0	0	0	2.655295	17.81616667	0.444408333	14.119325	12.56911167	0	1.409491667	4.487133333	29.93773333	1.419293333	3.569911667	6.483738333	22.46526667	0.451401667	0.42516	6.491086667	21.295695
ENSG00000116016	297.5093333	214.9438333	171.921	349.7203333	552.8372	535.6486667	295.9343333	319.4403333	68.89508333	106.1439333	92.93978333	250.545	226.7755	167.0543333	122.8292333	279.3431667	240.196	147.9108333	136.4816667	275.4436667
ENSG00000116017	7.620328333	10.57459167	4.45648	8.961048333	36.06741667	26.22851667	41.59328333	25.10965	19.39148333	16.2295	13.74785167	18.4697	6.630268333	10.60348167	5.746478333	12.4856	5.983265	10.50660667	5.632208333	14.41113333
ENSG00000116030	7.777285	6.124985	0.544475	187.9845	13.976025	5.873656667	1.922293333	271.9	15.79659833	8.373216667	4.277938333	265.5293333	31.78868333	15.23634833	3.497658333	278.1281667	17.70211333	14.32261667	2.875381667	258.3266667
ENSG00000116031	0	2.105326667	0.199718333	0.25635	5.052333333	1.250463333	0.280130167	0.957551667	0.40831	0.376076667	0.205038333	0.215903333	0	0	0.189476667	0	0	0	0.310797833	0
ENSG00000116032	4.578666667	2.638616667	0	22.10163333	71.92038333	19.02901667	16.93871833	25.65593333	26.04698333	32.37175	0	50.30306667	11.01768333	2.418066667	7.78185	5.777516667	7.733	4.606116667	0	15.14931667
ENSG00000116035	6.950255	11.07269	16.833515	0.184811667	9.326473333	7.338271667	5.571076667	0	50.83078333	39.69838333	30.57065	1.061228333	3.95372	5.837115	7.06355	0	8.887656667	32.01353333	7.948091667	0
ENSG00000116039	26.067425	4.716553333	2.597255333	1.020107167	615.33624	179.9210667	514.3263333	238.7115	6.996838333	3.18532	1.886315333	0.304354833	0.332268	0.6550105	0.206393333	0.650476167	0.695547333	1.0648675	0.204814	2.09036
ENSG00000116044	293.3608333	362.953	289.09	240.9338333	546.859	496.3711667	488.595	455.5125	229.0226667	238.1068333	225.9473333	76.81461667	175.8525	236.875	190.3762667	65.69843333	233.2218333	196.2605	188.2741667	64.72325
ENSG00000116062	34.02386667	39.91946667	50.28846667	17.2849	73.67736667	84.78806667	78.77481667	53.27125	96.05601667	121.7498333	85.69378333	64.7865	55.60648333	81.36261667	53.54225	39.7456	58.4143	73.15853333	71.65288333	46.0563
ENSG00000116095	35.69943333	46.3939	19.6157	49.82955	68.4115	108.7514667	66.52625	207.0578333	106.1379667	106.5837167	79.5861	176.8261667	140.2376667	116.6264667	83.51991667	151.9685	92.3183	104.1116833	106.4796833	173.4403333
ENSG00000116096	150.4526167	33.951815	169.6925	214.6533333	230.1650167	232.0306667	842.564	618.3003333	4.187196667	4.075326667	27.98686667	141.1465	42.87103333	56.22175	79.7201	126.91435	43.90975	41.38751667	51.5103	138.7863333
ENSG00000116106	5.906629	7.339348333	3.267521667	1.720635	21.45335333	16.28876833	4.544546667	7.520336667	41.0394	19.64363333	53.24881667	38.87526667	156.3855667	205.853	196.94235	183.6001667	57.1374	160.0985	201.4753333	254.8516667
ENSG00000116117	7.409676667	10.44341833	24.84685	4.954573333	20.96147167	32.12468333	20.90811667	11.07331833	1.532732	5.108686667	3.735215	4.065038333	3.269981667	8.471151667	5.509766667	4.092433333	4.132023333	5.332926667	4.840863333	3.111468333
ENSG00000116120	124.7217833	173.997	137.4771667	160.189	80.50953333	105.4396	61.32638333	144.9967667	117.2830833	97.06438333	80.61695	123.1128333	205.8563333	150.7306667	120.7343333	113.1961667	154.7451667	127.739	92.20368333	122.2168333
ENSG00000116127	9.113238333	8.90325	5.978836667	1.6055015	33.55065	39.17286667	11.69290833	6.645856667	42.05573333	41.76213333	30.53291667	41.53131667	20.70608333	25.95086667	13.97685667	9.967826667	22.87855	28.67893333	16.828	12.53288167
ENSG00000116128	21.12473833	33.57431667	21.46728333	10.9821	49.5235	80.62665	65.54268333	39.1136	73.2498	97.06	123.8031667	90.35473333	50.35748333	64.78906667	61.5431	85.40705	41.943	69.71065	61.98193333	107.5610667
ENSG00000116132	131.45955	154.7746833	177.66065	81.46203333	5.819663333	3.947521667	1.547515	7.266458333	6.124046667	11.792925	10.11894167	16.43825	15.25141667	21.35666667	4.673163333	15.48424	6.97255	13.91246	5.130991667	9.941866667
ENSG00000116133	200.8571167	8.054472833	8.520306667	9.599358333	95.53306667	100.3055333	83.75168333	734.7806667	136.5125667	136.5740833	246.6028333	175.8515	341.6486667	244.2826667	215.6939167	176.6481667	217.7801	203.3211667	164.2246667	198.8716667
ENSG00000116138	13.16268	26.83393333	22.80226667	43.7855	28.6875	35.5975	36.78986667	78.55578333	20.08373333	35.29815	26.1115	90.88803333	37.36326667	41.87491667	26.39057167	100.7143833	24.83265	39.60556667	35.40786667	103.7460667
ENSG00000116141	9.46552	7.757356667	3.64823	5.63772	14.52195667	12.40000333	14.995115	4.227576667	46.11318333	49.56793333	45.78488333	123.0133333	97.73578333	81.5358	80.41986667	193.2956667	58.96701667	74.51363333	85.4973	174.1885
ENSG00000116147	0.075965833	0.163583167	0.152874	2.797415167	0.0422375	0.041628	1.244209167	12.229453	28.62276667	73.99371667	65.50835	81.27141667	67.0356	60.5005	61.8147	118.7001333	36.7489	35.69575	56.35526667	126.3491667
ENSG00000116151	4.734821667	1.341962	0.841022333	4.159006667	23.39441167	30.1991	11.42080333	16.96535	106.53825	66.35536667	13.20585	21.25866667	20.59108333	6.810628333	5.918098333	16.64105	22.158065	13.77793667	7.900805	14.86696333
ENSG00000116157	45.62345	31.73825	21.84456667	43.48303333	82.95213333	33.2892	31.58438333	16.38286167	17.180975	14.05349833	15.18986667	15.93483333	21.5895	14.4822	13.79640167	14.880805	15.437645	13.89290667	11.72778167	12.72141667
ENSG00000116161	382.1025	394.9323333	819.0815	406.8033333	251.9278333	518.25	610.6961667	253.0146667	760.149	789.4508333	910.8605	363.4716667	1015.5915	1269.808333	1011.096333	388.6533333	766.5096667	1220.031667	945.0873333	384.7671667
ENSG00000116171	128.4674667	118.2161167	132.9366667	173.618	207.5966667	347.1411667	348.7061667	727.906	73.91541667	71.72685	94.41916667	104.6529667	92.58581667	86.0284	57.62866667	101.60065	96.39271667	88.52468333	68.0074	98.70776667
ENSG00000116183	0.781918667	0.276541667	0.429064333	1.184484667	9.188503333	7.238828333	10.81162333	2.383358	2.0022145	4.712885	4.487258333	0.926838667	0.8327655	1.680013333	0.925203	1.658071333	0.580873167	1.100907333	0.858792667	1.599153833
ENSG00000116191	1.510395833	1.381271667	1.562961667	1.510932	12.13430833	8.580035	8.257511667	33.0616	6.12974	14.03700667	7.606193667	29.96248333	6.519018333	8.154321667	6.95419	26.3102	2.8937915	4.75112	6.745536667	28.72863333
ENSG00000116194	131.38905	33.75705	36.5153	36.28148333	24.48573167	44.4851	22.51321833	4.620693333	0.276226667	0.949463333	2.036815	1.509715	7.705048333	12.75605	1.042053333	7.442248333	7.860051667	5.861118333	1.926096667	5.145186667
ENSG00000116198	21.02125	49.35923333	25.56191667	75.27468333	38.87713333	85.10245	57.33273333	72.87381667	30.9975	51.95246667	61.52345	60.72021667	36.1448	61.64993333	70.96836667	59.59668333	36.8507	57.49131667	75.5772	57.02051667
ENSG00000116199	35.81836667	72.9834	52.54345	85.89266667	44.0777	79.60401667	96.43106667	243.4638333	48.61666667	79.48578333	66.75166667	127.6323333	84.16066667	131.734	76.89393333	142.6381667	43.72615	85.73901667	78.59928333	148.4216667
ENSG00000116205	6.309236667	5.838536667	13.873925	28.27448333	9.601771667	13.94439167	19.45768333	51.36791667	3.257718333	5.313891667	16.69028333	38.56345	7.03717	3.79523	12.108455	22.34291667	6.868486667	6.533425	11.37778667	25.8805
ENSG00000116209	338.1963333	500.3825	271.9806667	360.6646667	912.8768333	1285.875667	2017.335	1498.238333	348.5788333	464.418	422.2228333	612.1588333	432.3826667	488.5776667	337.7216667	559.7276667	436.2693333	432.6921667	403.3136667	554.763
ENSG00000116212	36.75426667	53.93185	67.9298	27.35848333	59.85006667	84.6984	85.08415	76.44961667	27.08146667	35.50466667	30.46605	59.68768333	33.0512	35.73103333	35.78663333	65.35868333	26.54635	22.6971	30.86435	61.64251667
ENSG00000116213	25.59708333	21.74725	16.13852	34.8555	39.1574	40.57608333	24.01961667	23.78183333	59.8451	76.6235	34.31955	92.31126667	32.05103333	52.2166	26.74673333	46.6335	43.61758333	65.74718333	29.76928333	52.52575
ENSG00000116218	0	0.212853333	0.924266667	2.0166825	621.7321667	739.676	531.3771667	151.7304	0	0.177405	0.605133333	0.926433333	0	0	0.44066	0.941803333	0	0.688245	0	1.856941667
ENSG00000116221	469.9531667	479.422	470.722	365.9773333	291.2171667	494.8821667	427.8291667	309.8438333	144.1673333	228.1781667	218.0056667	156.9486667	212.3046667	274.4833333	283.359	168.5531667	153.54075	278.44	222.9278333	155.1953333
ENSG00000116237	122.8638833	71.21848333	73.90015	57.04978333	71.24688333	119.4751333	133.337	141.5866667	48.35031667	134.7	147.9005	381.674	71.57681667	68.05708333	81.1542	93.94621667	63.52673333	73.0376	100.8749667	90.43948333
ENSG00000116251	1970.303333	4251.595	2572.715	962.3158333	2796.613333	5690.433333	3442.583333	1251.921	1506.891667	3056.975	2221.271667	410.2151667	976.5286667	2242.116667	1929.858333	523.0593333	1029.18	2523.578333	1633.393333	462.086
ENSG00000116254	0.23618	0.877432333	0.4833115	0.644223333	1.528644833	1.875933333	0.622917167	0.820908333	57.57148333	53.24888333	47.40618333	91.22365	233.4688333	194.2451667	261.3690167	208.565	133.9027833	166.2143333	229.856	238.0525
ENSG00000116260	77.86551667	63.22338333	32.59666667	256.1052	181.0114167	119.7410167	235.4406667	59.24721667	53.54325	92.55968333	143.0491667	56.0054	79.77975	104.842	110.8043833	61.174	64.78355	95.13703333	106.1173667	65.97105
ENSG00000116266	36.739	41.00445	60.03825	54.13345	68.14211667	100.1765667	78.07408333	86.21421667	72.02843333	75.0958	51.504	45.6141	63.18226667	67.48956667	37.653765	34.15125	78.66075	59.65078333	31.85065	35.68995
ENSG00000116273	38.82855	27.26846667	17.956175	35.80173333	58.02268333	45.22158333	31.09963333	50.42243333	35.30623333	32.1072	21.00479667	37.06453333	44.86473333	50.60991667	41.98645	46.97761667	31.58445	46.03263333	28.66366667	47.86301667
ENSG00000116285	172.8451167	306.5890833	45.66805	241.6123333	571.6359667	303.4212167	696.0055	2490.585	146.6418667	151.6158333	110.4939167	143.0551667	103.6150833	106.6828	69.40580833	107.52745	84.2491	103.8700667	94.63205	153.7163333
ENSG00000116288	1091.438333	408.3105	536.5013333	1880.706667	897.4448333	290.914	439.8483333	1083.213167	1011.080333	232.798	331.5028333	399.2431667	976.4428333	283.0328333	431.6751667	392.6093333	936.9453333	297.9121667	356.7381667	325.3405
ENSG00000116299	0.556617	0.313065	0.107472833	0.188749667	1.479032833	4.025353333	2.320973667	3.859063333	2.243908333	11.30172167	2.044031667	16.73673333	41.7499	49.23298333	11.00354333	75.4112	23.27638333	41.90103333	16.42886667	60.88038333
ENSG00000116329	0.517155	3.6814355	0.187825	0.722531667	0	0	0.487812833	0.904409667	0	0.251824167	1.391075	11.678605	12.81014	19.31926667	49.21201667	48.43736667	5.777626667	22.62098333	47.19288333	42.56331667
ENSG00000116337	12.78636	18.95343333	17.74183333	9.330946667	63.80916667	79.60881667	136.8261667	66.18353333	112.1381833	131.9086667	148.773	188.6613333	199.1193333	208.4366667	246.024	112.9498333	146.597	224.8361667	251.32	130.3705
ENSG00000116350	279.6836667	302.0501667	244.2028333	140.871	400.6041667	447.8043333	278.9545	183.8915	360.0743333	387.7753333	399.8423333	241.9938333	268.4	303.1871667	284.527	209.7325	272.4961667	350.8035	330.1658333	205.2066667
ENSG00000116353	57.40058333	60.44791667	27.66426667	40.37268333	41.74506667	41.70045	39.23346667	84.41838333	24.35283333	20.36966667	16.70775	30.72976667	56.67755	32.75266667	21.37215	29.66146667	33.17906667	34.03998333	22.26473333	34.36876667
ENSG00000116396	21.48400667	100.5673167	440.7601667	325.6958333	50.48054833	30.30768333	6.050851667	0.650983333	66.16748333	81.63771667	160.00975	248.325	161.2353333	130.208	149.2484	193.5313333	105.52595	140.2775667	231.0133333	260.7471667
ENSG00000116406	14.3992	70.36558333	24.94096667	54.65265	26.31916667	41.36393333	47.8151	117.8925	30.80353333	42.36515	48.02855	70.99448333	40.70618333	41.17386667	46.74582833	56.53773333	28.80685	33.61076667	57.42075	61.96045
ENSG00000116455	81.25001667	112.6276	106.3617	128.2045	62.09655	81.67751667	53.44458333	86.63733333	27.22546667	33.21436667	45.1489	127.4803333	43.49193333	38.52673333	58.65436667	107.75275	34.5214	32.51255	54.18643333	122.58765
ENSG00000116459	1104.977667	1271.514	1059.520167	3569.226667	988.8578333	916.6363333	866.4476667	3132.403333	490.1008333	465.4213333	366.239	1444.63	754.3363333	603.6513333	394.5768333	1269.781667	624.6805	559.3378333	435.5741667	1238.345
ENSG00000116473	277.5941667	339.4025	354.5163333	467.5188333	241.0484	355.9823333	430.2331667	476.7793333	150.9445	204.279	202.7901667	290.757	175.4551667	191.8176667	151.8588333	232.2503333	204.592	171.0843333	182.934	231.6735
ENSG00000116478	33.64458333	0.134044167	37.23521667	10.28236333	175.466	0	197.6423333	44.37738333	16.36455	0	22.88815	25.11881667	39.72001667	0	25.82366667	17.8673	59.56161667	0	34.16938333	19.98726667
ENSG00000116489	19.08953167	40.10515	31.20591667	4.696581667	49.76971667	70.14385	82.27743333	12.13811833	35.62846667	42.31901667	49.59951667	10.22586167	47.5686	49.27081667	52.24806667	7.970113333	42.4743	41.67973333	53.54005	10.09859
ENSG00000116497	10.25647167	17.469565	11.04197333	14.12021333	38.1933	31.42923333	19.38051667	44.69541667	40.64608333	31.26698333	17.765985	53.37616667	19.99138333	18.62989333	13.03998	59.89226667	10.35399167	13.49441167	8.616995	46.15223333
ENSG00000116514	40.00783333	86.73078333	37.68948333	101.6519667	61.26946667	150.0016667	55.69516667	112.7931	90.98446667	97.89275	95.99616667	320.5483333	85.8954	90.04413333	72.35318333	118.9901667	45.19658333	83.32161667	70.482	124.4396667
ENSG00000116521	173.0502333	222.6786667	126.6045833	179.1756667	157.8748333	171.4961667	156.517	245.064	118.23065	134.6335	113.8889833	169.2738333	121.5863333	133.4451667	135.8875	167.0041667	127.9313333	144.657	120.1048	143.087
ENSG00000116525	5.611883667	12.16215333	8.959578333	6.327725	13.32683333	20.81278333	21.4511	12.76527667	56.15248333	70.83671667	113.2261333	410.9966667	23.06901667	29.98203333	24.52283167	63.32598333	24.84075	28.15311667	30.16345	64.02488333
ENSG00000116539	51.91038333	108.87815	84.99321667	67.58191667	50.41085	72.40505	93.4169	89.77698333	135.1793333	208.7156667	204.3826833	146.399	143.6403333	186.9173333	161.4819667	149.1653333	96.52668333	169.5083333	218.0738333	159.6348333
ENSG00000116544	0.676494167	1.637928833	0.673576667	1.892456667	2.305036	2.210943333	0.277386333	1.253761	127.4393333	178.2235	171.7913333	304.1821667	307.4545	212.6165	262.108	897.3178333	208.3055	247.0308333	268.6406667	750.693
ENSG00000116560	274.8938833	325.6371667	206.0216667	236.586	633.9743333	636.7623333	406.1163333	487.5081667	643.488	634.6015	567.611	584.0733333	508.1266667	454.4031667	407.5055	508.7563333	418.143	422.8283333	497.7976667	516.9383333
ENSG00000116574	90.78693333	113.7475	143.0925	253.9716667	49.73331667	57.51386667	22.83538	10.56506833	47.9753	96.86326667	34.10991667	197.712	157.2512333	235.1075	60.76651667	147.4813333	224.5807167	165.4935	37.10513333	187.6263333
ENSG00000116580	25.44396667	38.43465	41.28801667	23.60373333	49.89253333	48.77198333	51.54791667	28.98615	37.04713333	44.59843333	87.79563333	57.68315	40.65856667	47.85556667	65.44358333	52.59601667	33.15235	37.98826667	80.45263333	54.3773
