rP1	rP2	rP3	rP4	rP5	rP6
2.17638	1.6988599999999998	0.9599049999999999	1.9826700000000002	0.40371	0.32544
189.25599999999997	69.7873	61.9644	178.89	42.6445	15.2785
5.46633	8.80061	2.6520599999999996	3.42361	13.9423	0.0
25.124000000000002	12.2572	9.60363	26.7025	6.21389	2.50458
75.7142	66.079	54.915	72.8072	72.9545	10.0638
44.3806	31.7561	41.5526	32.1848	38.1292	3.8421
1.03524	3.3334099999999998	8.03618	12.9677	4.22475	13.6227
4.91535	10.0238	20.0318	4.30994	7.0207	0.8085060000000001
0.0	0.0	0.0	0.0	0.0	0.0
18.9952	14.8863	19.6017	37.7678	13.8425	6.9432100000000005
0.0	0.0	2.1874599999999997	0.0	0.0	0.0
2066.88	2061.0	2411.52	1624.49	2026.49	663.205
41.9129	56.4713	44.1303	55.852	55.4981	54.2726
231.208	360.288	274.20099999999996	199.512	300.535	650.743
109.59100000000001	91.9616	114.073	116.06	110.792	58.9949
21.4851	66.2979	44.3009	43.7329	52.0593	106.02
123.37100000000001	98.1858	113.195	69.384	83.9114	13.8047
36.2309	23.7781	32.4687	41.3366	24.7211	0.75917
28.3539	25.3605	25.0669	28.0187	22.4992	8.29124
1.63832	2.23799	2.60133	2.05219	0.9117059999999999	0.0
75.555	95.321	54.6631	71.3963	83.8452	23.9834
293.188	206.364	222.018	200.518	235.21200000000002	11.4481
831.207	761.04	1072.5	813.543	750.7589999999999	151.91299999999998
209.88	184.05900000000003	198.06400000000002	212.403	203.028	255.76
141.30100000000002	110.916	121.419	162.02700000000002	107.941	31.2207
0.0	0.0	4.90612	0.0	1.2896100000000001	2.07917
34.7828	56.6429	42.4793	63.852	40.3812	1.9728599999999998
1.21994	0.0	5.32681	0.0	1.24462	0.0
100.65100000000001	139.107	124.42200000000001	112.26100000000001	128.00799999999998	217.71900000000002
43.1147	23.5914	41.0149	51.8884	29.3246	6.952710000000001
73.64	60.187	82.3996	73.0676	57.2104	9.27673
0.0	0.0	0.0	0.0	0.0	0.0
19.3678	13.7347	14.0948	12.9967	13.7612	1.7066400000000002
878.875	1122.37	1069.61	888.18	1285.71	4586.8
96.5281	62.0265	87.5015	103.412	69.3254	20.8915
7.1150899999999995	5.09114	22.6296	6.931939999999999	2.41968	3.25093
86.0566	157.02100000000002	79.3277	156.304	137.55	257.151
134.555	103.881	129.99	124.56200000000001	97.8403	15.5316
1064.21	935.8330000000001	1365.53	884.14	911.846	1667.81
202.41099999999997	123.147	214.25900000000001	168.125	120.37	23.1454
51.7465	33.7744	39.3545	48.176	27.8236	4.60086
555.3530000000001	582.753	609.241	382.486	544.197	84.7558
37864.7	30033.0	28709.6	41472.3	29493.0	82704.2
585.137	683.377	607.226	724.987	706.3580000000001	292.925
46.7165	68.2479	12.5917	43.8884	93.9992	66.1695
189.09	200.69799999999998	214.05900000000003	205.27700000000002	203.63299999999998	100.22
85.65700000000001	116.539	86.6269	142.053	129.239	5.95326
61.0069	69.5719	64.1296	90.7469	71.318	41.8116
840.938	688.201	876.245	927.222	630.192	129.764
330.908	236.778	294.33099999999996	314.33	219.442	95.2521
24.3827	23.6778	15.7728	11.6351	30.7988	22.9178
19.3928	6.93815	12.5448	13.4954	4.39669	0.0
0.0	0.693493	0.0	1.6187	1.31839	1.06279
0.0	0.0	0.0	0.0	0.0	0.0
237.523	152.143	238.31	237.403	165.9	14.757
32.3892	25.0754	25.2454	22.6135	27.6273	19.2142
132.219	164.66099999999997	109.68799999999999	192.17	129.745	126.17299999999999
43.8158	42.4398	35.2568	62.9163	53.4245	21.0939
161.101	103.381	144.741	177.24	103.486	4.206169999999999
5.45025	5.849819999999999	15.8655	0.0	5.56051	0.0
27.3623	24.3047	29.2969	23.6376	18.2897	3.10394
174.274	179.467	174.325	175.734	189.46900000000002	128.386
0.0	0.0	0.0	0.0	0.0	0.0
0.529806	0.284323	1.19953	0.110608	0.180175	0.145243
8.16337	10.5142	8.713230000000001	12.2707	8.32852	1.34276
69.655	75.2317	71.8388	98.7749	94.3053	61.2496
62.2162	47.9427	69.9672	56.7513	42.9676	5.24805
44.0919	33.5214	61.7983	43.724	26.8654	3.02188
17.3673	21.4365	32.8611	29.3686	28.3498	19.9967
182.12099999999998	122.985	117.811	103.60799999999999	84.3868	4.99274
18.795	30.5319	29.081	26.0882	26.949	9.19099
37.1245	46.5806	32.4712	61.5671	59.2138	6.02045
0.51446	1.21479	1.0982299999999998	1.41773	0.524868	0.169243
89.4033	110.912	110.40899999999999	69.8108	90.0274	68.7534
602.839	635.285	581.156	657.186	637.371	353.67900000000003
159.13299999999998	165.213	134.929	134.131	170.69799999999998	57.4876
560.13	600.5840000000001	681.313	500.24800000000005	566.825	71.0157
107.44200000000001	64.0659	96.7802	106.60600000000001	55.79	4.43401
52.5041	36.4639	44.353	51.0666	32.77	2.03205
41.3108	55.9521	46.7657	51.7467	43.1501	4.85361
75.1977	74.9455	90.339	71.7669	50.2327	159.03
33.8576	62.0435	36.8593	57.9268	62.3452	9.508230000000001
0.0	0.0	0.0	0.0	0.0	0.0
40.7272	39.6148	30.8739	41.4502	46.745	20.9345
154.666	208.157	131.72899999999998	180.984	219.627	226.49200000000002
106.14	97.8386	161.15	73.5154	121.027	16.4316
4.41211	4.73557	21.4059	11.0534	4.50137	0.0
146.738	150.745	159.672	131.29	152.914	174.12599999999998
0.0	0.0	0.0	0.0	0.0	0.0
58.0905	93.5237	93.0049	65.4887	106.678	95.5507
65.6562	50.0012	66.6157	59.3782	48.9181	2.6886799999999997
0.0	0.0	4.4288	0.0	1.16415	1.8768900000000002
132.194	114.851	129.255	109.899	114.0	43.6551
310.48	216.676	307.052	323.828	200.74599999999998	15.412
83.5705	47.7735	76.6834	77.3737	50.9714	0.0
112.256	159.412	117.303	127.634	154.171	326.68
207.90099999999998	229.592	170.248	204.72400000000002	256.245	458.594
25.2818	20.5348	40.4439	14.5504	19.5192	3.3717599999999996
44.5293	29.1363	27.958000000000002	36.3901	36.1984	12.1421
111.905	111.529	88.5474	106.79899999999999	107.37299999999999	27.391
90.1014	133.778	107.82700000000001	141.078	128.694	121.03299999999999
81.3678	63.3868	78.9531	68.4965	54.8963	10.7934
35.2452	40.0115	44.0645	46.6959	43.5648	42.3652
22.0795	19.4154	24.0056	26.6576	17.3696	6.12589
217.57299999999998	273.393	205.967	248.606	216.56099999999998	195.523
118.18700000000001	66.4176	107.648	80.3066	72.8019	12.8378
390.561	295.814	419.958	309.668	297.433	137.82399999999998
66.0995	48.1195	59.1185	66.238	48.6717	13.235999999999999
60.8567	64.0118	55.5077	72.4187	50.2911	34.0343
22.0605	32.556999999999995	24.0816	27.6334	35.6358	42.3343
4.20678	2.25759	1.0204799999999998	0.0	2.14594	1.7298900000000001
4.95478	10.636	3.20516	4.137630000000001	6.7400199999999995	2.71664
0.51332	0.550952	0.0	0.0	0.0	0.84434
137.224	163.107	129.85	153.421	157.355	113.79
41.8143	23.5345	44.5318	36.0893	29.9142	2.93567
60.3301	27.945999999999998	49.9128	62.4451	41.7896	3.6560099999999998
42.9136	47.1064	51.1037	47.035	49.2544	21.6573
73.5951	80.1478	61.2095	84.0822	83.3349	44.7854
268.41700000000003	216.975	216.31599999999997	228.604	175.88099999999997	17.5495
38.9668	41.8235	39.2108	63.2728	48.5895	2.3738799999999998
146.578	105.648	187.907	134.019	100.42299999999999	12.319
87.4663	86.0554	101.096	73.0413	83.5492	20.4521
155.822	190.403	168.644	142.636	166.312	78.8633
320.286	354.29	332.98	262.006	341.77099999999996	919.2589999999999
755.941	836.617	716.3839999999999	829.003	966.294	2999.69
120.086	73.6078	118.456	115.49	71.9998	15.9144
0.0	3.78845	13.6998	8.8427	1.80055	0.0
37.0617	41.673	27.3995	55.2669	34.2104	20.3205
45.607	34.7806	38.4308	27.0607	37.9584	7.89655
67.6611	59.2828	88.4309	48.4306	200.046	6.813860000000001
181.19099999999997	152.80100000000002	154.122	175.38	151.846	55.1555
22.0956	18.1819	19.2959	24.9096	7.51421	6.05737
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	3.27522	0.0	1.72183	2.77602
136.876	82.8724	64.7042	65.9435	57.2901	5.77286
310.46	258.35400000000004	339.97900000000004	219.192	292.06	84.2264
36.8163	32.9294	23.8158	40.3522	28.9533	12.6162
38.7047	54.2592	46.7535	33.6407	53.1875	83.1527
91.7102	144.755	113.853	99.6735	78.43	59.8965
98.5684	98.7416	105.208	61.7343	83.8021	81.0656
236.528	159.542	227.843	263.168	142.89600000000002	53.0786
399.81	500.64	452.603	389.51800000000003	602.135	1497.94
32.8464	38.1923	25.2318	27.4294	32.1146	24.7627
1.8832200000000001	10.1064	3.65466	11.7948	19.2132	12.3905
24.4517	27.1815	25.4207	27.346999999999998	11.5822	2.87283
1133.17	1244.5	1259.18	886.939	1225.92	1192.82
186.812	184.989	196.421	167.35299999999998	197.082	196.926
0.0	0.0	0.0	0.0	0.0	0.0
300.72	302.635	312.422	309.33799999999997	326.577	239.609
186.86599999999999	164.352	144.049	185.30700000000002	150.399	40.1286
125.745	111.286	146.987	102.244	91.5278	15.7242
10.2351	11.5636	5.2270199999999996	12.1459	5.4958599999999995	14.1771
6.71104	6.752839999999999	7.7328600000000005	5.779380000000001	1.28378	2.06976
12.4304	9.23655	11.1337	11.9773	10.7308	0.0
62.6488	83.7572	31.9946	125.285	71.7656	41.581
30.0556	36.7086	23.1298	46.7358	43.3521	22.1616
298.358	571.6080000000001	186.15099999999998	650.424	655.095	720.706
101.37299999999999	83.4362	119.771	96.7171	68.5923	4.31982
208.472	237.485	204.298	299.245	182.356	34.6888
0.8415469999999999	0.0	0.0	1.0541399999999999	2.57571	0.0
58.174	59.8372	57.6237	65.2793	62.4421	12.9578
45.8181	32.7847	36.2253	45.7015	37.2229	6.97818
278.763	249.332	293.77	234.22	235.05900000000003	107.741
95.2122	94.566	128.238	92.5636	63.7924	91.1615
99.8023	88.3007	92.9146	89.5372	77.054	13.3103
52.2771	40.6056	48.056000000000004	55.1438	39.2993	13.5771
109.82700000000001	120.73700000000001	103.339	124.23100000000001	122.915	276.998
168.46200000000002	120.542	151.787	130.631	155.502	32.9877
40.405	44.2175	54.5809	46.6425	48.9011	23.4567
20.6117	25.2831	19.0476	27.048000000000002	26.0355	30.6744
21.8537	17.5212	29.3806	31.6619	14.2371	1.29926
566.689	507.694	624.393	580.12	447.26800000000003	167.955
57.5304	33.4275	41.9723	48.7649	23.5366	3.7946699999999995
0.0	0.0	0.0	0.0	0.0	0.0
5.3712599999999995	8.64755	0.0	0.0	8.21989	0.0
665.953	901.237	777.301	767.692	935.441	1095.4
168.99200000000002	145.939	149.841	154.504	148.63	241.226
219.041	295.04900000000004	244.422	234.59	226.824	210.771
904.0360000000001	711.293	844.449	383.736	1048.62	341.417
27.587	10.2102	16.6148	22.6401	17.4694	23.4707
60.5089	44.6496	33.0262	90.0061	77.1663	49.7644
28.9678	34.7493	36.3752	28.2814	24.773000000000003	18.2183
270.397	344.80199999999996	290.05400000000003	304.52299999999997	326.485	357.036
0.550204	0.59054	0.533876	0.689195	1.12267	0.0
47.5792	49.2755	53.4569	72.1457	53.6514	24.7141
90.2915	51.9273	98.8024	70.8201	53.0899	2.31335
46.7522	31.9325	32.9926	42.591	43.3618	4.66065
173.25599999999997	186.69299999999998	194.02900000000002	229.033	163.487	45.0564
102.949	97.103	108.975	105.51	133.67700000000002	71.84
38.8188	17.543	49.5616	46.0659	31.2664	15.1227
43.1058	55.7181	40.4774	55.7369	71.4049	86.15100000000001
70.4861	57.7508	65.2618	69.4206	45.5626	7.0803
4.36362	1.56118	2.82275	3.6439699999999995	2.96794	7.17755
65.0967	48.132	40.7063	55.2669	47.9654	24.9842
8.322239999999999	5.9549	9.42115	17.3743	11.3208	20.5334
79.64	154.278	71.6222	150.85399999999998	166.46599999999998	83.071
20.9783	15.0108	30.5337	15.3287	10.7014	25.8798
30.9479	38.6399	26.3524	37.1837	33.5071	12.4665
1024.72	952.89	1022.11	1100.78	1021.62	401.52099999999996
34.7878	20.9458	46.105	37.1989	34.6259	5.58254
36.7941	59.2373	38.1365	72.2759	54.6014	5.501930000000001
118.501	112.44200000000001	104.15299999999999	114.01700000000001	118.27	59.3229
13.9856	30.0217	10.1779	19.7084	26.7534	2.87554
53.1918	66.3494	55.7981	42.3184	49.1344	20.0997
0.0	0.0	0.0	0.0	0.0	0.0
0.0	10.4681	0.0	0.0	0.0	16.0425
0.0	0.0	0.0	0.0	0.0	15.1645
0.0	0.0	0.0	0.0	0.0	0.0
60.4472	57.7826	54.9876	43.7741	46.2526	20.1962
0.0	0.0	0.570461	0.0	0.0	0.0
0.0	2.54992	0.0	0.0	2.42381	1.9538900000000001
25.9136	24.9752	22.5788	33.7847	23.7401	13.9181
389.494	388.79900000000004	341.17400000000004	389.64300000000003	340.412	238.335
586.384	574.378	597.984	577.628	553.2330000000001	156.851
16.7196	14.9544	14.8715	29.6696	19.9008	0.0
17.9911	27.3559	5.8190800000000005	11.267999999999999	6.11836	34.525
61.5373	76.0183	75.4839	56.7213	59.2285	43.9258
495.75800000000004	387.474	468.836	478.284	404.023	89.5605
5.343380000000001	5.73511	5.184819999999999	12.0478	13.0836	15.8204
123.883	104.802	106.016	131.471	98.3029	17.6884
0.0	0.0	0.0	0.0	0.0	0.0
10.2022	4.72846	5.62467	9.58457	3.78493	7.6278
3.0646400000000003	3.28931	0.0	3.8388199999999997	1.04221	5.04091
29.8885	57.2401	44.3553	41.8434	46.6366	72.2976
324.062	401.707	327.731	351.61199999999997	449.361	1002.26
131.375	179.351	158.787	145.797	166.954	56.8669
150.945	156.84	148.023	181.03	149.083	50.1848
212.727	270.60400000000004	133.02200000000002	347.392	300.627	282.517
2.64878	4.5487400000000004	9.25263	7.2994	2.70237	3.4855
363.2	354.278	340.061	346.089	377.48	385.083
8.85796	5.94209	9.23973	7.2121699999999995	7.455660000000001	6.9208
412.217	397.111	392.645	391.605	376.829	402.26199999999994
0.0	0.0	0.0	0.0	8.07938	0.0
116.585	111.96	101.21700000000001	92.2335	93.9027	10.0929
24.3129	21.8252	26.594	36.5458	19.3928	4.36269
436.13800000000003	358.095	425.14599999999996	367.56699999999995	256.314	23.1415
0.0	2.3020099999999997	0.0	0.0	0.0	3.52786
119.785	112.45	140.735	116.274	107.23700000000001	83.0781
612.998	427.281	438.699	642.819	365.415	56.0165
13.2094	16.8783	16.4795	33.8805	16.0436	1.03465
1616.8	1549.17	1560.24	1530.85	1481.58	566.236
443.129	562.091	429.97900000000004	151.38299999999998	369.895	0.0
9.63476	10.3411	7.7907	20.1145	15.5637	14.5272
3245.97	3345.63	3429.48	2521.05	3321.03	3219.65
334.335	292.869	468.436	169.02	286.034	12.3304
40.139	46.6718	40.5707	43.994	34.1259	107.288
167.766	153.558	143.781	121.60700000000001	154.65200000000002	81.2445
41.9296	27.4412	26.7928	29.4635	19.8239	18.5037
36.8714	48.5107	45.0101	64.0642	38.8308	17.6076
416.983	454.233	388.75699999999995	567.1469999999999	428.594	76.7775
124.63600000000001	88.3411	73.0191	67.751	64.7786	162.46
1.91553	12.5414	1.30108	0.239943	10.3577	0.945235
148.937	148.077	165.81400000000002	129.611	150.35	139.252
0.0	0.18770599999999998	1.01817	0.0	0.178423	0.575324
66.521	81.5974	59.9365	80.3496	113.919	42.9856
17.6205	20.4883	21.372	14.7145	26.9654	2.41527
0.0	0.0	0.0	0.0	1.60763	0.0
175.08599999999998	148.237	198.38099999999997	147.119	129.811	12.5214
61.3605	36.2224	47.6316	53.8029	50.0814	50.4647
68.6328	32.2282	54.1093	48.3585	54.7041	17.6393
67.76100000000001	89.5711	42.2185	138.486	98.24	23.4647
161.662	266.746	117.06299999999999	265.972	260.939	63.5014
0.501376	0.0	0.0	0.0	0.0	0.0
158.237	161.65200000000002	144.292	140.89600000000002	159.493	175.609
3148.94	3450.69	2265.67	2716.23	3292.37	2876.69
152.625	146.85399999999998	144.356	144.834	143.13	100.48200000000001
5.06308	4.3474	7.860519999999999	13.9526	11.3641	23.3186
84.3776	63.9474	73.7487	83.5055	51.585	15.3622
0.0	0.0	0.0	0.0	0.0	0.0
124.976	50.8798	72.4813	93.5681	67.4158	7.08853
108.274	50.168	89.5603	89.6764	43.4615	23.3568
0.0	0.0	0.0	0.0	0.0	0.0
58.4113	51.7653	45.7583	61.7557	49.2052	13.2218
628.5740000000001	679.2239999999999	561.732	556.308	529.8240000000001	331.413
0.0	0.0	0.448403	0.0	0.0	0.0
55.8832	43.1856	55.3093	70.0003	38.7693	1.8384
124.82799999999999	113.22200000000001	165.479	123.32799999999999	80.7171	14.4595
1.1788100000000001	2.53045	4.5753	2.95319	1.20266	0.0
0.0	0.0	0.0	0.0	0.0	0.0
9.28865	9.969610000000001	13.5195	11.6351	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
22.7317	26.35	20.2925	38.7248	24.1192	10.4693
53.7126	72.063	48.8613	46.256	68.4991	22.0874
0.0	0.0	0.0	10.0052	8.14903	0.0
19.9092	19.725	14.1173	24.459	19.5307	2.5190599999999996
0.0	0.0	3.4846800000000004	0.0	10.9917	5.907109999999999
24.3002	15.9855	23.1988	28.4751	20.3933	3.22342
135.121	75.9664	121.74600000000001	145.076	105.03200000000001	47.6261
589.802	513.531	535.63	511.41	419.286	69.9302
76.6105	61.9681	78.1078	81.3605	54.9388	13.6971
0.0	0.0	0.0	0.0	0.0	0.0
1.3255299999999999	0.0	2.57238	0.0	0.0	2.18031
234.764	179.71400000000003	259.369	221.33599999999998	170.06	24.7007
37.3105	35.04	31.6778	29.2099	47.5816	23.0139
24.15	22.9998	28.384	23.4336	16.31	4.47587
90.5292	57.0223	51.5509	114.99600000000001	56.3703	11.1856
375.462	418.35	457.269	320.666	422.936	141.265
4640.37	4159.3	4543.83	3746.7	4277.21	850.118
0.0	0.0	0.0	0.0	0.0	0.0
564.008	379.199	863.197	255.984	320.39599999999996	201.305
0.0	0.0	0.0	0.0	0.0	0.0
173.622	227.563	186.28900000000002	171.477	262.296	241.649
101.92	139.226	85.4095	121.863	113.434	205.745
174.702	151.155	173.842	199.296	156.411	13.9282
56.6116	46.5841	42.1142	55.5483	41.3924	3.10394
17.7195	16.0156	24.4331	20.4435	11.8934	0.767003
160.293	141.63299999999998	129.221	153.125	148.256	31.9588
14.4056	14.0561	10.8013	22.1458	11.3568	3.23117
392.795	261.313	388.79	336.452	224.757	13.7812
0.0	2.5521	5.38352	0.0	3.2345200000000003	0.0
392.629	438.171	405.735	367.787	392.801	131.54399999999998
0.0	0.0	0.0	0.726741	0.0	0.0
16.2551	8.723410000000001	16.3794	18.0121	11.4812	2.05673
0.0	0.0	0.0	0.0	0.0	0.0
60.6013	44.4076	51.9544	48.168	43.4529	14.4117
39.9302	30.6125	41.9081	29.6021	31.177	6.0318
74.2705	64.7194	71.3529	65.8597	59.268	21.1671
0.0	0.0	0.0	0.0	0.0	0.0
92.2658	135.515	98.9517	113.141	121.87700000000001	81.4735
237.115	255.21099999999998	239.74599999999998	216.313	256.142	19.665
18.6666	23.6778	14.8195	12.7539	5.193890000000001	5.58254
211.50599999999997	155.921	205.769	212.18099999999998	143.856	13.1224
0.0	0.0	1.28988	0.0	0.0	0.0
43.9573	37.7439	35.2349	40.219	47.5763	9.4309
7.45494	3.4292	6.20033	2.6680599999999997	6.51922	7.00705
40.4171	40.1061	39.9577	64.9557	41.2348	45.1566
66.8133	48.5107	58.1568	68.9224	42.1019	14.5454
84.6441	87.7472	80.12899999999999	74.9945	80.8802	22.4123
35.3129	23.463	37.5283	10.5318	32.5961	19.3616
0.3687	0.39573	0.357759	0.923681	0.0	0.0
24.7078	18.8426	23.9746	21.9904	21.8909	10.695
31.9242	27.0929	33.8583	51.1484	25.753	3.6635400000000002
79.337	94.2769	90.7295	91.3932	94.6733	69.9098
1121.04	1362.68	593.686	1431.3	1627.38	3212.47
0.0	0.0	0.0	0.0	0.0	0.0
105.723	116.625	105.435	82.76899999999999	89.8847	120.76299999999999
28.1763	35.1651	26.0686	32.8318	35.4316	22.6342
31.1906	61.0466	49.8482	55.1575	61.7713	72.4293
202.813	130.868	135.882	221.53599999999997	120.085	23.8285
30.5836	27.6034	36.4205	45.2749	27.6566	9.14649
68.2563	105.994	91.5957	86.4087	88.1577	44.1922
14.1026	19.6775	32.8419	10.5991	24.4595	13.9181
66.0627	45.8802	59.7928	84.1421	40.7793	18.2628
12.3655	11.3984	8.18727	11.6625	13.3578	1.67503
290.34	249.548	277.23400000000004	247.77	225.40599999999998	15.2213
0.0	0.0	0.0	1.15829	0.0	0.0
2.99368	3.21315	1.45242	0.937484	1.52712	1.23105
915.758	823.988	1241.54	999.717	881.268	172.563
5205.14	5453.92	5175.62	4517.03	6165.41	4445.51
29.2539	31.9399	38.174	29.0625	15.4375	10.7852
130.987	159.19799999999998	142.053	152.013	170.977	240.804
185.916	135.202	149.47299999999998	130.22299999999998	139.35399999999998	23.7155
66.4229	78.5425	79.7454	93.074	64.3209	27.776999999999997
69.7915	63.5427	69.8999	64.1096	61.8734	47.7663
160.585	138.536	155.819	161.68	132.921	45.8506
110.274	93.0572	91.8819	95.0905	80.7102	15.1155
1.6754799999999999	2.69747	3.25153	11.5431	1.70938	5.511880000000001
63.4241	52.5352	70.2381	59.5846	41.497	47.6261
80.3134	63.0741	77.9301	90.7873	47.9638	64.4412
88.0906	71.0064	92.6853	117.87700000000001	79.4056	11.6383
114.819	216.833	144.553	133.811	147.539	133.876
72.5606	68.2948	60.6586	67.5854	56.945	11.0171
411.077	342.441	536.344	397.43699999999995	381.55800000000005	170.41299999999998
0.0	0.0	0.0	0.0	0.0	0.0
63.9324	68.6194	79.6272	98.0119	93.4579	36.0997
28.7973	27.9648	19.9591	29.2012	20.9857	1.50373
88.9352	71.1574	111.4	105.325	92.3841	18.6182
14.0385	36.1625	21.7951	17.5849	14.3225	23.0914
442.345	446.44	365.49199999999996	403.26800000000003	454.579	369.62300000000005
70.8186	64.9255	90.191	55.4429	84.2931	31.5485
110.47	92.5247	114.007	63.1894	100.32700000000001	47.265
0.752675	1.61571	0.7303390000000001	0.942815	0.0	2.47609
197.774	222.99400000000003	183.37599999999998	175.167	209.113	112.38
124.976	89.0396	67.9512	102.565	90.132	15.9492
2.35163	0.0	2.28185	0.0	0.0	3.8681099999999997
78.8547	77.5827	82.8909	90.5436	73.7458	194.558
81.556	69.4865	81.5832	76.8822	43.7474	5.53188
200.666	172.88099999999997	191.51	229.942	180.856	34.5362
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
23.2253	20.4198	22.0566	19.1887	20.4182	7.315360000000001
226.213	191.24400000000003	208.976	256.187	213.40099999999998	40.7768
32.7757	23.0013	31.803	55.2669	25.7221	12.4411
984.198	871.434	1006.66	1096.88	808.615	121.61
17.7918	16.1583	13.2799	1.71433	18.1518	2.25116
173.52900000000002	166.53799999999998	261.78700000000003	122.962	217.74599999999998	128.131
54.0137	74.9196	54.0235	69.7404	51.7153	13.6685
123.435	89.8879	122.501	118.99600000000001	63.7631	6.682110000000001
126.713	80.9726	111.581	109.179	91.9133	14.4572
0.0	0.0	0.0	0.0	0.0	0.0
38.4212	10.3095	29.3947	29.6167	15.8302	1.2153399999999999
117.81200000000001	85.6165	163.138	79.9357	97.6588	16.1487
77.9108	46.7473	82.9486	68.4503	40.5715	2.66984
236.644	127.152	224.55	190.22099999999998	114.64299999999999	7.164060000000001
176.195	151.616	180.546	141.746	131.72	16.2397
84.4961	71.1452	94.7109	90.3301	96.6096	29.9535
587.4159999999999	310.808	500.005	559.269	223.544	48.8995
130.237	215.668	137.204	165.468	157.548	143.835
14.8484	23.9055	12.2466	15.8095	10.6042	18.3177
3.88895	0.0	2.83016	2.43569	0.0	0.0
3.95114	10.602	4.4728699999999995	3.29952	4.70292	11.915
