rC1	rC2	rC3	rC4	rC5	rC6
122.626	136.227	139.27100000000002	138.253	154.977	128.158
44.8577	34.883	25.8627	28.514	33.6455	32.9578
147.85399999999998	124.20200000000001	131.97299999999998	120.42	156.255	161.564
30.320999999999998	60.4846	70.0951	58.2179	48.4509	40.3576
11.624	42.7858	50.6359	52.37	51.7302	34.1615
12.7391	66.0428	72.9033	62.5084	59.8779	53.0382
19.5862	30.462	28.2311	24.5725	16.527	27.7314
54.8752	121.191	112.492	120.43299999999999	108.66	96.7627
329.17699999999996	581.4780000000001	728.961	616.6030000000001	527.011	446.056
8.75129	5.104	7.00771	5.855569999999999	6.5639	9.37669
2.83813	4.41407	5.45441	3.7980400000000003	6.38622	1.7376900000000002
443.194	355.10900000000004	456.333	447.219	460.27	441.085
469.955	365.454	432.631	503.121	349.87800000000004	453.985
0.5048189999999999	0.0	2.58714	0.675558	2.27183	0.618166
42.3408	84.6663	85.2467	52.614	68.0522	70.3646
25.1311	14.1374	13.7015	9.30216	12.0316	17.6786
0.468053	0.727951	1.7990400000000002	3.75814	1.40425	1.14629
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
47.0171	120.44	151.189	111.03399999999999	152.124	69.9917
23.9624	14.640999999999998	17.5435	30.9217	10.2703	8.38363
1.70832	9.29917	1.64155	15.4312	10.8913	7.8445800000000006
61.7845	76.3736	48.0448	70.733	59.4671	74.345
33.9679	22.226999999999997	28.6597	23.8369	22.0599	28.6598
42.9871	135.151	158.121	125.568	175.42700000000002	83.7696
175.889	164.90400000000002	160.60399999999998	179.683	156.08100000000002	190.507
82.9464	62.321000000000005	64.1743	75.0728	71.531	89.7941
10.1	29.5684	44.9104	25.4418	30.3019	24.0079
35.2182	26.1962	36.294000000000004	37.9086	23.5441	33.2818
7.16487	4.77572	3.93419	2.7394700000000003	3.0708599999999997	2.50674
16.8499	2.9118	9.59487	0.0	8.425510000000001	11.4629
0.0	1.73252	0.951491	0.0	0.55702	3.18287
405.48800000000006	291.14799999999997	298.724	273.125	263.585	335.16
2.3138799999999997	0.5141020000000001	2.54107	1.3270600000000001	0.0	1.21432
0.0	0.0	0.0	0.0	0.0	0.0
53.9016	51.4168	51.5647	55.7822	43.1241	45.7629
2.88095	10.0815	7.3822600000000005	3.85534	5.4021300000000005	1.7639
276.72700000000003	138.759	135.62	169.984	151.983	209.24200000000002
33.5958	38.5005	54.3709	46.1417	50.397	53.0478
282.264	273.33799999999997	317.29	311.806	257.649	265.752
0.0	0.0	3.24372	0.0	1.89893	1.5501
0.0	2.9448	2.4259	0.0	0.0	0.0
1.46735	3.4232099999999996	3.76001	2.9454599999999997	6.60353	0.0
14.2209	16.7555	13.8031	9.80364	20.0398	10.5539
9.26697	18.0158	13.3572	17.0517	15.639000000000001	5.67384
0.0	5.78579	1.58876	4.97832	1.86018	1.5184600000000001
78.1879	78.4539	93.7129	141.76	105.939	77.2124
25.5033	150.42600000000002	236.743	171.933	162.414	70.7086
42.9406	84.2065	132.757	74.9529	110.626	69.7284
154.436	287.441	337.347	226.998	193.69099999999997	207.713
6.20639	10.3951	4.8933800000000005	11.4999	6.44552	9.93834
379.306	241.687	176.977	321.252	187.15900000000002	368.30300000000005
346.25699999999995	466.721	492.027	450.72900000000004	458.033	467.68699999999995
1.65851	0.0	4.24984	6.65835	2.48793	6.09269
11.5022	41.6117	40.6867	37.1428	35.6343	21.1273
0.0	0.0	0.0	0.0	0.0	0.0
1.0267	1.5968	2.63085	0.0	0.7700739999999999	2.51444
44.3348	25.0737	30.9832	38.6541	28.2149	45.24100000000001
100.51799999999999	76.1363	71.0831	80.3597	76.3727	75.9306
354.86199999999997	380.441	348.717	507.156	372.11199999999997	316.41200000000003
13.3538	31.8694	35.1032	33.5838	34.5379	25.9378
0.427626	1.9952299999999998	3.2873	4.0058	2.56593	6.807339999999999
0.0	0.0	0.0	0.0	0.0	0.0
125.51700000000001	29.2821	60.3058	16.797	14.1216	99.9049
0.374863	1.7490400000000002	1.92113	2.00659	1.6869900000000002	0.918061
21.7713	16.9302	39.0514	11.6539	22.8614	13.3298
22.7857	47.2506	48.6558	60.9844	45.5744	27.9018
111.12200000000001	117.777	112.84299999999999	107.949	112.36399999999999	151.192
25.9603	33.7465	40.2109	30.0739	38.3617	37.0082
46.0751	185.044	247.338	225.56099999999998	247.597	94.9861
36.2687	38.2767	36.5107	29.4679	23.3171	28.5506
5.28132	7.301239999999999	2.2555099999999997	7.06755	4.40139	2.8742799999999997
36.8761	76.47	112.21	106.921	96.8062	80.9044
0.0	0.0	0.0	1.40194	0.0	1.28284
8.97509	4.92661	8.7934	6.358569999999999	6.33577	9.05081
9.40362	10.1251	5.5606599999999995	7.74405	8.68083	7.0861600000000005
4.3345	13.4827	6.66414	12.7611	5.20174	8.492360000000001
0.29891799999999996	0.9297979999999999	1.5319200000000002	2.00009	0.448406	0.732068
7.38541	9.57195	12.6165	9.8833	11.0789	13.5655
11.3349	32.3195	44.5356	41.9663	41.375	28.2225
106.333	229.627	275.32099999999997	228.81599999999997	309.29400000000004	188.507
0.0	0.0	0.0	0.0	0.0	0.0
106.275	203.123	236.232	253.59599999999998	186.31400000000002	147.384
19.9246	23.9454	20.8864	17.5737	22.4167	19.9622
21.1749	28.6709	34.1516	24.3362	31.3908	24.7091
91.3951	154.765	152.11700000000002	126.87899999999999	145.43	136.496
5.01394	6.78091	6.14466	4.37592	6.867369999999999	6.40667
67.0375	176.873	173.313	198.111	219.68200000000002	107.009
37.0258	63.5424	73.6111	66.6344	98.6356	53.9381
334.19	184.081	187.325	232.92700000000002	226.28900000000002	267.133
11505.6	7182.1	7333.4	7721.08	7431.66	9426.25
87.4694	49.7823	52.3794	42.4105	53.2457	62.8683
215.13299999999998	250.0	250.114	238.00400000000002	251.09	266.251
1.29447	1.34217	0.0	0.0	0.64728	1.05675
19.9753	62.6273	79.4188	71.4957	75.8636	35.5258
330.224	276.98	300.228	305.865	266.072	320.494
144.764	134.131	110.49600000000001	92.0543	120.132	149.609
361.199	161.75799999999998	211.761	224.419	222.53900000000002	212.264
1.88808	0.0	0.0	0.0	0.0	1.156
113.29799999999999	119.444	84.7574	112.95	128.894	98.6984
189.515	149.856	157.287	152.63299999999998	154.988	180.18
1973.97	1437.09	1394.75	1448.46	1288.84	1707.14
6.722580000000001	22.9216	29.1521	26.6428	33.7444	14.8809
50.8679	57.0353	31.8286	49.0754	26.6187	47.8034
2011.11	1902.68	2175.26	2435.75	2072.41	2247.09
2021.21	1416.0	1266.67	1353.12	1341.67	1610.67
2218.45	1131.67	1129.64	1008.62	1169.74	1663.02
102.435	70.8066	69.8952	46.2188	53.576	82.6622
56.1459	59.2272	63.8034	43.7746	51.9994	66.3609
9.83816	15.300999999999998	14.1805	29.6226	15.6806	6.02356
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
54.5769	66.2777	69.925	62.0304	60.5619	42.1127
15.4987	18.0785	49.643	28.5183	31.9681	26.0956
0.0	0.0	0.0	0.0	0.0	0.0
100.331	61.9578	110.587	70.0939	109.56	68.656
31.8276	50.9566	32.3827	56.3722	49.1488	35.535
183.998	184.458	207.34	216.56400000000002	205.34900000000002	199.523
5.276680000000001	18.2371	13.8968	16.4765	14.5118	7.53837
33.556	99.0521	98.2688	90.7268	101.70200000000001	39.4131
9.6401	7.4965	2.05851	6.45028	4.82037	5.90229
45.7995	79.6874	76.3634	75.5627	84.3896	63.5094
0.0	0.0	0.0	0.0	0.0	0.0
99.8628	143.05200000000002	101.01	91.4367	116.95200000000001	110.486
105.882	160.648	137.501	161.33	151.496	144.453
7868.66	4701.44	4690.42	4838.1	4397.93	5859.37
1488.8	914.5939999999999	911.472	925.1489999999999	860.632	1124.05
13.3373	16.9717	18.2531	26.7723	24.0996	18.559
29.0933	38.699	63.2693	50.7156	58.5732	37.9694
379.16	312.677	311.808	304.439	335.976	390.87
38.7899	109.83	104.494	123.78399999999999	89.5211	60.8967
0.0	0.0	0.0	0.0	0.0	0.0
2.45182	6.81762	8.948	6.065	4.5696	5.27681
11.3285	19.5765	3.22539	28.6355	15.1056	21.5788
146.639	129.782	186.838	130.1	167.71400000000003	141.865
1.2435	0.96699	0.796597	1.6640700000000002	0.932685	0.76135
4.94747	6.595439999999999	6.64065	6.93607	5.65463	4.90436
346.333	244.688	244.862	245.865	193.24099999999999	270.231
3.83725	5.967980000000001	8.04497	5.60191	2.61648	4.271669999999999
0.0	0.0	0.482991	0.5044770000000001	0.565503	1.38486
44.8162	48.07	59.3995	34.1231	45.2056	50.1479
3.95296	16.3945	6.75282	17.6331	8.89475	8.47091
51.4138	58.6393	96.613	96.3241	41.1338	54.5634
11.286	11.7018	21.6897	11.7468	19.7517	22.2656
5.00451	19.8909	26.36	13.7663	18.7681	8.1709
4.50088	0.0	7.20827	0.0	0.0	1.37786
82.8998	94.6844	87.9576	93.604	87.4392	84.0658
3.98636	12.3998	8.51235	8.00193	6.47826	8.1357
22.3381	27.4278	23.599	30.1555	23.8093	27.3537
11.4009	20.6868	24.9538	27.9711	23.516	20.3595
9.31681	27.0904	37.8867	35.2354	39.4978	16.369
0.48644799999999994	0.7565609999999999	0.6232479999999999	3.25487	5.10804	1.19134
611.226	1218.12	1227.22	1302.35	1172.52	931.855
66.222	59.8798	80.8987	63.8884	64.6862	71.6617
66.2465	18.3985	36.3756	42.7431	31.9424	62.2892
45.6324	137.767	144.44299999999998	197.567	205.359	95.3217
81.6275	194.525	231.657	240.2	241.607	139.185
6.6678	12.4443	20.1613	16.7752	14.8035	12.0841
15.0122	43.9084	36.7455	48.8748	41.3423	25.5166
19.0966	59.4008	53.8272	64.3996	64.1687	46.7687
15.6529	7.303380000000001	14.0384	27.2311	7.0442800000000005	19.1675
57.0568	98.8806	110.698	124.34899999999999	119.82700000000001	79.8489
84.2159	87.3192	101.905	92.1271	91.2399	103.943
0.48084899999999997	2.24356	4.31251	1.28696	0.721321	0.5888140000000001
14.2425	23.7332	7.82048	23.1438	21.3652	31.1435
0.0	0.0	0.0	0.0	0.0	0.0
1.35505	0.52687	2.60418	2.2667	0.508178	1.24448
26.8351	68.9127	67.9637	75.1629	78.6381	46.6158
0.0	1.05108	0.865867	0.904386	0.0	0.0
32.8145	59.9892	71.5462	73.1883	50.9522	40.8873
17.4942	35.2106	41.5316	25.4767	37.8208	29.6129
355.95099999999996	531.844	454.061	492.981	536.294	409.226
631.248	1155.02	903.9169999999999	1291.97	1281.15	545.634
371.786	276.121	272.959	352.185	231.86	370.861
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	2.2734799999999997
0.615451	2.8715900000000003	1.5770600000000001	2.0590200000000003	0.9232379999999999	1.8841
149.21	137.489	157.127	163.433	128.779	183.338
17.2085	24.6229	25.5756	28.5557	27.3634	26.9727
132.511	301.845	324.293	254.63299999999998	248.56900000000002	207.56
7.96639	39.6477	43.8888	44.7752	44.8139	9.75508
172.00599999999997	236.141	240.782	238.706	250.858	215.17700000000002
80.6666	75.2752	129.928	129.539	89.8915	87.4896
20.4475	37.8017	39.3241	39.0083	45.5276	35.9044
0.0	1.08396	0.0	0.0	0.0	0.0
30.9435	19.2503	7.9290899999999995	8.281839999999999	9.283669999999999	22.7348
3.69562	4.92661	5.41133	0.706507	1.58394	3.87892
3.9927099999999998	4.96781	10.2311	10.6862	10.780999999999999	4.8892
3.95491	16.4026	15.2013	10.5851	19.7759	11.3001
102.98	172.482	192.201	155.036	225.77900000000002	156.415
0.0	0.0	0.0	0.0	0.0	0.0
11.5312	36.0927	43.2142	32.7916	40.4341	19.592
20.6215	26.4123	18.6499	24.3495	16.377	14.8539
19.5623	49.0177	48.7349	43.6311	53.8	31.9396
0.0	0.0	0.0	0.0	0.0	0.0
0.884101	2.7500400000000003	3.3981800000000004	3.54936	5.30495	1.08261
13.239	22.9434	26.1701	30.8776	22.1295	13.8956
18.02	34.3957	27.2854	32.8838	33.1755	17.0511
2.21318	6.8842	5.67114	5.923430000000001	3.31999	0.0
0.0	0.0	0.0	0.0	0.0	0.0
7.78091	16.5963	18.9412	14.4288	18.0084	11.8419
2.71699	9.50775	3.48107	12.7257	7.132569999999999	0.83176
10.7481	15.55	13.4504	9.36585	13.4985	16.5282
45.5455	101.95299999999999	118.583	104.485	114.685	72.7026
129.183	157.237	179.00400000000002	154.084	182.202	159.048
4.53731	17.9133	19.6757	13.545	15.7071	10.6847
33.2848	76.8155	77.0364	66.095	92.613	59.8226
0.848198	0.8794540000000001	1.44897	2.64851	0.8482540000000001	1.38486
0.463188	0.720384	0.0	0.0	0.6948270000000001	1.13437
123.774	70.5843	129.509	99.382	71.1748	128.83
35.4109	68.842	99.245	96.2558	71.3797	62.3324
126.992	97.0213	137.015	71.5551	83.553	117.311
231.24	234.835	292.212	265.647	335.796	270.231
5.3592900000000006	9.5259	16.6756	11.2701	14.9304	10.3127
58.8881	70.98	26.406999999999996	43.3428	53.0028	37.8579
0.0	0.0	0.437579	0.0	0.0	0.418217
105.396	105.493	109.633	111.71700000000001	90.79299999999999	111.171
0.0	0.0	0.0	0.844606	0.0	0.0
515.852	405.144	467.695	477.034	467.897	476.381
0.0	0.0	0.0	0.0	0.0	0.0
94.7585	109.42299999999999	136.024	131.89700000000002	130.737	91.5858
7.7180100000000005	4.80145	11.2069	15.1483	3.85926	6.930689999999999
12.594000000000001	16.7889	24.2035	14.4458	17.5428	18.7263
14.7243	22.9004	22.2339	21.8156	25.2434	21.8941
37.8952	37.181999999999995	44.9677	34.0349	40.4412	47.0267
32.3009	30.9149	54.1183	73.1511	33.5454	33.4683
12.2776	70.1453	68.37899999999999	70.0797	92.8401	28.5346
5.69393	12.2616	12.3457	12.8949	19.054000000000002	16.0901
10.8857	41.3097	34.0305	41.9541	37.2314	21.3277
0.734685	1.1426399999999999	3.7651800000000004	1.9663400000000002	2.2042	0.899644
2.26131	13.5654	13.6584	9.0784	17.9302	7.911569999999999
20.5546	27.5587	29.0593	26.5581	21.2648	23.4339
255.39	186.049	195.84	217.892	195.115	258.673
0.0	0.0	0.0	0.0	0.0	0.0
4.7163900000000005	8.38318	4.3162400000000005	4.50826	3.0321700000000003	10.7257
287.066	182.218	160.079	171.25099999999998	178.347	220.76
457.05400000000003	192.998	221.956	248.27200000000002	217.484	324.973
19.1748	15.6211	7.0192	21.9944	19.1761	17.8897
90.7499	527.5980000000001	431.86199999999997	534.928	477.54900000000004	167.571
0.0	0.0	0.0	0.0	0.0	0.0
3.94593	18.8831	29.9448	16.6539	24.5878	5.57528
2.08218	9.71509	4.0016	22.2913	6.24695	3.8245400000000003
85.6393	51.2868	52.9696	61.2539	53.1589	56.6528
69.8307	6.64934	9.12945	20.9783	68.4101	12.2157
119.124	82.0961	124.29299999999999	114.54899999999999	103.795	125.781
20.7667	32.2979	18.7232	26.7611	24.2294	21.6621
121.154	94.8462	109.387	131.66299999999998	121.975	118.486
40.4086	33.9711	44.7761	32.153	52.4254	46.8069
0.0	16.5002	1.6990900000000002	5.32404	1.9893599999999998	3.24782
0.709533	0.0	0.0	0.0	0.0	0.8688440000000001
33.2803	115.022	134.72899999999998	108.867	128.623	67.9213
192.547	167.97400000000002	163.329	174.149	175.959	182.11900000000003
165.451	105.656	120.73	124.635	129.85	128.805
24.6845	24.6097	21.0842	25.9748	30.0664	24.8016
114.979	120.33	139.05200000000002	129.42	108.001	110.53
41.5166	46.6822	50.0771	43.7959	42.361000000000004	47.5178
274.563	392.514	390.86199999999997	360.00199999999995	395.23	292.062
20.342	22.5981	18.6161	11.6666	4.3592900000000006	21.3509
82.6618	71.6273	93.8043	91.6562	69.0862	88.2077
39.9629	92.0646	97.2825	77.2105	128.14	69.4277
2.93149	4.55927	0.0	15.6919	8.79505	14.3588
94.1285	388.63300000000004	365.269	386.95599999999996	355.545	165.84599999999998
17.5705	15.302999999999999	23.4121	15.9889	22.1402	30.1218
55.5116	116.921	127.255	112.26299999999999	110.53299999999999	83.2169
0.0	0.0	1.28195	0.446326	0.0	0.408409
84.8737	109.314	88.3528	122.45299999999999	63.6594	100.68299999999999
54.711999999999996	172.963	168.52200000000002	171.237	185.921	100.35799999999999
0.0	0.0	0.0	0.41256400000000004	0.0	0.0
122.01100000000001	94.4171	80.0676	83.6296	86.6035	101.304
6.1887	4.27784	2.64303	1.8404099999999999	4.1260699999999995	4.21014
13.6429	16.6716	22.3176	23.3105	15.8975	18.0486
5.80569	14.6728	13.9469	9.7116	11.975	7.10924
5.08661	7.91107	0.0	4.08419	10.6826	0.0
181.972	185.101	149.16899999999998	155.805	151.366	164.74599999999998
70.0067	104.295	141.622	156.798	138.18	110.089
13.8833	9.25384	7.62322	7.96236	0.0	9.71456
4.59684	1.42987	6.47852	11.0728	2.06871	5.06607
0.0	0.0	0.0	0.0	0.0	0.0
2.21758	3.44895	1.7047299999999999	1.1870399999999999	1.99596	3.2586
7.03558	19.4137	16.8651	30.0677	21.789	8.893189999999999
7.271319999999999	12.2136	12.2973	11.2875	6.54462	4.2739
117.367	101.166	79.7159	82.6315	96.1626	95.8131
12.9531	40.2912	47.132	47.842	36.5301	23.475
4.3789	3.09563	6.6304	5.85993	8.95744	0.487464
3.8309	9.81335	12.7037	18.9985	17.2402	6.07078
4.26807	14.2717	10.9367	14.5646	19.2076	3.39715
19.23	14.0995	14.0788	5.514419999999999	10.3025	18.1654
52.8588	81.5305	95.7088	67.229	92.3998	78.1006
5.43104	11.2623	10.6695	10.6596	10.8628	3.5469199999999996
19.0966	39.6005	20.3891	51.1108	28.6467	38.9739
5.34704	8.31611	3.4253699999999996	10.7333	28.0738	16.369
144.45	140.539	140.822	157.842	154.126	136.453
0.260475	0.405111	0.0	0.697146	0.0	0.31895999999999997
42.5253	80.2784	85.6718	97.3325	90.1888	59.9743
106.725	139.161	171.268	109.641	176.27	124.088
309.843	275.44	308.095	320.462	316.20099999999996	351.64
53.7777	68.2768	59.0581	51.4045	60.0923	55.101000000000006
142.363	131.347	173.123	145.306	152.024	209.78400000000002
58.2301	64.9696	50.2777	66.0665	51.2712	46.5029
2.05025	2.79011	1.31341	2.05776	1.15334	2.51059
1.46414	1.13857	4.6897199999999994	2.9390099999999997	1.09818	1.79288
0.960316	0.0	1.23038	1.28511	1.4405700000000001	2.35187
1.2835	1.49714	0.0	0.0	0.481342	0.0
111.471	105.40799999999999	96.5456	105.61399999999999	109.02600000000001	100.464
57.0568	61.6947	36.8993	41.4496	31.7909	56.5597
663.7639999999999	890.192	810.2130000000001	903.086	882.154	499.662
374.24300000000005	245.27900000000002	215.956	288.655	237.829	303.471
41.3833	70.8392	79.0316	72.4467	90.5808	52.5874
29.2747	83.9291	95.35	87.3198	99.47	52.26
38.0723	60.8576	77.2334	69.3473	50.7664	49.2107
0.0	0.0	0.0	0.0	0.0	0.0
6.99874	6.349559999999999	8.59331	8.585360000000001	10.4988	4.99927
9.28306	15.469000000000001	12.7432	17.7468	20.8883	14.6152
7.309489999999999	13.1872	13.8603	16.4332	14.0351	15.0372
1.1679899999999999	4.08721	3.36701	2.73529	2.1901200000000003	0.715117
7.415210000000001	20.9685	16.41	20.7484	15.6741	15.6839
111.726	113.024	146.946	124.375	151.285	136.207
5.90181	21.5705	27.9776	24.0886	27.8879	20.9581
1.6921	0.0	0.0	0.0	0.0	0.0
0.304779	0.47401499999999996	0.0	0.815721	0.0	0.0
0.0	0.0	0.0	0.507051	1.13678	0.0
207.206	239.502	223.12400000000002	234.12900000000002	208.02599999999998	211.27700000000002
12.2864	8.9174	12.5933	8.769	18.4308	6.01803
10.2077	29.6807	27.2938	17.8175	25.2989	19.5646
56.943000000000005	121.954	110.03299999999999	118.051	128.13	103.45
0.0	0.0	0.0	0.0	0.40073400000000003	0.0
24.189	69.961	90.7995	67.0119	87.85	44.6901
0.0	0.0	0.0	0.0	0.0	0.0
3.77616	0.0	4.83809	5.053319999999999	0.0	4.62402
243.888	194.632	153.959	196.967	197.327	248.148
14.0122	25.4249	23.6377	32.8148	26.9752	22.0198
5.9006300000000005	5.83997	2.06182	1.4357	2.41405	0.985295
151.35299999999998	290.20099999999996	430.76199999999994	369.526	380.43	263.149
46.5173	96.4629	107.696	145.251	99.1618	65.9558
28.9149	102.04899999999999	74.0928	78.8772	73.4043	69.4526
66.4064	79.0093	91.675	88.64399999999999	80.191	72.3718
5.46658	9.06883	9.80545	17.5571	7.65371	8.92532
69.4056	67.3875	51.9151	40.2658	84.8569	63.3735
34.9937	71.6594	80.7024	72.5853	68.2422	48.5643
116.527	169.263	192.959	166.236	196.24	162.88299999999998
378.24699999999996	277.427	286.365	336.49300000000005	280.48	344.75
0.610951	0.9501959999999999	0.0	0.817585	0.916486	0.0
16.2453	36.9966	52.0347	46.5853	39.1655	25.5766
0.0	0.0	0.0	0.0	0.0	0.0
123.566	101.913	111.94	115.25	120.766	121.507
0.0	0.0	0.0	0.0	0.0	0.0
5.53715	50.2354	61.1884	46.9294	47.7611	13.8433
1.77289	11.4232	19.4697	21.0137	18.9965	6.823010000000001
9.77684	42.8523	61.4927	49.9553	29.3324	28.2975
119.71	54.303000000000004	59.6457	48.9494	51.1294	83.4739
0.0	0.718889	0.0	0.0	0.0	0.0
0.678558	1.05534	0.0	0.0	1.0179	0.0
3.6566300000000003	6.4995	4.68495	6.29148	4.70169	4.47766
0.0	0.0	0.0	0.0	0.0	0.0
36.9001	44.6666	42.8171	59.8621	53.5261	39.6437
10.9212	6.7942100000000005	5.59701	8.769	9.82976	10.6987
0.0	2.05235	1.69071	1.7659200000000002	4.94885	1.6159
51.1471	67.4134	69.9735	67.2859	74.1248	62.6312
1.3230899999999999	1.02888	1.41264	1.18039	0.992381	0.270027
391.126	373.455	409.14099999999996	430.655	410.338	421.351
43.4911	46.6975	59.2189	52.1127	47.2246	42.5604
480.17199999999997	566.6669999999999	587.383	584.452	626.195	575.181
86.9437	188.74599999999998	334.18199999999996	237.547	211.93900000000002	130.864
24.5599	100.041	125.867	104.07700000000001	139.474	40.0991
33.7313	81.6067	118.447	105.32600000000001	101.20100000000001	90.2591
56.2023	47.5776	53.321999999999996	44.7457	55.4945	57.9319
7.63863	59.4008	67.5899	75.3884	74.8396	21.9228
45.2735	117.355	133.819	119.57700000000001	118.553	66.1375
38.0942	51.1678	57.6811	76.4675	52.8159	45.9407
0.0	0.0	0.0	0.0	0.0	0.0
10.1825	33.8903	37.8335	31.8858	33.299	16.2094
227.986	154.165	163.286	193.29	148.696	183.805
46.496	144.628	114.179	134.814	107.529	86.5898
107.494	74.4875	86.816	97.7995	81.9564	99.4827
31.4215	24.0855	28.4681	25.5296	23.9044	27.4833
341.275	307.63	331.341	309.735	300.259	338.37
115.531	181.953	166.407	171.532	153.241	162.618
10.1848	8.580119999999999	8.15564	8.518460000000001	16.5515	6.2358199999999995
13.3183	72.1139	89.1101	66.0102	80.6549	32.0132
202.947	345.509	436.374	412.093	341.895	277.52099999999996
46.2371	59.8634	71.336	63.4951	70.8128	66.6974
78.0072	78.584	103.352	93.7143	90.4234	82.4964
24.8337	28.3236	31.2113	25.6368	26.2544	31.8576
0.0	0.0	0.0	0.0	0.0	0.0
40.9212	21.2146	17.4764	24.3385	20.462	22.2708
41.0501	24.5555	39.1085	32.397	28.4212	34.8003
6.504919999999999	2.52923	0.0	10.8812	0.0	7.96546
27.3771	195.27599999999998	246.33900000000003	240.033	232.24900000000002	85.15899999999999
2.04398	2.1192900000000003	1.7458599999999997	1.82352	4.08822	0.834303
97.7512	41.6732	28.6083	55.7779	76.6678	68.0524
