rK1	rK2	rK3	rK4	rK5	rK6
1.02642	1.5539399999999999	2.11172	1.47947	0.0	0.741218
24.6294	41.8666	24.2987	22.4213	33.8718	23.7144
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
63.6381	52.8341	59.1283	73.9734	64.3688	50.4028
30.8837	14.8251	7.2320899999999995	16.2861	23.6192	13.055
0.0	0.0	0.0	0.0	0.0	0.0
1001.29	954.039	785.7489999999999	1166.81	753.115	877.7610000000001
0.0	0.0	0.0	0.0	0.0	0.0
1.02925	0.0	1.41169	0.0	1.1526100000000001	0.0
84.0856	102.366	80.2553	90.5874	91.2514	78.2493
49.2159	51.2758	55.1641	69.4135	75.8567	43.566
0.8386469999999999	1.26967	1.7254	1.81322	0.9391639999999999	2.72529
15.8114	22.6077	13.2529	22.7903	19.6739	12.6867
0.0	0.0	0.0	0.0	0.0	0.0
520.156	401.36400000000003	414.25199999999995	512.729	420.903	445.903
159.789	128.46	143.175	122.303	165.226	146.132
0.0	0.0	0.0	0.0	0.0	0.0
1516.26	1351.84	1373.74	1517.84	1535.14	1334.47
16.467	4.98602	12.0457	7.12057	11.0644	16.648
380.80199999999996	328.504	431.63699999999994	383.18199999999996	341.155	334.14099999999996
0.0	2.93076	0.0	1.39515	0.0	0.0
64.9769	52.8023	64.8748	55.0922	46.013000000000005	53.8227
0.206342	0.0	0.0	0.0	0.0	0.298016
3.5582599999999998	8.08051	4.8804300000000005	2.5644099999999996	15.9389	12.8478
0.0	0.0	0.0	0.0	0.0	0.0
52.0614	59.5406	51.2887	54.3638	54.5108	52.6105
18.044	16.0692	10.1907	13.7691	26.1498	15.3297
1.79279	1.6285100000000001	1.9671599999999998	4.13456	0.0	3.1071400000000002
29.2791	35.2742	35.3508	31.8004	40.639	34.2466
0.0	0.0	0.0	0.0	0.0	0.514238
0.0	0.0	0.0	0.0	0.0	0.0
16.5717	11.4039	8.265239999999999	17.3718	18.5579	16.3188
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
6.44168	9.75234	0.0	37.1398	0.0	0.0
17.5919	30.4378	17.2347	36.2238	39.4006	36.2964
67.8067	76.6824	72.833	74.1848	93.316	83.7728
134.026	121.208	118.15	107.73	94.7636	111.605
3.74241	6.6101	10.6938	5.39425	2.09548	8.55804
84.9435	85.9868	70.3176	73.8965	103.56700000000001	79.8521
0.0	0.452871	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
36.8872	29.3922	37.2795	19.5884	31.8871	37.3862
0.0	0.0	0.0	0.0	0.0	0.0
22.5559	32.8349	42.836000000000006	30.0108	42.7465	25.0591
4483.41	4242.27	2306.0	4038.95	7531.15	1618.82
32.5453	25.1601	29.1258	29.8319	28.2608	27.2248
28.0994	19.6948	25.6936	29.2514	38.4599	32.3163
182.361	188.545	268.42400000000004	185.92	249.046	224.83599999999998
51.6405	76.8991	33.6728	47.5888	58.7779	52.575
193.325	186.35299999999998	228.415	209.775	175.143	193.46400000000003
32.4282	17.6237	27.371	25.1685	20.4853	25.219
8.302610000000001	0.0	0.0	0.0	0.0	0.0
141.30100000000002	81.125	105.329	80.6806	138.362	99.0813
0.0	0.0	0.0	0.0	0.0	0.0
0.8569209999999999	0.0	0.0	0.0	0.0	1.23763
1.5589	3.54014	2.13816	0.0	3.49149	1.12574
0.0	1.56253	0.0	0.0	0.0	1.49063
2.23277	3.38029	0.0	3.21829	5.000769999999999	3.22474
298.959	255.671	282.605	273.02299999999997	254.835	269.33299999999997
7.37403	5.581930000000001	11.3783	3.9858	41.2892	6.656339999999999
86.3248	56.0104	71.4166	79.0014	85.93	94.9919
18.708	28.9386	15.6188	16.9999	14.5741	22.3205
40.6761	65.0025	32.5444	58.6299	70.8576	40.7969
69.104	31.041	70.8258	61.2957	56.1265	57.0316
4.76958	0.0	1.6354600000000001	0.0	2.67062	0.0
138.377	99.51	137.601	149.591	69.7329	174.873
737.403	759.143	323.65	1105.4	924.878	809.41
19.4114	17.0639	21.4712	18.9537	19.6343	17.183
60.9159	55.3339	61.2706	78.6048	48.0767	55.3013
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
4544.18	5785.84	4639.79	6150.88	5625.68	5539.1
0.9780559999999999	0.0	0.0	0.0	0.0	1.41258
26.1599	26.4031	22.0802	28.0382	23.285999999999998	19.3755
0.0	0.0	0.0	0.0	4.14255	0.0
66.4608	57.7873	65.2875	69.2576	70.4034	58.3709
12.7238	1.7511900000000002	3.9662900000000003	5.835430000000001	5.18139	8.35305
7.26882	7.70321	6.97883	9.42945	3.25601	4.19928
108.759	137.535	91.2574	136.476	117.495	118.27
16.9094	18.2856	3.31322	20.8911	43.2825	87.2209
1.06292	0.804603	1.4578799999999998	0.38301999999999997	0.59516	3.4541
0.0	2.82818	0.0	0.0	0.0	1.34902
35.3804	32.1384	23.293000000000003	49.9769	17.4332	40.8793
0.0	0.0	0.0	0.0	0.0	0.0
2.18277	0.826148	0.748459	1.57311	0.0	3.94065
140.92600000000002	124.04299999999999	125.86399999999999	144.079	106.434	123.068
371.87199999999996	356.82599999999996	330.455	332.175	328.461	355.535
0.0	0.0	0.0	0.0	0.0	0.0
8.122119999999999	8.78316	4.77433	15.052	5.1974800000000005	6.703189999999999
49.3154	38.1419	39.7016	32.4507	33.6159	34.0641
0.0	0.0	0.0	807.79	0.0	0.0
25.2978	27.9483	32.8223	36.7924	30.6269	34.2329
967.54	1079.91	951.852	986.06	1078.21	826.7769999999999
26.3321	9.52755	7.49587	10.7419	5.93471	12.6769
68.4284	72.7776	55.1692	81.3092	59.3264	62.3441
0.0	0.0	0.0	0.0	0.0	0.0
30.0228	35.8114	51.7852	38.6847	36.6777	40.7333
0.830261	1.2569700000000001	2.27753	4.18854	0.0	0.599563
5.76274	0.727038	1.9760099999999998	4.84535	5.37786	2.77433
0.9679209999999999	1.9538400000000002	0.0	4.18544	2.1678599999999997	0.9319639999999999
3.30217	0.714187	4.52919	7.4795300000000005	1.05656	5.45057
0.0	0.0	0.0	0.0	0.0	0.0
41.4262	50.2919	46.0986	48.4448	67.3987	42.8976
3.6749300000000003	1.39091	1.8901700000000001	1.98637	1.02885	1.3269
0.42360299999999995	3.84786	1.74301	3.66345	0.9487469999999999	2.4472
98.4761	152.92600000000002	96.2284	67.6204	112.645	83.6269
0.0	0.0	0.0	0.0	0.0	0.0
32.342	29.0724	15.2486	27.679000000000002	27.1638	31.3838
0.0	0.0	3.5260000000000002	3.70546	0.0	3.7128900000000002
41.7509	63.2086	26.4298	23.1458	28.7723	37.1076
2.84769	0.86225	0.781166	0.820924	0.0	1.64514
3.72376	3.38254	5.61817	4.83064	5.8381	2.1512599999999997
46.1678	35.4331	39.5767	35.5834	36.6217	35.1918
148.627	200.648	97.3819	174.657	167.5	136.725
7.983280000000001	0.0	3.28491	2.30139	3.57605	3.4590199999999998
1.07826	1.6324299999999998	2.58811	4.27402	0.603748	1.16798
6.44168	13.9319	5.048719999999999	23.8756	4.12214	5.316319999999999
35.0424	38.1671	31.1202	36.7012	50.2529	36.4107
9.99698	7.747610000000001	4.73378	10.464	5.0644800000000005	5.50035
0.0	0.0	0.0	0.0	0.0	0.0
210.502	240.05	224.976	287.652	202.055	232.952
1.7863799999999999	1.95323	1.9056799999999998	0.286095	2.00048	1.00334
0.0	0.0	0.0	5.01733	7.79622	0.0
23.8479	20.6311	11.6819	14.7317	0.0	9.840860000000001
137.412	159.085	158.907	100.97399999999999	60.3458	179.00400000000002
0.0900428	0.13632	0.0617503	0.519145	0.20167000000000002	0.130047
0.0	0.0	3.1120200000000002	3.2704	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
31.6228	10.6389	12.0481	12.6613	39.3477	27.9107
113.022	67.8358	95.3955	108.926	85.37700000000001	77.2707
0.0	0.0	0.0	0.32055100000000003	0.0	0.0
103.656	100.021	81.2413	94.4063	94.8197	95.6925
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
1276.8	855.832	688.459	1144.95	1113.3	1105.02
6.83447	6.46687	14.061	9.85109	7.6536100000000005	12.3386
265.843	206.675	224.195	279.619	172.99099999999999	186.787
5145.73	4939.67	3418.24	4075.67	3637.2	3179.39
436.82599999999996	462.62699999999995	447.837	367.335	391.346	339.58
44.9174	39.4054	52.4277	46.5208	46.6366	50.4807
135.178	156.332	148.06799999999998	193.49099999999999	153.482	158.628
16.0027	10.5994	14.1753	15.8579	13.4405	18.2972
6.158530000000001	9.32367	8.4469	8.87681	0.0	8.89462
26.2282	15.397	5.8733	13.8875	21.5792	8.50383
17.0242	8.7298	17.3242	17.0186	14.1447	18.2425
225.199	197.713	180.53099999999998	191.202	193.46099999999998	161.882
0.0	0.0	0.0	0.0	0.0	0.0
0.21092399999999997	0.638655	0.289299	0.0	0.0	0.9139
13.7126	9.0261	14.7192	14.609000000000002	12.0178	12.055
0.0	0.0	0.0	0.0	0.0	0.0
8.101989999999999	0.0	0.3175	0.667319	0.0	0.668658
20.9505	23.7884	9.57841	12.5824	7.8205100000000005	22.6937
113.689	58.476000000000006	28.9875	56.7238	44.0705	33.6816
0.0	0.0	0.0	0.0	0.0	0.0
31.8033	30.7977	24.7577	28.4956	26.951999999999998	19.0352
9.936630000000001	10.5305	6.814430000000001	7.16126	8.90207	7.175619999999999
0.0	0.0	0.0	0.0	0.0	0.0
140.377	129.148	161.435	141.636	125.76100000000001	152.83700000000002
75.0177	63.467	54.4725	57.2449	79.0672	76.4797
224.17	286.719	166.986	301.76	242.382	178.628
2.66025	1.34249	0.0	1.27815	1.98606	1.28071
0.0	0.0	0.0	0.0	0.0	0.0
27.9675	30.3989	26.5567	30.4924	21.6828	20.7143
0.832728	3.78211	6.8529100000000005	4.801130000000001	1.86507	4.81076
4.11406	4.38299	7.31467	4.39255	7.16668	1.7605400000000002
275.657	227.63400000000001	184.355	326.728	232.16	320.803
14.1165	15.4944	10.649000000000001	23.9081	10.2755	17.8396
818.492	495.66	462.25699999999995	513.543	668.573	634.177
0.0	2.13179	0.643775	0.0	0.0	0.677898
0.0	0.0	0.0	0.0	0.0	0.0
19.0826	18.2463	33.061	18.8195	24.7439	23.2089
100.25200000000001	103.258	96.9288	117.26	97.5442	100.88
98.7052	121.208	94.7673	137.53	105.62299999999999	68.1109
0.0	0.0	0.0	0.0	0.0	0.0
41.7072	27.9483	36.5735	35.1499	34.7105	39.1703
12.2093	9.39359	11.2555	11.5399	11.2071	12.7193
22.9414	23.8162	20.6776	34.0122	32.2973	19.8803
17.3328	6.12286	17.4337	26.6487	18.1162	5.4238800000000005
0.0	0.0	0.0	0.0	0.0	0.0
1.22632	2.47543	2.24265	1.7675900000000002	0.0	1.7711400000000002
0.0	0.0	0.0	0.0	0.0	0.812661
0.0	0.0	0.0	0.0	0.0	0.0
36.5662	27.5637	22.2437	38.3717	33.9241	29.3889
3.81242	5.77179	0.0	0.0	0.0	8.25929
31.4525	33.1878	32.6815	28.8496	17.0774	55.0619
0.0	0.0	0.0	0.0	2.15669	0.0
0.0	0.0	0.0	0.0	0.0	0.0
7.57333	11.4656	20.7748	21.8322	33.9241	32.8139
19.9906	34.4391	17.9639	23.8462	29.3341	17.9205
42.674	21.1542	16.0571	35.926	16.9163	50.7245
0.7624850000000001	0.0	0.0	0.0	0.0	1.10124
7.142689999999999	9.149989999999999	18.0863	16.631	14.767000000000001	14.2837
118.527	101.34200000000001	104.583	105.19	110.47	94.1344
51.8156	48.1685	63.5881	37.9982	72.2779	72.2102
0.0	0.0	0.0	0.0	0.0	0.0
49.1952	30.1941	47.4149	39.2875	32.7571	45.1273
17.4938	3.3105800000000003	0.0	1.80109	0.0	2.25588
40.3643	33.4493	23.3106	44.0947	30.451999999999998	50.9333
206.608	176.93599999999998	161.47	178.61900000000003	211.033	171.572
432.37199999999996	318.17	315.112	280.121	307.05	426.464
138.252	180.718	159.099	134.14600000000002	151.046	129.545
0.816551	0.824142	0.373321	0.523095	0.609612	1.4414
3.3965199999999998	1.71405	3.10573	4.89569	6.33935	4.90552
4.37833	6.628539999999999	0.0	0.0	0.0	0.0
5.09835	6.53113	8.6065	7.34868	7.0269699999999995	4.53134
7.44838	11.6653	11.6251	5.18288	9.77922	10.3866
142.186	134.314	104.84299999999999	122.738	126.85	112.116
84.0639	95.45100000000001	124.90899999999999	151.461	78.4495	70.8234
2.1849	6.61562	14.9838	6.29855	9.78707	7.88899
18.3746	16.6909	15.1213	31.7819	24.6923	13.269
5.23763	15.8589	7.18381	30.1977	11.7308	15.1292
150.415	103.749	112.31299999999999	90.4055	146.981	140.91299999999998
0.0	0.0	0.0	0.0	0.0	0.0
0.321714	0.0	0.44125600000000004	0.0	0.0	0.0
27.5159	21.2539	38.5104	29.9481	27.6696	28.3861
20.2376	16.4977	42.7038	22.4386	55.7863	20.2353
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
20.1955	21.4024	11.0799	18.9212	22.6161	29.1679
32.9093	5.86151	9.29305	15.3466	10.8393	18.1733
0.0	0.0	0.0	0.0	0.0	0.0
0.692739	1.04877	0.63343	1.99701	2.58589	1.6675099999999998
1.64831	0.831817	2.26079	1.5839	0.0	0.7935399999999999
83.7626	66.9032	95.3258	78.4627	76.9311	76.0091
53.1552	31.7922	28.8025	26.4849	57.3214	35.0681
9.870519999999999	11.6227	10.5297	9.484810000000001	10.3166	14.5726
0.0	0.0	0.0	0.0	0.0	1.96937
0.0	33.9381	10.2489	0.0	0.0	0.0
70.0533	80.8051	73.2065	105.78200000000001	112.071	72.2688
0.0	0.0	0.0	0.0	0.0	0.0
0.215549	0.978985	0.295641	0.6213770000000001	0.482766	0.9339350000000001
77.4337	71.8035	68.6548	70.1559	72.4685	67.9002
116.605	68.4237	63.2291	97.7165	48.5881	99.21799999999999
0.0	0.0	0.0	44.8772	34.8664	0.0
6.958489999999999	6.4829300000000005	9.54411	6.172219999999999	13.1873	10.05
4.97714	3.01405	6.82653	0.0	2.22947	10.0637
8.996139999999999	8.32312	7.311939999999999	11.7663	9.32812	10.5868
53.9897	40.8687	48.5544	45.6668	45.617	41.5561
127.189	81.2349	177.175	134.632	124.62899999999999	126.291
1.9873299999999998	0.0	0.0	0.0	0.0	1.4351200000000002
0.0	0.0	0.0	0.0	0.0	0.0
38.6871	29.2851	28.7421	27.107	24.0689	37.2499
69.711	73.335	71.9272	69.5167	69.8115	66.3102
25.3852	23.6503	17.4089	39.4044	19.6807	31.0227
25.6717	27.0082	27.4524	35.7485	28.2613	16.9675
57.2478	41.9665	49.5915	64.2757	51.2874	50.4794
0.0	0.0	0.0	0.0	0.0	0.0
91.2509	70.9082	91.93	76.8215	85.9101	68.8115
493.564	489.56300000000005	393.505	509.906	473.76	463.524
0.0	0.0	0.0	0.0	0.0	0.0
0.0	2.24459	0.0	0.0	0.0	2.1413
117.984	144.599	111.736	157.914	113.25	117.65899999999999
3.22084	2.4380900000000003	0.0	0.0	7.21375	2.3258900000000002
3.2612099999999997	2.6585400000000003	3.4407699999999997	1.08477	2.24743	3.26083
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	23.7585	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
39.395	31.2639	11.7653	21.9807	17.789	21.1071
138.41899999999998	155.039	138.916	154.096	126.023	146.279
0.0	0.0	0.0	26.9263	0.0	13.4902
545.702	461.14599999999996	425.355	501.38699999999994	467.86300000000006	438.597
9.4758	5.46508	2.47558	6.50394	1.01062	4.56189
183.71200000000002	118.75200000000001	205.261	132.4	263.52099999999996	150.553
32.601	42.3052	37.6172	33.5647	22.0209	33.632
55.0072	45.7211	47.9308	46.3282	49.2801	52.0291
123.76700000000001	105.26700000000001	118.257	136.30200000000002	109.012	82.34700000000001
51.4516	78.494	56.4558	61.0406	68.2555	57.7334
316.815	347.921	272.408	385.733	305.063	257.382
55.788999999999994	21.7552	59.1283	31.678	39.7572	47.6124
332.611	310.41	393.708	479.42	316.349	296.126
78.4842	85.4023	94.1912	91.9148	90.6375	116.895
1024.63	1132.22	968.143	1220.27	951.222	966.4939999999999
0.0	0.0	0.0	0.0	0.0	0.0
13.2046	12.5525	11.7933	11.9509	14.4433	11.9748
17.5448	8.24334	9.95755	16.2779	6.32339	9.90283
105.512	162.358	104.387	152.084	116.221	104.92399999999999
10.508	15.9085	6.4055599999999995	15.1461	10.4599	13.4902
0.0	0.0	0.0	0.0	0.0	0.0
40.6705	59.4857	58.6192	65.577	71.0195	52.766000000000005
53.3053	41.4412	79.0404	35.3019	41.9473	47.8572
5.7657	3.4915800000000004	9.48973	4.9863599999999995	5.1654	2.2206
1.42706	1.23456	1.9573200000000002	1.17539	0.456599	0.8833139999999999
101.015	104.74700000000001	62.6322	95.738	83.6795	82.9396
2.19488	1.10764	1.00348	3.16367	3.27726	3.17001
925.2669999999999	973.7289999999999	907.957	1073.44	850.835	988.676
2.98894	2.82818	0.5124449999999999	3.23116	0.8367950000000001	1.6188200000000001
1.7707	1.00528	1.21433	0.31903200000000004	1.48719	1.2786899999999999
22.7419	28.2818	13.3681	23.4142	20.0103	15.2498
97.9766	122.62	86.0048	114.861	105.331	109.431
2662.02	2121.13	1537.34	1817.53	1882.79	1416.47
6.3325	9.58705	14.4759	13.6913	2.36383	4.57294
43.0716	35.2273	46.1744	55.6604	52.1149	56.4871
0.0	0.315645	0.0	0.0	0.0	0.0
7.6609300000000005	8.56483	9.69928	10.023	12.1428	7.48981
106.471	93.7842	93.5943	92.7772	80.2109	83.1777
2.46477	2.7986400000000002	2.32417	2.2204200000000003	3.1052	3.78229
0.0	0.63507	0.57535	0.0	0.0	1.21169
28.4274	28.2818	18.9382	28.096999999999998	27.2868	36.3648
84.4126	88.3459	77.0178	74.5896	87.9539	65.1981
20.1592	9.15598	27.6499	17.4343	9.03016	23.2924
56.08	57.1673	65.124	49.0386	58.6147	45.3572
0.774069	1.1719	0.0	0.557866	0.0	0.5589850000000001
96.4562	73.4051	60.8425	66.5413	61.2289	55.1278
0.17893599999999998	0.812695	2.2088200000000002	0.51583	0.801527	0.775297
563.951	626.113	514.057	679.085	523.655	478.519
0.715925	1.0838700000000001	0.9819469999999999	0.8255389999999999	0.0	0.8271950000000001
89.3909	76.7806	72.0626	66.7899	84.98700000000001	72.1935
24.8591	14.9434	18.5523	12.1195	27.0198	19.5357
0.0	0.0	9.15081	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
340.088	333.58	499.306	573.047	536.4069999999999	380.49199999999996
0.0	0.0	0.0	0.0	0.0	0.0
16.0632	17.5635	6.1199699999999995	12.0054	6.662380000000001	14.6072
67.0013	77.9397	68.2741	84.2982	72.9122	68.0659
0.0	0.0	0.0	0.0	0.0	0.0
533.739	500.99199999999996	772.328	665.465	191.267	986.71
6.18401	0.0	3.1806900000000002	4.45677	1.7313	10.0479
121.60700000000001	104.196	101.495	92.4893	96.1966	83.7063
2.29213	5.20524	6.287669999999999	13.2154	2.56685	3.3104699999999996
107.145	102.734	82.4593	88.8011	88.6567	73.5046
0.679304	0.0	0.0	0.0	0.0	0.0
38.2217	35.4427	34.7309	35.1213	40.6627	33.1217
181.148	138.34799999999998	134.21200000000002	159.69299999999998	152.144	123.806
121.104	130.681	128.111	134.632	125.51899999999999	117.225
0.0	0.0	0.0	0.0	0.0	0.0
98.6449	92.8725	55.8109	98.1966	77.3276	72.1257
0.0	0.0	0.734162	0.771528	0.0	0.0
0.0	0.0	0.0	0.0	0.0	3.50394
8.43	6.12602	12.4874	16.0391	9.81799	4.8701
37.6859	27.607	26.6783	39.1337	39.9338	29.2628
195.532	235.47400000000002	205.204	187.891	160.355	222.49900000000002
13.4862	17.0144	8.22105	11.8793	10.0684	5.4105
5.4234800000000005	5.47389	9.918289999999999	15.6346	0.0	2.611
2403.04	1343.39	978.304	2398.89	1844.75	1545.24
19.9298	36.2071	17.4946	14.9378	10.7129	31.0869
35.8142	29.1185	42.7543	33.4587	43.0776	38.3153
381.295	441.661	498.406	387.296	596.073	550.695
0.0	0.0	0.0	0.0	0.0	0.0
489.11699999999996	478.966	404.99699999999996	502.335	467.885	506.244
42.9034	31.8001	37.3913	48.3128	38.0361	32.2731
91.5292	109.10700000000001	99.6807	74.07300000000001	91.2619	92.228
8.67757	10.9478	19.8366	26.0577	9.71762	33.4208
5.70332	4.54448	5.9698400000000005	6.92267	4.03383	6.2862599999999995
154.32	129.113	111.40100000000001	140.485	100.052	93.8447
0.0	0.0	0.0	0.0	0.0	0.0
7.231310000000001	1.82463	3.3061	3.47436	0.0	1.7406700000000002
0.0	3.3403699999999996	0.0	1.06009	0.0	0.0
1.1186200000000002	0.564507	0.511422	0.537452	0.835124	0.5385300000000001
5.0488800000000005	10.1916	2.3083099999999996	12.129000000000001	0.0	2.43066
5.69417	12.7041	2.0552599999999996	7.343539999999999	8.05471	4.76124
6.45915	6.90267	5.73244	4.38123	11.9137	6.585030000000001
47.2649	30.666999999999998	25.4679	41.3627	56.7105	36.5697
84.5926	129.66899999999998	94.2706	105.165	111.309	87.0498
0.342978	0.0	0.0	0.0	0.768171	0.0
0.0	0.0	0.0	0.0	0.0	0.0
40.6001	34.025999999999996	35.7982	40.7552	37.3472	50.2609
4788.52	4762.73	3145.14	5046.78	5170.25	4353.83
95.8209	101.165	75.22399999999999	111.764	105.89399999999999	68.2855
20.4945	16.6219	17.4013	23.561999999999998	21.3115	19.7331
20.146	18.7159	16.3279	17.1589	10.2548	20.4998
38.4447	50.0055	40.1044	52.2917	55.7863	48.4864
1.8374599999999999	5.56363	1.26011	6.621230000000001	0.0	6.634510000000001
148.24200000000002	144.42700000000002	151.826	137.10399999999998	121.47	114.48200000000001
260.80400000000003	260.78	242.912	194.079	192.89700000000002	261.04400000000004
8.18994	6.19956	6.41894	11.8049	9.17155	3.3795800000000003
37.3617	47.1363	51.2445	26.9263	51.1375	47.9651
11.279000000000002	3.20171	8.7019	7.112610000000001	1.57886	16.29
85.7592	72.4658	71.1223	89.1156	134.006	77.7725
16.6433	17.867	16.1868	21.8086	8.81074	10.9262
46.7022	43.5654	52.4092	25.1584	39.0927	38.8353
264.35200000000003	318.837	280.395	241.321	298.009	253.25900000000001
5.8786	4.44993	2.68765	4.23666	0.0	1.41505
6.36848	9.64152	4.367430000000001	6.88457	10.6977	6.89838
21.5549	16.3164	29.5641	15.5344	8.0461	23.3484
57.3163	48.2076	65.5115	82.6148	49.9224	50.5881
0.0	0.0	0.0	0.0	0.0	0.0
306.686	240.47099999999998	263.073	322.54	284.152	248.16099999999997
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.49357399999999996	0.0	0.469918	0.0	0.0
3.2097700000000002	0.0	0.0	3.7012099999999997	2.87558	2.7814799999999997
38.5399	24.1771	18.399	14.1179	19.5528	15.6839
187.239	150.532	65.5316	152.624	167.745	119.36
72.2776	70.5105	63.2772	67.1311	61.0129	60.9199
18.0783	14.8577	9.20984	30.5248	8.09801	29.094
30.447	36.9774	28.4522	28.9357	39.7165	33.8261
55.1353	32.7548	69.8789	69.4116	62.5251	45.3592
0.573913	2.17218	1.18075	0.41361499999999995	0.0	2.07222
16.5205	13.4675	6.97204	7.32689	11.385	18.354
7.725169999999999	18.0748	33.7135	26.319000000000003	20.448	13.1859
19.813	4.28512	3.88216	16.319000000000003	19.0181	8.17586
0.0	0.0	0.0	0.0	0.0	0.0
5.93829	6.3680900000000005	6.78735	5.70624	3.32501	4.64562
606.618	407.458	436.376	439.56300000000005	473.996	454.74
84.0905	70.1002	49.6386	31.4524	73.9049	23.8288
0.0	0.0	11.4727	0.0	0.0	12.0808
2.14723	0.0	0.736272	0.773745	0.0	2.3258900000000002
27.4494	36.3623	43.9239	41.2138	48.6707	34.689
2.95851	8.31817	2.89845	9.137889999999999	6.6262	6.10415
134.532	120.029	157.336	117.49	153.153	134.90200000000002
229.753	221.053	200.266	259.978	240.458	221.735
1.0819	0.0	0.0	0.0	0.0	0.0
32.6174	26.935	32.5362	37.3977	49.8092	38.5434
21.9947	35.9627	21.7206	32.971	21.6752	21.6012
1254.09	1029.01	908.6	1003.19	1039.21	813.447
84.1777	89.5526	37.4453	81.9814	90.0205	73.3836
84.9726	59.4884	78.1468	58.0532	92.4068	67.3917
0.0	0.0	0.0	17.187	0.0	0.0
0.312389	0.47293999999999997	0.8569319999999999	0.450273	0.0	0.451176
0.0	0.0	0.0	0.0	0.0	0.0
1053.63	878.184	884.693	831.74	999.755	1072.31
14.5296	20.4257	4.27038	19.4468	13.9466	10.4924
3.13964	10.6948	6.45939	13.5763	5.2739199999999995	19.2717
19.4558	21.9024	27.9167	24.448	19.4413	21.4709
12.6237	15.0881	19.137	4.78832	12.6486	11.9948
0.680129	2.57419	0.9328489999999999	2.9409799999999997	1.52329	2.45574
3.52469	0.0	4.83439	5.08044	7.89429	5.09063
0.0	0.0	0.0	0.0	1255.19	809.41
65.9887	18.8224	11.8055	33.0835	27.8456	15.1937
4.0907	0.0	0.0	0.0	0.0	0.0
2.4797599999999997	0.0	0.0	0.0	0.0	0.0
0.77837	0.0	1.06759	0.0	1.16221	0.749454
27.1393	16.4349	52.1131	21.515	33.4313	27.4376
157.03	138.609	136.22899999999998	151.96	182.68599999999998	130.628
67.0271	55.5242	57.2412	53.3839	58.2681	51.9254
0.9105219999999999	0.0	0.0	7.87447	0.0	0.0
2.53395	0.6393770000000001	0.0	0.0	0.945887	0.609955
4.56306	6.90821	7.96547	9.56672	15.7944	8.38767
5.66087	1.71405	3.10573	0.0	2.53574	3.27034
36.571	38.9062	32.5362	45.5895	55.3436	35.6883
0.0	0.0	0.0	4.29675	0.0	0.0
6.87494	1.4356200000000001	1.30062	0.683409	5.84057	1.71195
14.224	9.331560000000001	5.20249	4.10046	2.12384	4.1086800000000006
5.34588	2.6977900000000004	2.44409	2.56849	1.99554	2.57364
300.20799999999997	292.482	298.969	294.70099999999996	258.607	354.676
0.0	0.0	0.0	0.0	0.0	0.0
48.1005	42.338	38.3567	49.983000000000004	87.6881	58.1612
104.695	65.2657	90.1003	97.6449	96.5532	97.8408
101.69200000000001	91.3589	70.5059	91.8126	73.8348	97.6457
