rM1	rM2	rM3	rM4	rM5	rM6
69.8738	61.2509	50.4118	59.9841	48.0011	63.443999999999996
273.222	238.541	228.956	238.297	245.234	234.40599999999998
18.7306	17.9118	25.3423	24.9397	20.5157	19.2628
18.1063	11.6394	12.67	12.215	9.45323	16.1132
8.87722	4.168769999999999	10.4304	3.37713	2.22825	7.531789999999999
4.27381	2.3415	4.18464	2.1339599999999996	1.60914	0.604345
221.30700000000002	150.611	166.706	194.877	198.062	233.55700000000002
13.0182	6.907039999999999	7.78211	11.4037	7.911169999999999	10.8514
25.6217	15.909	17.561	9.00261	13.5771	13.2846
0.0	0.0	0.0	0.0	0.0	0.0
365.619	313.959	286.393	262.28700000000003	431.52099999999996	269.267
82.1343	52.028	50.2483	56.6763	53.5724	56.9696
21.0973	15.3414	24.2251	15.9607	17.331	29.2905
102.448	72.2821	78.291	49.9056	56.4479	72.0806
48.8777	18.3256	25.8318	36.0686	24.833000000000002	28.6458
17.0342	14.9321	13.627	13.5121	13.8279	15.99
16.6631	11.8246	8.7016	8.45214	9.56017	17.055
45.4373	29.237	32.9411	28.3189	32.0314	45.3861
272.828	218.299	229.31400000000002	218.109	250.035	249.16400000000002
39.0133	18.5651	15.7163	23.0047	23.5023	22.066999999999997
0.7437520000000001	1.3039399999999999	1.60212	2.72333	0.560062	0.6310279999999999
20.0304	16.2416	18.828	22.003	25.1389	27.1913
13.2772	9.3616	18.0873	12.2981	6.085780000000001	13.7138
21.7527	13.7053	7.98707	14.4818	11.6027	13.8419
137.97899999999998	56.1795	54.6306	58.2275	52.2344	62.265
62.7191	38.0003	52.3796	42.3691	30.5599	51.6483
5.18929	5.78951	13.1183	9.42206	2.36827	12.0076
0.406455	8.55109	6.36759	3.24715	4.89711	3.21862
2.00536	0.0	0.392705	0.0	0.503362	0.0
421.149	320.327	301.26599999999996	340.59	467.791	287.302
0.0	0.0	0.0	0.0	1.6141299999999998	0.0
3285.37	2753.81	3061.86	2330.91	3996.86	4069.26
7.80099	5.92652	11.8138	9.00204	12.5319	10.0015
65.601	48.9618	74.8766	42.925	59.8434	69.1226
33.756	28.8505	41.6452	31.4621	24.5717	31.5039
866.643	771.3810000000001	1023.5	821.065	893.562	1172.7
290.812	51.1981	110.56200000000001	81.0071	149.046	519.626
1.6795900000000001	2.2084799999999998	0.6578189999999999	0.0	0.0	0.0
29.8629	42.8361	10.6327	10.8443	10.902999999999999	18.4268
341.695	162.134	159.486	140.247	199.872	166.476
0.0	0.0	0.894495	0.0	0.5732729999999999	0.0
72.3414	42.4314	34.1661	66.5756	42.7253	78.8277
76.7386	45.0357	55.5254	40.2647	53.5417	43.7732
13.456	5.58732	9.98547	10.3728	14.2213	16.0233
0.0	0.0	0.0	0.0	0.0	0.0
515.3290000000001	97.7982	166.459	198.06599999999997	197.361	492.81800000000004
42.538999999999994	38.0557	29.2131	31.0359	28.3761	42.8487
48.708999999999996	35.785	40.3345	37.0604	48.4396	44.6066
662.34	701.933	528.311	657.5219999999999	712.117	619.235
3110.27	1751.41	2305.96	1722.45	2499.99	3585.24
0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.1145399999999999	2.48983	1.69292	1.91485	3.5958099999999997
50.7637	27.2736	32.0675	29.653000000000002	29.9233	44.0888
0.0	0.0	0.0	0.0	0.0	0.0
313.57599999999996	240.702	150.954	251.405	196.28599999999997	246.99099999999999
0.0	0.0	0.0	0.0	0.0	0.0
12.1492	10.6499	10.0764	4.75783	5.74032	11.3185
295.055	344.858	440.839	385.589	356.59	414.13699999999994
6.685169999999999	4.243580000000001	6.13941	4.6041	3.00888	5.99794
62.5374	77.5188	61.6154	68.3059	46.111000000000004	79.5889
114.31700000000001	103.536	108.124	88.4224	83.8213	95.5157
81.1163	66.027	68.0777	29.3159	41.8851	83.8977
72.0602	30.9645	52.0183	28.2199	34.0473	43.1568
25.5497	35.3632	40.0266	23.2763	36.4537	21.296999999999997
20.555	8.40857	12.8807	20.0705	12.3827	23.2529
29.9167	20.6052	41.0095	18.4943	21.4552	43.5128
10.9379	4.10917	1.8359400000000001	3.12079	6.27539	6.18674
12.6446	11.0842	12.876	16.8362	7.9347199999999996	13.589
256.91700000000003	219.90400000000002	231.05900000000003	186.59099999999998	224.94799999999998	326.845
1.9820200000000001	0.0	0.44358000000000003	0.377006	1.13714	1.28124
108.398	54.0713	60.8513	62.5433	55.7129	69.4876
49.611999999999995	17.2718	26.0396	26.6385	28.406	37.0348
11.5158	2.81328	8.872580000000001	5.78139	4.92817	11.1053
48.7076	30.2339	28.6664	26.2921	25.9059	24.423000000000002
3.01856	1.9845400000000002	0.0	1.0048	3.78841	1.70738
0.371316	0.0	0.29085500000000003	0.0	0.372812	0.42005200000000004
143.415	96.8193	112.78	87.0372	101.559	132.915
0.06756219999999999	0.0	0.10584400000000001	0.269876	0.0	0.15286
44.031000000000006	40.5767	44.5126	37.0804	35.5179	55.7705
96.4197	43.0763	56.5719	79.3094	57.5616	74.1205
4.14746	0.0	0.0	0.0	0.320321	3.97001
6.60619	3.68515	5.17469	4.39805	3.91939	5.7748099999999996
0.6923090000000001	0.0	0.542292	0.0	0.0	0.0
29.9857	11.0031	17.4795	10.2136	16.1035	19.7218
0.6016090000000001	0.0	0.0	0.0	0.0	0.0
8.27657	6.32503	9.64155	7.9119399999999995	7.6707	7.20222
7.48338	5.36717	10.1249	7.2466	8.19658	13.0832
180.622	222.29	251.791	237.1	220.795	169.11900000000003
57.553999999999995	32.203	33.5721	26.0877	38.1141	29.0909
31.8469	25.6533	24.2718	13.7526	21.6049	18.5003
4.64502	4.65348	11.4352	4.41772	3.99749	3.00268
121.00299999999999	99.271	74.7325	66.0983	91.8967	111.43799999999999
0.0	0.0	0.995933	0.5643060000000001	0.851044	0.0
46.356	30.1003	30.4834	40.3865	38.7857	35.6077
1.54715	0.0	1.2119	0.0	0.0	0.0
553.248	548.9259999999999	535.276	391.798	461.473	515.821
0.0	1.32171	0.0	1.4340000000000002	2.59518	0.487336
58.9692	50.6582	53.1198	45.54	61.5751	65.3749
207.78	153.92	124.932	179.243	158.666	116.698
2.78658	2.32638	2.91034	2.4735400000000003	6.261769999999999	4.95366
112.41	109.04899999999999	108.01	67.8519	115.87299999999999	113.6
6.729139999999999	1.3879299999999999	1.55029	0.527048	1.58971	2.23893
12.4256	8.997910000000001	5.9244900000000005	9.35131	4.8817900000000005	8.55613
112.93299999999999	80.6636	51.7663	86.8802	75.592	72.8681
10.295	22.5613	19.5844	18.6034	23.6263	26.62
57.553999999999995	31.7804	35.8531	38.6181	38.6756	45.6269
102.064	75.0661	74.0976	84.19	71.4826	113.77
75.5851	40.7124	20.6866	42.43899999999999	45.7167	49.4492
358.404	295.829	301.233	323.948	312.569	361.05400000000003
0.0	0.0	0.0452454	0.0	0.0	0.0
0.0	0.0	0.0	1.38493	0.0	0.0
0.112527	0.0	0.0881437	0.0	0.338942	0.127297
0.0	0.355292	0.317483	0.0	0.406943	0.0
0.0	11.0747	7.697019999999999	3.7381800000000003	4.22824	0.0
189.72400000000002	145.10399999999998	167.56400000000002	154.283	120.17399999999999	161.33
34.3257	8.08862	8.962539999999999	10.8118	13.3409	20.8769
0.577851	0.50654	6.78954	0.0	2.9009	0.0
1.84863	1.08033	0.0	0.0	2.47477	4.18253
6.5008300000000006	7.97801	16.2949	14.7149	12.4013	10.2957
0.0	0.0	0.0	0.0	0.0	0.0
47.7142	30.6724	25.415	32.1891	25.976	32.8659
242.683	158.761	184.965	159.60299999999998	170.99	354.56300000000005
10.5355	8.179889999999999	5.6589	6.81358	6.6490100000000005	9.53466
8.038260000000001	11.2741	15.2914	18.3478	13.6048	15.8483
4.49328	0.262586	3.7542699999999996	3.98852	0.902278	1.35548
895.695	386.902	382.332	369.611	424.56800000000004	630.669
4.030390000000001	0.23553400000000002	0.21046900000000002	1.7888099999999998	0.539551	0.30395900000000003
50.5352	57.8346	63.7753	69.1564	80.3365	47.6401
16.6741	12.5283	11.4617	15.8582	10.5914	11.1636
1.71632	1.50452	10.0831	4.57054	6.0313300000000005	8.737169999999999
1.69387	1.9797799999999999	5.15987	2.50598	2.2676	1.7032900000000002
34.2875	29.5195	13.9084	19.5658	9.221160000000001	18.7013
37.6501	27.2137	23.2829	17.8829	15.2534	26.4019
13.2728	7.58795	7.6845300000000005	7.68377	6.95285	5.8754
67.5288	44.6867	39.9313	46.7201	35.2299	38.945
194.107	133.393	167.78099999999998	135.746	162.113	187.768
61.5681	102.948	107.07600000000001	128.203	105.932	106.46799999999999
0.8696139999999999	0.571724	0.8514709999999999	0.578943	0.6548390000000001	1.47563
82.5062	63.9146	70.3392	54.6728	58.9504	85.0872
1.71065	0.0	0.8933139999999999	0.0	0.286258	1.61265
3.9929099999999997	2.76328	1.81076	2.51836	1.6880000000000002	3.09057
70.5239	154.55200000000002	86.6728	113.33	130.629	118.295
75.4348	47.1451	32.28	32.5503	30.1553	28.4453
0.349377	0.612522	1.0946799999999999	0.465193	2.10471	0.395233
40.9519	23.2853	27.3096	21.3687	12.2239	28.1718
18.3683	26.8359	33.5721	8.15242	49.1795	34.632
29.9203	24.9485	16.8631	26.7211	20.8821	31.3708
53.9113	20.436	24.8239	31.0411	33.6475	46.9767
1359.41	726.696	954.796	1047.01	776.944	860.707
93.0949	59.9297	83.1768	54.2304	62.8002	75.6943
0.125975	0.0	0.197355	0.167735	0.0	0.28502
150.532	84.9035	87.1429	89.4359	106.58	95.3215
23.3674	8.77873	25.545	6.838139999999999	4.64075	36.0205
63.6782	82.3572	55.6036	70.8876	73.3678	68.4934
50.1723	74.3122	74.5353	52.9826	85.1155	74.372
12.2317	2.7971	6.24861	4.0126	3.2037400000000003	5.41453
91.1121	70.37899999999999	77.0219	75.6718	78.79899999999999	58.1687
16.8473	8.7811	16.05	8.487810000000001	7.771839999999999	13.9076
0.0	0.0	1.4928	0.0	0.0	0.0
16.9195	5.78793	5.49525	9.890460000000001	4.55768	11.2041
0.0	0.0	0.0	0.0	0.0	2.1751
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
24.8107	20.8611	31.5314	25.2821	24.1481	32.0767
34.1082	31.4976	40.6843	38.5802	37.7042	39.9603
91.1271	41.4422	35.422	20.9828	49.5308	34.8793
307.175	200.825	240.613	252.149	230.02	183.238
38.7158	31.8169	42.3307	38.6624	33.473	27.3734
0.0	0.0	0.46830900000000003	0.0	0.0	0.676331
6.93421	3.03924	15.3896	16.9269	3.4810800000000004	14.3813
6.86377	6.68526	6.571219999999999	8.123610000000001	13.0171	11.2156
0.0	0.0	0.7842720000000001	0.333282	0.251316	1.6989599999999998
92.8901	40.8796	44.548	60.5793	34.6411	57.0446
599.163	355.796	343.166	265.927	511.017	400.852
15.8491	12.5311	19.7175	32.6889	10.6086	23.9058
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	2.14858	0.0	0.0
0.959233	0.840857	0.0	0.0	0.0	1.08514
32.4791	11.7811	28.8041	24.8539	19.491	52.7904
208.865	106.802	129.067	84.9758	201.55200000000002	152.269
0.0	0.0	5.56575	0.0	0.0	0.0
35.4274	31.8727	27.7506	17.3789	30.8899	31.64
128.502	68.987	87.2093	103.656	98.9835	89.0285
58.9674	26.1356	30.1012	27.3478	31.2656	42.7225
28.0855	16.2265	19.9997	28.0467	23.3921	27.0782
0.0	1.38097	0.0	0.0	0.0	1.7821599999999997
0.0	0.0	0.0	287.373	0.0	0.0
155.609	77.8571	79.0336	77.5788	87.749	156.74200000000002
142.214	122.266	147.816	114.09899999999999	131.803	180.47400000000002
0.0	0.0	0.0	0.0	0.0	0.0
142.687	99.883	139.107	107.978	93.7904	139.351
14.479000000000001	4.75957	26.9361	18.0738	12.7202	13.3083
7.521260000000001	3.7265300000000003	1.28075	2.17707	1.31332	4.43919
4.836469999999999	5.299519999999999	10.4182	0.0	6.06995	8.2069
40.4676	53.2105	46.2272	47.1471	52.4813	49.5941
24.2996	10.6504	19.5628	18.8736	20.3312	38.1791
65.5578	47.0818	43.309	30.4989	40.4448	67.0143
0.0	0.235681	0.210601	0.357985	0.0	0.0
0.266783	0.0	0.0	0.0	0.0	0.301799
6.46674	0.0	2.53273	0.0	0.0	10.9733
0.0	0.0	0.0	0.0	0.0	0.0
100.62200000000001	76.0606	99.3796	77.6683	81.2614	80.0104
0.877347	0.769077	0.0	0.0	0.0	0.992502
113.609	104.257	71.3781	77.2105	139.613	92.3741
48.3355	42.1025	32.8294	39.5112	39.0086	35.9917
389.95300000000003	324.514	319.781	403.296	661.845	408.85699999999997
156.564	152.707	142.502	136.53	114.022	117.244
0.923326	4.85629	3.61625	0.0	3.70819	4.178059999999999
1.56609	1.54443	3.22018	0.521311	2.7517099999999997	0.885825
34.2123	17.4137	20.5314	17.6336	14.1279	21.8484
53.3319	70.1255	66.5795	75.4492	85.3402	130.091
33.7423	28.1354	27.0753	17.5328	16.526	20.4821
465.755	414.11	570.698	254.704	362.415	333.06699999999995
11.9599	9.41418	11.4714	12.0246	3.67595	11.0446
4.46232	1.30388	1.63117	2.37662	1.7921200000000002	5.04801
6.2884199999999995	0.787483	0.0	0.0	3.60786	1.01626
59.4832	60.5981	56.668	27.8275	37.125	47.2852
56.7635	33.6146	56.7155	61.4719	35.2085	25.1148
14.3362	7.8544	16.1427	11.3339	4.94794	6.08171
38.3937	24.0398	17.1852	17.5272	25.3318	54.6015
43.2318	26.2719	35.9414	24.014	26.3632	39.0049
0.0	6.6578100000000004	0.0	0.0	0.0	0.0
5.68434	1.55714	2.2263	5.20346	13.198	1.60761
278.777	215.657	183.148	298.491	202.50900000000001	201.283
1.72317	0.0	0.0	0.0	0.0	0.974672
127.68799999999999	114.902	90.2831	72.2194	133.876	166.179
54.2175	49.964	31.5796	40.7227	36.2907	48.7524
29.3643	0.0	0.0	7.8196699999999995	0.0	0.0
77.1961	74.4365	82.6402	94.2206	90.425	87.3283
8.46382	7.41933	0.0	0.0	16.9959	0.0
10.1226	0.0	5.66364	0.0	11.6153	6.5435300000000005
3.52556	1.34713	3.61133	2.64804	3.9028199999999997	7.6698
85.9651	92.9931	66.3822	63.3194	76.5174	102.07600000000001
36.6657	43.1792	41.1951	43.8888	36.4416	35.6125
5.29174	1.9880200000000001	0.0	1.0065600000000001	3.0360400000000003	4.275930000000001
114.719	98.8575	79.1991	95.7909	78.0891	118.77799999999999
392.527	226.84	265.22	268.58799999999997	209.419	326.246
377.245	604.145	596.681	560.256	480.74	476.0
11.547	5.95414	6.3846300000000005	7.235189999999999	5.45579	5.3787199999999995
4.39074	1.85808	3.08351	2.21754	2.58425	4.79576
43.3951	33.0081	49.6388	40.3545	40.5731	45.9739
2.33327	1.36355	3.6553400000000003	1.03558	1.56178	2.63952
18.9738	15.4443	10.9699	11.4287	10.4323	19.9311
1.03267	1.20697	2.4266900000000002	2.29165	3.11049	2.33642
0.867648	0.0	0.6796369999999999	0.0	0.0	0.0
291.758	272.004	357.173	284.659	271.284	314.435
39.9806	23.7605	21.232	42.4067	30.6166	35.2626
35.7127	27.7197	32.7984	24.4182	27.0886	42.7399
46.2568	23.9334	14.6701	9.61415	9.06209	9.44459
25.2294	19.3197	16.8094	16.9895	22.1283	23.62
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.92628
2.64548	4.6380300000000005	7.59818	3.52245	1.77076	10.9733
46.1518	28.5574	34.0246	30.7254	28.6204	19.9624
1.7564799999999998	4.61915	0.0	1.16937	2.64534	3.97404
12.6096	22.107	21.5183	18.5885	17.6342	30.5672
116.681	91.6621	82.4072	76.4064	74.8998	98.8162
494.11300000000006	386.902	360.95	321.562	351.175	295.185
19.7231	41.247	26.0431	50.2715	61.9539	38.2489
294.93	212.548	225.197	186.449	235.567	266.351
45.2541	42.721000000000004	41.5832	30.1278	27.9609	29.5349
4.817830000000001	2.21219	5.39122	2.44378	4.6069	6.22878
416.246	286.881	358.689	293.008	347.76099999999997	364.33
130.366	146.445	112.706	127.29299999999999	126.04299999999999	163.863
16.6021	7.27665	2.7867	11.0528	5.95322	6.70757
41.4356	54.306999999999995	42.8557	36.4238	54.9316	39.5928
0.33233	0.14565899999999998	0.19523800000000002	0.22124699999999997	0.333669	0.187975
0.5450189999999999	0.47776	0.0	0.0	0.0	0.616554
15.4884	20.6607	26.9018	30.4857	28.3971	12.9505
113.738	60.3015	91.0238	71.8888	74.8465	83.4004
481.281	448.153	440.06800000000004	456.306	485.101	472.42199999999997
24.1914	19.6235	50.0603	118.266	17.7635	85.3676
0.0	0.0	0.0	0.0	0.0	0.455301
76.0666	70.6963	73.2233	51.2512	65.3312	71.536
184.908	118.296	171.565	139.123	139.469	165.06799999999998
3.23337	2.83435	1.89955	3.22891	1.6232	4.5722
0.0	0.0	0.0	0.0	0.0	0.8340059999999999
0.0	0.0	0.0	0.0	0.0	0.0
5.971509999999999	0.0	2.67288	3.4075800000000003	4.28255	7.720330000000001
32.7745	22.8533	31.1182	24.7949	17.2012	31.7395
38.7382	11.3192	18.0619	31.9303	24.0775	30.2586
4.76967	7.16753	2.1349299999999998	2.7217599999999997	4.10476	5.3957
15.6965	5.89692	6.14762	7.464230000000001	5.6285	13.9517
18.2778	6.706980000000001	18.3127	9.05557	10.2427	16.83
0.0	0.0	0.0	0.0	0.0	0.0
8.99906	4.73311	10.3386	3.9940599999999997	5.42119	6.10813
2.73026	0.0	0.855457	0.0	1.09651	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.8439	0.739757	1.32207	0.0	1.6946	1.90933
533.036	338.99	424.082	335.848	358.88800000000003	547.822
2.8456799999999998	1.24725	1.95042	2.84176	1.42858	1.2072
59.2119	45.6762	52.8746	56.765	65.3956	61.625
33.0089	20.0322	11.9336	13.5234	2.5493799999999998	17.2345
104.49700000000001	78.9184	74.2981	53.5145	54.8805	76.3838
24.7526	13.7273	18.2019	15.47	22.8236	13.715
848.4630000000001	883.659	1171.64	1369.41	1017.71	956.888
35.0315	29.866999999999997	37.0258	36.4208	31.3181	45.8724
0.741887	2.16778	0.5811270000000001	1.3170899999999999	2.48292	0.8392620000000001
5.2681	5.772469999999999	4.64237	1.75361	3.3058300000000003	2.97978
126.385	59.6554	80.7222	45.738	58.5668	70.3871
48.5742	23.7716	35.2475	28.1719	21.5426	38.7682
0.47696700000000003	0.20905300000000002	5.4173800000000005	2.54031	2.155	0.269785
444.735	229.325	206.05900000000003	336.72	226.18200000000002	228.53599999999997
12.3952	2.93664	3.28016	3.56846	3.69991	6.63208
77.6876	56.8255	50.7783	58.2281	45.9739	54.7094
51.0296	27.5747	43.0748	34.7485	31.1155	41.1209
424.83099999999996	414.468	343.119	362.843	408.86300000000006	360.07
93.1394	83.0777	93.0094	72.5231	112.10799999999999	103.516
88.8992	60.611000000000004	61.8983	53.9235	61.4884	79.3365
5.04859	4.42556	1.97731	16.8054	0.0	5.71124
1.19407	0.348903	2.18242	0.529964	0.0	0.0
189.387	167.093	121.376	176.845	161.751	151.641
11.1672	3.0120299999999998	11.4389	2.2875400000000004	8.62476	10.6894
3.43037	3.50821	1.34352	0.761253	1.7221	4.52738
8.83181	4.35482	4.32378	2.93988	7.20476	6.8688199999999995
60.1553	45.6058	49.3488	53.0368	53.052	56.5558
38.3389	23.6053	23.4172	26.4356	26.5788	32.7864
77.8926	77.7635	101.266	99.3921	119.48200000000001	118.712
11.3893	9.983789999999999	19.627	9.09888	13.7222	23.1915
20.8821	12.0428	15.0658	11.7071	11.0349	17.4064
63.776	43.6337	42.0364	61.0991	62.4713	49.271
7.164389999999999	3.76816	7.29552	1.9078700000000002	7.19327	11.3466
0.45557200000000003	0.399352	1.78427	1.81978	2.28704	2.06147
39.1025	18.7452	19.1433	24.4053	23.9241	21.4262
4180.51	4423.67	4904.78	4155.59	4299.8	4701.1
0.0	0.0	0.0	1.19739	0.0	0.0
215.37900000000002	167.30700000000002	244.358	271.116	193.43099999999998	156.156
89.9388	54.8942	69.4406	50.0972	74.0005	86.8756
24.2049	22.986	12.64	21.4858	20.2521	22.8183
4.03416	3.53632	3.15999	0.0	4.05041	9.1273
0.0	0.0	0.0	0.0	1.2191100000000001	1.3735899999999999
13.2308	23.1961	23.3186	13.2125	6.642060000000001	26.1929
22.4089	12.302	12.7659	11.7541	9.54513	6.145490000000001
70.8357	47.3467	68.6642	45.9797	60.4529	78.1297
36.8829	13.1517	5.87608	10.8207	20.7125	9.1934
0.327694	0.0	0.128343	0.43632200000000004	0.164507	1.11211
20.6578	16.2165	23.1853	15.1897	10.2157	23.0204
526.955	743.6669999999999	954.345	527.472	656.658	1065.41
52.6496	48.049	48.0203	52.8171	54.3101	36.7151
2.51694	0.735444	3.2859	0.0	0.0	3.79639
37.7741	15.6532	26.3609	21.9473	15.8601	29.524
0.8222	0.0	0.0	0.0	1.65103	0.0
1.0259200000000002	0.44965600000000006	1.2054200000000002	1.3659999999999999	0.0	1.16057
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.0763	1.6232	0.0
292.209	193.885	255.27700000000002	177.674	178.549	211.513
182.046	148.064	177.88	149.934	154.514	152.863
26.3416	14.812999999999999	36.5955	20.5148	24.9507	23.0521
64.5104	56.81	53.326	54.2288	51.0402	63.8974
116.104	76.5841	72.4863	93.3675	68.0966	116.38799999999999
28.5596	16.5355	21.8186	19.0134	21.9485	25.1285
1.22397	0.0	0.0	0.0	0.0	0.0
269.08299999999997	233.69299999999998	265.421	204.852	226.391	267.056
98.3398	95.3217	88.8813	27.6986	54.115	45.9964
0.0	16.4516	14.7008	0.0	37.6865	0.0
898.842	1078.05	912.303	939.2189999999999	827.81	1077.11
0.42257	0.0	0.0	0.562649	0.42427200000000004	0.0
530.7230000000001	680.2669999999999	667.0	618.715	622.856	680.433
82.9167	41.6866	35.3401	54.6604	51.0116	49.6587
157.641	112.47	105.404	93.2302	121.751	124.788
98.4881	101.84700000000001	91.6116	79.9112	115.881	95.7472
33.8247	30.1066	41.9847	20.7865	28.2137	41.7963
17.3754	14.796	12.8326	11.8981	10.4673	19.656
0.316231	0.277206	2.47706	0.842118	0.6350100000000001	1.07321
577.081	637.85	537.368	488.534	538.6469999999999	643.524
21.7698	7.15623	31.9734	27.1747	12.9779	16.9312
44.303000000000004	15.4818	19.9307	15.1459	18.6342	16.5931
39.9898	15.4654	10.1344	23.491	9.447289999999999	18.6277
1118.65	1392.03	1057.22	1168.92	1196.41	1554.34
55.4151	62.2121	59.3993	54.3678	54.6623	46.1916
175.36	60.812	199.24900000000002	125.726	160.588	263.775
223.57	135.744	116.75	128.86700000000002	123.41	133.57399999999998
599.615	433.412	574.86	681.563	524.648	591.127
417.32599999999996	359.545	277.791	307.644	327.29400000000004	305.954
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
19.375999999999998	10.0651	12.9289	11.4662	15.130999999999998	13.800999999999998
88.6675	68.7974	56.3141	81.3658	71.5807	94.2057
243.748	298.358	248.55599999999998	404.8	272.318	270.72700000000003
29.3045	26.2019	28.0044	24.1916	19.4189	16.5754
50.7829	40.4691	28.93	34.8331	40.172	52.2258
7.83047	5.14811	8.68938	7.8196699999999995	13.1034	5.16731
396.82800000000003	229.753	262.514	328.048	242.773	330.944
74.0515	73.5408	77.0956	80.5018	79.5262	76.3483
57.7408	52.0895	46.9854	30.6033	41.6509	45.6602
0.0	0.0	0.0	0.0	0.0	0.0
3.1974400000000003	5.60571	5.00917	0.0	12.8413	3.61712
2.2023200000000003	0.0	0.0	0.0	0.0	0.0
215.416	112.435	88.87700000000001	116.044	158.498	206.486
0.949735	0.8325319999999999	0.0	3.7937	0.0	0.0
176.916	74.5755	159.026	100.40299999999999	78.6225	123.581
0.0	0.0	0.0	0.0	0.0	0.0
9.25801	2.02888	3.62594	4.10899	1.54922	8.72763
7.93067	5.46226	6.87775	7.54259	9.10014	17.3024
23.1794	12.7534	21.054000000000002	19.0433	10.1509	27.0586
76.821	74.0532	72.7513	70.3837	58.2819	40.7974
171.453	114.324	119.6	103.76799999999999	122.96	149.336
58.0376	21.1981	11.3654	19.3192	21.8518	21.8851
50.3387	41.9203	40.4166	25.1347	39.1697	42.7094
182.834	178.894	128.08700000000002	124.29299999999999	155.776	131.09
0.0	0.0	0.0	0.0	2.7172099999999997	0.0
152.747	94.0668	131.007	122.286	128.126	161.859
147.996	89.6679	108.539	103.35799999999999	114.35799999999999	90.2759
50.2357	33.9786	40.5646	45.0052	35.8048	41.3942
22.1835	6.48198	13.0324	22.1529	9.280389999999999	10.4563
18.7817	17.5993	3.55114	1.7246700000000001	32.5127	4.3959
8.69104	5.079	4.53851	11.5721	14.5434	11.4704
48.6372	29.0693	21.3579	26.0022	19.7922	32.0955
1.55762	1.3654	1.83014	2.59245	2.34584	1.32154
28.4406	24.9308	45.9928	19.545	27.6341	30.0978
1092.56	1323.75	1036.8	990.816	1209.3	932.37
