	Human_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)
APBA2	78.21432518947314	98.62118588416834	123.16448892635852
MAP2K3	101.0046298593883	118.17491781497749	80.82045232563418
EFCAB1	21.683066792818007	98.73922200761682	179.57771119956513
TMSB10	141.21299104740177	108.89233624945376	49.89467270314446
ASTE1	135.3322229075183	101.61335925147614	63.05441784100556
RNF19A	73.36308236987541	108.42784897811468	118.20906865200993
PEX3	80.75629074228891	70.55513187749668	148.6885773802144
GABARAPL2	98.33927399942158	110.23264910451304	91.42807689606542
MYOC	1.4905935401928818	5.597091120751337	292.9123153390558
SH3YL1	182.04489796158566	104.85809043972279	13.097011598691566
FAM136A	117.98308748374946	146.8863190778654	35.13059343838514
VCL	80.31556268419935	107.81897411669104	111.86546319910966
DEPDC1B	146.3383910500747	123.52756859509313	30.13404035483216
DAPK2	129.97423045542706	121.33271831993807	48.69305122463484
NSMAF	75.43451454831866	62.4034386879956	162.16204676368577
ADSS	123.6784967292373	110.58847118797	65.73303208279275
TIMP2	121.65232396015624	108.79724099292174	69.55043504692206
RFC1	80.42051321629276	90.85127928566098	128.7282074980463
TBC1D23	72.83754932758637	100.53294237056514	126.62950830184852
CUL3	81.65477077639719	92.59845454306421	125.74677468053856
MYOM2	61.9840134111338	184.72860397274405	53.28738261612214
OTC	235.94898982987567	0.0	64.05101017012427
CYP46A1	94.42291895708902	117.91894720824826	87.65813383466275
ZZZ3	81.61764924581465	119.12605166571156	99.25629908847374
USP2	80.29948184226457	115.0078862163378	104.69263194139764
CASR	39.19442691860423	228.81266499616717	31.992908085228528
TUBG2	139.97846890923034	98.01874119857632	62.00278989219326
RPL26L1	65.04640736875282	94.37555281331844	140.57803981792875
FLT4	75.78336541939795	183.99663017965858	40.22000440094348
NSUN2	90.96114322340708	104.68754074088251	104.3513160357104
FBXO42	127.11365442297907	67.85689562610419	105.02944995091674
MFAP3	53.60398249830672	99.6397656768792	146.75625182481406
MRI1	127.06769300340083	90.40649220533543	82.52581479126371
METTL1	123.15329898005938	93.0410390149835	83.80566200495714
AGA	101.12274465697521	91.75396690129499	107.1232884417298
PI4K2B	97.10216938676126	121.49190554035279	81.40592507288595
BOD1L1	79.7880291116782	98.59967161968086	121.61229926864092
MAT2B	83.04841297305212	110.45199363502316	106.49959339192475
TLL1	77.73517055713421	81.74553629712358	140.51929314574227
EDC4	85.63626298214137	91.51888127015107	122.84485574770758
TRIO	71.50624551190228	117.56453606642646	110.92921842167127
VCAN	103.87075971930079	81.81910369300843	114.31013658769074
CLEC16A	67.31203225037562	113.00187779877542	119.68608995084895
MSR1	56.8999264527871	204.54851020465634	38.55156334255664
CDH1	160.15630813648082	71.68450013306555	68.1591917304536
SKIV2L2	94.72632330402372	100.07161570120519	105.2020609947711
DNAH5	67.8317769566678	75.54600828574628	156.6222147575859
ZFYVE16	139.8720216376515	89.3127441051304	70.81523425721815
FAM65A	87.16298665008811	129.823643596705	83.01336975320687
C6	38.05790471304742	87.62000086827996	174.32209441867266
RAI14	136.77177657174283	91.208922058432	72.01930136982514
SOX30	60.876377085696845	239.12362291430318	0.0
PNKP	94.67284602946232	125.74303017956652	79.58412379097119
BEST2	42.28322539880812	257.71677460119184	0.0
PHLPP2	66.55097568682429	107.71047279571648	125.7385515174592
SPDL1	62.45955955012058	73.98166794331425	163.55877250656513
STAU2	96.76953868456198	100.12432429064143	103.10613702479662
PQLC2	83.7721014331193	146.38357028150537	69.84432828537534
CTNS	88.14471446865934	110.11694429732579	101.73834123401487
RTN4R	81.13090480295979	101.1003071270477	117.76878806999254
PHF23	79.53326866862706	104.01143982727683	116.45529150409608
CDH10	105.52666020850423	130.4063783174405	64.06696147405522
INPP4A	45.93691255643783	82.76291796347307	171.3001694800891
RAB27B	73.81210823230305	103.58147926875414	122.60641249894282
PSMA4	104.44983588898509	99.78925600947728	95.7609081015376
MYO16	93.35882431292455	63.82272343826312	142.81845224881232
LSG1	81.30132044720807	82.65637056952937	136.04230898326256
PARP3	137.69471479130425	126.38711185819392	35.91817335050176
TNC	110.31456514907498	84.3178773693983	105.36755748152669
THAP3	66.3370994084753	116.19028187773796	117.47261871378676
FAM65C	215.1798171772478	60.217017528542485	24.60316529420976
TDP1	80.8873188528525	114.41914221454796	104.6935389325995
AIFM2	77.57711013280822	162.23338081788984	60.18950904930196
SPATA7	163.83015791986725	88.92044507438672	47.249397005746005
MED17	77.15855793386204	107.03429524599348	115.8071468201445
RETSAT	117.15091391943876	69.14727240190194	113.7018136786593
CAPG	98.52426013019176	153.3106959829651	48.16504388684314
AP2S1	106.0862579053372	119.83168029715034	74.08206179751244
USH2A	126.99133653625223	95.77102601265211	77.2376374510956
ZPBP	0.0	19.422090282947664	280.57790971705236
TG	31.36380493015727	63.4131349153425	205.22306015450025
ADAM28	82.67606226238692	168.75780649309132	48.566131244521785
BARX2	63.782057603179766	76.64469442400612	159.57324797281407
DCUN1D1	70.77003902352779	98.27222173109547	130.95773924537676
JADE2	59.770765347339115	88.21322494919495	152.01600970346593
ZIC2	69.64280958880764	50.3878673147396	179.9693230964528
LCP2	104.18324610957687	149.10088570899453	46.71586818142866
TRIT1	93.14974939119098	121.30033172574115	85.54991888306787
CUL7	85.08288781845532	91.04652079646075	123.87059138508391
CTNNA1	132.43884208032154	99.74520713485772	67.81595078482073
PHKA2	67.85561316290536	113.42485046403843	118.71953637305619
CNTLN	75.64644299614918	73.49373100173683	150.85982600211406
EPHA3	56.035053038289476	94.9497758221684	149.01517113954213
HSPA5	75.23912214118674	103.79766871174331	120.96320914706999
DSG2	28.778126555310102	46.69272311332699	224.52915033136284
GEMIN8	96.0042213273354	124.95962024952809	79.03615842313651
OFD1	122.22029598628332	105.2302172020748	72.54948681164186
GPM6B	109.0237398859973	91.60299737409537	99.37326273990732
PREX2	116.66058708132745	75.65032955305736	107.6890833656152
WDR37	62.76320230936927	129.8995228385442	107.33727485208655
YTHDC2	69.81029702453162	130.11226481438533	100.07743816108304
CTPS2	72.32233440842602	110.13783755366984	117.53982803790417
ATP6V1H	83.28692856853867	120.26003498162474	96.45303644983653
POLR2B	81.04977323363165	105.96513886206091	112.98508790430746
FAM214A	78.25061951754839	107.83673527808031	113.9126452043713
ARAP2	101.05089959265892	124.61928527347848	74.32981513386267
TPR	89.22040231594805	108.02772645117548	102.7518712328765
CP	18.870629872900246	276.78476412605283	4.344606001046906
KIAA0556	110.56421498839424	96.07437437063112	93.3614106409746
DTNBP1	86.61200660266785	71.6727915457913	141.71520185154088
XK	48.75375670462593	96.20803567245963	155.03820762291446
ANO2	139.15448533845293	65.93428627700888	94.91122838453818
C12orf4	66.5977618298755	119.59396230847462	113.8082758616499
SCML1	100.07923210909166	127.07268690681775	72.84808098409059
ARHGAP6	63.3705525348708	135.98994093784776	100.63950652728144
FAM184B	117.59677604651999	63.955500681008495	118.44772327247148
MAP4	132.03937065864105	96.36627373426306	71.59435560709593
GOPC	82.45079270456608	108.48221134896927	109.0669959464646
ROS1	219.17391922375361	33.06404038618359	47.76204039006283
USP28	96.3630378287782	92.58691028674116	111.05005188448065
HDAC9	75.46796780884497	94.65297215673021	129.87906003442484
TSPAN17	91.12919165368623	88.72733301192173	120.1434753343921
NOP16	50.66245113216724	124.15063750597028	125.18691136186253
CC2D2A	53.08516540218664	52.66684037104427	194.2479942267691
RRM2B	62.61150207550157	106.98629222508744	130.40220569941098
ZNF800	91.01113123642968	106.24000234101307	102.74886642255727
TNFRSF17	0.0	34.39386802775248	265.60613197224757
SNX29	87.4390836149806	102.51940104780456	110.0415153372148
LMO3	64.36316604240855	143.58228623895295	92.05454771863847
MRPS10	123.17415550451811	176.8258444954819	0.0
RSF1	74.9794564740153	79.86571206262317	145.15483146336155
VPS13D	92.14897670552321	95.0891749065328	112.76184838794403
CELF2	60.418478977134306	104.10155886578829	135.47996215707744
FAM120A	79.1527453371229	98.12387141623724	122.72338324663986
R3HDM1	92.49779416266077	116.09567633415952	91.40652950317973
COL9A2	152.383393379208	64.03210529661749	83.58450132417448
KITLG	56.32546184836561	120.78722950947645	122.88730864215796
ERCC8	64.65950752499094	117.95936592146283	117.3811265535462
ADAMTS6	116.6686129795146	74.80077088604392	108.53061613444143
H6PD	98.16689008072697	103.65332457997252	98.17978533930052
VAMP3	122.40127849947397	101.04547189900251	76.55324960152356
PER3	84.5548995219077	104.23998349514217	111.20511698295017
TNFRSF9	0.0	65.67600852548941	234.3239914745106
EPN3	43.90867012621944	85.13802255367428	170.95330732010626
LTBP1	82.27444013546994	117.26070604631269	100.46485381821736
RCN1	55.483758209107805	81.74116237560793	162.7750794152843
RFC2	80.00250297293492	132.2543669808648	87.74313004620028
ARID1B	76.09920706101865	103.87522588538849	120.02556705359288
CLPTM1L	85.11448403886291	107.2281283081137	107.65738765302335
NEDD4L	56.22348834346336	126.73572719829428	117.04078445824236
FOXP3	36.41531110157352	31.02897337174431	232.5557155266821
PPP1R3F	72.03758121834063	196.7612514315951	31.201167350064264
HEXB	94.63446502919987	97.12010081936437	108.24543415143573
PTCD2	27.27963182675487	73.34404856924043	199.37631960400464
JKAMP	100.93778277333043	116.20813378272288	82.85408344394662
DKK3	80.11410010769741	109.04469786269475	110.84120202960783
ARHGEF5	24.19606358890903	73.21994595970465	202.58399045138643
NFE2L3	104.85251201666999	70.98145403317525	124.16603395015476
MCUR1	144.69836309070564	80.15337763075136	75.14825927854302
LIMA1	119.80677419469474	79.65758412833391	100.53564167697135
LETMD1	96.23968351053882	71.96702211746664	131.7932943719945
SLC4A8	76.67230078408966	100.60635468613978	122.72134452977062
LAMC3	141.35832133047796	83.21462825911767	75.42705041040436
MAPK9	69.42889412113621	118.94483548994863	111.62627038891515
COL23A1	86.57946646995491	126.94661561545475	86.47391791459036
BCAR1	125.2117727441157	124.25234921165682	50.53587804422749
FAM160A2	77.4698334054942	113.72725174745977	108.80291484704605
HERPUD1	86.53881873415695	125.21204522383871	88.24913604200432
HOMER3	123.48835240465172	96.53798724623486	79.97366034911342
RAD51	17.506218533644187	46.70106734355248	235.79271412280335
POLQ	120.96032340941187	80.23319014714396	98.80648644344416
PIK3CB	82.6552501703784	114.04841270688291	103.29633712273872
CYBA	74.27127917952004	97.99108024942846	127.73764057105149
THOC3	44.54194357642709	189.80095027966848	65.6571061439044
HEBP2	158.52918014551304	89.02352907084038	52.44729078364654
MPHOSPH9	78.5099711932754	83.8553865558564	137.6346422508682
PLEKHA5	90.56458872333329	127.73680376365778	81.69860751300895
PRSS8	53.41561788685871	29.277533691486912	217.3068484216544
SIKE1	87.59604215703074	104.30413135664045	108.09982648632881
RRP12	103.01141972538814	132.77590191151398	64.21267836309792
FNIP2	76.49534506481977	132.21557930030536	91.28907563487483
MSMO1	132.5189537810899	63.506264452272276	103.97478176663786
TTC17	93.4212225030972	116.5147731064102	90.06400439049258
ALX4	48.18661091720373	20.152105264931645	231.66128381786461
FSTL4	60.751516419985144	106.21038155338272	133.03810202663212
FOXN3	69.84918819514454	107.93516560362161	122.21564620123388
METTL24	93.77666913234441	140.35764729695742	65.86568357069822
AKR7A2	103.89978631234715	119.95682095865874	76.14339272899412
MRTO4	99.23192409191641	133.8003912213978	66.96768468668584
NNAT	64.10146351809458	143.60444820469712	92.2940882772083
USE1	132.85812340883078	90.10225451790605	77.03962207326315
MCF2L2	131.30049713874243	104.27278988397941	64.42671297727816
NRIP2	128.2824899338172	53.01179573902171	118.70571432716108
LAMA3	73.35070634793209	82.08938896648766	144.55990468558025
AP5M1	82.02530448804599	139.51956812508027	78.45512738687374
ANAPC4	102.30537356269531	105.10469408654201	92.58993235076267
KCNQ1	91.80635268116129	113.52372069211485	94.66992662672392
TRAPPC3	81.86034756378635	126.38985700188503	91.74979543432856
THRAP3	79.08257740191276	108.75364429834933	112.16377829973791
PHPT1	139.56121880516716	104.44153542294343	55.99724577188938
ENTPD2	73.7407118187262	98.78945635795819	127.46983182331562
LY75	102.02084831357796	119.31838390311331	78.66076778330869
ARID4B	75.09940235075013	94.61464538708113	130.28595226216876
OPN3	111.6990261055821	127.27029988656349	61.030674007854365
SDCCAG8	120.11325985248331	88.95672732721731	90.93001282029938
PTPRN	74.76642749077655	103.74981199182498	121.48376051739848
HHAT	95.73820652683965	98.93656165521789	105.32523181794251
KIF1B	68.96658955662632	97.72936980134506	133.30404064202864
TBC1D22A	121.68167405314323	100.48058563087878	77.83774031597802
SYNE2	88.37832067895515	83.90152792522187	127.72015139582295
PLEKHH1	146.1871130216062	88.14791855021522	65.66496842817854
ATP9A	63.83747171486136	115.78702297158353	120.3755053135551
CBLN4	79.67336335154094	57.102874091970754	163.22376255648828
CHRDL2	18.115996727979304	11.174720270329418	270.7092830016913
FAM168A	67.75774700944389	101.40495235102019	130.83730063953593
RELT	76.8095729943265	98.88953070005829	124.30089630561525
GALC	99.6345338819052	140.95718201299826	59.408284105096534
NOP58	75.3410726833165	114.40339571726217	110.25553159942135
SZRD1	101.92014798100058	111.18905280426823	86.89079921473117
KCNH2	73.55226819858639	85.03506869442934	141.41266310698427
CUL1	78.83558808655663	105.34923104385423	115.81518086958908
FAM114A2	64.10363535343846	125.69213371357688	110.20423093298466
CYFIP2	79.55655867583357	109.59048324639191	110.85295807777449
TAB2	75.38477298623091	100.94833632799917	123.66689068576997
GINM1	113.9473767305107	119.60158001932682	66.45104325016251
EIF2AK2	84.9265946169177	122.66852978875835	92.40487559432394
USP36	69.95433571834752	92.05435001368066	137.99131426797183
KMT2C	154.50423150348215	144.35762226712342	1.138146229394427
MCOLN3	26.28191761022165	18.990439663950294	254.72764272582808
CCDC85A	60.16846498873799	114.5455421187901	125.28599289247188
PUM2	70.42237766053054	112.09156518499279	117.48605715447663
MRPL43	80.10745681435732	106.39275289474979	113.49979029089283
ITIH4	150.25107262688536	119.30677433574353	30.442153037371128
ITIH1	300.0	0.0	0.0
C4orf27	88.56592888237289	100.26078865106265	111.17328246656444
ZFR	82.89590265856496	105.91318005849747	111.19091728293755
ZNF280C	85.78994468894841	83.24450716834552	130.96554814270604
NPFFR2	119.32839523335916	165.89879488590117	14.77280988073962
TRAF1	147.46302950339128	109.72124528131776	42.81572521529096
RC3H2	67.96448809690975	107.496537990644	124.53897391244628
IL17RB	154.29608970684444	109.52467905420829	36.179231238947295
TRAF3IP2	85.8125333363161	89.40238461256475	124.78508205111918
DCBLD2	76.01518402784073	123.84782259019515	100.13699338196412
SOAT1	64.85984398648874	141.48844535615092	93.65171065736034
PKP2	49.108731225361154	118.98825720278276	131.9030115718561
MSH4	248.55953541691932	51.44046458308067	0.0
F7	78.23304035385303	56.238744437463005	165.528215208684
GDI2	80.57424523471292	117.13999095457164	102.28576381071544
PRDM1	92.82484257350492	86.28144777902	120.89370964747505
ATG5	79.63580637886322	125.34741996032987	95.01677366080688
TMCC3	135.21379348379915	106.23409995362061	58.55210656258023
PITHD1	80.77840875886677	145.71374505003996	73.50784619109325
MTA3	91.90014547894356	103.53604255540002	104.5638119656565
USP13	60.25185547837747	90.99220413200591	148.7559403896166
ATP11B	72.54840951175316	104.61047189265375	122.84111859559306
LAMC2	0.0	172.98560103193998	127.01439896805995
CDK14	61.77587887337421	113.24273219252872	124.98138893409707
SEC61A1	97.7804303838098	113.70378926837378	88.51578034781643
PPP1R12A	83.25202824553412	112.42602787444113	104.32194388002472
RASGRF1	68.6642873073354	95.638872391685	135.69684030097957
CAMK2B	68.69341159477995	108.53469967696414	122.77188872825593
CROCC	126.05397356635659	100.75216930955409	73.19385712408932
POLR3E	73.33396809537683	100.86116176661008	125.80487013801307
ATP2B4	80.22867879113001	146.35232385193123	73.41899735693876
ZC3H11A	68.15795881105304	89.21893209050641	142.62310909844055
RIOK2	69.50863708922522	88.24099430460683	142.25036860616797
YIPF1	98.11060598159625	105.76075006968031	96.12864394872341
NDC1	159.0743230853665	27.8599536258398	113.06572328879372
DGKG	53.50342321574492	126.00357114065181	120.49300564360325
FLYWCH1	106.58576729187715	107.91916649066633	85.49506621745654
UNKL	97.05514467927343	86.5716654238378	116.37318989688875
TBXAS1	67.34522982995361	211.7017577858852	20.953012384161248
PARP12	120.12154300304674	137.88314917664923	41.99530782030403
ALDH18A1	80.89973014497853	93.08950312307468	126.0107667319468
TARBP1	133.0877062268237	106.26554446971053	60.64674930346571
GATB	67.90536825830684	130.5681423296563	101.52648941203685
MXD1	70.34284532511363	105.7883520062067	123.86880266867972
CDK17	77.12817129542378	115.21509699912251	107.65673170545378
DNAJC25	88.52113651747887	97.06421643076087	114.4146470517603
SLC2A3	86.24402504971613	116.17101184549009	97.58496310479376
PSD	108.39509143716009	105.86930626421656	85.73560229862333
