	Human_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)
MFSD8	83.80713450906389	110.13000406154765	106.06286142938848
C4orf29	105.76254908471184	136.8596771919057	57.37777372338254
CAMKV	76.47656898124077	106.99706284091819	116.52636817784105
MON1A	56.10855292530069	79.82186230097885	164.06958477372052
MST1R	112.24817702470024	63.70243397072423	124.04938900457552
RAD54L2	81.71788989304292	125.82075140033531	92.46135870662182
TEX264	86.68613945153996	90.57590228580455	122.73795826265545
GRM2	57.211491469775396	105.46314434712083	137.32536418310372
DUSP7	73.8538610386247	103.24781527981659	122.89832368155864
POC1A	61.790904257639426	106.93733697731874	131.27175876504185
PPM1M	102.24152437658338	130.23618863377703	67.52228698963955
ETNPPL	55.53246777389208	185.4956576743644	58.97187455174352
WDR82	87.40984094490727	115.85607037069856	96.73408868439414
C4orf3	92.74783075973217	117.17395764043204	90.0782115998358
PRSS12	48.54924968091192	219.27430986821346	32.17644045087463
NDST3	46.035384074948496	164.07451590372258	89.89010002132889
HMGB2	102.09540374581725	116.43101351973912	81.47358273444364
SAP30	78.67184871945896	88.44224365443415	132.88590762610687
SCRG1	86.83682874191261	117.61575669714755	95.54741456093986
MAD2L1	91.99916307114235	81.93992571048351	126.06091121837414
ANXA5	72.08926580778078	164.90182399389857	63.008910198320656
MAP9	60.828541388345535	166.0870628632135	73.08439574844094
GUCY1A3	50.465184766870266	87.6087518691914	161.92606336393837
FBXO8	66.39756938133178	116.86892831955498	116.73350229911324
CEP44	103.82123388506537	112.10784417464237	84.07092194029227
HPGD	57.09883605423068	42.89431317608533	200.00685076968404
ASB5	118.47311280987336	128.30761756998126	53.21926962014536
TMEM144	94.02077913452652	122.30447345332148	83.674747412152
FAM198B	67.4826897798684	201.45765061432311	31.059659605808505
NPY1R	62.09473868836108	117.621584640425	120.28367667121391
NAA15	80.47946867741447	116.20978636168049	103.31074496090508
IL15	143.56163113655856	100.23828812495834	56.200080738483116
FAM160A1	134.65735757677433	96.45357448743532	68.88906793579035
ARFIP1	74.05041128598397	117.10546676729408	108.84412194672196
ICE1	97.76325726832667	103.86126693459306	98.37547579708028
HHIP	60.793494321850694	110.58057420505072	128.6259314730986
ANAPC10	123.65320613306427	99.47637502631198	76.87041884062373
ABCE1	79.53184207414216	119.1696113225391	101.2985466033187
OTUD4	79.68673556878245	133.26974647625713	87.04351795496045
LSM6	89.37054507726188	100.33276456839373	110.29669035434435
TMEM184C	80.37887333281874	109.0281588953875	110.59296777179371
PRMT9	96.47344750375709	93.16141732574498	110.36513517049794
ITGA2	38.06041432449722	38.06897725436077	223.870608421142
MOCS2	106.52199539952964	118.78181203358054	74.69619256688985
SLC45A2	56.78612644420584	175.28840209987408	67.92547145592006
EDIL3	86.48993598091221	92.241600277237	121.26846374185077
TMEM161B	87.37992239479613	122.61860715890067	90.00147044630317
ELOVL7	126.15525079308321	129.57743569458884	44.26731351232793
NDUFAF2	98.87631380639984	107.86834816667223	93.2553380269279
LMBRD2	59.87833704000038	133.0443174316291	107.07734552837047
RANBP3L	23.98254455999829	189.73678170474494	86.2806737352567
NIPBL	86.19562096176395	116.06044763790071	97.74393140033528
RNF180	82.95785940086084	131.83306766352956	85.20907293560961
GPR98	95.26030091082158	103.35047377143613	101.3892253177423
SLC25A46	95.42357605007828	133.04801055968736	71.52841339023435
STARD4	82.79563447659494	75.33710806067343	141.86725746273166
PGGT1B	69.51426713055636	136.9784500673901	93.50728280205358
F2RL2	34.56557281406794	156.8677973547116	108.56662983122042
CCDC112	112.56667956043174	93.13466277947018	94.29865766009809
ANKRD33B	0.0	104.74317368389359	195.25682631610644
CMBL	88.4470835791519	133.02718559202026	78.52573082882782
C5orf63	17.04360075309391	56.85564578041284	226.10075346649325
PRRC1	82.71599323225011	123.8449042013492	93.43910256640068
F2RL1	0.0	144.64279361125486	155.35720638874514
AGGF1	81.14389639981431	90.45778256726355	128.39832103292213
WDR41	89.03980659302331	127.83230537836528	83.12788802861137
NDUFS4	68.12349204225899	114.01658059665749	117.85992736108348
HTR4	0.0	276.6057796057006	23.3942203942994
ESM1	0.0	0.0	300.0
GRPEL2	111.91055491801612	135.54826144982005	52.54118363216388
ARSK	72.78206819950826	138.05525136730472	89.16268043318703
RHOBTB3	47.862257226781715	129.43162971481493	122.70611305840337
GPX8	53.194425338867525	101.9861790814945	144.81939557963796
SERINC5	58.74316211728912	145.78744027673133	95.46939760597952
ENPP6	38.43223257584581	79.54651242814046	182.02125499601377
CAGE1	0.0	154.23692148685836	145.7630785131416
CASP3	145.19822963486283	82.48222282321491	72.31954754192229
PRIMPOL	61.3516868905598	150.3516280173079	88.29668509213234
ERAP1	87.21876773528099	139.103907290196	73.67732497452305
ERAP2	54.38034598790763	217.54584504150304	28.073808970589294
CMYA5	181.09614887923132	53.985310597943446	64.91854052282523
EGFLAM	67.43455690008821	9.625268389222468	222.9401747106893
CFAP97	88.92459845521715	134.67230253356405	76.40309901121877
CARTPT	55.40403001067465	192.92305025399185	51.67291973533351
RICTOR	62.667507851596206	136.59231199309752	100.74018015530632
PAPD4	97.13311608624757	118.93194139674812	83.9349425170043
EBF1	97.01805096485629	135.2363550125185	67.74559402262518
ANKRA2	98.75432801713794	106.55280058189108	94.69287140097096
UBLCP1	96.42878532593619	110.69455368238783	92.876660991676
FAM170A	18.33347198787883	31.601354301059448	250.06517371106165
UTP15	69.311865967591	119.0927859551146	111.5953480772944
TLR3	78.12501818231105	195.9395656602696	25.935416157419354
KLKB1	131.5244103822741	106.25436599059942	62.22122362712642
NSA2	73.75992614623009	128.572554939443	97.66751891432692
GFM2	81.72918803394317	101.6137243036233	116.65708766243357
SLC6A18	0.0	0.0	300.0
CCDC127	76.28098711197184	137.0821553031663	86.63685758486189
ACSL6	62.36241400692807	109.2259748631643	128.41161112990764
SEPT8	88.25731818258598	94.76471056651215	116.9779712509019
SHROOM1	41.63601112672616	90.64316677946081	167.72082209381304
GDF9	14.920015191357205	140.2413729630167	144.83861184562613
UQCRQ	98.09752428456098	94.49778715985912	107.4046885555799
LEAP2	165.94702848220862	121.26219305367216	12.790778464119198
SLC35A1	128.14921732816268	57.16261870144468	114.68816397039261
GRIK2	119.92497965537301	117.69940885745982	62.37561148716711
MB21D1	102.98669723746214	134.64337132350207	62.36993143903585
FABP7	149.686622742066	9.830920789144592	140.48245646878942
TXLNB	41.01577412728644	205.3026701888665	53.68155568384696
CITED2	95.25996238430544	116.13822218424555	88.601815431449
FAM26D	0.0	300.0	0.0
CREBRF	74.71965702845935	115.61710746138678	109.66323551015383
DCBLD1	38.80340083519834	132.11326589476656	129.08333327003504
SFXN1	83.68007730698243	140.00338671449856	76.316535978519
SAMD3	110.27167089414908	136.75232675028496	52.97600235556595
TMEM200A	68.51455020960545	78.77898618892753	152.70646360146705
PDSS2	88.02329005955376	116.91023703509322	95.06647290535304
C7orf72	0.0	0.0	300.0
STXBP5	60.5863590012443	133.7591367946179	105.65450420413775
IL31RA	0.0	151.1578414132827	148.8421585867173
ANKRD55	62.75137322490264	72.46584598697093	164.78278078812644
PI16	41.90721058738884	98.17229052318484	159.9204988894263
DAGLB	99.84884705352688	123.09173228250123	77.05942066397189
KIAA0895	85.01523265433309	141.4166963759294	73.56807096973748
GALNT10	44.55705004697987	88.74462303854769	166.69832691447246
SAP30L	90.91961901735272	121.7075552424433	87.37282574020398
RPS14	115.79105717250242	76.66796926201647	107.54097356548118
HCN1	58.47475416347743	125.39980542499495	116.12544041152759
MYOZ3	167.12604861323842	0.0	132.87395138676158
COG5	77.9112563343772	102.9045415984967	119.18420206712604
NEUROD6	245.26980788186563	11.067822296100156	43.66236982203419
C7orf60	91.27796559933944	133.8971112221428	74.82492317851779
GPR85	95.13701628749985	83.82824310468942	121.03474060781076
SLU7	98.12093382458855	103.56139075982271	98.31767541558875
RP9	87.01588728628838	57.23676661038343	155.7473461033282
PTTG1	95.71224378509936	99.94258743674956	104.34516877815108
CAMLG	109.51386924552382	123.11185435679823	67.37427639767796
FBXL21	17.014036542592333	98.25673302701946	184.72923043038824
BMPER	168.0573876797756	47.64109687546332	84.30151544476107
RELL2	82.59241167801078	68.5843867148562	148.823201607133
KCNK5	47.79132697883466	62.711645883118415	189.49702713804692
KIF6	56.434883775077694	181.97082153151464	61.594294693407626
ZNF12	80.46757385217123	137.05521297038942	82.47721317743935
SLC29A4	195.71995523456326	74.95385023096249	29.326194534474283
STEAP1	82.83120192796004	129.50312554824055	87.66567252379942
CDCA7L	61.18591387676957	212.18584413115184	26.62824199207859
MIOS	116.06794125338291	121.22983100857985	62.70222773803725
KIAA1324L	83.65596760461408	118.30797773860459	98.03605465678132
USP49	89.37234366611878	95.7016856510162	114.92597068286501
SYTL3	115.23133457863035	154.9012436712484	29.867421750121242
IQUB	70.56231694214577	87.22215661840924	142.21552643944503
HEY1	79.13103235402065	105.01324233977762	115.85572530620173
ZNF704	77.46128047435253	146.96035571658723	75.57836380906025
FABP5	0.0	159.95053578307017	140.04946421692986
TAGAP	76.13499950012434	202.5076290415769	21.357371458298704
COL1A2	57.487676485568464	62.02367859447205	180.48864491995948
FNDC1	45.29881632827987	160.85785276015056	93.8433309115696
CHMP4C	40.67602824501572	194.27726774885804	65.04670400612629
SLC13A4	14.330042769010609	53.9119554884938	231.75800174249562
BRI3	114.49623201344991	102.30046208044186	83.20330590610826
LMTK2	62.406469703700594	100.3480762126959	137.24545408360353
SOX17	132.0364521644275	76.96336619614844	91.00018163942411
DLC1	57.097249288730566	97.24464723341161	145.65810347785785
ADCY1	65.17137582345671	80.42984950918446	154.39877466735882
SUN3	0.0	300.0	0.0
HNF4G	0.0	219.75743971267315	80.24256028732681
RAD21	95.683984111054	109.9566327098218	94.3593831791242
MED30	90.61146075232796	115.16959645134041	94.21894279633165
TNFRSF11B	53.28890523515645	129.48909751714424	117.22199724769924
SBSPON	45.39038384259471	76.26895359622195	178.34066256118334
PHKG1	81.91757823721686	119.91002523542984	98.17239652735333
EN2	75.97262438248029	103.46182777117865	120.56554784634099
KCNV1	0.0	167.58189897747803	132.418101022522
CSMD3	82.64909603653246	112.14616694956092	105.20473701390662
SPIDR	150.19887509021677	124.4849804634031	25.31614444638013
ORC5	94.01389645481063	93.90698268073609	112.07912086445326
OSGIN2	58.50088547291361	132.24749496765392	109.25161955943246
DEFB1	300.0	0.0	0.0
SUN1	129.56033814638565	104.99072306720332	65.44893878641103
OXR1	112.83449599853901	106.89005732356902	80.27544667789198
TMEM74	81.90052539084371	106.80768501230635	111.29178959684995
NOS3	69.85520461357257	118.48858557059071	111.6562098158367
CA3	237.92232675670402	49.81666424561052	12.261008997685545
CDK5	76.18730949439565	114.78190662306218	109.0307838825422
SLC4A2	67.11556451242872	74.18146223206114	158.70297325551016
FASTK	126.94067658627357	114.01770965927965	59.04161375444678
TMUB1	101.33708766048241	94.71538942384572	103.94752291567191
C7orf55	123.43468536754658	58.63527102597962	117.93004360647379
PHAX	71.90608672267186	100.44821227333264	127.6457010039955
ALDH7A1	134.94294907752615	141.77253993232716	23.28451099014667
FOXK1	54.77815475522589	154.88413040859544	90.33771483617872
COX6C	108.67424821642788	81.96477947162447	109.36097231194763
YWHAZ	84.5986917006039	83.14517079454302	132.2561375048531
BAALC	100.61540704361383	100.06016209962031	99.32443085676587
FZD6	92.16800378723646	166.3475819734815	41.48441423928204
CTHRC1	76.70709066119133	98.78345588566748	124.50945345314115
SLC25A32	65.90501048752763	120.24578589213704	113.8492036203353
DCAF13	88.54808476082384	166.47050815938218	44.98140707979401
DCSTAMP	0.0	0.0	300.0
TP53INP1	73.92409242056381	146.6612078288578	79.4146997505784
INTS8	86.19858746349223	119.02445466141971	94.77695787508806
KIAA1429	80.39657461782144	114.65003520850073	104.95339017367786
FREM1	116.34096715415865	86.77759742283266	96.88143542300874
GEM	53.73013384984857	143.97637894453993	102.29348720561148
PDP1	87.23116631225768	107.2426423901398	105.52619129760257
TMEM67	75.77803918903678	102.92619912169691	121.29576168926637
KIAA0196	84.72195950099783	110.83683851214188	104.4412019868603
RPP25L	69.51053732326417	97.33875279528176	133.15070988145402
FAM219A	87.38351374506065	116.0223826398414	96.59410361509796
C9orf24	132.67680291068794	117.71472266505208	49.60847442425994
SNAPC3	112.55902906579497	113.67321060727164	73.76776032693336
KIAA1161	62.61956201211022	134.52495420578657	102.8554837821032
NUDT2	137.09797356306623	126.95497095580055	35.94705548113322
TMEM65	94.35911532912792	120.61410895702092	85.02677571385118
PSIP1	113.492794518137	120.9508677146245	65.55633776723852
CCDC171	132.93711068973295	78.88503022225592	88.1778590880111
UBAP1	106.4391551589827	96.4786664044716	97.08217843654569
DIRAS2	118.86692037781907	54.10322204253433	127.02985757964657
SYK	10.749784916653555	190.00484011492136	99.24537496842508
NIPSNAP3B	77.00902313956169	187.62943529038415	35.36154157005409
ABCA1	19.30866625421873	128.47081609145113	152.2205176543301
NFIL3	107.58998850407566	76.73980923758832	115.67020225833599
LETM2	115.17214777553937	98.56464906973697	86.26320315472368
FXN	124.79387551886072	59.001412464543534	116.20471201659576
ZMAT4	51.775566811849714	140.86841709327848	107.35601609487178
TMEM71	23.267548326881172	70.2323571409913	206.5000945321275
MAMDC2	123.73757786416424	73.09837523239835	103.16404690343741
PRSS37	59.6170779310978	221.00373869621214	19.379183372690093
C8orf34	115.54789795173347	173.19796552788995	11.254136520376576
TMC1	215.94594866543252	84.05405133456752	0.0
ALDH1A1	147.65953901313716	129.62721420871955	22.713246778143333
KDM1B	69.71652978113018	108.07724388885556	122.20622633001427
HGSNAT	77.93586514373118	101.26966576080012	120.7944690954687
RASEF	199.54715512646385	0.0	100.45284487353618
GKAP1	96.92084234406629	80.6239346585451	122.4552229973886
KIF27	72.89202856979584	157.78815408167765	69.31981734852648
C9orf64	62.84061884674572	88.9398506558203	148.21953049743394
HNRNPK	99.03943377148634	106.01584730027305	94.94471892824058
SVEP1	62.93265356097075	133.69417937096034	103.37316706806887
TRPV6	4.808633628919685	294.01457572646586	1.1767906446144423
ANKS6	165.9467506397759	87.99147788115114	46.06177147907294
FBP1	18.90843885920576	82.59864483548617	198.49291630530809
ZHX1	87.7927316921571	108.90445961812661	103.30280868971629
CYBB	85.49857341469249	126.3567316015396	88.14469498376795
DYNLT3	133.80251756206692	95.41254971783391	70.78493272009915
WBSCR27	228.44948358232986	33.890616450987444	37.65989996668274
MID1IP1	58.031785484047916	88.31559625582868	153.6526182601234
C9orf84	265.5969371964709	34.40306280352904	0.0
KIAA1958	74.0959798371447	133.6760557525036	92.22796441035169
PTCHD1	82.93403509320298	116.87764144246269	100.18832346433425
RNF183	79.25114990191047	142.15418525625844	78.59466484183108
PCDH19	38.31061312126463	88.60829013447861	173.08109674425683
PIGA	79.09200546084446	104.71084715881582	116.19714738033973
FIGF	171.31051380257517	59.13953357092006	69.54995262650479
STRBP	83.15111250772172	109.99148176934781	106.85740572293044
CLDN3	87.24260820462446	27.970663340133246	184.7867284552423
GAPVD1	85.17289928874746	116.16424114990104	98.66285956135152
C9orf89	126.1879626503535	79.6348180136962	94.17721933595028
WNK2	76.23171983923802	68.85767084389155	154.91060931687036
ATP7A	50.66539474978812	112.51209858014295	136.82250667006892
ZNF367	84.48282587342244	139.14018257445824	76.37699155211929
HDX	93.43898261904452	106.329942544775	100.23107483618041
NDUFB6	91.91071052745193	75.2473394461979	132.8419500263502
AQP7	205.70105950227665	0.0	94.29894049772336
NOL6	83.21864254319333	152.22159379785256	64.5597636589541
AQP3	248.38418716144068	38.995851239078455	12.619961599480877
TRMT10B	72.40334300501432	116.50823399273678	111.0884230022489
VCP	93.61422498675404	102.16536598800765	104.22040902523828
PIGO	66.33011761569574	98.69454973269808	134.9753326516062
STOML2	93.22285903838711	92.1588190848276	114.61832187678532
BRWD3	66.86208416050734	141.6056128961917	91.5323029433009
SLITRK5	98.25769044634175	159.9418443717218	41.80046518193645
MELK	0.0	300.0	0.0
ARMC3	100.45893040947792	96.78442639730265	102.75664319321942
ARHGAP12	70.29892437400959	127.41997005076509	102.28110557522531
FAT3	49.27287545734047	170.04400918445387	80.68311535820564
CCDC67	0.0	189.97920194360603	110.02079805639401
HECTD2	63.910455644711725	105.62309867147303	130.4664456838153
SLC7A3	24.44527093093705	24.59778768228526	250.95694138677766
FBXO33	71.30498785526174	112.3044202267781	116.39059191796012
DDX26B	144.578760472843	78.0706442482294	77.35059527892761
LRFN5	49.815451337301056	129.7369866433138	120.44756201938516
SPTSSA	127.27561874103337	85.74111267942516	86.9832685795415
WRN	51.17411818751998	90.47998346124761	158.3458983512324
MARCH8	112.60808072814332	123.32435581122805	64.06756346062868
