	Human_Muscle_Relative_Gene_Expression_Difference(RPKM)	Chimp_Muscle_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Muscle_Relative_Gene_Expression_Difference(RPKM)
APBA2	21.435496890437648	175.83808989949503	102.72641321006736
MAP2K3	80.97500970078468	74.96665355264294	144.05833674657237
EFCAB1	0.0	160.14394597982331	139.8560540201767
TMSB10	135.11543853582202	66.4795069610551	98.40505450312288
ASTE1	118.57106278122329	110.8834121852045	70.54552503357222
RNF19A	104.5593911783917	122.04482582274193	73.39578299886637
PEX3	92.71210681346113	100.51596295176681	106.77193023477204
GABARAPL2	74.65677717049617	104.5055507190314	120.83767211047241
MYOC	58.114137264401336	159.32123808286676	82.5646246527319
SH3YL1	195.67304856264005	97.18425407497612	7.142697362383826
FAM136A	121.23255692990134	140.30001317486537	38.46742989523335
VCL	77.82540384180082	146.44764402124997	75.72695213694921
DEPDC1B	62.03322570346421	103.69714546559496	134.26962883094077
DAPK2	79.67808010186279	149.35912586854116	70.96279402959603
NSMAF	68.3884508541421	86.31080744348017	145.30074170237768
ADSS	109.32190686087648	150.9359766174609	39.74211652166261
TIMP2	127.31599319284493	67.08738502542383	105.59662178173119
RFC1	80.57928052565072	115.2705972602632	104.15012221408605
TBC1D23	77.84941391449753	143.97055511832878	78.18003096717372
CUL3	51.54313865263044	106.05519073738925	142.40167060998027
MYOM2	76.05467392825248	82.90503574812278	141.04029032362476
OTC	300.0	0.0	0.0
CYP46A1	104.93271416689593	126.56710263482911	68.50018319827491
ZZZ3	66.85398230016118	128.24353235169562	104.90248534814324
USP2	117.72641665536956	93.32851066113481	88.94507268349557
CASR	0.0	300.0	0.0
TUBG2	109.13914278626042	141.8240018783124	49.03685533542721
RPL26L1	55.68240635948225	82.29825330547068	162.01934033504708
FLT4	93.92376859118085	140.13703355699408	65.9391978518251
NSUN2	90.1548870909914	125.35209392863305	84.49301898037558
FBXO42	105.85879938473566	68.00002974344156	126.1411708718228
MFAP3	58.19937112832411	126.23712631358204	115.56350255809389
MRI1	77.84949854214524	80.6563805002736	141.49412095758115
METTL1	89.16707293223303	108.66931729605858	102.16360977170835
AGA	88.92648580996813	96.04466172411892	115.02885246591296
PI4K2B	108.00184812353282	95.99032857934652	96.00782329712064
BOD1L1	81.09000574388163	123.15983228768236	95.75016196843605
MAT2B	72.73075773170903	124.72435752750751	102.54488474078344
TLL1	73.15913604420756	167.05540740731692	59.78545654847554
EDC4	97.43154114139799	116.78645861193912	85.78200024666286
TRIO	88.06454507075657	134.73396127601777	77.20149365322571
VCAN	126.52698929280182	84.63203302303249	88.84097768416572
CLEC16A	43.78077839005105	190.2233511856837	65.99587042426526
MSR1	113.18774734404609	129.99010129868591	56.822151357268034
CDH1	287.96907057947567	5.347204788132711	6.683724632391737
SKIV2L2	70.39087782649104	125.07815634906436	104.53096582444464
DNAH5	41.24254882024427	197.25678221002343	61.50066896973229
ZFYVE16	65.8249143351053	132.14628419149682	102.02880147339788
FAM65A	87.26180238456594	129.0721535909077	83.6660440245264
C6	140.7623417666242	121.18583564061609	38.05182259275974
RAI14	108.69860242041771	104.31150824112359	86.98988933845872
SOX30	0.0	207.85438825767613	92.14561174232388
PNKP	115.14761684228982	118.4610468525369	66.39133630517325
BEST2	162.8666579034747	0.0	137.13334209652527
PHLPP2	51.865634400154505	140.39713186445383	107.7372337353917
SPDL1	87.84993389425935	110.13548507563202	102.01458103010863
STAU2	77.32032148319989	101.3208373248146	121.35884119198548
PQLC2	71.21720000244912	126.75713978228235	102.02566021526852
CTNS	69.80901097440275	168.44469959017846	61.746289435418745
RTN4R	84.22657739287406	108.47893756014508	107.2944850469809
PHF23	78.86049432893294	105.62673978415931	115.51276588690772
CDH10	50.86671559949916	165.84558525106857	83.28769914943223
INPP4A	63.23507778121851	77.4767993566392	159.2881228621423
RAB27B	0.0	0.0	300.0
PSMA4	76.07348537586209	108.63264751516076	115.29386710897715
MYO16	103.56442852663004	16.768493560024726	179.6670779133452
LSG1	91.57495574795936	91.95846764317426	116.46657660886639
PARP3	36.72893122927697	155.79505451928458	107.47601425143844
TNC	210.10753152857484	64.21811757949698	25.67435089192822
THAP3	73.50812589137897	99.50009839864812	126.99177570997291
FAM65C	115.237153648722	146.6109339348333	38.15191241644475
TDP1	34.36415280240475	100.31143204221775	165.3244151553775
AIFM2	82.58253500839079	68.87262001243478	148.54484497917443
SPATA7	105.63724757688011	67.02347350674917	127.33927891637072
MED17	74.57623227080933	117.9404247207951	107.48334300839564
RETSAT	170.7921836319856	46.567915319346746	82.63990104866762
CAPG	61.09444767829727	85.29048871519008	153.61506360651265
AP2S1	99.20882855737196	84.22899229836808	116.56217914426004
USH2A	134.42382300349146	144.26305469212713	21.313122304381384
ZPBP	0.0	116.32236236854008	183.67763763146002
TG	175.16615724942014	0.0	124.83384275057988
ADAM28	251.4588623301516	0.0	48.54113766984844
BARX2	8.434714696746347	156.28898929165234	135.27629601160132
DCUN1D1	51.52046705039318	132.81431174015944	115.66522120944742
JADE2	135.5452768771025	83.87472756620198	80.5799955566955
ZIC2	0.0	53.119446771145064	246.88055322885498
LCP2	203.24181958325127	63.65196542933693	33.106214987411796
TRIT1	106.57866372821645	118.5433762627656	74.87796000901801
CUL7	117.56158134508885	107.67487444282085	74.76354421209034
CTNNA1	122.31508405384682	86.24727912329823	91.43763682285496
PHKA2	121.78227067279224	140.28006488194856	37.93766444525917
CNTLN	65.69101271982964	39.510214380001294	194.79877290016913
EPHA3	110.75401766399789	74.55137174589925	114.69461059010284
HSPA5	71.02940233762858	147.46135791883358	81.50923974353776
DSG2	277.87564263900697	4.1033958728278686	18.020961488165124
GEMIN8	74.70277309495188	104.75206146198539	120.54516544306269
OFD1	117.03302477238364	126.779626497723	56.18734872989337
GPM6B	99.5145867132101	136.73431204994785	63.75110123684205
PREX2	98.44456954396122	123.41444443480394	78.14098602123481
WDR37	84.26546949952983	136.70360230577566	79.03092819469452
YTHDC2	70.02608478521036	151.45644333537194	78.51747187941773
CTPS2	69.58471021487613	132.78377701905794	97.63151276606602
ATP6V1H	142.1942914094294	62.121056547280084	95.68465204329051
POLR2B	73.59361119971287	139.7209533546787	86.68543544560843
FAM214A	54.017863017948855	165.9495545793375	80.03258240271362
ARAP2	66.95139702542441	173.3023544579637	59.7462485166119
TPR	73.77699080149954	124.34348621009616	101.87952298840428
CP	128.82831630933646	141.55245064296548	29.619233047698074
KIAA0556	119.09550171826612	115.25332286408592	65.65117541764792
DTNBP1	82.55630511440678	48.798533143270504	168.64516174232273
XK	34.607028708367935	147.76217716944535	117.63079412218669
ANO2	187.6810054554117	55.07803541344178	57.24095913114646
C12orf4	77.44612079796026	124.82321742595477	97.73066177608496
SCML1	129.30922468406735	135.95007394207806	34.740701373854534
ARHGAP6	97.13154054967949	107.85327253664224	95.01518691367826
FAM184B	33.28729861310386	192.5181665669152	74.194534819981
MAP4	88.4173496382595	129.32488893779973	82.25776142394082
GOPC	52.402720202270395	127.72895639722901	119.86832340050061
ROS1	112.3276556015487	175.0862590299191	12.586085368532165
USP28	64.45179326074899	165.82822122119222	69.71998551805873
HDAC9	70.09225875115804	132.9159544458228	96.99178680301917
TSPAN17	78.06941147545251	133.77055576708193	88.16003275746563
NOP16	102.72265616323388	111.32062767420207	85.95671616256404
CC2D2A	88.43085236805138	77.65083731098878	133.9183103209599
RRM2B	48.45961233278191	152.28099525938097	99.25939240783713
ZNF800	94.09292365104736	147.23876834006	58.668308008892645
TNFRSF17	0.0	259.94837934207806	40.05162065792192
SNX29	83.3077004510205	144.34131284422358	72.35098670475595
LMO3	72.65898689622887	216.84677068006485	10.494242423706346
MRPS10	129.88511847455842	170.11488152544155	0.0
RSF1	77.04156043959635	119.27530953520315	103.68313002520051
VPS13D	76.31888341101252	132.86774785010016	90.81336873888728
CELF2	59.299977262985756	137.88356269318925	102.816460043825
FAM120A	82.08822168350987	126.72548593738956	91.18629237910056
R3HDM1	71.97354321475868	144.35031324216973	83.6761435430716
COL9A2	253.78997820634166	14.122520484291476	32.08750130936688
KITLG	52.99784665763624	140.70050338906225	106.30164995330156
ERCC8	69.13302759369206	138.88468015828724	91.98229224802073
ADAMTS6	98.66011748917556	82.07419244981986	119.2656900610046
H6PD	138.83538366434783	76.22795903437432	84.93665730127779
VAMP3	68.0074781523571	108.08790662378375	123.90461522385911
PER3	139.7665833476741	98.98619282820884	61.24722382411705
TNFRSF9	141.017077911187	0.0	158.982922088813
EPN3	190.135044535964	70.38830434961073	39.47665111442527
LTBP1	96.21346218282044	127.23860867140455	76.54792914577496
RCN1	96.79603224216035	41.108112362483226	162.09585539535638
RFC2	109.1991313766389	95.0753023941126	95.72556622924849
ARID1B	84.71689510413606	118.73898027764926	96.54412461821468
CLPTM1L	93.65570544366284	112.63284870142445	93.71144585491278
NEDD4L	83.44858887019487	159.16767989847636	57.38373123132875
FOXP3	0.0	0.0	300.0
PPP1R3F	160.48349468818276	120.69323816159184	18.823267150225394
HEXB	124.78856810349504	72.85088575593518	102.36054614056975
PTCD2	34.81363686347838	61.91377773064583	203.27258540587576
JKAMP	77.09522265708628	100.83595380479282	122.0688235381209
DKK3	155.39576221381577	67.98973969460951	76.61449809157469
ARHGEF5	37.0282005153611	30.449873527590448	232.5219259570485
NFE2L3	114.75267230252572	110.42792641525023	74.81940128222404
MCUR1	176.7640258840545	82.70266632864899	40.53330778729653
LIMA1	139.98267566970134	95.55608544225991	64.46123888803878
LETMD1	82.59197567197795	112.30797948538968	105.10004484263243
SLC4A8	69.87235408248115	142.13216093597282	87.99548498154606
LAMC3	101.85269492323276	145.35631641056958	52.79098866619768
MAPK9	79.49469730441776	114.7855256380947	105.71977705748756
COL23A1	139.6460352511547	97.14147283726888	63.212491911576365
BCAR1	110.63146199054515	139.29530347629122	50.07323453316365
FAM160A2	87.40896226648259	122.17763538719923	90.41340234631812
HERPUD1	76.33579926407273	162.12507361439933	61.53912712152795
HOMER3	115.56905855018384	125.04169699083596	59.38924445898021
RAD51	80.02245360098485	70.2146160082401	149.76293039077507
POLQ	40.47594536918355	29.11600752859944	230.408047102217
PIK3CB	57.573575151185885	212.39405643875853	30.032368410055575
CYBA	135.0606011956385	45.54503836503387	119.39436043932763
THOC3	50.85200209807568	152.0524072328351	97.09559066908922
HEBP2	166.88590848624432	66.35768712285129	66.7564043909044
MPHOSPH9	86.00302385021764	104.97841879819363	109.01855735158873
PLEKHA5	116.23304428943963	113.31888820573708	70.4480675048233
PRSS8	247.97040913662886	6.882106864038902	45.14748399933222
SIKE1	109.70032206606659	108.02407338744662	82.27560454648682
RRP12	61.252760309008536	173.28164525372932	65.46559443726217
FNIP2	70.06537041186563	191.24523385012105	38.689395738013346
MSMO1	127.43400307960171	35.97311758534046	136.5928793350578
TTC17	91.30762943158459	149.75466217495764	58.93770839345775
ALX4	178.45821315911112	54.05468051001624	67.48710633087262
FSTL4	27.110892618643817	16.546337341740557	256.34277003961563
FOXN3	43.69910870420645	160.08039985338652	96.22049144240702
METTL24	0.0	63.64836854090606	236.35163145909397
AKR7A2	134.36950734224948	75.55979364627296	90.07069901147754
MRTO4	100.64081795281703	129.6582964617002	69.70088558548274
NNAT	102.97432836100057	23.156003856084208	173.86966778291526
USE1	118.59315158202124	84.65726695222976	96.74958146574899
MCF2L2	70.47126168839593	69.18520895491818	160.3435293566859
NRIP2	133.65480260334778	76.90828649472495	89.43691090192725
LAMA3	117.46026439595	84.17731997738275	98.36241562666724
AP5M1	68.76775171340445	130.2103494674745	101.02189881912105
ANAPC4	85.01534425191146	86.46988931206019	128.51476643602842
KCNQ1	204.75666152276767	21.80000405552096	73.44333442171128
TRAPPC3	80.70462635856724	139.10607163732664	80.18930200410614
THRAP3	87.8454283493235	130.3230913425656	81.8314803081109
PHPT1	186.5361955111985	70.96431071844697	42.49949377035446
ENTPD2	157.42079110506563	15.520360496837585	127.05884839809676
LY75	70.47986206917037	129.1212340625674	100.3989038682622
ARID4B	58.53827816412357	118.69616178905657	122.76556004681989
OPN3	171.17246083901975	100.99924245555809	27.8282967054222
SDCCAG8	108.2729473416677	117.20658847450056	74.52046418383175
PTPRN	27.39641532200342	120.5261741172863	152.07741056071032
HHAT	125.02323753022564	112.40084028526991	62.57592218450443
KIF1B	51.26283594043785	157.4407702825676	91.29639377699455
TBC1D22A	111.01122033110462	117.39035237752515	71.59842729137023
SYNE2	133.20993886526983	84.23021876680467	82.5598423679255
PLEKHH1	34.766533269192564	41.201199903074986	224.03226682773246
ATP9A	89.90046488834702	133.93621308559256	76.16332202606041
CBLN4	204.11568863042396	73.85585312226495	22.02845824731107
CHRDL2	178.8081478631709	44.702620183846705	76.48923195298238
FAM168A	64.8248540134995	157.60453296214092	77.57061302435956
RELT	131.00757581527807	161.89466738450767	7.09775680021423
GALC	90.05410963202111	103.70863123183325	106.23725913614565
NOP58	88.84555728246463	119.80764016899587	91.34680254853949
SZRD1	77.72251016950636	138.1623596375937	84.11513019289994
KCNH2	14.133182351508447	37.070555573101224	248.79626207539033
CUL1	79.75493715150604	109.71929150485606	110.52577134363786
FAM114A2	73.02162989919864	105.10886401458063	121.8695060862207
CYFIP2	57.9586424850087	225.8710060975245	16.170351417466772
TAB2	63.336290256767256	129.08844455695697	107.57526518627576
GINM1	80.54042606372795	120.12933483797129	99.33023909830077
EIF2AK2	111.12741216723174	118.56612554841035	70.30646228435788
USP36	107.93141722857715	103.13082780001666	88.93775497140626
KMT2C	94.21778951391208	205.09325833168006	0.6889521544078825
MCOLN3	202.6777422740919	60.849532847930064	36.47272487797802
CCDC85A	73.02419359127776	83.50105571067678	143.4747506980455
PUM2	60.254751917027505	130.53709115223953	109.20815693073295
MRPL43	91.57679564148208	93.34391879888548	115.07928555963238
ITIH4	92.87634056338554	177.47251283114923	29.65114660546522
ITIH1	132.31202236780837	155.19768435829903	12.490293273892627
C4orf27	86.95099087703323	124.41162468040079	88.63738444256596
ZFR	66.57902900522194	136.71945481328078	96.70151618149731
ZNF280C	61.13495446240089	163.31213448789285	75.55291104970632
NPFFR2	112.67560805179353	79.99954530967628	107.32484663853019
TRAF1	161.81737284042882	74.7015407091664	63.48108645040475
RC3H2	45.57538007709566	165.75028470211677	88.67433522078755
IL17RB	87.00979901946678	160.57470623573425	52.41549474479898
TRAF3IP2	106.05203593459966	140.57461066736985	53.37335339803051
DCBLD2	98.54328168973976	103.11504597901815	98.34167233124208
SOAT1	96.53573318008856	140.38803065008534	63.07623616982612
PKP2	90.43827544443413	204.16960563399127	5.392118921574604
MSH4	255.50452663794104	44.495473362059016	0.0
F7	74.80136676135196	0.0	225.19863323864806
GDI2	76.88317596255347	106.62031075024785	116.49651328719872
PRDM1	143.34560837881963	100.10571299102908	56.54867863015127
ATG5	71.1695732959491	141.8882311424057	86.94219556164522
TMCC3	100.31445176853686	159.3663393187728	40.319208912690335
PITHD1	102.2503132342879	126.29524134179088	71.45444542392119
MTA3	104.92273857597351	107.06620360286097	88.01105782116551
USP13	33.18069385107175	131.3712891620348	135.4480169868935
ATP11B	46.523051301331755	106.36388145987593	147.11306723879233
LAMC2	110.81855281238164	130.79570715329385	58.3857400343245
CDK14	87.76252747706715	173.19394740016895	39.04352512276385
SEC61A1	85.65346033392296	164.98042932403914	49.36611034203784
PPP1R12A	77.22943983770033	134.60823890282254	88.16232125947714
RASGRF1	24.863047205936464	131.58494834364888	143.5520044504146
CAMK2B	68.31628306394303	93.60697432697214	138.0767426090848
CROCC	177.9573018714866	66.60714694724768	55.435551181265716
POLR3E	80.96528910470352	161.0426258575539	57.992085037742584
ATP2B4	77.56067317390894	116.0052497746783	106.43407705141277
ZC3H11A	32.40428513961243	120.50552072714176	147.0901941332458
RIOK2	69.52332723177486	100.98086760258316	129.495805165642
YIPF1	72.04792530877657	112.07954305659588	115.87253163462749
NDC1	87.82980632188767	106.21136864223186	105.95882503588045
DGKG	171.55209291740056	77.61839038794739	50.829516694652085
FLYWCH1	106.5689949113953	56.75039463676145	136.68061045184322
UNKL	118.2189310568635	91.38039417363191	90.40067476950456
TBXAS1	166.05730658422843	74.3493556545309	59.59333776124066
PARP12	159.84247416270713	100.81571918720643	39.341806650086404
ALDH18A1	34.77505671617236	82.18333660048134	183.04160668334632
TARBP1	102.2568379179696	100.43880011779156	97.3043619642388
GATB	94.56723843501021	82.25414654178476	123.17861502320507
MXD1	135.5239874574282	70.24029749024017	94.23571505233164
CDK17	75.8941196147899	131.5641734573101	92.54170692789998
DNAJC25	81.6328678485687	84.82616626018584	133.5409658912455
SLC2A3	258.1454300322311	28.101154504073673	13.753415463695234
PSD	76.4524949572847	142.62378618029553	80.92371886241976
CTDP1	72.37540137011518	119.40034038147496	108.22425824840988
YBX3	116.48751187489653	143.31579371039751	40.19669441470589
STYK1	17.41588066306827	277.9563206464389	4.627798690492863
WNK1	77.01374097586535	127.26274800747193	95.72351101666273
CCAR1	75.98898151855302	128.05543569116392	95.95558279028307
