	Human_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)
TSSC1	75.8816572832119	109.75159497290636	114.36674774388176
PNPLA6	97.9655160294008	116.1340740643109	85.90040990628832
IFT88	72.54141497759741	132.01021686181508	95.44836816058753
ALG1	101.22191520219368	135.50357904336985	63.27450575443644
ZCCHC8	93.41204676998925	113.90804126546097	92.67991196454977
ABCF2	124.38024062873272	99.97573755454776	75.64402181671957
CHPF2	104.47138641505822	93.68377200261	101.84484158233175
LRRC7	106.06311102498908	84.9853488788192	108.9515400961917
FUT8	122.1006797017423	89.75574286619124	88.14357743206645
UBA6	127.00294005267172	98.21621329823373	74.78084664909457
GAB2	104.68278760520336	124.85636324718172	70.46084914761491
ATP6V0A1	112.26140046929949	93.3649860079542	94.37361352274628
PIAS1	98.14407902549365	119.56821189526138	82.28770907924498
SLC4A7	97.2203295016256	138.03401008609777	64.7456604122766
APBA2	106.02659370661127	88.04201791270577	105.93138838068295
MAP2K3	129.67928907893085	110.77876987882303	59.54194104224615
EFCAB1	165.05389685349832	60.13569176677972	74.81041137972194
TMSB10	120.35015010346928	71.47676231366319	108.1730875828675
ASTE1	129.60649369889904	104.63813038016487	65.75537592093607
RNF19A	100.67364179175429	112.58332149955237	86.74303670869335
PEX3	97.65294206599906	84.84071510182137	117.50634283217958
GABARAPL2	108.10789157068248	107.88510809131225	84.00700033800526
MYOC	1.671778538768608	7.280171133534418	291.04805032769707
SH3YL1	167.49493097486527	117.21034154578946	15.294727479345275
FAM136A	116.66452622367711	132.54042493374442	50.79504884257845
VCL	116.18639550662088	101.38071326449791	82.43289122888123
DEPDC1B	177.11297106324062	99.62418421155071	23.26284472520867
DAPK2	108.58003592031874	116.52136696000869	74.89859711967257
NSMAF	98.80371192576328	76.65993211167728	124.53635596255941
ADSS	141.62622091508047	104.9297851922417	53.44399389267779
TIMP2	112.9391581888278	107.58091515470538	79.47992665646683
RFC1	92.29189119640864	113.89237029287871	93.81573851071262
TBC1D23	106.20578620920875	97.83135896289672	95.96285482789449
CUL3	107.08726303859133	99.59987040872852	93.31286655268019
MYOM2	71.29913244593882	185.8222085093668	42.87865904469448
OTC	226.5520748576078	73.4479251423922	0.0
CYP46A1	112.47758542216182	91.81224337098192	95.71017120685632
ZZZ3	91.35945392307472	118.1918380951175	90.4487079818078
USP2	97.88880411824036	125.29344282603512	76.81775305572451
CASR	0.0	135.1055595361287	164.89444046387126
TUBG2	131.55449867269553	89.58915639618871	78.8563449311158
RPL26L1	68.09169801616021	81.02138294627424	150.88691903756558
FLT4	85.28193667703535	140.75098818597516	73.96707513698952
NSUN2	112.48818973752543	105.47915845954765	82.03265180292689
FBXO42	132.55098176987892	80.463062895234	86.98595533488712
MFAP3	82.9565063477134	112.08451396760148	104.95897968468506
MRI1	122.85337256999125	82.32868320048918	94.81794422951955
METTL1	137.51200013191968	101.03123060529491	61.45676926278539
AGA	89.00542834785382	121.77873649299667	89.21583515914952
PI4K2B	97.2617819583108	150.73513403628004	52.00308400540909
BOD1L1	92.11898214760605	108.97805696074214	98.9029608916518
MAT2B	106.55132837456651	109.70491419195348	83.74375743348007
TLL1	111.62093646099778	102.63120726903705	85.74785626996521
EDC4	97.64238429499548	94.4402908395606	107.91732486544394
TRIO	96.29155666755396	110.06180244327342	93.64664088917262
VCAN	95.07120594117796	108.84573791730543	96.08305614151658
CLEC16A	82.87988006263112	132.51586506955132	84.60425486781757
MSR1	142.342556886593	136.1887841444401	21.46865896896691
CDH1	164.68687536965004	93.00304199651116	42.31008263383885
SKIV2L2	109.50310276105606	106.35493383822646	84.14196340071753
DNAH5	78.33052716469228	86.08540463203028	135.5840682032774
ZFYVE16	114.88981742927899	120.38811125882225	64.72207131189877
FAM65A	91.87070435165865	112.13022314660041	95.99907250174098
C6	68.99251304261239	64.56800848462753	166.43947847276007
RAI14	82.33942110477052	114.77899905599658	102.88157983923287
SOX30	33.261150295955346	249.16467722576195	17.57417247828265
PNKP	96.450923517413	108.93055373617531	94.61852274641164
BEST2	39.48368549000125	260.51631450999884	0.0
PHLPP2	101.22835710695959	114.72127465518417	84.05036823785622
SPDL1	58.23889845422568	92.84309593040561	148.91800561536863
STAU2	110.37514758348065	97.37676216449344	92.24809025202592
PQLC2	74.08827048028014	148.11590477907956	77.79582474064031
CTNS	74.03667337967217	127.9850756656273	97.97825095470051
RTN4R	96.89149235404972	81.77482353435988	121.33368411159043
PHF23	98.06520176288562	87.92204544744162	114.01275278967272
CDH10	118.49323467373209	114.16729794569322	67.3394673805747
INPP4A	89.72378266603003	94.2288890804714	116.04732825349855
RAB27B	144.4149528068504	102.4159672458035	53.16907994734608
PSMA4	94.30425318466824	98.14947272693743	107.54627408839437
MYO16	111.55850065826777	58.54637751407736	129.89512182765483
LSG1	98.20964733777929	81.21759309189903	120.57275957032168
PARP3	149.2436193062799	103.36840407839738	47.3879766153227
TNC	66.68276291570116	35.92425193854055	197.3929851457583
THAP3	75.01241162473733	88.51716561963003	136.47042275563268
FAM65C	182.4692941917074	71.87805838815152	45.65264742014105
TDP1	109.02885274189865	107.30650069092475	83.66464656717658
AIFM2	81.58580067032152	156.96503278083418	61.44916654884427
SPATA7	147.45672398988503	101.8445419525606	50.6987340575543
MED17	78.6542762777147	115.57764179673543	105.76808192554985
RETSAT	123.4769675634098	92.74014662372856	83.78288581286166
CAPG	89.75399820734152	156.6370983719158	53.60890342074265
AP2S1	105.39611604424847	95.04581323702273	99.55807071872884
USH2A	39.2993007503328	165.05739251163484	95.64330673803236
ZPBP	0.0	21.923410206904936	278.07658979309497
TG	57.208839262361764	119.64023398092587	123.15092675671235
ADAM28	86.14675479674449	169.23036094129245	44.62288426196307
BARX2	203.9136219964326	68.73218856437349	27.35418943919392
DCUN1D1	90.2259935162233	120.4617461564933	89.31226032728341
JADE2	74.71423380953594	102.37690184153263	122.9088643489314
ZIC2	67.83318443997484	90.77690337782984	141.3899121821953
LCP2	143.5222752397713	112.7425758066018	43.735148953626904
TRIT1	109.2823849210347	126.54873554783073	64.16887953113462
CUL7	95.8985190147492	80.55304506550613	123.54843591974465
CTNNA1	119.30547940805755	108.34178092369196	72.35273966825045
PHKA2	77.49690862977847	107.81438911449237	114.68870225572915
CNTLN	57.08118856853659	81.13542185978186	161.7833895716815
EPHA3	98.67118065291727	79.56706493594913	121.76175441113355
HSPA5	94.28963462288871	93.16609429491328	112.54427108219798
DSG2	74.0942644272781	26.299534675220432	199.60620089750142
GEMIN8	76.2403551153499	140.66352170898625	83.09612317566388
OFD1	98.92833147929908	125.5856858620223	75.48598265867868
GPM6B	98.7509059884492	107.39415973615058	93.8549342754002
PREX2	94.01925425923386	129.5306471711266	76.45009856963951
WDR37	89.6133242676257	126.5687636221234	83.81791211025093
YTHDC2	104.51400609441647	134.29994683878138	61.186047066802175
CTPS2	59.840291699019055	120.67030323475517	119.48940506622579
ATP6V1H	100.26138677186422	112.91271402834668	86.82589919978909
POLR2B	100.28511354341092	108.30616183542814	91.40872462116096
FAM214A	92.8847987475278	117.86592703608132	89.2492742163909
ARAP2	95.48018551750044	143.00016554198254	61.519648940517015
TPR	100.09534344575796	111.86537018917345	88.03928636506855
CP	39.93454776986494	246.51087925210945	13.554572978025636
KIAA0556	114.67644945180149	100.41608144161715	84.90746910658137
DTNBP1	84.4085533809688	58.729690868683825	156.86175575034736
XK	93.62731736926789	78.6698087209871	127.702873909745
ANO2	123.3560356186045	36.69769464076652	139.94626974062905
C12orf4	101.01831286650764	121.64311515321262	77.33857198027974
SCML1	127.74388080329726	129.77068226644434	42.48543693025839
ARHGAP6	56.941296485653915	88.09754097066791	154.96116254367823
FAM184B	99.54588309318736	76.41671208059932	124.0374048262133
MAP4	107.22748023363124	124.24841085539636	68.52410891097243
GOPC	99.89004307392972	119.16037838495168	80.94957854111863
ROS1	169.73639865014295	91.38009652813476	38.88350482172225
USP28	106.15679773610943	89.10369887158754	104.73950339230309
HDAC9	106.12473125871331	113.14361770163217	80.73165103965455
TSPAN17	125.89716297504884	90.66263156418437	83.44020546076682
NOP16	92.66572000122194	98.94772658082768	108.38655341795034
CC2D2A	69.24283574435343	73.44691290808993	157.31025134755657
RRM2B	97.40411666475917	111.7392897281427	90.85659360709808
ZNF800	99.3587043853508	125.90983464029262	74.73146097435655
TNFRSF17	48.99892651044725	32.11346962499035	218.8876038645624
SNX29	88.74094901072192	106.75109639950435	104.5079545897737
LMO3	92.0292994053436	135.17163437871605	72.7990662159404
MRPS10	131.09088045266054	168.90911954733937	0.0
RSF1	90.45923323792977	97.72703884436169	111.81372791770858
VPS13D	118.78064130983921	107.9265988756572	73.29275981450358
CELF2	97.19101763750072	104.97253452628384	97.83644783621544
FAM120A	95.46208894817356	102.02153692074604	102.51637413108045
R3HDM1	132.2954269371721	103.60148437421779	64.10308868861011
COL9A2	79.6470860877512	50.15448579576515	170.19842811648363
KITLG	106.116530200892	119.69085178562572	74.19261801348223
ERCC8	81.91318858089457	131.9896409185207	86.09717050058475
ADAMTS6	108.03794514438107	89.28616867512854	102.6758861804904
H6PD	75.9975720100174	119.76974700316651	104.23268098681608
VAMP3	104.80546262984862	118.21733435156527	76.97720301858607
PER3	96.83606030834156	119.16536757981227	83.99857211184619
TNFRSF9	0.0	146.7441310812222	153.2558689187778
EPN3	59.113433275328696	88.82538975354582	152.0611769711255
LTBP1	109.56569862008546	105.93791996077435	84.4963814191402
RCN1	105.1071939263912	86.37285251681179	108.51995355679698
RFC2	82.33938604569698	110.11260306877399	107.54801088552898
ARID1B	100.8253773146681	106.15249609984399	93.02212658548792
CLPTM1L	102.27224046628605	98.05222850220817	99.67553103150578
NEDD4L	89.52672108147301	117.59963431780649	92.87364460072058
FOXP3	65.52191421784353	0.0	234.47808578215646
PPP1R3F	114.87184423126308	177.42760985415237	7.700545914584524
HEXB	112.63961255566777	84.49915891913847	102.8612285251938
PTCD2	38.12627932019289	82.25797087878647	179.61574980102063
JKAMP	113.82957223627858	119.57553343609548	66.59489432762594
DKK3	111.69365911672031	93.06615806705076	95.24018281622892
ARHGEF5	16.42067390633028	67.04610032004314	216.53322577362658
NFE2L3	81.63686673336139	93.56969744087016	124.79343582576846
MCUR1	128.14784601833685	89.55584637866838	82.29630760299476
LIMA1	114.09636913514338	132.02407905608072	53.879551808775894
LETMD1	109.18305431618778	75.79027693293024	115.02666875088194
SLC4A8	110.01084784441713	106.1198012599978	83.86935089558509
LAMC3	127.46872119389732	85.7267158613993	86.8045629447034
MAPK9	102.90941591593916	115.56223212727971	81.52835195678114
COL23A1	95.09178716161992	83.4833426582066	121.42487018017347
BCAR1	116.90520678253927	118.16801102701862	64.92678219044214
FAM160A2	94.87248700508012	114.14428923457317	90.98322376034676
HERPUD1	98.57598167819788	125.38416207969472	76.03985624210739
HOMER3	94.33987344515276	117.81743859032612	87.84268796452113
RAD51	45.24427318014064	90.02593050355398	164.72979631630537
POLQ	133.82475885895587	63.851486032424965	102.32375510861915
PIK3CB	112.64855090189971	110.13174252957943	77.21970656852089
CYBA	38.52454196811137	56.41550213199271	205.05995589989593
THOC3	51.219331629320905	164.4252111759957	84.35545719468335
HEBP2	128.30870425225493	102.01685077031667	69.67444497742845
MPHOSPH9	107.98944134192416	95.85111224001164	96.15944641806416
PLEKHA5	110.56496781803149	109.24108729746895	80.19394488449959
PRSS8	15.129679436255342	11.169133629325827	273.7011869344188
SIKE1	81.20082478933209	116.65437008234909	102.14480512831885
RRP12	117.488098656729	115.34657983403496	67.16532150923601
FNIP2	105.14031130933247	132.6049664570418	62.25472223362577
MSMO1	140.407376489913	48.89347710804435	110.6991464020427
TTC17	98.65369651952696	126.54979554221322	74.79650793825984
ALX4	34.28254440154361	22.242500080820864	243.47495551763552
FSTL4	100.2926321501933	104.02760169214143	95.67976615766524
FOXN3	96.84310475793602	116.79002789287031	86.36686734919373
METTL24	101.8465737264443	131.91498202592143	66.23844424763433
AKR7A2	86.05538751478014	117.04631633311031	96.89829615210954
MRTO4	117.55953555230121	125.52894860913939	56.91151583855943
NNAT	100.2235772236713	87.55982748489095	112.2165952914378
USE1	118.78272579532667	77.13011332715638	104.08716087751692
MCF2L2	127.38671705336415	123.42227503419036	49.191007912445464
NRIP2	92.41711705938256	73.55630751281292	134.02657542780452
LAMA3	87.36230895153464	86.24038383696077	126.3973072115046
AP5M1	99.04806784953357	131.88603888563546	69.06589326483099
ANAPC4	107.95316008863496	92.75983818045765	99.2870017309074
KCNQ1	86.78813832024083	147.87469467767602	65.33716700208315
TRAPPC3	105.63301211965137	104.25733289611195	90.10965498423667
THRAP3	94.84982008741488	115.89962808982244	89.25055182276272
PHPT1	115.69649293368795	96.93132464740029	87.37218241891172
ENTPD2	59.771897246654895	92.01909566452028	148.20900708882482
LY75	78.33201900077296	136.11833327840029	85.5496477208268
ARID4B	87.33442124690228	109.59600115441425	103.06957759868345
OPN3	143.26874274324544	89.00619324159531	67.72506401515925
SDCCAG8	118.01826372783488	89.3997461908046	92.58199008136047
PTPRN	104.4731227665331	89.44668062901815	106.08019660444872
HHAT	117.67809800380311	96.02214178069708	86.29976021549976
KIF1B	84.97271943638115	116.55393514212537	98.47334542149349
TBC1D22A	101.12087253474853	106.4943161736625	92.38481129158896
SYNE2	116.17750213895125	79.71740090171377	104.10509695933496
PLEKHH1	88.37924796922844	124.9589770882915	86.66177494247998
ATP9A	95.47615616564508	117.54804630170736	86.97579753264758
CBLN4	152.27249095623486	55.81467747591208	91.91283156785303
CHRDL2	17.129825479729792	9.814991588089487	273.0551829321806
FAM168A	88.9364825496752	112.32648270695648	98.73703474336828
RELT	101.6592503260696	101.08642787663788	97.25432179729252
GALC	102.19226157169356	145.93273594431582	51.87500248399056
NOP58	82.12564758943694	109.9772970864739	107.89705532408922
SZRD1	96.16705222477096	114.0139034785981	89.81904429663092
KCNH2	97.76827197680792	80.72426495577305	121.50746306741902
CUL1	104.45663490758608	103.35732879842172	92.1860362939922
FAM114A2	71.64211850509558	121.19530951649979	107.16257197840461
CYFIP2	102.73951492448847	112.469170508005	84.79131456750652
TAB2	86.28121816134919	110.5540799409815	103.16470189766929
GINM1	97.63445918865504	135.03746134316953	67.32807946817546
EIF2AK2	87.96039377991673	132.93151993085638	79.10808628922688
USP36	96.51551579883736	96.43980188191738	107.04468231924523
KMT2C	135.28161252423	164.28596044427968	0.4324270314902832
MCOLN3	4.382040222764417	37.55466099670742	258.06329878052816
CCDC85A	111.7753414419721	110.77325475221976	77.45140380580813
PUM2	96.68033566845197	118.67311772315277	84.64654660839521
MRPL43	77.3357144221313	89.54785641883647	133.11642915903218
ITIH4	150.70322421041556	130.24281465471793	19.053961134866494
ITIH1	0.0	41.40209384365069	258.5979061563493
C4orf27	99.38152548992763	94.22374603890432	106.39472847116804
ZFR	101.70570764291291	106.81544992085044	91.47884243623659
ZNF280C	124.19370307919179	98.2260214722548	77.58027544855344
NPFFR2	75.15995218636834	165.7070091404157	59.13303867321596
TRAF1	101.40135664610692	152.77186312591058	45.82678022798251
RC3H2	86.48349520926935	124.09404191164259	89.42246287908802
IL17RB	121.71186225095325	138.20396593715373	40.08417181189297
TRAF3IP2	109.76612304995257	59.564454337065555	130.66942261298192
DCBLD2	84.93778465461492	130.03504367973707	85.02717166564801
SOAT1	80.13447700200648	134.68093225112068	85.18459074687286
PKP2	81.15640445770254	91.60382032724128	127.23977521505618
MSH4	235.227327250565	64.77267274943502	0.0
F7	104.57046596266848	42.37062093966666	153.05891309766488
GDI2	94.37649859734948	118.441017872324	87.18248353032654
PRDM1	128.12638129716345	112.17728972983647	59.69632897300009
ATG5	111.19574752565715	118.47449345594248	70.32975901840037
TMCC3	95.31903937110822	115.5627149532406	89.11824567565117
PITHD1	108.5936123728507	121.5786713771104	69.82771625003892
MTA3	133.33971525067048	91.69207811899628	74.96820663033323
USP13	68.10440369169496	111.44302189172433	120.45257441658073
ATP11B	85.3827708408814	103.71619180310279	110.90103735601579
LAMC2	112.74022577612779	130.18736307692674	57.07241114694542
CDK14	94.49645908927778	110.03781179917094	95.46572911155128
SEC61A1	98.41438217688336	123.85039576093133	77.73522206218534
PPP1R12A	100.80149043929465	120.88593111075721	78.31257844994815
RASGRF1	121.1068521830141	86.78034345352572	92.11280436346023
CAMK2B	91.53109636340416	97.70670504189788	110.76219859469796
CROCC	130.5354284288262	74.51630405955912	94.94826751161472
POLR3E	86.14499761095723	100.67528012641999	113.17972226262273
ATP2B4	97.63410254342496	116.43131426827291	85.93458318830213
ZC3H11A	80.57094361070692	103.57024776754686	115.85880862174629
RIOK2	74.80679655953234	100.24846745934029	124.94473598112737
YIPF1	116.32330899132441	97.85607731480054	85.82061369387506
NDC1	138.07595876258353	69.3412971470962	92.5827440903202
DGKG	61.808039070931706	125.76418129857394	112.42777963049436
FLYWCH1	98.92013188971116	103.96790955651802	97.11195855377082
UNKL	105.56221258595319	92.97580125946257	101.46198615458424
TBXAS1	67.24539430610392	196.03323315506017	36.72137253883588
PARP12	99.80808322371007	153.28342643025496	46.908490346034945
ALDH18A1	93.48350899172677	104.73256541960329	101.78392558866996
TARBP1	164.52275511769477	90.92377878901418	44.553466093291085
GATB	86.6013842433578	126.14915831070006	87.24945744594213
MXD1	106.41125202451032	108.85355569574051	84.73519227974921
