	Human_Kidney_Relative_Gene_Expression_Difference(RPKM)	Chimp_Kidney_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Kidney_Relative_Gene_Expression_Difference(RPKM)
EFCAB1	0.0	300.0	0.0
TMSB10	155.39194291413526	97.82328336506536	46.78477372079933
ASTE1	102.54131515347602	102.74971877025747	94.70896607626652
RNF19A	131.5182328764523	107.7768107144891	60.70495640905861
PEX3	42.32412646375083	96.20172679139137	161.4741467448578
GABARAPL2	92.03063345593748	97.53496409253304	110.43440245152951
MYOC	51.47016927562096	171.2235472343341	77.30628349004498
SH3YL1	97.03121450321956	128.0467471723029	74.92203832447754
FAM136A	154.1227964070135	126.61408316540994	19.263120427576517
VCL	93.60484025039314	135.45962679433157	70.93553295527529
DEPDC1B	218.5656212494781	10.690243546765677	70.74413520375622
DAPK2	147.92729802761968	83.12051216721747	68.95218980516282
NSMAF	101.98807761085935	80.73822332343727	117.27369906570335
ADSS	113.6253886195343	121.92938810968555	64.44522327078015
TIMP2	113.85853875307488	106.735407176233	79.40605407069215
RFC1	99.0485046533493	89.66904061258613	111.28245473406454
TBC1D23	95.66854425609942	89.06324485168406	115.26821089221653
CUL3	78.63965217426863	118.15095415925931	103.20939366647208
MYOM2	205.16489945520772	58.04301821470468	36.7920823300876
OTC	300.0	0.0	0.0
CYP46A1	122.49515663684731	92.40513561322385	85.09970774992883
ZZZ3	84.81795100932614	114.7404112834976	100.44163770717628
USP2	82.7916269319419	116.8483095199424	100.3600635481157
CASR	37.54550440167017	126.59559957333958	135.85889602499023
TUBG2	144.87128164769024	136.31030406416423	18.81841428814555
RPL26L1	85.38221041187853	96.84840309036971	117.76938649775173
FLT4	162.37022423199997	86.03448839610553	51.595287371894486
NSUN2	113.95578039141785	97.95539311433447	88.08882649424768
FBXO42	138.1090701521002	71.49349915181912	90.39743069608063
MFAP3	99.53862505435043	78.2533014255228	122.20807352012673
MRI1	120.96185135936288	59.047142759102364	119.99100588153469
METTL1	118.13657146475558	61.61312382505819	120.25030471018626
AGA	75.74890460958366	108.08635418753425	116.16474120288211
PI4K2B	59.61362997550523	107.94515582666659	132.4412141978282
BOD1L1	112.10094557237842	112.05075559870417	75.84829882891742
MAT2B	83.23126731943947	93.33275724217891	123.43597543838159
TLL1	90.9160021538484	132.8389626659893	76.24503518016226
EDC4	113.09204750097742	95.87155761987532	91.03639487914724
TRIO	97.74949812133909	129.12650748812518	73.12399439053576
VCAN	129.41804422958526	115.6017170788636	54.98023869155121
CLEC16A	97.30358508854492	111.57793126611489	91.1184836453402
MSR1	97.45226398872909	143.882650827456	58.665085183814924
CDH1	104.98721937980515	102.90252559176314	92.11025502843172
SKIV2L2	92.12373856034888	101.3639096737871	106.51235176586404
DNAH5	249.30027289515246	49.95233320131786	0.7473939035295868
ZFYVE16	96.98462860871815	105.07333581827984	97.94203557300202
FAM65A	99.25858849442292	116.19059534475429	84.55081616082278
C6	19.810739959582396	139.72219239094673	140.4670676494709
RAI14	63.822464590974434	88.39958017464843	147.7779552343771
SOX30	151.8089205245457	148.1910794754543	0.0
PNKP	100.99331894616942	122.21373436492749	76.79294668890304
BEST2	52.78954083207543	0.0	247.21045916792463
PHLPP2	69.93613925622013	108.71053549913844	121.35332524464143
SPDL1	130.23190363280452	104.50484779379805	65.26324857339742
STAU2	101.41684741545407	108.86611785066329	89.71703473388268
PQLC2	65.20237003337151	128.87315486261477	105.92447510401377
CTNS	75.60832105564967	102.7863298388962	121.60534910545411
RTN4R	141.81662895866037	66.17338116759612	92.00998987374354
PHF23	104.11120527409632	102.92623921889856	92.96255550700516
CDH10	284.77047539559425	0.0	15.229524604405773
INPP4A	104.0779923086548	61.127771320159766	134.79423637118543
RAB27B	36.68584452403971	160.1827931060496	103.13136236991068
PSMA4	100.7606269886612	111.99116630015271	87.24820671118609
MYO16	103.88184493866659	176.63401107993718	19.48414398139621
LSG1	105.38202364883482	83.72137286157457	110.89660348959065
PARP3	66.83333606491672	145.20178671798806	87.96487721709525
TNC	35.396100571414415	230.63122695777844	33.97267247080722
THAP3	70.18383123256248	99.24056123480476	130.57560753263272
FAM65C	186.0647820228248	66.34279193467277	47.5924260425024
TDP1	108.53227624590791	106.36857187328313	85.09915188080893
AIFM2	73.37865174854574	128.64534474819806	97.97600350325624
SPATA7	123.9911850396473	97.76727415133138	78.24154080902136
MED17	96.05089093848605	110.3006718552518	93.64843720626216
RETSAT	50.52704818575538	49.94012075388061	199.532831060364
CAPG	88.00767855826288	195.30374002768465	16.688581414052514
AP2S1	102.99591159420672	103.59423380869728	93.40985459709607
USH2A	37.223674867059295	248.5715761397492	14.204748993191455
ZPBP	16.91097361408178	18.431775105785285	264.6572512801329
TG	127.65263995678085	135.4532978294432	36.89406221377597
ADAM28	263.16063050189166	34.12821236388788	2.71115713422047
BARX2	167.21596559786093	99.71959143283811	33.06444296930096
DCUN1D1	71.48075593474273	99.05531639296018	129.46392767229707
JADE2	74.86052499916734	97.79288147167478	127.34659352915791
ZIC2	292.8927157138179	2.8837445986445944	4.223539687537476
LCP2	133.35238965250548	139.7413399134047	26.90627043408981
TRIT1	110.5623612627993	130.5227755720014	58.914863165199286
CUL7	125.68475599454527	86.81290988559378	87.50233411986099
CTNNA1	97.52245555124436	109.59943841479702	92.8781060339586
PHKA2	130.0463727234831	94.62729808480704	75.32632919170987
CNTLN	80.22822406786662	93.63842879113949	126.13334714099389
EPHA3	109.97670504827113	180.84725035925248	9.176044592476353
HSPA5	60.3492377951011	161.0230570209589	78.62770518394
DSG2	141.86618098095204	100.32088057545776	57.81293844359018
GEMIN8	92.63349182609105	117.55791211127557	89.8085960626334
OFD1	122.53857761891165	133.25839427968378	44.20302810140457
GPM6B	47.43609152052538	187.661831763572	64.90207671590265
PREX2	133.0451618524249	67.80400184301163	99.15083630456344
WDR37	89.2110143039244	94.59896689604582	116.19001880002978
YTHDC2	90.63829572771358	135.89005628838268	73.47164798390378
CTPS2	85.20209727420863	120.98397484453345	93.81392788125792
ATP6V1H	83.22061943853123	78.08209180041949	138.6972887610493
POLR2B	111.11393256231148	105.96712702281974	82.91894041486879
FAM214A	98.02103778845256	99.86849535380128	102.11046685774619
ARAP2	48.23351122049825	115.56002543615669	136.20646334334504
TPR	108.61833001140833	109.4362796962375	81.94539029235418
CP	167.97598007553168	110.4601222199292	21.56389770453912
KIAA0556	106.45970834898873	103.73986331471474	89.80042833629656
DTNBP1	70.5449470289195	71.66101138316861	157.79404158791198
XK	110.84059870215115	111.98155057472476	77.17785072312402
ANO2	229.55267011451846	37.21732306282871	33.230006822652825
C12orf4	93.39756992027952	117.74947099203898	88.85295908768144
SCML1	119.74260523903011	85.13926227642864	95.11813248454129
ARHGAP6	99.15468308500353	92.82420498298583	108.02111193201067
FAM184B	114.7622694954428	40.53166520257384	144.70606530198336
MAP4	89.76364653384299	130.9280457145264	79.3083077516306
GOPC	72.92773246967134	106.76855656091956	120.30371096940908
ROS1	6.1743076043222915	267.43987228292593	26.3858201127518
USP28	101.49850983143351	115.64456569761046	82.85692447095607
HDAC9	85.14112401482186	185.20309153253694	29.655784452641132
TSPAN17	119.34654548715177	128.45146978749688	52.20198472535132
NOP16	95.70682711681506	89.16634787290346	115.12682501028146
CC2D2A	116.8875910472613	95.90994493672068	87.20246401601801
RRM2B	80.0129813741764	87.24942501467523	132.7375936111484
ZNF800	94.85834681173063	117.5051616627575	87.63649152551189
TNFRSF17	10.156313060472437	112.08176603893524	177.76192090059234
SNX29	73.26038606235527	63.34246460119306	163.3971493364517
LMO3	96.1754354914242	146.20149125912815	57.6230732494477
MRPS10	117.53755805397688	182.46244194602312	0.0
RSF1	104.58168801596747	95.02444783867612	100.3938641453564
VPS13D	91.11799318772728	100.88577622123252	107.99623059104022
CELF2	88.60855181776502	143.29509689730992	68.09635128492502
FAM120A	70.18785419853192	105.31089219893607	124.50125360253197
R3HDM1	103.6863058218015	113.30821627899238	83.00547789920614
COL9A2	111.15180648506661	146.68450482916188	42.163688685771476
KITLG	79.90589977020966	117.23003191913949	102.86406831065085
ERCC8	92.22908145668846	117.6667337930332	90.10418475027836
ADAMTS6	50.23673066567545	168.82379543278577	80.93947390153875
H6PD	89.61284638242003	89.8097919977887	120.57736161979132
VAMP3	76.61977257775966	109.98383111535732	113.396396306883
PER3	139.67100826886457	57.804017624177106	102.52497410695831
TNFRSF9	128.79050414613235	90.95246509984096	80.25703075402669
EPN3	49.84123178012773	80.74934215647419	169.40942606339814
LTBP1	34.5794542395557	127.25192001615238	138.16862574429197
RCN1	98.00301962211276	77.12311477279516	124.87386560509208
RFC2	121.59852684599603	106.21283562630612	72.18863752769778
ARID1B	99.67188451707604	91.85749168423436	108.47062379868959
CLPTM1L	92.09571710549169	114.22147932486513	93.68280356964314
NEDD4L	90.36287753344472	117.20891685047128	92.42820561608396
FOXP3	58.17466278078023	19.12755112352511	222.69778609569468
PPP1R3F	187.67102537945533	78.09051284429192	34.238461776252734
HEXB	77.98287046281685	109.08878456003373	112.92834497714948
PTCD2	31.49704904664568	63.16803684449263	205.33491410886165
JKAMP	96.98486044675612	146.21007651233487	56.80506304090899
DKK3	67.07096912880712	129.13118320929308	103.79784766189974
ARHGEF5	17.401678860890808	121.5131265017931	161.0851946373161
NFE2L3	100.15872946665073	63.23506392997679	136.60620660337258
MCUR1	126.241434577594	96.04987882588868	77.70868659651731
LIMA1	115.6179977269118	100.0339730986034	84.34802917448481
LETMD1	143.40552381169582	62.280197284628116	94.31427890367608
SLC4A8	122.50648053907788	36.11764267872598	141.37587678219612
LAMC3	97.66834272330932	118.16700696851146	84.16465030817923
MAPK9	99.83100728841364	126.08786796941929	74.08112474216702
COL23A1	296.08281729249427	0.0	3.9171827075057535
BCAR1	97.187588508769	130.8998392544359	71.91257223679509
FAM160A2	99.89001863437359	113.08584538919193	87.02413597643445
HERPUD1	72.04085657550591	138.66679442972872	89.29234899476542
HOMER3	71.62453167258683	212.7591598723232	15.616308455090005
RAD51	114.64666590414427	89.77133998417376	95.58199411168195
POLQ	152.22805886809184	102.15934817289227	45.61259295901588
PIK3CB	85.80355928910828	125.70626838896291	88.49017232192885
CYBA	76.050464415847	108.13118798115595	115.81834760299698
THOC3	47.94908825977212	137.37737785521637	114.67353388501154
HEBP2	116.73861925358572	78.19588016360424	105.06550058280999
MPHOSPH9	153.40855989733316	83.48077409277327	63.110666009893556
PLEKHA5	120.7468871670329	114.13839738894669	65.1147154440204
PRSS8	88.11185174558143	133.49061728015784	78.3975309742607
SIKE1	68.0870359715049	105.13311563266254	126.77984839583256
RRP12	94.81956994486357	132.4246813311092	72.75574872402723
FNIP2	96.46196394736764	125.6680221352592	77.87001391737314
MSMO1	122.81415029291058	66.79560741347058	110.3902422936188
TTC17	128.0897304455493	98.79529217190328	73.11497738254747
ALX4	263.29230293563757	5.849813084487417	30.857883979874963
FSTL4	176.75637155155457	28.991021174788976	94.25260727365644
FOXN3	104.0341057083638	79.60674617434185	116.35914811729438
METTL24	108.76710936027752	114.03899984066479	77.19389079905768
AKR7A2	26.00451993367207	84.76101790300238	189.2344621633256
MRTO4	109.26856047003226	108.27862594168218	82.45281358828555
NNAT	0.0	0.0	300.0
USE1	119.00354457445188	98.09023955703896	82.90621586850914
MCF2L2	173.67707799744525	126.32292200255473	0.0
NRIP2	153.91991062294014	75.11717973995871	70.96290963710116
LAMA3	177.3553038585047	108.6173430647977	14.027353076697516
AP5M1	72.25140424014565	119.72485435244636	108.02374140740802
ANAPC4	126.63333342628039	94.20382538577374	79.16284118794586
KCNQ1	85.75365661749737	64.44688302398137	149.7994603585213
TRAPPC3	78.63988450229714	119.70311258587654	101.65700291182628
THRAP3	68.86632118683794	100.90749234370406	130.22618646945804
PHPT1	165.10435592048665	76.03042402575734	58.865220053756026
ENTPD2	175.30421526273352	40.010362748164155	84.68542198910232
LY75	55.76145908667601	126.3154118236482	117.92312908967575
ARID4B	71.69805444229287	112.86983843582898	115.43210712187819
OPN3	143.03425665150706	110.87040491430011	46.09533843419286
SDCCAG8	114.28692284726945	106.9634426769183	78.74963447581226
PTPRN	173.13475360527022	78.67263316202727	48.192613232702556
HHAT	101.55839434792524	88.52912943654195	109.91247621553282
KIF1B	76.32987064480693	113.29408188117769	110.37604747401542
TBC1D22A	101.80721248607864	95.15580646103172	103.03698105288963
SYNE2	78.45805786314284	138.34420684246166	83.19773529439559
PLEKHH1	110.19971596846183	99.505071654158	90.29521237738012
ATP9A	61.89158193843678	108.97110538167043	129.13731267989277
CBLN4	120.8483970942038	179.15160290579618	0.0
CHRDL2	279.707264751541	20.29273524845894	0.0
FAM168A	71.29711388064499	111.15503325639948	117.54785286295557
RELT	191.6325849013584	84.37219596357272	23.99521913506889
GALC	92.07429526530352	117.71444741299617	90.21125732170032
NOP58	103.73321393667261	110.33636466882916	85.93042139449827
SZRD1	79.95899695898045	120.86424879267513	99.17675424834441
KCNH2	132.03122585696653	30.73230977972013	137.2364643633134
CUL1	100.70556451613824	98.46916220195152	100.82527328191028
FAM114A2	73.94352162204454	127.61634562329631	98.44013275465919
CYFIP2	93.17725165865532	122.40449513958886	84.41825320175586
TAB2	74.30911123378453	121.1046611938441	104.58622757237137
GINM1	87.73780560327017	116.82226011152217	95.43993428520768
EIF2AK2	67.63125549313436	181.19080417101264	51.17794033585298
USP36	115.07882526515219	103.6906786617424	81.23049607310539
KMT2C	152.70027146408387	146.3492882861695	0.9504402497466313
MCOLN3	68.23816769327343	73.15817707109935	158.60365523562731
CCDC85A	102.91533950597749	50.946487447996205	146.1381730460263
PUM2	83.42926599490116	107.23712259729467	109.33361140780417
MRPL43	82.59221349168705	107.28957380720352	110.11821270110941
ITIH4	130.51174954164273	162.03107051639023	7.4571799419670235
ITIH1	11.160886400909629	46.4732522881502	242.36586131094015
C4orf27	95.46722085245428	123.42660018203078	81.10617896551496
ZFR	82.2584429266356	115.04491890383888	102.69663816952553
ZNF280C	116.79616148344782	88.4496522424367	94.75418627411545
NPFFR2	154.11709664652062	119.04795334671469	26.834950006764714
TRAF1	91.05987985080077	129.64235867862928	79.29776147056995
RC3H2	94.54950586249979	103.69411647035238	101.7563776671478
IL17RB	152.54825541156492	85.5105574820611	61.941187106373974
TRAF3IP2	100.501240056798	94.55614648280492	104.94261346039708
DCBLD2	99.471299694901	112.68587078640257	87.84282951869645
SOAT1	78.8809417058715	111.32732831941641	109.7917299747121
PKP2	96.1408563913712	76.20313318132818	127.65601042730059
MSH4	213.53702132816284	52.43607610276296	34.02690256907417
F7	161.05824248903681	11.641793393943466	127.29996411701971
GDI2	85.17643539889801	117.1294891403301	97.69407546077188
PRDM1	150.89260358976819	101.64172359563179	47.46567281459997
ATG5	80.4988644104208	123.89389329135942	95.60724229821976
TMCC3	83.44798063309725	87.97082082523596	128.5811985416668
PITHD1	103.35738752289751	125.5358839560963	71.10672852100613
MTA3	113.33738967999719	109.07592114123028	77.58668917877257
USP13	89.4688908246448	120.11928882714935	90.41182034820581
ATP11B	77.82715076720228	101.80872405545128	120.36412517734645
LAMC2	58.462992185696464	197.78873073947457	43.74827707482899
CDK14	99.15506546114028	61.864185012112614	138.98074952674708
SEC61A1	105.20394981717864	119.87205836575502	74.9239918170663
PPP1R12A	105.92970017338197	114.55224055266184	79.51805927395614
RASGRF1	13.11921617820537	13.1145336273817	273.76625019441286
CAMK2B	36.78198310860792	25.11091268485987	238.10710420653217
CROCC	145.03977140001015	50.132761934265005	104.82746666572488
POLR3E	91.19974841448713	82.60144820499139	126.19880338052147
ATP2B4	80.93066996081899	137.67949264299983	81.38983739618115
ZC3H11A	72.09826801521979	106.79817953099473	121.10355245378548
RIOK2	87.19171173545675	97.69741143792672	115.11087682661653
YIPF1	61.75252091717258	113.96270202163663	124.28477706119074
NDC1	129.2774084469045	54.836705851335346	115.88588570176015
DGKG	187.58170916468728	84.5727668440848	27.845523991228006
FLYWCH1	136.78292144090875	73.20209477951151	90.01498377957968
UNKL	124.82237118156579	56.3843902668731	118.7932385515611
TBXAS1	131.98191883083445	154.07569827424922	13.942382894916364
PARP12	71.03202997795148	189.9676731449516	39.00029687709695
ALDH18A1	72.82124617196347	124.8585303280071	102.32022350002946
TARBP1	161.66765839994196	74.645862582856	63.68647901720203
GATB	89.86219319932879	67.73278605975042	142.40502074092083
MXD1	55.82637005268195	177.18661395122857	66.9870159960895
CDK17	135.00177790685206	101.68441922479157	63.31380286835638
DNAJC25	69.4198732849991	105.97975621427665	124.60037050072424
SLC2A3	161.00762224796523	125.36081299613686	13.63156475589794
PSD	203.76736059927475	55.32621583478926	40.90642356593598
CTDP1	73.83056890958558	100.42551575073028	125.74391533968412
