cP1	cP2	cP3	cP4	cP5	cP6
123.71700000000001	119.66799999999999	126.62200000000001	100.162	130.705	119.87700000000001
101.93700000000001	77.9853	97.912	94.6135	86.4122	82.8318
344.43800000000005	303.866	388.81	313.189	272.548	327.80400000000003
1.21145	2.49906	0.0	1.38038	1.9383700000000001	2.8863
211.894	232.33700000000002	195.02900000000002	267.543	218.39	261.51599999999996
1007.93	801.365	900.2660000000001	1603.08	1091.95	2051.2
174.255	193.21200000000002	200.679	183.66299999999998	189.071	186.824
63.041000000000004	51.6617	51.99100000000001	64.9437	57.3428	52.4657
0.0	0.0	0.0	0.0	0.0	0.0
71.3833	49.6554	74.2008	56.7469	65.0766	77.1255
38.6102	50.8859	33.2631	68.4353	49.7654	35.7736
0.0	0.0	0.0	0.0	0.0	0.0
37.5713	16.6081	39.1681	6.11578	34.3518	38.3632
126.825	117.185	146.218	153.542	141.625	146.885
61.5381	66.6459	87.0081	70.1192	61.5395	65.9769
46.5681	47.6348	55.1172	33.7666	53.2659	46.3052
72.8913	57.6163	61.2086	70.63600000000001	62.6744	70.6019
3.01111	1.55287	5.49339	3.43099	2.4089400000000003	3.5869999999999997
31.6831	32.6789	42.8161	36.1011	31.9185	40.5384
2.54663	0.0	10.4535	4.352609999999999	3.05603	3.03369
131.275	79.6474	162.011	114.385	216.222	128.785
9.4394	9.736080000000001	1.7221	4.30227	9.06204	6.74685
10.783	10.6436	12.3745	7.794760000000001	8.16283	11.4641
691.3860000000001	700.337	1024.0	1098.4	971.433	1115.87
64.2247	80.295	90.5405	79.8333	71.622	132.15
10.822000000000001	28.2775	18.4272	11.509	19.6244	11.1729
91.484	91.7383	97.359	69.4939	103.684	125.631
71.3171	61.7615	60.1448	50.597	45.2134	57.7066
64.7682	58.7874	74.4417	60.5157	53.8884	64.8106
0.0	0.0	136.476	0.0	0.0	0.0
11.1341	17.2261	16.5041	11.1008	13.3612	20.448
39.8419	43.6625	43.9147	45.3976	33.8664	47.4619
47.7884	44.7405	42.9213	32.6713	29.4089	35.9086
18.944000000000003	8.88155	14.6622	8.50342	36.2815	12.9932
10.4552	6.038959999999999	12.589	11.4366	19.74	12.4549
0.0	0.0	0.0	0.0	2.49363	0.0
210.83900000000003	153.899	170.13299999999998	312.311	228.36	212.523
288.745	245.918	244.81099999999998	346.75699999999995	275.093	274.034
28.498	29.3937	58.9232	15.1535	10.6395	31.6852
328.565	300.16200000000003	291.15	299.505	379.267	363.44800000000004
62.1603	68.2064	56.7018	55.7583	41.2648	97.6814
1.26124	0.0	1.15049	0.0	0.0	0.0
5.01221	7.23764	6.4009	3.42668	7.21775	1.1941700000000002
80.899	101.538	107.581	67.7467	108.38799999999999	91.1465
149.165	192.78	155.739	196.58599999999998	182.597	143.44
0.0	0.0	0.0	0.0	0.0	0.0
11.597999999999999	15.5513	80.4047	1.3215299999999999	4.63932	11.052999999999999
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.0175299999999998	0.0	0.0	1.32883
314.209	328.60699999999997	354.605	356.358	367.121	315.111
312.587	292.79400000000004	285.469	309.375	317.247	287.072
0.0	2.3559799999999997	0.0	0.0	0.0	0.0
0.0	0.0	0.636254	0.0	0.0	0.8309049999999999
178.437	125.485	98.2947	147.868	184.46599999999998	102.141
95.2735	87.5309	100.738	97.7287	89.0749	94.8938
59.9095	58.7248	51.5481	48.4139	55.0671	60.7384
29.7934	14.0288	20.6782	14.0219	21.7626	23.9182
154.441	186.865	195.063	126.34200000000001	158.405	134.446
46.6195	29.7153	23.8908	22.0837	28.4962	36.8158
1.02039	0.0	0.0	1.16268	2.4489900000000002	0.0
785.3969999999999	944.665	862.92	1035.02	1188.41	621.747
36.2702	28.0576	37.2208	51.6598	61.6608	37.8062
133.832	127.62100000000001	96.7428	169.75799999999998	82.8265	111.29899999999999
1065.5	1443.07	1171.12	1308.53	1169.45	1401.75
33.1918	41.497	22.0197	18.3371	25.7494	47.9272
4.55101	8.21459	6.22706	1.29641	6.371569999999999	2.7107099999999997
15.6801	28.7519	13.5086	20.8444	24.3919	32.1695
23.7013	17.6556	14.4134	19.5046	18.9615	15.6857
36.5724	73.7292	42.4593	39.778	38.5682	37.6262
62.3755	55.7578	65.7489	65.5454	62.6542	70.1771
4.29098	5.2557	3.66954	5.19492	2.7892	2.55583
18.5728	20.5756	30.1189	25.0817	28.0663	25.4028
181.958	254.827	220.799	237.765	204.332	202.838
23.6114	25.2902	16.5677	23.7996	26.518	25.4227
47.7298	41.6561	62.7959	52.2936	49.9339	26.2423
266.99	347.305	325.888	268.301	253.718	274.242
1319.7	1260.46	1231.15	1481.69	1450.26	1452.32
33.4334	31.419	21.0094	13.5451	23.7754	28.322
84.0531	82.5335	86.4862	75.8528	97.3694	80.904
115.95100000000001	96.4481	100.083	136.382	107.725	109.90799999999999
163.816	193.49200000000002	192.81400000000002	219.77599999999998	272.681	267.54
1737.58	1421.7	1393.39	1613.07	1707.29	1673.1
40.0025	52.1176	48.0128	43.1816	64.0055	42.6371
91.8136	72.3159	130.95600000000002	51.3572	106.84	95.4533
791.806	715.3969999999999	694.28	797.309	476.32199999999995	840.8760000000001
26.0199	28.2502	31.8549	24.9669	33.9636	19.5767
0.0	0.0	0.0	0.0	0.0	0.0
8.10095	2.08889	4.61849	4.61529	1.6202299999999998	3.61887
125.25	106.25399999999999	141.293	122.448	137.556	127.133
57.7987	81.9712	72.4945	86.4392	82.8468	61.6809
59.3708	78.3832	67.1551	46.0018	66.4969	65.0678
14.6362	15.0962	14.8344	3.70603	9.10718	19.3727
12.3819	21.2851	11.2946	18.8113	36.3211	9.83333
102.539	119.223	79.9301	78.6001	122.305	79.9533
84.7374	109.251	115.945	72.4151	135.583	151.416
141.009	143.73	143.759	154.056	145.325	117.584
37.2977	52.458999999999996	37.1154	30.9081	46.1146	56.5486
49.6833	29.5046	28.8403	29.1634	42.1565	37.6635
821.763	713.082	638.7909999999999	844.753	747.465	708.66
20.8196	19.2828	29.456	20.818	22.0948	22.7769
0.0	0.0	0.0	0.0	0.0	0.0
68.5607	107.069	59.8977	53.3644	64.8928	45.438
237.405	297.58099999999996	366.945	276.145	287.53	369.224
3.1698	3.92331	1.7348700000000001	4.334169999999999	6.5933399999999995	2.26563
68.9203	119.662	50.2946	56.2804	68.9219	58.8396
201.46099999999998	161.345	159.988	178.24200000000002	182.03	73.4092
28.2998	30.9063	31.8888	18.9683	22.3074	24.2927
35.2726	48.104	44.3303	42.4239	38.8791	28.0124
35.2034	36.3099	32.1121	34.382	36.2101	65.8999
86.1466	63.9481	105.96600000000001	76.5939	80.4054	65.3053
0.0	0.0	0.0	0.0	0.0	0.0
217.62099999999998	258.754	234.35299999999998	244.523	246.643	190.831
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
8.95448	6.15728	9.07574	4.53472	4.7758400000000005	1.18523
7181.49	4938.14	2183.62	8182.91	3830.22	1425.83
29.1931	60.2212	26.6295	33.2639	23.355	34.7764
10.1952	11.3569	12.6479	12.5462	12.3976	10.6877
89.2437	81.2194	71.8297	89.7249	46.1978	50.0292
11.3094	5.83245	17.1939	4.29549	1.50796	35.9265
109.432	79.7157	92.3361	88.0637	112.171	103.475
30.0216	45.633	30.9887	27.0063	42.9794	42.3515
19.8165	24.5272	23.4993	18.0638	15.8536	25.9672
14.8685	12.7799	13.5629	19.7655	11.8951	17.7122
2.7048900000000002	1.39496	2.4673700000000003	3.08208	4.32793	3.22222
23.5162	15.5483	15.9509	15.8024	21.2254	15.0844
169.822	180.972	199.043	183.761	209.69799999999998	152.07299999999998
21.899	23.2931	21.2245	22.6133	29.0168	24.4568
15.7489	40.0683	26.8164	31.1046	17.6392	23.7639
13.3287	19.2467	29.1798	15.1873	14.9285	19.0535
34.9165	47.1358	44.9652	35.1047	51.349	41.5945
61.9435	77.4841	92.3702	67.5777	77.1457	67.2489
26.4025	36.3099	40.1401	36.7696	49.2859	27.9575
997.43	1052.39	1061.98	1121.61	1245.35	1207.67
8.24748	8.5067	14.1061	3.52408	7.422910000000001	3.6843199999999996
155.066	184.93	150.29	132.517	155.07	150.088
28.0359	40.039	53.1152	19.6586	27.6052	17.9835
19.7546	18.3222	26.541	13.2613	22.7873	14.594000000000001
90.0081	63.2082	82.1042	76.3738	73.5402	104.941
330.87800000000004	457.01599999999996	463.23199999999997	378.656	415.478	402.72900000000004
96.1063	65.2417	81.8523	85.4831	91.7935	99.3002
35.9975	40.223	41.9577	36.4596	23.1989	27.397
35.1517	45.3207	40.0812	36.0481	61.8685	62.812
71.0554	73.2887	49.1706	53.0451	65.6665	68.5918
85.9324	119.76	97.5165	77.5162	87.5713	76.7756
531.962	457.235	414.48400000000004	546.159	476.561	495.08099999999996
45.6157	33.7528	42.5146	27.1182	41.2534	50.7961
29.6406	36.3955	23.1752	27.3407	29.359	35.3096
377.42900000000003	298.635	306.556	309.289	266.79200000000003	298.717
0.0	0.0	0.0	0.0	0.9278639999999999	0.0
0.0	0.0	0.0	0.0	0.0	0.0
172.356	154.72799999999998	131.017	181.842	206.832	178.704
5.64583	0.0	0.0	25.7324	9.033539999999999	6.725630000000001
10.1148	12.1715	11.5332	6.72305	6.06901	11.5472
29.7655	31.8818	21.4081	31.9594	40.7568	28.6394
0.0	0.0	1.6442900000000003	0.0	0.0	0.0
428.37	433.48	403.06699999999995	459.39099999999996	514.056	518.875
26.3391	46.3173	85.4701	26.5679	36.6165	45.2646
31.8507	24.2066	25.9955	32.4719	33.5278	31.9514
121.92	113.583	96.8639	143.403	110.124	123.374
0.0	0.0	0.0	0.0	0.0	0.0
10.3034	9.74167	10.1819	12.7185	15.799000000000001	12.274000000000001
7.90304	8.15144	11.5345	8.55482	6.6387100000000006	7.060910000000001
1.0092	0.0	0.920583	0.0	0.0	1.20222
497.08	445.24199999999996	375.87	607.384	423.836	635.002
55.8832	52.3996	54.6833	70.6222	67.4678	67.7816
73.8186	92.4542	76.9559	72.0961	54.838	81.6557
71.0258	27.1326	79.1863	124.39200000000001	46.2994	119.081
139.253	132.516	159.53799999999998	190.783	156.498	157.987
0.0	0.0	0.0	0.0	0.0	0.0
8.85667	6.52503	10.3872	15.8584	8.097719999999999	4.521669999999999
208.28900000000002	232.99599999999998	305.828	152.224	207.86700000000002	173.12900000000002
0.0	0.0	0.0	0.0	0.0	0.0
359.85699999999997	258.203	199.80900000000003	374.381	228.43599999999998	307.533
0.0	0.0	0.0	0.0	0.936027	0.0
0.0	0.0	0.0	0.0	0.0	0.0
16.1461	31.859	30.0969	21.5971	17.4101	13.3803
50.1501	77.5895	74.7189	85.7148	86.9289	85.6297
2797.92	2017.99	2036.65	3122.02	3127.06	2239.29
9.960460000000001	10.2735	19.6859	13.241	9.29665	3.95516
99.9955	94.5435	109.181	111.35	99.9979	94.7548
13.8812	11.0845	14.2961	12.7555	15.7622	6.93447
5.58654	2.8810599999999997	2.54798	3.9784699999999997	2.79334	3.3275
168.53099999999998	253.64700000000002	166.282	193.99099999999999	193.987	165.938
6.76478	7.90773	7.4049	6.1664699999999995	6.49435	5.37239
0.0	0.0	1.63445	2.04164	0.0	0.0
2.9774	0.0	1.3579700000000001	1.69629	2.38198	3.54685
0.0	0.635049	1.1232600000000001	0.701553	1.47771	0.733453
210.055	185.317	208.481	188.165	270.567	229.77
161.821	181.295	157.791	254.325	194.19	219.359
20.6974	15.6204	17.4985	20.7075	23.8278	14.4327
6517.08	4086.56	2866.93	3427.17	5264.6	5685.87
0.0	0.0	0.0	0.0	0.0	0.0
1662.9	1552.81	1575.17	1834.41	1690.68	1953.09
87.3489	65.7445	103.367	72.6294	84.9901	98.4303
0.0	0.0	0.0	0.0	0.0	0.0
119.916	184.949	130.85399999999998	75.342	138.971	94.7886
141.64700000000002	124.184	101.213	99.5291	100.09899999999999	120.929
3.20459	3.3053199999999996	1.46159	0.0	2.56374	3.8174900000000003
55.2948	50.945	38.5379	43.1834	54.1778	49.5878
23.2129	14.9641	5.29363	14.878	9.28538	5.18485
14.5965	20.0737	8.87652	1.8479900000000002	3.8925	5.796069999999999
24.2326	8.9265	21.3152	20.7087	22.156	21.6504
33.2584	40.0875	38.8043	29.3034	32.0216	28.7931
57.9296	55.1542	45.526	63.9766	54.1878	66.8857
94.4312	86.4418	136.746	73.9744	137.873	101.243
12.2761	18.9929	5.59903	6.993939999999999	9.82108	14.6239
45.4525	35.4213	28.5622	17.2635	40.4032	26.4712
53.1962	61.7268	97.0499	60.6141	95.7555	110.898
27.0907	36.8328	42.684	43.4963	35.465	64.5439
96.5664	83.875	53.3156	66.5983	63.0238	84.7629
31.2239	21.4702	37.9761	47.4372	0.0	37.1957
39.9313	55.9712	38.2928	38.4996	45.8709	36.5911
44.69	36.0741	86.8486	38.7448	44.3025	46.2933
0.0	1.27799	0.0	0.0	0.0	0.0
0.0	0.0	2.07175	0.0	0.0	2.7055700000000003
0.0	2.1031299999999997	1.8599900000000003	0.0	0.0	0.0
29.6671	35.8754	66.2552	31.4727	22.9159	32.9038
21.570999999999998	18.2556	32.7947	10.0837	15.0448	13.8366
94.3515	194.63400000000001	81.1481	95.2215	107.833	147.721
101.865	113.822	69.6901	135.415	115.45	171.90900000000002
1.09507	2.2589900000000003	4.99456	3.7433300000000003	2.6282400000000004	2.6090299999999997
295.17	354.69	300.46	375.975	417.539	375.11
197.88099999999997	188.65599999999998	233.68099999999998	174.28599999999997	164.299	162.461
96.1511	91.4787	99.8055	134.115	88.1959	84.9181
21.5015	51.747	56.6609	63.9715	60.2056	62.6114
0.0	0.0	0.0	1.50035	1.05342	0.0
101.395	116.632	119.325	97.4665	90.9652	98.419
9.43196	0.972841	4.30186	1.0747200000000001	0.754575	2.2471799999999997
30.3337	22.1617	38.0462	27.8428	27.3009	24.592
37.1857	57.5317	42.4004	34.4265	39.0459	44.2977
1.37104	2.8282599999999998	1.25064	1.5622200000000002	1.09686	1.63326
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
42.3908	54.0109	56.8652	53.9845	45.8829	44.5573
15.9589	8.23024	7.278739999999999	9.09212	0.0	0.0
62.2074	77.2327	74.6089	82.6954	80.1803	85.0834
7.979439999999999	0.0	0.0	0.0	0.0	0.0
3.9372199999999995	0.0	0.0	4.4862400000000004	4.72478	2.34512
30.8881	25.2217	42.2637	23.4635	22.6518	26.0636
155.64700000000002	134.497	106.412	119.81200000000001	140.885	103.559
196.268	159.295	129.139	201.64	314.03700000000003	118.819
437.957	400.39	475.918	363.874	434.981	433.283
0.0	0.0	0.929201	0.0	0.0	0.0
316.242	313.795	215.44099999999997	209.81799999999998	403.51800000000003	171.672
25.9022	32.2989	33.1493	24.6685	29.6916	28.093000000000004
279.638	246.737	210.687	241.558	256.052	244.68099999999998
1.57076	0.0	1.43282	1.7897900000000002	0.0	5.613519999999999
107.219	106.82799999999999	61.876000000000005	67.3183	55.4343	79.937
204.213	206.731	291.495	239.153	266.24	245.523
6.558439999999999	8.45572	20.9388	7.472980000000001	18.3641	3.90639
3128.78	2988.88	1877.15	4282.87	3208.65	3176.86
57.1582	53.6839	67.5045	47.876000000000005	66.3202	43.9655
170.80700000000002	181.405	111.869	113.02	134.114	101.171
52.1317	40.691	65.5472	46.5577	47.9059	46.9963
167.72099999999998	149.40200000000002	113.585	112.928	154.51	136.226
133.417	136.621	163.72799999999998	171.708	149.738	164.65099999999998
0.0	0.0	3.1373900000000003	0.0	0.0	0.0
68.1092	74.7822	92.6358	59.2481	107.024	68.6308
69.5746	67.2165	82.9277	47.3016	57.7019	51.1101
6.01465	6.2037	10.972999999999999	0.0	4.81184	14.33
6.800660000000001	0.0	55.8313	0.0	0.0	24.304000000000002
121.51899999999999	122.27	119.374	139.43200000000002	129.17	143.241
165.255	119.314	105.52	156.019	147.316	136.39600000000002
34.5776	65.8419	65.5087	48.4913	51.0696	60.2019
1.79987	3.7128900000000002	10.6718	4.10171	2.1599	3.21617
281.87	279.64599999999996	273.707	267.48900000000003	300.889	280.637
13.9864	12.7615	9.814039999999999	12.872	9.89832	10.894
23.3925	2.01064	5.33458	6.66361	9.35722	2.3222
30.7618	44.2279	46.7676	27.6163	30.5761	18.8779
359.605	258.678	265.085	260.063	299.369	267.14599999999996
9.477839999999999	12.5688	9.88065	9.256689999999999	10.8321	14.5164
218.356	112.61	202.87	82.9349	126.164	125.242
89.5651	142.769	94.6979	90.4573	122.137	87.2959
69.8423	59.9396	60.7913	79.5814	75.4954	76.8489
1.47403	6.08146	1.3446	3.3591599999999997	1.17926	3.5119
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
1196.92	1234.54	2183.62	2727.64	1915.11	2851.67
0.0	0.0	5.9337599999999995	7.41206	5.2041	15.4982
0.0	4.74821	0.0	0.0	0.0	5.483969999999999
1.28839	1.9933299999999998	1.17525	0.734025	0.515369	2.3022099999999996
1.7098799999999998	3.52724	3.1194599999999997	5.84494	8.20762	0.0
35.6133	30.3443	25.4238	22.9361	12.3875	22.1345
64.5119	72.9997	62.8463	81.3581	75.1613	71.6274
27.8647	21.5554	21.9518	15.1535	17.7325	15.8426
104.945	99.8453	84.1759	98.9619	107.119	88.3737
52.0398	35.7836	94.9401	98.8274	41.6328	41.3285
138.764	186.0	209.106	166.472	178.99099999999999	170.40099999999998
127.223	89.2309	120.693	142.644	126.208	105.48299999999999
108.485	106.977	90.2593	89.6534	84.8829	100.831
36.6403	34.6426	50.1342	34.7913	46.4121	32.736
113.992	144.707	51.99100000000001	124.89200000000001	189.407	114.902
159.409	186.713	142.946	181.637	190.21400000000003	135.181
96.9672	87.7994	72.9225	129.887	116.06700000000001	101.404
0.0	2.49401	0.0	0.0	0.0	0.0
113.24	133.435	150.562	100.09700000000001	123.81200000000001	138.986
334.917	402.07300000000004	422.36699999999996	341.99699999999996	409.23	359.72900000000004
0.0	0.0	0.0	0.0	0.0	0.0
77.8984	93.738	40.0406	50.0161	55.8904	22.0945
2393.83	9876.28	4367.25	10910.5	6702.89	4277.5
265.981	274.341	121.31200000000001	454.606	212.79	633.7040000000001
79.0043	57.0412	75.6701	90.021	104.288	47.0572
116.744	133.64	132.925	113.098	140.562	115.86
0.0	0.0	0.0	0.0	0.0	0.0
14.8225	13.1043	28.0075	10.2543	16.9404	16.3961
27.5959	15.4377	20.0528	22.3839	16.8386	13.3724
20.044	22.7836	19.0302	16.7797	17.0174	19.0046
905.0930000000001	855.6189999999999	963.443	901.335	951.63	1009.38
2.27984	4.70299	8.31856	6.49437	3.6478300000000004	5.43175
76.063	93.2563	82.475	85.0342	78.0741	83.772
44.4992	58.8434	59.3263	63.7055	51.1183	66.6023
247.305	201.27200000000002	188.578	243.264	228.762	231.31
89.1004	85.7742	105.65899999999999	94.7566	99.7948	91.9893
0.0	0.0	0.0	0.9202549999999999	0.0	0.0
311.01	291.623	272.236	379.435	374.477	344.296
0.0	1.76615	0.780981	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
39.7767	26.108	19.7911	16.4812	52.0725	25.8459
30.3312	30.2532	37.7011	28.8639	37.5982	34.1469
51.118	45.5349	28.6134	34.0872	35.3187	35.2912
0.0	0.0	0.0	0.0	0.0	0.0
69.7922	46.5537	32.4036	70.9528	50.1513	37.8364
258.63	246.08	173.739	306.117	214.929	257.94
17.1478	17.6868	9.3852	21.4928	17.8341	20.4274
59.4405	75.2426	83.7959	92.3579	86.461	99.7762
0.0	0.0	0.0	0.0	0.656759	0.0
22.8768	29.7308	23.7895	21.8962	20.8642	19.6216
0.0	0.0	0.0	2.4841900000000003	0.0	0.0
526.375	729.655	519.91	615.055	514.988	543.175
45.8951	41.3265	24.5874	38.1836	29.1405	29.506
25.4663	8.75557	23.23	14.5087	27.1647	15.1684
34.5057	11.1219	15.7378	22.116	27.6052	30.8288
10.1219	13.0501	6.924810000000001	17.3	14.171	15.0722
1.91967	2.97001	4.37775	3.28104	3.83944	5.71705
97.4631	70.5449	77.9865	107.15700000000001	105.331	73.3286
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
787.684	793.63	799.622	970.2589999999999	815.29	968.209
32.0602	36.7421	32.4944	30.4424	37.0483	16.9742
0.458553	1.3243	1.50583	0.940492	0.440222	0.218502
0.0	2.9891900000000002	0.0	9.90667	0.0	3.4523800000000002
521.5319999999999	424.96	387.724	528.888	440.18300000000005	453.533
0.662744	1.36715	0.0	0.75516	2.1208299999999998	0.0
2393.83	6172.68	1091.81	0.0	957.555	0.0
141.74	178.683	311.262	257.211	352.784	256.4
123.54799999999999	142.852	155.768	164.08900000000003	113.95	119.991
0.0	0.0	0.0	17.945	0.0	0.0
5.53761	5.3036900000000005	11.9067	6.3098	5.06308	3.2983599999999997
110.82600000000001	80.7782	119.964	97.6561	130.03799999999998	72.1718
59.0195	46.2646	40.1982	52.9029	60.4374	51.5587
823.3330000000001	751.944	817.204	1376.22	1215.81	1166.59
43.3665	45.8478	47.4701	60.5318	63.3166	38.7455
22.9017	23.6215	18.6916	23.3483	17.3575	31.5895
144.07299999999998	105.736	128.894	85.2386	121.911	92.4151
66.4762	91.6576	94.5713	74.176	68.8889	74.6767
143.82	129.951	138.78	119.182	133.126	162.83100000000002
168.877	106.68799999999999	142.494	146.725	162.126	188.602
0.0	0.0	0.0	0.0	0.0	0.0
9.16474	1.8905599999999998	5.85198	9.398439999999999	13.1975	6.55054
0.0	0.0	0.0	0.0	0.0	0.0
4.208559999999999	0.0	1.5356	0.0	4.7137	2.0053900000000002
89.9686	85.2352	87.5394	110.10799999999999	95.4356	117.49600000000001
5.5930599999999995	0.0	2.55096	6.37298	0.0	3.3313900000000003
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
130.721	114.699	70.38600000000001	67.7513	112.568	91.3788
6.34408	23.9927	44.3669	14.4574	11.8426	12.5957
138.891	120.083	98.7475	118.694	99.6773	90.027
0.0	0.0	0.0	1.1384100000000001	0.0	1.19018
12.9843	17.0449	19.3813	10.7599	10.3877	16.8738
13.8476	21.7348	7.68881	10.9764	15.895	8.606639999999999
91.3413	91.9013	108.00200000000001	81.1025	96.9275	95.2609
9.31452	25.6194	24.0737	3.53779	6.20983	18.4933
85.4527	100.04899999999999	121.137	97.3686	104.39299999999999	87.3521
1334.49	2554.21	941.217	1708.69	1628.94	458.889
26.456999999999997	41.4786	34.7526	22.9112	34.7124	40.3419
493.20099999999996	372.222	428.861	521.997	561.381	463.336
75.7941	83.0624	80.6615	59.3747	64.4265	65.8366
0.0	0.0	0.0	0.0	0.0	0.0
1.33435	1.37629	0.0	0.0	0.0	3.17912
31.9363	28.6435	48.1309	30.061	46.6558	46.3148
98.2054	78.5781	105.32600000000001	109.18700000000001	119.992	131.168
310.78700000000003	299.362	337.384	263.39799999999997	355.48699999999997	257.017
0.0	0.0	0.0	1.4386299999999999	0.0	0.0
2.4685	2.54609	11.8216	3.16431	4.44341	3.6757800000000005
105.745	109.069	128.613	96.0435	116.476	91.2825
250.609	189.99099999999999	265.381	219.796	218.201	234.5
2.11469	0.0	1.929	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
4.7622599999999995	8.18657	8.68815	14.4702	10.1597	0.0
73.3039	55.5246	76.2701	66.5596	70.5567	60.0351
107.76100000000001	80.7145	113.51100000000001	102.323	122.132	105.447
134.708	128.692	145.03799999999998	144.686	151.937	139.42700000000002
19.7689	11.1219	29.5084	14.3344	23.0043	19.268
1595.89	1267.02	1091.81	1304.0	1511.93	1500.88
55.8561	86.4175	72.7874	63.6449	76.6044	76.0444
66.84899999999999	48.1556	79.3693	67.7073	78.0985	58.1457
0.0	0.0	5.12588	0.0	0.0	0.0
64.4232	70.8197	56.4463	69.5431	65.1029	61.5976
55.5944	57.3418	39.7746	34.7786	52.3254	81.8101
118.771	150.111	109.105	132.474	103.04899999999999	64.7653
0.0	1.79699	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	2.29895	1.0165799999999998	1.26985	0.0	1.32759
10.3182	17.7376	21.9617	15.6761	2.7516	20.4861
218.485	215.554	197.56599999999997	248.951	231.02900000000002	185.585
112.44	89.0815	76.5532	101.196	103.64299999999999	94.1497
31.2448	14.8739	26.3087	46.556000000000004	24.9964	37.2206
