cK1	cK2	cK3	cK4	cK5	cK6
8.36695	5.7457199999999995	2.8087	6.18617	5.54566	3.61046
15.6563	11.5785	4.24496	18.3711	14.9005	21.8269
41.5915	62.2007	68.775	57.0663	57.1762	83.7543
29.8321	16.7304	42.8391	27.99	35.0297	23.3621
132.436	130.232	134.286	127.82799999999999	184.555	118.124
143.165	94.5077	124.023	83.38600000000001	115.637	70.4132
10.6455	10.2346	10.4229	7.0883199999999995	0.609766	4.763809999999999
98.0209	149.923	152.857	146.61	231.525	134.583
156.918	95.9397	124.04299999999999	93.7606	87.9767	117.95100000000001
16.5027	16.9599	14.0405	10.5406	9.38746	5.72966
0.0	4.89859	5.98649	0.0	0.0	10.2605
1.13228	1.0885799999999999	0.665165	0.616855	1.75112	0.0
0.371847	0.0	0.0	0.0	0.0	1.4976
0.0	0.0	2.95535	0.0	0.0	0.0
137.918	230.012	211.64700000000002	260.678	246.67	266.395
65.0875	60.781000000000006	64.6861	58.4629	40.4086	69.5276
82.07799999999999	120.441	170.875	162.387	109.86399999999999	149.335
0.0	0.0	0.0	0.0	0.0	0.0
103.725	299.164	275.806	273.619	230.773	362.782
2.33966	0.0	0.0	0.849749	0.804087	0.785243
78.5879	43.174	82.441	79.5116	92.6017	56.5197
1453.69	1291.82	1103.77	1097.8	608.523	1350.28
37.5569	29.9097	34.2471	27.179000000000002	28.0303	23.1404
61.792	66.0077	61.0764	65.1899	45.5067	47.4029
7.88552	0.0	4.6324	4.29595	24.3906	0.0
74.0972	76.6339	105.525	86.8511	65.9787	70.0845
7.79275	3.7459800000000003	0.0	4.24541	0.0	0.0
190.963	338.101	346.54400000000004	277.08299999999997	346.99199999999996	239.86700000000002
47.8601	39.571	56.2315	44.8468	44.4107	30.8408
111.986	85.9016	61.5876	89.566	82.2964	81.5673
0.0	0.0	0.0	0.0	0.0	0.0
1.20433	0.0	0.0	0.0	0.0	0.0
72.2498	82.9226	66.4622	73.84	41.5768	71.0543
3.14242	0.274648	2.0138599999999998	0.0	0.0	1.7258200000000001
0.0	0.0	0.0	0.0	2.99534	0.0
12.9625	1.24622	0.0	0.706184	2.0047099999999998	0.0
54.4576	39.4355	43.1266	27.4278	18.7158	32.1113
59.376999999999995	47.7824	53.7432	48.4022	43.9874	45.1707
507.64599999999996	656.3910000000001	937.72	732.073	1087.38	732.533
124.764	98.1396	119.935	127.29	71.3342	13.7041
0.7493029999999999	0.0	0.0	0.0	0.0	1.5089
2.99993	25.9572	55.6895	46.415	53.8185	18.1232
1.7249599999999998	0.0	0.0	1.8794799999999998	0.0	3.47361
3.93755	0.6309279999999999	0.771047	1.4300899999999999	0.6766220000000001	0.0
11.9605	12.594000000000001	13.3834	9.92908	4.99138	4.01421
67.1583	49.5302	63.7727	62.1481	69.2423	62.9881
135.969	187.688	249.88299999999998	315.897	146.188	117.193
91.9719	79.0439	85.1374	91.1007	93.3891	72.9604
7.02422	3.37655	2.47585	2.29603	8.328510000000001	0.707246
5.98539	0.0	0.0	0.0	0.0	0.0
24.4835	29.56	24.7522	24.1952	27.5915	18.3454
33.9226	21.4561	33.5631	17.508	11.9652	16.179000000000002
45.8573	44.0873	51.4838	34.4205	49.3816	30.7815
0.0	0.0	0.0	0.0	0.0	0.0
151.536	165.21200000000002	185.38299999999998	137.876	333.415	119.545
174.02599999999998	97.2593	112.492	192.896	352.023	178.253
41.7469	104.352	166.766	113.71600000000001	73.1719	33.6269
12.7381	18.3697	7.483110000000001	3.46981	18.0584	12.8256
0.0	0.0	0.0	0.0	0.0	0.0
2.06995	11.9403	29.1841	40.5968	25.6102	4.16833
51.9087	44.9849	54.9753	56.5587	55.7808	35.3342
85.3456	45.312	43.402	65.2324	59.1004	25.6513
68.6458	70.0624	79.8884	86.493	75.1366	27.5159
49.7919	30.4628	10.6366	17.2621	7.0005	18.2305
154.275	332.06	247.541	245.87	331.181	217.93200000000002
9.122710000000001	9.84769	10.5304	5.405930000000001	8.08568	9.9911
101.10700000000001	30.6076	17.6749	28.2081	24.528000000000002	35.2253
3.72358	1.25958	1.94439	2.77989	1.13752	3.05487
34.4549	34.9253	29.0411	27.34	20.465	27.9041
10.9825	5.93923	8.46793	9.34871	7.07707	4.83785
67.2522	57.1836	73.4566	48.9739	42.1609	40.8326
3.4619400000000002	2.21887	1.35582	5.0294099999999995	3.5693599999999996	4.64762
45.2053	36.2171	19.9171	18.4706	10.681	77.7561
84.7235	50.9454	68.413	60.0874	147.07	103.60700000000001
64.5751	40.4478	58.6269	50.6377	37.8289	43.3457
36.3212	11.0271	15.1606	25.5154	7.883839999999999	17.3229
132.085	90.302	198.297	230.268	170.987	118.21600000000001
27.4952	45.6586	63.1405	55.8312	54.1196	45.3011
143.622	141.999	127.223	110.085	76.6086	84.8492
0.0	1.62869	1.99039	0.922916	0.0	0.0
290.638	1039.7	901.9	1119.4	210.058	600.823
71.8081	35.181999999999995	34.0718	44.3865	29.1874	44.4931
294.814	224.416	354.395	356.731	563.384	402.907
21.6938	23.6373	49.2774	31.5162	44.7339	29.1237
5.87418	3.2271099999999997	0.0	0.914342	5.19125	1.68986
124.90700000000001	81.8765	100.06	111.351	122.929	45.7325
25.0903	14.4731	17.6873	16.4027	5.173769999999999	10.105
148.311	1327.77	820.169	562.553	1022.11	130.243
16.0607	5.61485	11.1504	18.2949	3.7634300000000005	8.82057
31.1599	14.2977	11.6487	20.0621	10.9523	15.6869
43.5496	52.7235	41.6916	28.119	38.2489	35.7285
131.769	130.886	149.681	173.512	144.872	115.697
24.2994	24.6594	30.1358	16.1799	18.0941	5.43695
26.1639	22.0098	19.2127	17.8173	9.44153	17.1234
61.1869	40.6988	54.7529	25.9695	19.4391	21.4909
0.9995729999999999	0.960992	0.0	0.363038	0.0	0.670959
23.4284	13.3097	17.5167	20.8858	17.5675	12.8669
17.2796	11.0751	2.53775	2.35344	0.742324	4.349559999999999
0.0	3.9229	4.79411	6.66887	4.2070099999999995	4.10842
35.2065	22.4789	28.4184	17.5696	17.1797	18.4006
53.4755	40.6151	51.5199	40.2035	38.0431	54.9197
227.375	68.8831	219.90099999999998	166.49	251.767	55.9458
6.44917	0.387515	8.99795	0.0	0.0	0.811683
4.6159099999999995	7.76606	10.8466	6.28676	3.5693599999999996	0.0
57.2731	35.8998	40.9082	45.6344	37.4593	29.4683
72.8347	44.2601	51.6676	55.4018	49.5909	27.6736
89.7686	111.803	127.044	77.8035	84.1402	86.2767
153.504	150.872	146.69799999999998	116.366	93.7407	63.3283
7.2523800000000005	3.4862300000000004	0.0	0.790205	0.0	4.38131
114.679	82.238	127.008	97.2991	71.7181	98.4309
6.22931	8.983310000000001	9.514569999999999	4.75114	1.28452	2.50884
1.38671	0.666592	0.0	0.0	0.7148680000000001	0.0
42.9119	42.8423	67.8701	41.361000000000004	44.2435	39.883
13.9659	13.4269	23.4411	28.2601	8.22816	16.0707
133.435	112.49600000000001	45.8263	64.8654	57.1466	41.3388
48.7178	58.0097	60.39	41.3942	33.64	29.7015
0.0	2.58169	0.0	0.0	0.0	0.0
0.9869950000000001	0.3163	0.38654499999999997	5.735530000000001	4.07049	0.0
3.2899800000000003	18.977999999999998	30.9236	21.5082	16.9604	6.62516
64.6423	62.1472	60.478	63.9114	44.4321	48.211999999999996
315.036	398.01099999999997	484.029	354.259	422.67199999999997	329.4
2.72212	0.9813959999999999	1.99891	2.96597	1.4033	2.0556099999999997
114.088	77.7509	93.3213	72.3818	26.8013	49.4383
148.496	161.8	145.921	207.887	172.59	168.546
5.99985	6.921930000000001	2.8197200000000002	6.537319999999999	2.4744099999999998	0.0
32.6415	27.1719	49.5756	28.6259	38.9898	32.8657
52.5449	33.6778	52.3818	41.6377	57.4587	19.2384
2.57403	3.2995699999999997	4.03235	5.60922	4.42317	3.45561
69.7699	65.8348	68.3114	66.1655	30.6389	59.8418
1.00973	0.0	0.0	1.10018	1.04106	0.0
3.1097799999999998	53.8155	67.5939	147.394	218.02700000000002	25.0491
172.208	170.762	245.761	181.74	198.93200000000002	172.483
0.0	0.0	1.31017	2.43003	2.29945	0.0
4.95137	6.7437	7.271789999999999	4.94534	1.70167	2.49269
3.20302	2.46351	6.02123	2.79195	6.6048100000000005	6.45003
37.8833	52.9761	36.4169	60.9772	76.3422	41.6111
3.2469799999999998	7.283860000000001	8.901480000000001	7.07569	1.11591	6.5385599999999995
22.6384	16.928	17.7321	23.296	12.9672	17.7286
115.67200000000001	112.493	86.4133	83.7798	30.3324	47.1251
99.4505	109.015	105.926	112.41	93.9119	82.3528
392.66	1295.68	1053.11	527.795	960.085	4230.68
80.2349	129.849	117.836	106.36399999999999	147.526	86.1717
286.20599999999996	431.75300000000004	336.267	418.327	230.312	356.11400000000003
4.67565	10.1142	5.49348	10.189	12.0518	2.3538799999999998
49.5081	57.4448	82.2371	55.8031	93.2879	61.8804
0.267162	0.5137	0.9416770000000001	0.5821890000000001	74.0966	0.537994
33.4537	27.8741	34.0645	30.3754	91.9781	24.7012
33.6621	25.0551	25.5162	16.5641	24.6305	15.3067
79.8466	52.621	63.5507	45.6045	41.1622	31.1206
30.2278	12.6353	13.3825	15.7518	7.22685	6.1753
993.575	0.0	0.0	1082.58	0.0	0.0
11.5622	21.4907	21.7353	22.6762	11.1262	15.5221
63.8593	90.286	72.8224	73.6728	67.7774	98.3379
264.428	149.28799999999998	203.595	183.90400000000002	180.982	101.96600000000001
65.887	69.256	80.5079	62.2173	49.8164	35.381
8.32605	15.12	25.5429	11.0879	17.1688	5.58882
72.3612	32.1084	42.5091	60.6488	57.3897	28.0224
19.3827	12.152999999999999	54.4572	21.119	13.0332	8.48515
35.4848	17.2372	21.5041	21.9772	11.1683	9.02616
289.633	63.6202	98.0316	89.3442	65.2614	63.732
43.0208	32.8256	29.6856	30.5057	11.969000000000001	17.8765
71.6299	66.6437	66.7841	59.9196	47.1703	67.9341
4.017919999999999	89.3972	24.9523	16.2606	10.6524	4.62345
190.946	1847.15	3009.31	1432.68	2095.65	617.874
5.1018	2.45244	0.0	4.1691199999999995	2.63006	0.0
38.8639	78.8506	78.7271	60.4516	43.386	32.3841
56.9635	45.2863	32.1765	38.1947	29.3656	48.5309
1.8197400000000001	0.0	0.0	0.991374	0.0	1.83223
41.9821	210.77700000000002	87.6894	203.301	33.6659	65.7539
78.0452	86.5763	95.2231	103.025	89.7516	99.7377
216.055	239.074	279.067	285.225	311.288	308.765
15.2126	12.7973	7.8196699999999995	12.4315	8.82264	5.74392
331.19199999999995	97.9719	89.7973	27.7585	52.5337	51.3025
19.081	11.7929	8.00662	14.8502	9.83655	13.7229
145.655	143.784	149.741	145.95	124.699	146.655
0.39632	0.381023	1.86257	0.8636459999999999	0.408618	1.59617
450.23800000000006	406.44800000000004	543.336	375.827	664.055	768.3560000000001
1.36293	7.20678	0.800662	8.16762	4.21566	4.11687
30.5963	30.9636	38.4707	26.3188	17.7099	36.7516
121.98100000000001	119.27799999999999	165.36700000000002	104.509	158.014	178.455
13.1227	1.8023099999999999	4.40515	14.2982	15.4627	0.0
56.3298	52.1981	66.98	49.5443	87.4664	50.5666
0.17086400000000002	0.0821346	0.0	0.27925500000000003	0.17616600000000002	0.17203800000000002
0.911537	0.0	0.0	0.0	0.9398219999999999	0.0
0.0	0.0	0.0	0.0	0.0	0.0
81.6637	104.682	95.9478	88.9792	70.1648	82.2246
20.7934	19.2683	15.0115	11.1916	12.14	13.1167
64.9919	72.3267	69.0377	66.9337	67.4676	34.9602
58.5276	83.0631	93.3237	97.1741	117.814	64.5419
19.1247	6.12885	11.77	12.8997	4.6948099999999995	5.50174
14.493	8.773010000000001	15.136	12.867	5.53434	38.9134
0.0	1.19105	5.82227	4.04955	1.27731	0.0
11.1952	0.0	0.0	5.33666	15.1497	45.0884
308.46299999999997	313.726	368.14	263.569	189.14700000000002	241.92700000000002
145.401	194.15200000000002	275.232	264.04400000000004	224.87	292.8
98.5512	56.8484	48.4209	54.6659	48.9572	55.9285
48.8051	36.784	36.458	28.2298	22.9855	23.0535
134.388	217.058	166.315	218.66400000000002	212.456	209.28099999999998
2.9978599999999997	0.82347	1.00635	0.466629	0.883109	0.43120699999999995
17.7424	14.9254	20.8458	4.83295	11.4331	13.3982
1396.16	1025.77	1919.98	1287.86	2588.62	1365.81
88.9769	53.8602	69.6934	48.4737	99.3827	63.0434
2.76377	6.642739999999999	3.2471900000000002	15.0568	17.0972	2.78275
34.9627	59.2814	44.0656	13.16	39.3246	19.2015
157.17600000000002	431.74	712.291	629.976	1018.62	316.51
56.8317	39.5656	48.3524	51.2464	62.6363	11.839
198.715	98.4172	84.8993	164.02700000000002	74.5023	84.8824
0.0	0.0	0.0	0.0	2.00864	0.0
257.643	248.968	364.80199999999996	290.8	647.065	148.996
85.6736	70.9269	97.8629	76.4937	109.18799999999999	79.0735
1.8502299999999998	0.0	0.0	0.0	0.0	0.0
34.177	48.5045	34.4186	30.1456	84.738	45.8824
155.355	235.18400000000003	277.879	223.59	286.882	235.8
107.95200000000001	108.823	115.751	114.196	128.591	128.743
53.3692	62.772	48.6958	63.7176	63.8059	50.3058
0.0	0.0	0.0	0.0	0.0	0.0
11.0705	4.43466	14.0908	7.03627	1.9023299999999999	0.0
0.0	0.0	0.0	1.9612	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
2.90519	25.1375	17.0667	44.3162	5.99068	35.1017
407.806	476.163	521.664	561.995	541.747	488.355
166.358	166.967	149.27700000000002	119.512	158.326	187.747
246.54	260.192	252.639	177.737	172.96400000000003	190.37400000000002
29.9844	3.93097	0.800662	2.97004	17.5653	102.92200000000001
104.35799999999999	73.6799	86.8499	94.1632	105.355	77.7115
462.32	654.106	615.376	640.078	446.536	537.168
15.9482	117.551	45.5953	67.7699	7.12535	24.6219
73.5982	29.4823	21.6179	26.7304	69.5585	0.0
0.0	51.5073	17.1671	53.0677	331.426	0.0
34.7991	25.3804	36.6564	20.9194	17.3209	7.24927
7.58455	2.91672	1.78224	0.0	4.69194	0.0
0.0	0.0	0.0	0.0	0.0	0.0
135.123	135.6	138.709	144.951	129.263	103.09100000000001
45.3637	6.38235	6.49981	1.20555	0.0	2.2280599999999997
20.9531	22.8666	16.6339	12.6491	11.3855	13.6846
89.167	116.34200000000001	89.7973	166.551	91.9339	89.7794
19.5352	15.2151	12.2024	11.5856	9.94322	4.97959
56.5961	79.1441	119.55799999999999	49.2082	71.3194	47.1995
3.69359	3.55102	0.0	0.0	0.0	0.0
73.5259	83.8246	101.676	79.4034	62.3902	62.8935
289.328	366.70599999999996	354.144	350.724	361.61199999999997	202.328
136.586	120.85600000000001	191.72099999999998	152.773	125.87	114.40100000000001
25.8109	18.9595	16.0146	13.5876	10.1663	15.1841
80.6908	74.7164	80.3874	75.3593	54.0574	56.9089
133.718	74.8558	109.37799999999999	118.03299999999999	233.851	105.664
171.525	210.101	262.732	195.197	150.648	130.487
538.1030000000001	625.8380000000001	710.3639999999999	768.566	984.926	1006.49
68.8406	72.3242	86.7185	75.39399999999999	54.1472	38.5868
403.305	361.129	349.08099999999996	419.73800000000006	292.355	357.164
31.025	63.3834	51.9436	63.3829	65.5748	54.6666
7.2185	4.46135	7.2695300000000005	2.80898	3.1896400000000003	70.6042
134.111	310.552	243.97799999999998	131.984	83.2609	139.388
175.609	188.083	57.9158	20.141	19.0587	24.8161
10.5925	42.7713	22.4015	27.6993	8.736939999999999	149.313
880.435	700.1030000000001	799.9960000000001	860.685	835.6439999999999	1077.03
0.0	0.0	0.0	0.0	0.0	0.0
433.815	349.801	221.05	611.599	266.121	12.5246
7.2789399999999995	3.4989999999999997	12.8282	7.9309899999999995	7.504810000000001	14.6579
445.57199999999995	802.587	824.3760000000001	460.376	778.8660000000001	696.154
103.74700000000001	97.1849	148.46	76.8096	223.532	224.989
218.39	194.828	268.147	180.07299999999998	277.908	241.68099999999998
27.4952	60.0771	36.7096	31.3199	37.3683	17.6171
181.232	239.831	290.589	299.684	298.968	231.852
5.06926	1.62453	7.941260000000001	5.52337	1.7421900000000001	10.2082
65.4451	80.0788	76.8923	25.9301	42.9392	107.82700000000001
23.9416	9.477789999999999	3.30933	7.67243	13.0683	15.597999999999999
0.607691	0.584236	2.8559400000000004	0.662129	3.75929	2.44746
1289.87	1781.95	2002.32	1730.67	1456.22	1179.84
28.3879	20.794	14.2943	30.9309	23.6938	16.333
28.307	19.0501	33.2583	33.927	26.2668	17.1008
1.14599	0.0	0.0	0.0	0.0	0.0
23.9994	25.8419	113.917	1.04597	9.89765	1.93314
72.4289	56.7779	53.2406	37.6374	38.6785	41.1379
22.1341	11.8221	4.81586	14.2915	6.761760000000001	6.603289999999999
113.59700000000001	59.99	118.428	38.3523	31.3425	9.66569
259.274	63.2069	117.49799999999999	49.4375	4.77356	33.5642
27.7006	38.5454	47.9622	28.5935	39.0823	27.8908
11.2395	3.0256	5.28219	2.44928	5.56239	0.9053389999999999
64.6331	99.2996	97.5286	91.1356	88.1983	43.3847
97.3956	76.7953	118.54799999999999	72.5283	74.4103	52.207
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	2.91016	4.5896300000000005	1.79283
357.415	407.115	473.565	306.89	307.422	408.765
158.93	215.533	175.59900000000002	98.6249	115.029	146.245
360.04400000000004	426.709	509.57300000000004	426.41	491.791	363.444
88.7851	82.5504	76.1773	103.421	96.9603	61.753
5.25701	0.722015	0.0	0.0	0.0	0.0
718.058	813.863	996.2860000000001	1004.81	1206.92	997.5239999999999
55.3323	22.358	21.6702	7.86378	13.2288	11.3039
1011.97	197.11	129.707	177.56599999999997	257.457	444.62199999999996
2.44122	1.7602400000000002	2.15116	0.0	1.2584799999999998	0.0
13.1067	3.25183	10.4318	8.292110000000001	6.97468	13.6225
561.632	510.79400000000004	549.276	810.2260000000001	471.227	151.639
0.0	0.0	0.0	0.0	0.0	1.7520099999999998
251.679	528.786	399.931	319.33299999999997	278.46	428.74199999999996
3.79538	2.34571	1.9111	3.24922	4.19266	4.91328
234.498	315.625	397.965	285.786	336.69300000000004	279.832
0.0	0.0	0.0	0.0	0.0	0.0
34.7649	27.0944	21.9938	21.9654	15.4827	16.984
544.882	403.00199999999995	541.303	576.423	407.959	308.154
79.8958	196.954	180.52	122.76700000000001	139.404	115.51
3.7143	1.19031	0.72733	6.07054	0.0	1.2466
0.0	2.55408	0.0	1.4473	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
59.6891	70.5361	73.7821	48.7771	57.695	57.5949
2.7988	8.072330000000001	14.2495	3.0495200000000002	17.3139	5.63605
277.242	249.972	244.74200000000002	222.06799999999998	219.405	271.60200000000003
49.3623	39.5476	43.8691	59.3006	59.3764	35.683
191.013	202.893	200.895	167.842	155.64600000000002	120.979
1.3499700000000001	3.8935800000000005	3.17219	5.88359	0.0	0.0
15.9932	12.9734	4.69765	20.6932	14.4283	4.02575
23.2281	119.521	80.3356	46.6968	31.3697	26.3523
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.8681409999999999	0.0
262.918	163.262	192.519	140.395	104.43700000000001	196.48
96.3668	90.5175	308.434	259.481	254.674	100.374
31.6048	39.8802	58.0201	43.0449	34.6221	27.8441
235.49599999999998	308.808	327.527	272.005	257.389	234.59900000000002
3.53945	1.94448	2.97039	6.06025	1.04265	4.07287
245.60299999999998	42.9315	52.4658	145.966	126.61200000000001	382.175
122.48200000000001	135.653	94.4023	124.913	108.098	106.551
307.211	371.996	397.49800000000005	307.19	314.73900000000003	352.39099999999996
0.0	3.1840900000000003	0.0	3.6086	0.0	0.0
4.31364	11.0591	11.8257	7.83343	8.89499	11.582
7.7321	5.57525	1.62224	5.11503	1.99301	1.11217
18.4929	19.3954	23.7028	16.486	20.8001	40.6253
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.9991899999999999	0.0	4.52963	1.07155	0.0
29.8638	23.5379	23.3916	26.9692	26.906999999999996	20.0459
125.887	103.97	130.03799999999998	89.2945	100.176	91.8734
299.26099999999997	179.908	234.69400000000002	236.25799999999998	354.48400000000004	216.828
63.6166	60.6051	50.9618	56.7126	31.6028	46.5844
8.245439999999999	3.96359	0.0	4.492030000000001	4.25065	0.0
58.9531	63.5896	94.6056	64.2341	47.44	95.5519
61.4364	63.1386	79.6496	80.7896	80.8167	81.0558
33.2823	16.3126	23.0023	17.0653	16.1483	25.625999999999998
3.41826	8.763539999999999	6.6936100000000005	16.1394	12.9226	25.2394
21.8608	25.2205	24.4004	25.0101	20.2853	28.6143
127.43799999999999	68.4416	148.179	91.4519	41.6831	41.5911
11.1638	0.0	0.0	0.0	0.0	0.0
181.553	242.71400000000003	206.41099999999997	168.292	107.56299999999999	116.865
54.9511	29.9847	41.8786	43.6916	29.0938	32.898
956.7760000000001	966.1110000000001	871.367	956.125	604.137	758.137
69.0432	92.3074	86.1898	86.9826	87.8698	60.8277
67.0269	45.4869	18.5296	23.6277	34.5534	31.7587
40.9119	5.61897	10.3003	12.7362	21.0907	5.8847
64.3984	76.6539	68.4566	76.8498	37.941	30.8765
111.29799999999999	105.585	122.10600000000001	112.434	110.19200000000001	127.647
38.2144	20.4108	29.9324	23.1321	52.5337	25.6513
365.94699999999995	511.026	542.849	556.883	453.184	588.712
157.398	226.984	179.15	168.81799999999998	164.81799999999998	123.81200000000001
165.59599999999998	82.8847	61.1763	89.285	62.4853	56.7237
6.11431	11.7566	3.5918900000000002	0.0	0.0	6.1563
104.96799999999999	189.653	242.40400000000002	179.44400000000002	85.8337	134.844
0.9609049999999999	1.8476299999999999	0.0	0.0	1.98144	0.0
60.4785	102.444	138.73	109.82700000000001	83.1402	69.593
71.9982	46.1462	56.3944	83.6777	19.7953	9.66569
12.026	8.809	12.9184	11.6058	7.439489999999999	8.072389999999999
52.4868	47.9379	51.8007	40.6039	36.2574	39.107
0.0	0.0	0.0	0.0	0.0	0.0
12.3579	5.54443	11.6156	20.6462	4.24712	3.3180699999999996
5.6822099999999995	10.9258	0.95373	0.0	2.5108	3.2692799999999997
6.32851	7.6053	7.43545	5.1715599999999995	3.2624400000000002	12.7439
14.5434	13.982000000000001	12.427	12.965	49.7549	11.9808
53.0918	30.7876	25.7434	36.7288	45.1816	27.1525
9.74094	12.4866	16.5313	10.6135	10.0432	6.5385599999999995
131.88299999999998	166.46400000000003	182.52	137.52700000000002	130.971	154.785
41.8089	46.5003	41.4164	38.4084	32.1184	29.7148
5.197430000000001	16.6561	18.3196	7.5506899999999995	12.5037	3.48875
163.918	219.799	216.24099999999999	231.87	284.64	222.954
163.264	426.04	816.6080000000001	223.632	1096.55	1352.65
7.60112	5.21981	6.37904	3.54944	3.35871	4.37333
14.8295	16.4505	20.1039	11.1862	9.40901	9.18851
195.998	108.209	139.08100000000002	79.2906	113.045	127.00399999999999
91.7467	82.1915	127.39299999999999	97.6935	112.867	69.2826
933.3589999999999	656.115	1002.28	913.085	1205.49	687.143
32.5381	35.7511	38.2295	50.647	32.3497	21.061
114.01700000000001	253.907	373.17400000000004	304.238	280.692	222.571
81.9885	98.0493	110.762	83.4191	63.915	81.1134
7.403689999999999	4.27076	3.47948	5.64684	2.29003	4.47272
352.05400000000003	629.2959999999999	594.406	538.4490000000001	486.66	564.53
43.4167	56.1897	60.8207	43.6671	68.8677	84.0672
0.0	0.0	0.0	0.0	0.0	0.0
130.679	117.65799999999999	109.669	124.305	136.873	50.1244
5.88785	0.0	1.72943	0.0	1.5176399999999999	2.96415
72.4305	54.8886	25.0293	57.1001	60.1817	10.2957
107.56700000000001	117.022	136.359	98.6968	75.882	45.6022
65.1028	34.2062	36.4663	48.2522	63.6108	70.8854
1.5746	6.8122300000000005	3.70005	3.43132	7.30559	4.75626
15.0542	1.03379	7.58029	5.8581199999999995	11.0866	2.1653700000000002
50.1519	49.5808	43.3593	40.2101	43.9031	27.6301
58.7005	76.509	85.1686	66.9637	68.2396	66.6404
90.6562	102.33200000000001	106.275	105.39200000000001	107.65700000000001	106.35600000000001
9.93575	4.77613	11.6737	5.4129	0.0	40.016
31.0438	27.1628	30.9412	28.3139	21.0384	27.3938
36.4774	28.6281	29.7381	31.6338	26.3521	21.9868
11.0397	5.30681	19.4561	24.0573	11.3823	22.2311
241.65599999999998	152.007	214.263	243.727	256.565	231.55700000000002
3.0017400000000003	0.0	0.0	13.0825	0.0	0.0
48.4076	44.8651	28.642	30.7357	21.9028	21.0389
