cV1	cV2	cV3	cV4	cV5	cV6
0.393644	0.3402	0.0	0.368341	0.0	0.0
6.63133	8.59651	5.7645	9.92812	7.33219	2.70992
115.92299999999999	148.75799999999998	159.467	175.855	135.196	98.0941
74.4643	102.23200000000001	116.309	117.855	137.526	139.689
21.6579	21.7733	23.4802	19.8521	9.02238	6.62288
0.0	0.0	0.0	0.0	0.0	0.0
558.366	555.382	505.32300000000004	465.289	519.012	417.50699999999995
117.654	108.759	86.3073	85.0069	105.135	81.14699999999999
47.0484	58.9323	57.8099	42.9096	66.3558	56.7871
225.00900000000001	158.25	220.327	200.382	237.572	181.78799999999998
206.265	170.99099999999999	197.459	205.326	173.56799999999998	161.408
27.4599	17.507	29.5662	24.0099	19.5267	23.9149
32.5234	55.3637	48.5479	53.488	46.9418	55.0427
51.1472	44.203	49.9827	54.0531	51.6909	49.18
117.765	146.416	132.371	164.327	139.994	127.584
66.4125	80.115	61.4731	73.7956	57.0743	64.0799
18.2448	26.5457	28.3292	31.3348	34.9641	25.1673
74.0151	60.74100000000001	75.0934	52.9616	67.1842	68.6266
21.5102	28.1946	32.2029	25.495	25.6132	35.161
90.3422	78.0766	68.5022	58.4635	71.0938	73.6073
364.764	414.791	497.04	424.12800000000004	470.741	427.35
81.9107	98.5118	99.5854	82.5414	78.9241	63.9813
11.425999999999998	13.4195	18.6763	27.1401	14.950999999999999	14.7661
410.43699999999995	452.00800000000004	435.43800000000005	564.981	439.689	427.741
3.74925	9.18063	3.0177400000000003	8.18593	1.06295	0.0
22.6939	16.6709	14.2476	44.5938	20.2669	34.0044
0.0	3.4514099999999996	3.85731	0.0	0.0	0.0
8757.0	6512.67	6789.51	8584.31	7422.76	6897.49
45.8628	44.6604	30.5715	36.266	40.1065	50.1547
123.385	153.713	143.458	187.34	161.17600000000002	178.855
27.2526	29.8937	34.4217	21.5776	31.2028	29.9839
1068.15	912.3919999999999	919.7230000000001	941.377	1010.61	1127.91
0.757264	10.4712	0.0	0.708588	0.0	0.0
46.9386	49.5804	42.3141	46.8495	49.6816	49.7301
94.4151	93.2532	87.9358	69.4149	88.9068	45.9322
25.6647	35.1639	38.6947	53.3017	36.2036	45.1922
3.5459199999999997	4.90319	0.684979	3.98159	0.603182	1.9320700000000002
9.24954	6.2808	9.57198	4.94571	5.6193	4.49983
16.5588	13.9616	23.0153	31.7447	24.0455	28.0576
152.178	139.12	143.586	120.99600000000001	163.1	150.977
1.35904	0.0	0.0	1.27169	0.0	0.0
188.062	407.75	455.70300000000003	404.431	249.75099999999998	166.28900000000002
49.2173	57.8603	52.7806	61.9693	59.7132	39.4369
33.4189	54.2776	51.2001	47.9845	41.1655	41.5982
123.837	154.031	152.914	148.141	147.458	148.181
56.0437	55.7666	52.6411	75.0536	54.8825	45.5248
0.0	0.0	0.0	0.0	0.0	0.0
217.919	176.774	258.35200000000003	177.41	194.71400000000003	168.247
46.3735	61.1709	67.579	54.0505	51.8975	39.3421
0.0	0.0	0.0	0.672945	0.0	0.0
94.0844	78.9193	72.8323	71.2062	54.7207	42.4058
2.57916	0.0	0.0	0.603344	0.5484140000000001	2.63496
341.74699999999996	306.855	234.916	246.687	313.315	327.678
278.251	181.822	203.205	298.468	329.017	203.38099999999997
20.5989	9.395610000000001	3.0396400000000003	7.76346	7.54332	1.55885
54.0087	57.6895	48.0625	58.4868	52.6458	46.291000000000004
40.5857	45.7506	52.8354	44.5816	35.5199	26.4406
40.3007	67.1705	68.1191	78.11399999999999	73.4506	58.8179
36.8543	31.8507	42.3768	52.5492	37.3164	26.2964
30.0641	12.9912	12.9058	17.1915	19.8881	9.100589999999999
0.0	0.0	0.0	0.0	0.0	0.0
15.925	11.4691	44.8627	16.1432	12.415999999999999	14.4618
10.6551	6.69705	12.1626	6.34465	8.23859	6.59731
41.2266	43.0946	49.3004	49.2312	48.7564	54.0187
291.172	348.21	335.19800000000004	342.832	363.708	401.019
2.1101099999999997	1.82362	2.71745	1.31631	0.8973549999999999	1.43717
100.65700000000001	124.946	105.581	138.881	115.05799999999999	122.266
96.2597	125.383	136.37	127.29899999999999	156.27200000000002	121.72
14.5474	18.453	22.6628	38.861	13.77	1.59808
46.1093	65.2847	59.3807	59.3632	52.5679	44.1
1.87463	3.24022	3.62129	21.0495	0.7972130000000001	0.0
3.22839	3.58724	0.890915	3.4524199999999996	0.39226300000000003	0.628235
67.1709	68.9359	67.2437	78.8939	74.3892	68.6241
0.419484	0.290025	0.9724010000000001	0.706537	0.642212	0.342848
71.0494	81.1977	71.7848	82.2283	100.584	99.9657
187.731	190.21599999999998	216.606	229.315	248.55200000000002	236.19799999999998
0.396262	0.0	0.0	0.0	0.33703299999999997	0.0
13.4269	10.9593	12.6084	16.7518	9.19942	16.2576
1.7184099999999998	4.45531	0.0	0.0	0.0	0.0
68.4253	71.8607	39.3193	39.713	55.9878	80.2293
2.24171	0.645786	0.0	1.39841	0.0	1.01787
27.4134	41.0046	44.2993	36.0105	36.9916	34.8286
34.6444	25.5592	27.7489	28.4641	33.0595	41.4368
190.122	228.937	203.832	168.41299999999998	247.407	252.074
101.905	93.3276	61.7006	92.5084	81.4989	35.2212
26.726999999999997	27.718000000000004	17.554000000000002	23.0083	14.5485	24.7567
412.101	330.50800000000004	374.949	492.811	368.73	423.26199999999994
124.281	160.695	112.595	119.898	111.441	110.23700000000001
104.228	114.189	103.213	83.244	106.11	91.0663
57.5771	92.7625	97.1494	81.4794	111.243	87.62899999999999
5.76498	6.643039999999999	11.1364	1.79814	0.0	5.23529
286.95	268.875	217.34900000000002	274.158	296.725	271.557
5.08319	4.85548	6.718539999999999	5.25713	8.19172	5.83092
32.9596	34.8147	31.8347	30.1556	27.4102	33.9221
84.5106	47.9059	53.5398	73.9766	58.7397	74.2701
3.29579	1.42416	3.50164	11.1022	1.96222	0.897892
115.42	86.8785	75.5189	99.2909	91.8345	96.36200000000001
1.47495	2.9742900000000003	1.42461	3.22032	2.09081	2.00914
10.0464	19.6802	11.6442	16.2944	13.6716	12.7727
34.2882	67.3476	47.168	42.7789	56.5589	46.7067
45.668	44.9933	32.6409	43.5872	55.9326	44.7898
52.9107	73.9417	60.3472	71.631	73.7269	65.1732
42.0504	43.8234	40.0179	38.1902	41.0248	42.9602
30.5398	31.2811	29.4974	50.8031	17.3167	3.08153
620.626	474.585	451.93699999999995	428.709	588.6619999999999	460.325
0.430464	0.0	0.623658	0.5370590000000001	0.42714300000000005	0.390913
0.0	1.1165100000000001	0.0	0.0	0.0	0.0
0.13993	0.241864	0.540618	0.5237430000000001	0.357045	0.19061
1.50814	6.5169	1.94222	3.7631900000000003	4.7033	2.05435
0.0	0.0	1.68405	0.0	0.0	0.0
71.1694	101.145	119.15	84.3533	102.23100000000001	105.56299999999999
59.5714	88.7101	91.6186	61.3165	68.9855	46.8156
24.2566	30.2119	39.2776	35.3813	9.10191	17.4928
6.8883399999999995	12.5677	14.785	35.0926	10.4156	4.1702900000000005
29.8754	28.6106	24.1765	24.9329	31.5908	36.2962
0.0	0.0	0.0	0.0	0.0	0.0
52.9036	44.1287	42.963	43.5922	42.3098	46.6087
272.953	228.16	216.489	278.627	207.93599999999998	211.672
38.5096	43.2979	38.6397	35.3345	44.5194	42.2711
3.99361	3.94447	4.9594	7.74074	3.15407	6.217169999999999
10.0562	18.0255	21.2246	18.8195	20.274	27.904
548.785	467.325	700.449	816.7760000000001	607.03	770.2439999999999
0.667467	0.288423	0.0	1.56141	0.8515520000000001	0.9092100000000001
187.39	116.963	129.042	86.0487	90.0206	129.993
46.5475	38.0336	47.4111	49.0989	36.7108	51.3013
690.697	958.945	963.622	724.095	514.933	438.48400000000004
15.1948	14.7481	25.514	14.6556	6.76006	4.77647
41.8267	98.5855	77.1257	84.6808	77.618	67.3347
39.8254	57.0497	50.8491	62.2793	78.1857	60.5661
9.31799	14.8669	17.9999	12.7432	18.8986	8.78731
354.685	455.884	370.4	354.218	461.255	401.31300000000005
175.8	169.203	154.11700000000002	143.755	168.114	176.09400000000002
61.2542	74.1712	61.1141	64.2453	69.5602	61.4333
78.5785	97.081	89.7196	77.065	69.8191	59.5882
68.6364	75.795	69.363	80.5781	80.2689	85.9203
3.5424	11.3274	28.3985	235.675	6.32714	7.23808
17.4886	22.7841	15.379000000000001	15.3875	12.4325	12.4446
73.7949	48.1574	69.8217	42.2764	51.2366	47.1838
10.4105	29.2406	36.8692	25.1652	30.9907	17.7263
0.8668440000000001	0.374577	1.25589	0.0	0.0	0.590398
35.0555	40.9888	39.1703	42.4499	39.1697	26.2167
22.8146	72.296	58.7624	99.6245	90.5544	31.0776
8.16116	7.053139999999999	9.19639	8.06082	8.0982	8.02892
13.6077	6.664110000000001	6.13352	10.1864	10.8022	6.1787
568.3919999999999	514.614	475.015	435.4	372.74	416.543
71.3653	104.615	112.556	74.3856	106.03	91.0596
0.625604	0.540667	0.302126	0.439043	0.266048	0.213046
21.9746	25.1069	31.2973	26.1383	22.1747	36.5288
12.4388	18.7436	38.8152	18.2049	34.7226	30.8465
33.7115	43.7019	51.3461	40.0374	34.1867	49.4535
45.2169	52.1038	41.5939	52.3843	47.6151	46.9284
9.90818	7.99211	12.9727	9.2713	11.4236	8.397960000000001
41.4572	57.1322	70.3445	53.4706	58.1324	44.262
18.0976	40.079	35.5062	33.3395	25.013	24.6522
0.0	0.0	0.0	2.20035	0.0	0.0
20.0475	21.324	17.3773	12.9869	12.679	9.102780000000001
348.67199999999997	342.61199999999997	382.905	243.578	396.085	328.564
160.737	153.537	134.82299999999998	142.489	170.89	190.143
0.0	0.0	0.0	0.0	0.0	0.0
44.6524	51.3628	46.773	49.1382	47.8739	40.6925
29.026	41.5429	45.6182	38.0715	37.9589	36.1105
94.4632	101.49600000000001	157.819	127.411	144.764	93.8986
91.023	90.428	105.171	109.052	118.65899999999999	96.7583
251.265	281.578	306.656	368.709	426.851	432.028
38.5874	12.8263	32.97	19.4423	29.0329	26.2815
2.87091	27.2925	42.9804	20.1478	31.7434	27.3749
19.7873	13.0292	15.4716	19.3971	24.8439	28.2374
1.24359	1.07475	0.30028699999999997	0.0	0.793284	0.0
21.1914	21.5702	20.4681	20.7106	23.6314	8.98069
328.087	221.30200000000002	262.78700000000003	209.657	251.824	163.505
79.6423	85.4549	76.1809	69.4828	104.06200000000001	51.3611
0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.7225	0.0	0.0	0.0	0.0
22.7128	35.1259	30.0199	33.5572	43.7196	32.5673
13.4383	13.8165	14.77	35.5556	11.4297	16.0961
40.3007	129.365	102.874	110.43700000000001	64.8814	31.3696
0.0	0.0	0.0	0.0	0.0	0.0
63.7575	52.0958	47.0258	68.337	58.1716	47.3723
107.461	95.6079	116.64	129.791	120.66799999999999	92.89
63.3661	70.4096	77.8952	70.0735	72.793	53.8074
39.6409	80.851	74.2786	62.3159	59.6769	50.7581
1.9567299999999999	0.0	0.0	0.0	0.0	2.66541
1072.29	926.704	1294.61	1003.36	1368.02	2190.97
80.3111	66.3566	88.6515	107.355	85.5715	119.016
24.7278	20.3991	34.7401	32.604	27.7236	29.0904
4.449319999999999	34.6072	8.59492	8.32664	22.7057	24.2431
167.02700000000002	150.961	168.715	186.11700000000002	183.27	126.786
566.49	987.9010000000001	1042.2	842.444	998.051	848.216
1.62468	0.0	1.56922	1.14018	0.0	0.553275
21.2034	7.85342	4.38851	21.2576	6.44076	8.25223
58.6406	74.2087	74.8447	90.1457	51.6569	96.99600000000001
11.7373	16.6647	17.8148	16.4743	18.5397	11.4202
76.5217	83.0896	72.0149	66.0951	72.5938	58.8
35.0638	45.5992	49.0267	47.8088	54.5333	48.2181
5.63314	7.4457	8.96145	9.61192	3.9456599999999997	6.31923
0.0	3.4708	0.0	0.0	0.0	0.0
0.0	0.0	2.11797	6.15559	1.86505	0.0
275.317	283.33299999999997	279.916	260.16200000000003	379.74800000000005	382.43300000000005
4.35888	4.70886	1.05253	6.11805	0.926841	1.4844
205.785	162.602	179.595	168.488	178.77700000000002	125.141
75.9947	80.4544	84.0441	85.3319	82.7339	71.4277
332.59	384.81800000000004	294.03	499.129	334.662	251.28099999999998
127.36	69.8282	93.913	103.796	103.664	154.832
0.0	0.9911270000000001	0.0	2.14623	0.0	0.0
0.24314899999999998	0.420274	0.0	0.455039	0.41361099999999995	0.9936360000000001
97.01299999999999	125.022	113.568	108.419	127.413	101.79700000000001
47.7032	26.886999999999997	36.0588	118.385	37.045	14.1262
147.196	135.16299999999998	114.52799999999999	128.17	127.803	140.634
90.9067	39.2822	37.9154	96.6629	40.4167	45.0295
13.3053	18.0323	16.355999999999998	14.1478	19.2896	18.948
59.4893	81.1105	68.1656	61.8889	77.6247	98.1481
0.0	0.9643120000000001	0.0	1.04408	0.949024	0.0
33.9457	36.2398	32.7871	24.2899	32.2686	38.0801
47.3159	44.6833	46.3063	48.9659	43.4418	53.355
23.3226	50.8703	57.9256	50.9215	45.3408	27.9875
115.81200000000001	88.3136	92.1197	79.0449	89.2311	48.2551
76.4271	78.8623	63.3186	80.762	82.3753	78.5293
0.0	0.0	3.03721	2.9424099999999997	0.0	0.0
34.419000000000004	64.8311	66.4886	71.4327	61.9267	59.5078
26.4465	51.2527	51.0878	45.7436	40.2158	40.3915
8.561160000000001	8.32369	4.13448	5.0067900000000005	10.9223	10.2041
140.352	73.9907	155.895	105.064	89.53	108.975
115.689	123.859	133.422	109.869	158.611	129.365
80.2391	37.8246	77.5005	68.2558	111.675	99.3636
121.45100000000001	96.6755	66.3705	98.6912	95.1428	82.7191
199.739	199.877	182.768	196.737	187.767	343.681
8.98062	18.6272	13.8786	13.4454	7.63829	9.78657
9.5439	5.04593	4.44641	10.8216	6.01641	11.7769
106.01700000000001	104.712	115.564	123.294	151.358	131.004
72.2217	57.2481	32.4347	58.1097	70.0344	83.3401
0.9389540000000001	0.0	3.6276300000000004	3.5144	1.59722	1.27902
178.71400000000003	177.40900000000002	156.286	232.762	199.24599999999998	180.93599999999998
227.31400000000002	282.797	239.37900000000002	261.258	232.532	196.23
459.551	506.18300000000005	504.789	573.349	475.166	478.699
55.6375	74.3111	51.2959	44.1731	4.30194	5.74153
6.5819	5.0382	5.63071	11.6138	4.15859	3.07396
74.492	83.1246	83.8034	84.3923	79.8648	64.1487
143.937	100.184	132.493	101.24	142.964	105.272
29.1321	31.4711	33.5489	36.6955	30.9722	51.8934
307.406	387.60400000000004	397.675	388.86199999999997	452.006	411.75300000000004
3.2330200000000002	1.8627200000000002	10.4089	8.067219999999999	3.66638	7.339930000000001
113.336	183.47799999999998	181.08	136.308	158.762	133.918
30.3001	51.6452	28.453000000000003	37.0157	36.5091	14.9045
5.99329	6.3635	7.442660000000001	9.93426	5.243119999999999	7.153169999999999
144.616	145.569	162.689	102.277	117.994	83.98899999999999
131.469	240.31400000000002	298.495	189.415	224.55599999999998	163.384
0.0	0.0	0.0	0.0	0.0	0.0
10.5748	62.1458	40.8555	43.5383	50.3675	54.7382
0.0	0.94755	1.0589899999999999	1.02593	0.932527	0.0
118.01899999999999	144.251	206.812	151.451	192.153	107.941
35.9974	33.9383	21.072	40.8285	31.5447	38.6336
58.7324	75.8959	74.0163	69.6124	68.9837	62.4794
119.583	127.302	109.382	131.904	120.569	127.294
93.0923	143.028	113.226	161.312	99.7055	42.2695
37.446	44.7624	65.5756	72.3703	82.4502	68.1698
160.586	157.407	177.90099999999998	176.188	174.548	171.22400000000002
23.7805	32.6962	28.1891	28.3207	25.7423	22.0864
374.14599999999996	453.871	483.30300000000005	380.76	398.68699999999995	361.765
93.8048	130.922	153.609	150.328	104.544	100.60799999999999
80.3614	105.73100000000001	94.99600000000001	106.62100000000001	70.3902	89.8607
20.4523	36.6136	53.6187	32.8074	42.2458	29.8497
53.4644	66.0697	52.1222	59.8463	60.7725	57.1734
33.6217	47.6855	47.4163	38.6984	38.2454	38.353
0.0	0.0	0.0	1.2668700000000002	0.0	0.922125
109.978	118.80799999999999	139.218	102.12899999999999	153.774	141.865
126.391	171.775	174.584	142.111	178.299	160.134
388.44199999999995	313.592	186.46900000000002	293.82599999999996	241.357	247.137
17.0418	19.7666	19.4922	24.7588	15.6388	10.9961
0.0	0.0	0.0	0.0	0.0	0.0
202.40400000000002	151.339	161.44899999999998	184.074	183.75599999999997	210.655
257.772	259.033	299.718	326.437	275.5	264.63599999999997
4.02359	8.69328	2.9146900000000002	4.70619	5.1332699999999996	2.74042
18.314	0.0	8.84448	2.57052	6.23065	6.23674
0.0	5.66214	0.0	10.2175	0.0	0.0
34.9658	19.23	17.3979	25.778000000000002	12.6168	11.5466
31.4562	57.0361	66.1268	53.3856	61.1155	47.0498
98.522	83.1657	60.8577	72.8937	72.1035	79.5865
56.7033	63.6332	75.2039	26.9252	28.7928	13.8341
15.3184	10.8316	9.41535	31.2736	2.3688599999999997	3.79388
22.1743	41.0652	36.7157	47.4262	38.6179	28.0478
0.0	0.0	0.0	0.0	0.0	0.0
24.5903	25.1157	26.6299	43.2303	15.8445	21.3159
4.74763	14.6538	8.51609	30.4626	3.46115	6.4671199999999995
0.0	1.12646	0.0	1.21964	0.0	0.591834
4.19271	0.0	1.0124	0.9808020000000001	0.8915069999999999	12.8503
424.06800000000004	424.085	366.12699999999995	419.48400000000004	405.584	312.406
9.27812	3.4364800000000004	6.827780000000001	15.2964	7.51555	4.21282
48.5397	63.5599	79.559	77.0757	75.0627	72.1306
53.6143	81.768	24.3691	44.2659	21.4591	30.0721
279.553	383.10699999999997	331.72900000000004	394.244	354.954	350.881
40.1558	53.6827	73.3284	55.1878	52.2979	47.861999999999995
9.681000000000001	18.7253	19.5917	12.0783	21.9573	13.1873
11.9176	20.8566	22.1584	26.2061	19.0055	19.0748
0.9214709999999999	0.0	0.296674	0.287414	0.0	0.41840299999999997
146.407	166.821	230.68	161.487	217.046	205.003
102.23700000000001	135.666	107.301	146.135	107.49700000000001	94.3059
43.2612	92.3508	86.4264	71.6192	79.5652	71.5213
258.889	216.31599999999997	267.791	322.073	382.44	388.564
541.558	441.51	439.38300000000004	548.132	542.755	486.88199999999995
28.3112	35.4418	26.5406	47.1391	34.5258	34.595
36.0432	51.7308	40.408	45.1693	62.4066	60.4949
56.4361	72.0353	145.36	65.2658	64.7393	55.5873
125.765	159.72799999999998	183.266	162.195	177.65900000000002	165.356
54.6947	48.43600000000001	46.306000000000004	49.2835	40.202	38.6317
56.4361	71.0402	49.7699	45.9204	54.2616	51.8078
0.0	0.0	6.05666	5.86761	2.6667	0.0
27.6846	38.8797	50.6145	29.1433	26.49	26.9368
190.93400000000003	207.25400000000002	171.139	217.252	177.985	153.971
13.8154	18.3688	13.3439	10.9385	18.9814	10.1333
7.81135	14.1154	10.9742	33.2239	16.3075	0.0
12.3567	18.985	19.2285	26.979	8.75812	14.9618
48.9697	42.3212	47.786	49.1288	48.5204	50.2011
62.9256	65.8957	82.6798	62.593999999999994	84.1375	98.0714
141.09	109.161	142.115	123.848	140.57299999999998	128.127
25.4632	22.0062	16.3961	52.9478	19.2509	7.707889999999999
84.6362	102.04899999999999	101.525	108.575	104.495	105.992
38.6409	33.3947	36.389	43.3886	39.4383	53.9518
145.938	109.205	141.816	227.317	158.183	116.367
414.421	525.98	484.48800000000006	527.109	551.3480000000001	520.557
21.1586	20.8982	21.8962	24.0411	19.9241	21.6163
61.7377	44.9311	29.8153	150.504	13.8184	30.9834
2.24562	10.6741	14.0984	7.354480000000001	7.639889999999999	4.588419999999999
188.979	253.39	218.317	189.58700000000002	176.753	204.082
97.9461	128.909	74.5077	117.109	109.441	117.72399999999999
102.719	112.59	94.3735	93.772	91.6274	81.9054
0.0	2.1652	9.67933	7.0329	4.2617400000000005	0.0
4.52441	2.60676	1.45666	2.82239	0.0	4.108709999999999
61.6256	35.5059	43.6497	15.3772	38.4373	5.5963400000000005
41.3283	29.6429	43.7194	46.827	33.238	36.7651
108.87799999999999	115.006	90.2908	104.96700000000001	94.4751	113.855
48.9167	83.2087	105.744	113.34100000000001	110.947	94.1328
9.36138	8.9698	5.50375	9.521360000000001	7.09669	4.98987
26.0133	33.7224	42.4917	33.6482	34.1638	29.1816
501.32800000000003	385.124	390.064	386.57599999999996	517.202	436.29699999999997
128.101	115.354	93.4455	99.7493	93.7155	113.484
12.5048	19.8129	43.2795	24.3771	17.7262	14.1948
25.6937	52.5527	52.1153	39.2689	34.9653	36.1661
13.2759	17.6515	24.6592	12.4226	21.7146	38.9505
1.27199	0.549646	1.84286	2.9755700000000003	0.540932	0.8663379999999999
0.0	1.81351	1.01339	3.92705	2.67714	2.8584099999999997
6.0240800000000005	4.3385	6.78822	15.9711	6.83155	10.9412
309.101	393.274	392.221	339.309	385.384	394.1
130.539	126.91799999999999	81.0539	102.51700000000001	87.2359	101.61
318.53700000000003	362.786	400.681	318.28	388.01199999999994	380.087
159.389	160.972	126.928	160.166	143.705	170.484
324.827	289.36400000000003	319.94599999999997	226.458	318.172	295.63
45.1074	73.8032	56.04600000000001	59.4189	72.8194	67.1115
16.215999999999998	5.69336	6.85238	22.2864	18.9643	9.664010000000001
297.857	290.849	279.471	293.19	255.31099999999998	297.188
30.5361	47.7054	37.4345	28.5732	34.9621	28.796999999999997
46.6211	0.0	22.515	21.8122	79.3054	0.0
397.20300000000003	435.099	358.38599999999997	366.31800000000004	374.676	379.634
1.05126	0.908533	2.03076	0.9836870000000001	2.23532	3.5800099999999997
298.834	217.75	189.593	205.607	254.167	299.313
84.3087	81.5883	84.8445	84.5582	68.7015	65.3302
31.5807	49.1275	54.4358	43.6441	39.2574	39.0476
151.955	142.062	141.23	157.39	155.253	166.63299999999998
53.0002	81.5544	100.51	71.3662	70.3662	47.5436
9.86577	5.86184	11.3157	9.23161	12.0623	13.4389
48.8118	57.1535	68.0573	84.3501	80.0187	61.1283
49.8737	67.9693	58.0529	53.2493	67.9794	47.9043
4.22492	4.3815800000000005	3.26458	4.74402	5.0308	5.7551
40.5267	31.8113	24.7789	40.3571	27.5121	24.8168
157.775	151.505	98.7713	87.4865	118.04	105.469
1362.26	843.17	767.284	1206.86	906.8739999999999	843.471
1830.61	1564.33	1539.54	2032.71	1614.51	1773.17
110.101	57.919	69.3541	67.1893	85.5011	55.4263
268.07099999999997	268.038	254.278	316.08099999999996	265.83299999999997	248.899
705.023	599.4169999999999	619.319	579.144	696.427	569.168
244.71200000000002	184.572	208.42700000000002	212.329	211.92	157.58
0.0	0.0	2.7581599999999997	1.3360299999999998	1.2144	0.0
0.0	0.0	0.0	0.0	0.0	0.0
33.871	33.1241	32.715	38.3662	30.3246	26.7117
50.6006	73.9562	60.3732	61.9702	77.8469	57.7771
267.52099999999996	331.101	256.264	235.903	332.407	289.43
53.8691	41.5224	45.7025	30.6526	52.628	46.6058
107.037	100.765	121.846	98.3687	123.552	101.542
8.91545	12.6082	10.1768	15.168	5.51481	4.41616
91.7054	110.01700000000001	114.838	75.865	85.9873	73.7394
36.0921	27.6703	42.1697	35.951	33.6682	35.6835
68.2364	95.0774	88.7733	76.8809	77.5802	86.3109
0.0	1.21138	1.35384	1.31158	1.1921700000000002	1.90934
19.8571	17.1612	11.5076	11.1485	37.156	27.049
0.0	0.0	0.0	0.0	0.0	0.0
14.2159	8.7756	37.2691	34.2055	19.0002	44.262
0.0	0.0	0.0	0.0	0.0	0.0
104.35	88.1094	66.0338	66.2173	91.8133	106.199
6.746589999999999	3.64414	2.85089	3.55102	1.79318	4.02065
