cC1	cC2	cC3	cC4	cC5	cC6
105.735	106.186	100.516	103.32	104.62100000000001	137.791
30.9819	25.1513	27.3716	27.6452	29.4168	42.8451
74.5495	85.7512	69.5903	92.863	99.1638	83.5238
1.8244	0.0	0.805899	0.0	0.952729	3.6516699999999997
0.0	0.0	0.0	0.0	0.0	0.0
0.0	2.87087	0.0	0.0	0.0	4.46151
58.1919	44.3788	41.3914	49.7483	59.6124	45.1513
115.274	181.08700000000002	106.85600000000001	91.8386	114.46700000000001	62.9264
300.915	264.12	267.819	395.894	388.783	370.306
0.0	0.0	2.49171	0.0	0.0	0.0
75.8563	74.8661	46.9888	65.2045	68.29899999999999	93.0772
63.3256	54.2036	60.8569	74.9231	59.9193	55.6274
90.2517	77.0097	76.2463	92.9351	97.2075	86.5594
6.58085	8.072289999999999	27.4088	21.9705	9.81894	11.2904
13.0239	10.251	26.8478	24.0956	15.8697	7.2412
138.44899999999998	143.429	136.94	142.433	126.787	131.864
322.144	242.78099999999998	412.031	508.57800000000003	403.48400000000004	400.189
119.531	100.21	140.941	139.671	133.19799999999998	140.662
30.043000000000003	39.7999	34.1256	34.102	29.5849	30.9258
0.0	0.0	0.0	0.0	0.0	0.0
73.1636	42.9548	37.5673	49.6871	52.9023	47.5626
8.421439999999999	7.78724	10.3017	10.5973	9.47221	2.59325
15.3553	9.09293	9.355839999999999	11.7555	14.9316	14.130999999999998
1.37586	3.1503400000000004	1.21553	2.6794700000000002	2.395	1.8359299999999998
55.6502	57.3404	12.2913	21.6756	23.2491	8.66352
19.3962	26.3695	21.42	9.44345	23.6344	21.5683
25.6589	15.0744	23.862	20.5141	16.9257	9.01022
165.47799999999998	319.694	93.7553	145.019	93.9296	110.406
24.3458	26.7452	25.6207	17.1523	16.4531	10.9881
32.3331	30.4493	109.654	34.1247	56.646	47.3201
34.9868	33.7963	34.7735	33.7274	38.3685	33.8473
38.1236	38.1903	39.2945	66.8205	86.2713	46.6322
0.0	0.0	0.0	0.0	0.29678899999999997	0.0
154.424	160.459	217.495	155.599	144.923	168.731
194.454	189.204	239.31099999999998	199.435	158.75	181.86
75.9115	138.384	120.71799999999999	99.619	146.371	140.255
41.0434	37.6228	36.2606	47.9588	57.3492	35.525
151.881	168.595	171.05200000000002	317.37	227.94	158.84799999999998
152.066	153.974	103.928	149.19	124.361	153.143
2.71865	2.91794	2.40184	1.58836	2.83945	0.9069309999999999
0.0	0.0	0.0	0.0	0.0	0.0
46.8468	36.2022	8.27754	16.422	9.78566	37.507
142.528	177.21900000000002	156.52200000000002	145.461	151.122	131.446
199.358	192.385	191.713	270.05400000000003	248.75400000000002	214.229
70.0028	72.8061	87.1061	76.0371	89.5894	73.676
60.3209	44.8367	73.1767	71.5364	65.8221	52.86
53.922	37.086999999999996	44.4787	43.7193	42.2384	29.3684
594.168	927.985	646.293	792.91	795.158	746.471
273.401	218.222	282.932	264.722	237.957	304.875
14.5472	7.9487	8.17853	13.9076	2.76246	5.29404
95.1407	73.5227	64.6569	76.1093	74.9082	71.2897
79.9636	88.5617	62.9666	98.8533	79.2803	78.8668
38.635999999999996	33.1745	33.6086	31.2548	31.0405	26.1742
46.1317	47.2281	59.0439	44.9204	44.4752	54.4547
43.1869	39.779	44.3977	26.608	39.365	41.9112
80.3318	84.1745	52.9273	62.0476	86.7453	50.8715
0.0	0.0	0.0	0.0	0.0	0.0
190.02200000000002	105.478	140.747	168.21099999999998	172.40400000000002	166.481
0.5234770000000001	0.44948	0.0	0.0	0.0	0.0
259.645	318.83099999999996	318.184	267.507	276.041	242.15400000000002
180.863	153.958	167.63400000000001	154.822	148.78799999999998	150.058
16.7513	14.3834	40.6979	9.78684	8.74779	22.3526
36.9609	38.8351	44.6842	54.5538	39.619	48.6711
55.7863	39.1913	67.2076	62.2228	74.1555	37.2202
54.2459	47.9087	30.1241	38.0315	56.6562	47.5672
0.0	0.0	0.0	0.0	0.0	0.0
89.2129	89.2907	98.1585	88.8956	100.037	84.7187
13.0581	14.0153	17.3046	34.330999999999996	27.2766	21.7806
59.022	51.9149	81.3958	52.1455	49.6163	71.0744
19.8968	15.8923	18.3958	19.4645	13.5317	15.436
11.6937	12.7791	62.9252	38.5075	18.875	5.67413
34.3112	38.1903	44.908	39.3499	53.09	41.5451
22.7637	24.6133	22.718000000000004	15.2699	32.1404	27.0004
5.73832	5.7483699999999995	9.29433	10.0578	4.99441	10.2095
46.5071	30.1932	35.0748	25.6252	43.0449	26.2361
0.0	0.0	0.5950949999999999	1.57416	0.0	0.0
154.903	172.12599999999998	189.983	234.239	159.88299999999998	192.11
85.4032	98.6634	102.88799999999999	128.82299999999998	170.287	118.105
174.28799999999998	176.86	90.9871	191.31099999999998	162.726	193.80599999999998
32.1774	21.9615	35.717	21.2097	21.5431	23.12
122.59	102.825	152.931	118.708	153.526	115.11399999999999
1677.27	2030.45	1627.92	2423.62	2158.91	1982.79
229.592	225.649	195.294	228.36700000000002	249.702	219.012
163.686	128.011	154.116	150.857	169.354	167.148
0.0	0.5549310000000001	0.0	0.0	0.0	0.0
43.9146	38.0498	65.6026	41.051	42.1132	45.8138
88.3995	85.7711	117.928	97.0963	75.7085	99.0856
179.657	222.06900000000002	160.466	265.293	228.88	200.21599999999998
98.7921	101.98299999999999	61.7824	53.1791	61.4453	68.1351
45.4349	48.7655	30.4513	50.8019	35.5903	43.3802
132.007	114.10600000000001	121.31200000000001	122.985	125.863	125.398
5.7255	8.67558	2.3803799999999997	4.32895	5.9799	1.79765
85.4381	91.2308	71.6111	67.8356	74.362	67.2351
142.963	132.42600000000002	148.503	133.641	172.84400000000002	168.801
103.51899999999999	141.329	96.9433	119.751	124.337	132.609
22.1117	34.1749	28.3257	29.7129	21.9394	30.9808
0.0	0.43813900000000006	0.450808	0.596245	0.0	0.6808960000000001
60.4144	65.1672	61.714	71.9173	61.1269	67.0121
31.5881	16.9518	24.4187	20.7621	30.9297	28.9786
51.0269	43.8139	56.351000000000006	29.8122	66.6178	0.0
111.383	196.59	158.54	180.764	193.887	156.885
214.125	231.697	314.645	306.371	253.305	262.4
0.0	0.0	0.0	0.0	14.4338	0.0
0.0	0.558121	0.574258	0.5063479999999999	0.22629499999999997	0.578236
460.793	386.384	411.338	510.389	511.347	438.73900000000003
2.36236	2.02842	6.26122	11.0416	2.46732	22.0661
71.8235	47.523999999999994	65.5008	66.1774	54.5806	55.3056
0.0	0.770537	0.0	0.0	0.0	0.0
197.13	143.816	158.326	242.426	244.044	202.34400000000002
93.8358	82.6348	95.8417	80.7638	71.5916	81.8465
1.2737100000000001	2.1873299999999998	0.5626439999999999	0.0	1.33031	0.8498120000000001
69.09899999999999	57.6362	46.2212	84.2018	88.6651	75.0809
0.0	0.0	0.0	0.779483	0.0	0.0
11.7615	12.1187	7.27367	10.9946	11.0557	23.5416
2.75062	5.15302	6.62752	4.96721	1.82817	3.3367199999999997
491.31300000000005	347.781	525.345	763.045	573.0369999999999	665.252
49.0966	35.1304	16.8682	57.3689	42.7318	61.8741
514.096	505.50300000000004	451.74699999999996	749.2810000000001	637.976	630.68
0.0	0.204473	0.0	0.0	0.0	0.0
1.2320799999999998	0.0	4.35401	0.0	0.0	0.0
21.0454	36.7433	31.608	22.9519	32.9707	28.0826
230.644	213.107	223.05900000000003	242.395	209.533	225.298
60.4851	63.5624	45.0624	52.7435	57.0439	58.4247
0.0	1.6713099999999999	0.0	0.0	2.03294	0.0
21.2612	29.9917	17.442	24.8435	23.7921	22.2912
0.0	0.0	0.0	0.0	0.0	0.0
97.0884	100.82600000000001	125.764	129.54399999999998	102.773	105.04299999999999
7.88925	20.5557	8.89265	6.03972	4.54609	6.53419
74.8684	72.5801	71.1226	80.8982	63.9013	75.196
78.1119	55.032	46.8911	73.7205	38.6994	52.1157
6.444459999999999	1.8445	83.5045	2.5101	2.2436	77.3945
206.90200000000002	130.868	189.071	233.458	180.62900000000002	196.00099999999998
0.0	16.8183	11.5364	15.2582	6.819139999999999	17.4245
12.687000000000001	58.3587	17.6135	14.8247	22.7156	13.3016
2.83645	1.21775	1.25296	2.7619700000000003	0.987492	1.2616399999999999
0.6300819999999999	3.7871099999999998	2.22663	3.6812199999999997	1.31616	2.52231
14.620999999999999	28.9127	15.2658	14.7548	16.4275	10.3462
307.74	333.968	251.74	341.278	300.58099999999996	298.47700000000003
24.3716	17.1217	21.0422	31.0669	24.875999999999998	28.8255
142.118	97.6232	144.607	133.996	113.62799999999999	141.25
2.7763	2.5825	1.83958	1.89238	1.44983	1.23488
160.887	226.699	171.296	120.51	150.80100000000002	236.704
8.894739999999999	3.3944	5.23883	6.92895	5.16109	10.5502
407.056	214.672	279.70599999999996	362.603	314.92	327.745
0.0	0.0	0.0	0.0	1.49832	0.0
77.6515	69.4725	87.3126	72.9687	81.6689	71.7348
68.2823	66.5018	67.8661	85.6974	69.0051	89.0057
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
44.2424	60.0462	13.8695	35.0204	46.2082	76.1759
29.4616	32.6198	20.8912	22.6484	20.2438	26.8984
4.190840000000001	5.65468	4.760330000000001	4.89696	6.25293	4.79331
39.5549	25.7871	40.1227	18.8302	43.6076	48.8717
8.60748	17.2451	22.8134	16.7629	17.9799	13.4
0.0	0.0	0.0	0.0	0.0	0.0
9.990210000000001	9.89772	16.2943	17.9592	12.0394	9.22901
58.3741	95.9037	49.1353	78.9512	57.1273	55.2001
844.4019999999999	766.409	961.068	907.6619999999999	1046.12	805.31
0.0	0.0	0.0	3.2549799999999998	0.969799	1.2390299999999999
14.8069	12.7139	25.1567	10.6472	26.1713	13.6787
0.0	0.0	0.0	0.0	0.0	0.0
3.21164	2.50696	5.93272	2.04697	2.7444599999999997	4.28557
294.01099999999997	243.44799999999998	294.211	283.759	272.469	293.264
71.8194	112.12200000000001	103.82799999999999	137.32399999999998	109.10600000000001	104.54700000000001
14.4266	14.7468	15.7801	13.6464	8.61008	16.5006
40.3498	46.1947	40.995	54.2205	30.2022	40.3816
9.84199	19.0142	15.2164	11.5003	12.8491	13.133
45.3314	45.4108	78.4292	28.6917	37.482	45.3672
884.467	740.794	826.7489999999999	1183.44	962.944	1185.49
306.328	276.697	256.566	322.966	322.6	315.28
14.054	20.2306	17.8941	14.49	14.2468	25.9239
0.0	0.0	0.0	0.0	0.0	0.0
182.071	187.524	209.58700000000002	241.045	214.049	211.83599999999998
5.39309	9.26148	7.14695	6.301769999999999	7.0409	7.196460000000001
15.7298	19.2947	17.8674	9.19009	21.1227	19.4904
87.8102	63.253	45.297	94.3418	69.5533	104.59
57.7022	66.597	71.8328	55.1654	70.8322	52.4979
63.395	59.9559	57.2251	95.5478	74.3683	68.6554
212.612	620.697	56.351000000000006	49.6871	111.03	70.9266
6.85279	0.0	0.0	0.0	0.0	0.0
2369.96	2036.24	2738.34	3271.67	3538.44	2779.63
5.3496	16.0769	7.08931	0.0	8.380939999999999	17.8461
32.2179	40.7676	37.4521	26.4185	47.8177	38.4657
63.1588	52.6615	49.6987	60.2743	56.4203	56.9081
0.0	0.0	0.0	8.00742	0.0	0.0
2.18207	3.3725199999999997	1.54224	1.5298399999999999	0.9116110000000001	1.7470299999999999
67.5954	60.0041	62.8616	65.0287	64.7599	58.3237
34.6416	39.2378	29.9537	41.3396	24.6338	30.489
21.0989	22.6456	17.7083	36.9808	35.2583	47.8619
23.2437	31.0925	32.64	22.5857	24.7875	22.8539
31.3249	26.8969	15.4652	17.2248	18.2829	20.8997
5.60262	5.49789	6.36396	7.48183	13.375	9.612060000000001
14.9982	20.6459	14.0918	16.4126	12.6809	15.8837
23.9045	25.6568	22.4388	17.4576	28.0875	21.9297
0.0	0.0	0.0	0.0	0.0	0.0
32.7311	61.6734	37.351	40.9019	27.5383	27.2974
1.4016	7.5819	2.97186	2.45664	0.7319399999999999	3.74055
3.7862400000000003	8.66942	12.2651	5.8989199999999995	4.61356	1.6841
700.5210000000001	761.078	669.41	684.91	686.852	801.2260000000001
70.5546	63.8161	55.676	63.2325	59.7386	60.7842
5.12574	7.78671	1.39337	3.6857699999999998	2.05904	2.6306599999999998
122.075	134.484	150.582	126.495	153.961	175.18900000000002
1.8180900000000002	4.68326	0.7413350000000001	2.12442	2.6292	1.86618
1.9649	0.0	0.0	0.0	0.0	0.0
205.993	267.551	300.627	376.286	343.144	327.065
134.996	180.084	255.734	144.827	157.21	98.6715
57.1854	36.8264	33.681	83.5257	54.7491	98.5636
182.17	190.13	151.23	240.389	232.91	194.887
32.0649	36.2267	32.3043	46.0128	31.1395	36.7818
0.0	64.7251	133.19299999999998	176.16299999999998	0.0	0.0
58.1443	49.9252	61.4191	44.3093	40.9252	62.4068
293.39	212.271	236.25599999999997	231.546	314.464	274.688
42.7049	125.28299999999999	62.8809	29.1085	40.8856	47.4874
21.1919	17.8091	28.2827	15.8058	4.70925	17.4482
27.7463	23.4806	24.6309	21.9779	22.8489	25.9882
25.3723	25.0304	29.5696	20.8162	31.0102	26.6529
588.8430000000001	469.095	485.108	553.039	671.97	594.55
8.83158	6.31931	8.66938	7.1664	7.686660000000001	5.89237
18.1114	19.27	17.7401	14.262	10.6917	15.2361
37.8817	34.3339	29.7487	29.5096	37.3668	39.3157
19.3852	28.9945	14.9164	39.4574	19.5935	30.8739
681.3480000000001	641.146	689.972	744.824	808.967	744.785
234.149	233.329	201.17	326.313	247.918	233.61700000000002
71.3778	67.6556	76.1636	55.7834	82.2947	64.3216
253.74	211.388	185.476	227.66400000000002	235.043	266.033
24.0792	28.9456	16.6913	28.8577	17.7978	22.9035
125.068	101.274	114.03299999999999	98.814	123.652	126.50299999999999
144.17600000000002	129.834	130.482	139.705	145.44	150.155
34.699	31.8489	30.6556	28.6615	18.7453	28.7391
52.0956	78.2801	87.2555	73.5551	52.1432	85.4462
20.0683	12.532	26.5947	26.6473	31.4401	25.5617
118.316	109.98700000000001	114.031	131.395	137.87	144.83100000000002
309.95799999999997	228.84900000000002	200.583	396.787	296.925	376.722
123.684	95.3636	79.1658	123.87700000000001	102.816	79.1528
68.2243	73.6009	92.7294	59.2785	91.3535	81.7003
0.0	0.0	0.0	0.0	0.0	0.0
34.5495	65.6883	53.0526	58.6337	37.8029	55.9814
82.7655	66.6792	73.5722	81.7862	79.5062	68.8552
4.58115	1.43039	9.566360000000001	11.1927	4.34973	10.0031
5.3960099999999995	15.7531	12.077	12.6104	9.01724	7.68038
74.081	37.9423	55.6885	38.7255	46.8308	71.1045
45.9652	38.4291	49.6924	39.5757	36.0057	40.3521
79.8957	67.9838	65.4982	49.6224	63.1481	59.5488
8.107610000000001	12.6574	6.51167	6.45932	10.3924	6.39285
74.6269	99.6767	74.8842	61.3635	74.0937	60.2403
85.8706	81.2206	90.0886	90.9321	95.2914	101.15700000000001
6.660139999999999	0.0	2.94202	7.782310000000001	0.0	17.7744
86.7754	60.7111	51.108999999999995	90.13	80.561	90.0603
141.697	121.667	88.0929	122.645	158.955	147.061
160.07	141.548	139.64600000000002	128.11700000000002	132.393	148.57
7.10732	12.7139	15.1745	6.9207	6.804530000000001	5.53228
17.7842	22.9054	15.7118	10.3903	18.5744	14.8318
0.0	0.0	2.22663	1.9633200000000002	1.75488	0.0
41.6259	25.7341	42.6593	21.4014	27.8243	39.9924
0.0	2.87087	2.95388	0.0	0.0	4.46151
381.69	497.25300000000004	674.423	1045.79	769.805	649.823
6.24792	4.59834	9.462589999999999	4.1717900000000006	10.2544	8.33712
133.554	115.225	96.7695	89.0682	104.7	94.8757
131.74	148.606	107.26	135.827	126.802	144.77
20.6866	16.2822	30.46	14.1004	32.4086	20.7029
84.0961	171.856	102.529	102.196	108.913	105.484
27.8719	28.4192	12.312000000000001	22.3905	9.096960000000001	13.9469
183.378	164.30200000000002	197.22799999999998	186.326	133.236	212.78
2.5051	3.01138	1.7705400000000002	2.63446	3.40133	2.0056599999999998
44.2652	56.2638	52.04	46.4289	57.516999999999996	54.4158
47.533	39.9894	49.2051	34.7838	52.6539	35.2374
30.1289	30.7344	22.9779	24.9747	27.9712	29.2077
2.63234	0.0	1.1628	0.0	1.37465	1.7562799999999998
63.1247	56.1373	47.8018	67.4382	62.1621	50.5396
200.787	196.52900000000002	180.416	205.791	200.40400000000002	196.602
16.4765	8.55424	27.0818	19.7003	20.4102	17.8955
21.0196	25.5166	17.9298	17.7857	15.8974	13.5405
5.29269	9.08906	4.67593	24.7378	9.21309	11.7708
634.085	586.3330000000001	290.87	555.691	483.958	1041.37
272.632	273.442	347.065	293.735	273.995	271.629
142.314	225.422	153.287	169.329	183.25099999999998	120.531
85.4168	59.5043	67.6321	53.6707	48.8142	67.7422
3.01249	3.23332	5.32289	3.52006	3.9329300000000003	0.0
79.3723	71.0526	61.9172	73.0126	87.3086	76.6181
41.5947	34.8697	51.3163	31.9227	40.1012	39.0823
65.6409	62.8405	75.3226	104.031	126.87100000000001	80.5427
107.34700000000001	108.71700000000001	75.992	90.0552	94.8681	79.8852
18.5917	22.349	13.1401	4.34483	3.88355	0.0
59.8495	93.9024	77.3901	41.3244	47.1657	78.4102
302.503	239.382	265.982	281.26599999999996	271.66700000000003	249.28799999999998
37.658	32.6399	25.737	39.0216	28.1998	31.761999999999997
44.4898	43.7373	55.5403	54.6229	41.0792	49.9023
72.2755	62.4839	60.7917	68.8351	81.6913	66.7176
18.4705	17.906	24.0386	22.743000000000002	15.9723	19.8764
82.0076	57.3754	40.2507	81.6287	85.6514	89.1649
146.214	134.218	115.15299999999999	102.84700000000001	138.645	139.911
440.991	413.319	428.014	580.613	518.97	401.971
85.9858	94.5226	58.5469	78.075	97.2426	78.1973
50.8464	61.5703	52.9841	50.273	44.9356	73.0678
166.044	119.991	150.339	150.637	189.579	172.71200000000002
69.9315	83.6358	116.945	131.326	125.209	133.308
272.941	265.508	238.083	405.726	304.915	320.411
10.5324	6.3031	8.74112	8.20468	11.0004	5.96242
112.161	99.7455	46.0063	107.655	79.4908	144.32
3.2306	16.6436	8.56242	2.51662	3.37415	1.43696
39.3998	38.4436	31.6442	36.9702	44.268	35.8463
296.186	231.095	287.314	312.175	203.245	293.118
37.6126	48.7373	38.9693	35.5595	40.7124	39.6955
29.5414	27.1063	29.6812	30.7963	31.1565	28.5986
0.0	0.0	0.0	0.0	0.0	0.0
2.32265	6.980160000000001	4.1039900000000005	4.071000000000001	4.85171	3.09931
0.0	0.0	0.0	0.0	0.0	0.0
31.44	23.1392	24.4187	20.1854	25.6201	20.746
28.6718	33.4816	44.5819	38.8631	56.298	27.5466
67.8867	58.2904	81.3958	70.2592	48.6193	89.2929
34.2764	28.9984	18.7037	24.7378	16.3203	38.3392
75.0316	46.6703	27.4026	61.0954	58.3113	46.9071
235.105	280.015	259.077	289.488	319.481	269.867
89.8957	77.1884	62.8249	94.0677	68.6659	80.5671
62.9085	52.292	66.8116	57.086000000000006	56.617	56.2604
1.72174	5.322080000000001	1.82532	1.6094600000000001	3.5964699999999996	4.59491
18.6271	18.902	31.9156	30.3399	25.3501	27.8685
50.1157	61.2873	40.2507	49.6871	57.1009	44.5825
157.26	85.9282	138.934	267.282	134.384	133.53799999999998
74.1147	81.6756	110.103	68.3993	81.8452	74.0157
28.0402	29.0447	25.5591	27.5639	31.6104	21.3808
23.5991	20.2632	36.9598	27.5754	34.7309	28.6276
0.6997359999999999	0.300412	0.309098	0.40881799999999996	1.0962399999999999	0.466859
466.83	430.74199999999996	421.577	635.6669999999999	546.553	519.946
7.630560000000001	4.36795	2.2471200000000002	0.0	2.65654	6.788069999999999
75.3807	57.0197	72.9391	79.6929	63.7339	74.2427
0.0	0.0	0.0	0.0	0.0	0.0
177.481	143.988	165.447	162.536	167.87900000000002	152.615
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
72.5984	44.001999999999995	93.0637	69.8604	57.9832	75.03
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
138.61	119.725	122.458	271.87	163.727	159.638
112.30799999999999	77.5063	105.712	103.022	73.4482	102.242
30.5222	41.4955	20.2241	47.5533	21.2523	23.7582
9.207510000000001	10.1021	8.36052	10.7589	7.4796	8.19091
19.5203	24.0483	20.2448	15.8673	17.7284	26.0476
44.821000000000005	26.9396	17.8191	44.5169	42.1312	44.8563
0.0	0.0	0.0	0.0	0.0	4.68837
30.043000000000003	65.7804	19.9066	26.3287	32.9468	24.0534
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
2.1426	2.7596	0.9464629999999999	1.25181	3.3567099999999996	0.0
0.0	0.0	0.0	0.0	0.0	0.0
323.533	286.735	298.27099999999996	296.857	307.538	289.582
26.4717	30.752	28.8898	26.3831	27.6479	25.9731
97.5336	75.9198	123.48100000000001	110.06200000000001	112.022	127.715
117.21	95.65100000000001	109.542	112.057	140.629	135.722
0.0	0.785846	0.40428400000000003	0.0	0.0	0.0
396.86800000000005	315.4	352.361	479.846	404.216	486.21
13.443	16.7894	11.3366	10.71	19.1459	8.96906
30.3361	13.8922	30.3745	11.8158	14.7859	16.192
2.05499	0.882251	0.90776	0.0	0.0	0.0
829.188	1334.96	1007.27	605.561	1190.79	553.2280000000001
50.0989	32.4823	36.1313	26.2833	51.2571	39.565
23.9972	27.228	56.0306	21.0303	39.8329	18.8698
3.2348	7.715389999999999	6.66832	6.719710000000001	6.75707	5.7552900000000005
71.8052	45.2343	67.9007	56.4979	59.1675	53.445
1.02749	1.7645	2.72328	0.0	0.0	0.0
1.09075	0.0	0.578187	0.254906	0.455686	0.582192
87.2829	116.165	98.3176	107.089	107.11399999999999	84.44
6.20119	0.760658	7.04387	5.175730000000001	4.6262300000000005	3.54633
3.3101300000000005	4.263330000000001	5.8488	7.735710000000001	3.45721	2.2084900000000003
1.15005	4.2791	1.01604	1.79177	2.4023	2.04615
31.9503	37.885	34.9479	20.4446	37.3426	32.4831
88.5981	96.2306	93.6609	105.296	88.5803	106.098
347.60699999999997	300.691	272.82599999999996	337.27099999999996	306.325	319.58099999999996
83.6609	123.973	85.8332	118.25399999999999	73.9896	80.1257
0.989484	0.0	1.74836	1.1562	0.0	1.32035
68.7056	54.0399	61.1627	39.8345	64.0896	50.3889
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
212.96099999999998	307.356	264.203	354.733	288.677	199.525
3.59734	10.8109	8.7399	12.6104	8.453660000000001	6.0003
34.2101	31.7056	30.2236	34.8981	28.3573	26.81
0.0	3.17846	0.0	4.32544	3.8662099999999997	0.0
8.285960000000001	8.13106	10.4577	11.0652	8.65413	6.31809
20.9662	32.7563	31.4751	14.3677	19.5927	15.9868
0.0	0.0	0.0	0.0	0.0	0.0
16.6839	25.7859	25.5488	18.8451	18.5868	20.7785
109.024	101.81700000000001	116.274	115.212	103.887	113.022
158.161	129.554	202.872	166.25099999999998	129.248	152.767
28.8993	16.2247	12.7658	31.171	22.0571	28.1805
38.5669	55.1919	30.2868	35.0506	35.8049	71.4764
0.0	0.0	0.0	0.0	0.0	0.0
4.227469999999999	3.1113299999999997	5.86904	3.5284	10.0921	0.805867
0.0	0.0	0.0	0.0	0.0	0.0
20.8339	31.0073	41.1069	30.8359	35.5406	20.3869
170.666	118.426	69.5452	119.421	84.2886	116.515
31.2365	41.4507	34.2866	36.4996	36.5789	41.6815
31.7176	38.9058	39.03	43.6798	33.1269	37.7888
86.9363	101.226	96.5888	101.584	99.7414	106.339
2.06986	1.06636	2.9258599999999997	3.86979	0.432367	2.2096
166.132	114.876	98.0646	121.11200000000001	162.765	136.345
26.4032	36.7054	19.9941	16.1605	18.3843	18.4549
997.935	894.342	873.934	1359.86	1172.94	1153.04
0.593124	5.6021	2.09603	3.4653	3.7168699999999997	3.16582
