	Human_Muscle_Average_RPKM	Chimp_Muscle_Average_RPKM	Rhesus_Monkey_Muscle_Average_RPKM	Human_Kidney_Average_RPKM	Chimp_Kidney_Average_RPKM	Rhesus_Monkey_Kidney_Average_RPKM	Human_Cerebellar_Cortex_Average_RPKM	Chimp_Cerebellar_Cortex_Average_RPKM	Rhesus_Monkey_Cerebellar_Cortex_Average_RPKM	Human_Prefrontal_Cortex_Average_RPKM	Chimp_Prefrontal_Cortex_Average_RPKM	Rhesus_Monkey_Prefrontal_Cortex_Average_RPKM	Human_Primary_Visual_Cortex_Average_RPKM	Chimp_Primary_Visual_Cortex_Average_RPKM	Rhesus_Monkey_Primary_Visual_Cortex_Average_RPKM
CXCL6	0.0	0.9054349999999999	0.0	11.692433333333334	11.597973333333334	0.0	0.0	0.0	1.24706	0.0	0.0	10.713700000000001	0.0	3.7438833333333332	25.00899166666667
EREG	0.4967599999999999	0.0	0.0	0.0	0.0	0.5430483333333334	0.0	0.0	0.0	1.13547	0.0	2.3179700000000003	0.6049966666666667	0.0	0.0
MYRF	0.42360166666666665	0.7750966666666667	0.34600733333333333	13.405775	28.410583333333335	13.354031666666666	16.376414999999998	39.067299999999996	44.827133333333336	79.49931666666667	97.91735	73.97968333333334	152.48295	98.60246666666667	53.21236666666667
AHNAK	106.74135000000001	222.7975	430.34066666666666	107.55103333333334	89.25001666666667	111.4116	13.011485	28.57005	24.405771666666666	12.551678333333333	18.93323	22.27043333333333	10.927511666666668	8.398206666666667	23.71851666666667
EMC3	212.43500000000003	299.26416666666665	449.71150000000006	165.45183333333333	131.8606	147.0395	75.62698333333333	58.263533333333335	70.65401666666666	124.55783333333333	111.01996666666668	108.75901666666668	91.91848333333333	86.16805	96.95688333333332
SSUH2	0.989195	0.2970728333333333	0.31584833333333334	2.223212	0.5670016666666666	1.2149801666666666	0.6777591666666667	0.0	0.0	0.36610666666666675	0.3880983333333334	0.0	1.0839391666666667	0.14408566666666664	0.14301933333333333
WNT1	0.0	0.11965300000000001	0.0	1.5275866666666669	0.1633095	0.0	0.17767999999999998	0.13628983333333333	0.5864718333333333	17.31909	14.571983333333334	9.268535	5.31397	8.684545	4.486286666666666
SH3TC1	12.30494	5.8464583333333335	7.656221666666667	163.70344000000003	169.55063333333334	131.3767	2.5445896666666665	5.100478333333333	25.933600000000002	8.094041666666666	13.124874999999998	21.406283333333334	5.951605	11.516486833333332	18.81045
CNOT1	77.52885	157.55966666666663	119.54898333333334	127.57090000000001	141.61700000000005	136.95383333333334	100.88906666666666	149.88083333333333	122.37401666666665	77.75868333333334	94.08925	78.3909	59.27753333333334	85.62381666666666	95.11628333333333
LRRC29	4.503979999999999	9.43982	14.034758333333334	21.247546666666665	35.86765	53.99981666666667	7.0486	8.877311666666666	47.53916666666667	11.721453333333331	14.541423333333334	50.905233333333335	10.687871666666666	13.409233333333333	43.300916666666666
BBS2	85.24763333333333	37.859199999999994	26.717699999999997	121.46101666666668	102.05628333333334	136.509	114.41043333333333	72.15333333333332	93.5554	169.16283333333334	99.29206666666666	87.71598333333334	169.58100000000002	80.13010000000001	84.45773333333334
MT2A	3229.5828333333325	9010.481166666666	112.15971666666667	802.05435	6649.651666666668	1235.6778333333334	231.13826666666668	730.3438333333332	166.048	381.70650000000006	1437.7393333333332	218.758	653.2268333333333	1525.3045000000002	228.38816666666665
C16orf70	12.976440000000002	20.608216666666667	19.11961666666667	19.250066666666665	18.586133333333333	22.439400000000003	22.18615	29.8689	23.986833333333337	35.56001666666666	33.442283333333336	28.487936666666666	22.543711666666667	35.03555	28.493566666666663
GOT2	1309.3358333333333	1990.9528333333335	2046.2933333333333	487.635	374.31733333333335	476.53700000000003	301.4566666666667	328.04716666666667	392.04833333333335	479.02116666666666	473.4996666666666	433.6475666666667	315.805	476.3225	617.1350000000001
DOK4	9.052636666666666	13.195618333333334	39.96296666666667	129.25093333333334	151.05966666666666	271.8851666666667	90.05731666666667	63.36626666666666	68.64506666666666	50.44781666666666	71.52596666666666	92.27041666666668	34.67808333333333	53.87301666666667	67.74268333333333
PIWIL1	0.0	0.0	0.29578333333333334	0.5173716666666667	1.5569034999999998	3.4376830000000003	0.0	0.0	0.9802628333333333	0.5599406666666666	0.0	5.810785666666667	0.0	0.0	2.4954945
GPR18	1.9308783333333333	0.13360716666666667	0.7896216666666667	4.40009	5.811793333333333	2.4021503333333336	1.19927	0.8328776666666667	0.7179706666666666	0.5308855	0.9816266666666666	0.4004216666666667	0.33693816666666665	0.8839549999999999	0.0
CLYBL	93.20616666666666	66.44924999999999	39.905166666666666	130.46365	194.38750000000002	74.30206666666668	27.02033333333333	21.30483333333333	25.475016666666665	31.908933333333334	38.62371666666667	12.08341	28.631616666666662	29.388050000000003	8.854336666666667
TMTC4	18.171983333333333	25.273163333333333	21.64375	41.16403333333333	33.043083333333335	74.34546666666667	54.5919	41.1192	49.7155	62.298700000000004	107.07608333333333	46.526181666666666	81.35031666666667	115.90456666666667	51.16460000000001
RAP2A	23.814316666666667	45.58698333333333	22.592816666666664	52.13295	53.0531	50.34555	69.02143333333335	75.47553333333333	94.12181666666667	293.0888333333333	303.90583333333336	280.6802	170.71193333333335	255.53016666666667	277.65049999999997
SLC10A2	0.0	0.0	0.152389	12.190518333333335	11.231951666666667	42.38345	0.0	0.0	0.15725	0.0	0.23977166666666663	0.0	0.0	0.0	0.0
ABCC4	6.248319833333333	7.8218966666666665	9.961698333333334	27.033283333333333	28.699699999999996	115.40750000000001	0.6903746666666667	2.5689716666666667	1.8003233333333333	2.490506666666667	4.686615000000001	3.1917849999999994	1.7252426666666667	3.9556833333333334	2.43245
EFNB2	24.04588666666667	29.49918333333333	20.099261666666667	90.02520833333334	61.91303333333334	43.1732	37.893816666666666	48.44993333333333	41.203133333333334	86.41576666666667	107.87150000000001	77.95313166666668	35.97723333333333	49.690433333333345	37.242599999999996
TM9SF2	121.51535	143.24203333333332	138.8116666666667	365.9621666666667	403.7683333333334	366.1499999999999	182.19966666666667	190.36649999999997	168.95516666666666	269.2785	229.74633333333335	167.38381666666666	193.412	205.93500000000003	198.82383333333337
C17orf53	1.3697333333333335	0.0	0.2552383333333333	4.0738866666666675	0.5738516666666666	0.0	1.9207466666666668	0.7433466666666666	0.0	0.5104883333333333	0.6739483333333333	0.3417566666666667	1.0591200000000003	0.5735283333333333	0.44064333333333333
KIF25	0.3565783333333334	12.230193333333334	3.5715333333333334	1.9934666666666667	0.5592183333333333	15.855726666666667	24.775818333333333	0.4080616666666666	1.197525	6.450261666666667	0.0	0.992365	12.486436666666668	1.1148816666666665	1.6485183333333333
IRF1	142.49821666666668	22.455533333333335	25.972783333333336	71.57979999999999	177.52714999999998	42.23836666666667	22.551716666666668	8.960116666666668	11.897681666666665	13.292213333333335	7.711146666666667	5.9098716666666675	18.03005	19.62510166666667	15.40925
UPF3B	25.724303333333335	32.73713333333333	112.81096666666666	55.944950000000006	51.67011666666667	52.432433333333336	118.36478333333334	109.21285	134.124	64.791	67.04166666666666	72.0713	72.76251666666666	66.78998333333332	92.76555
RNF113A	69.76126666666667	55.755583333333334	67.24286666666667	104.51675	88.30353333333333	88.54984999999999	123.28433333333334	101.19101666666667	102.87581666666667	90.63778333333333	105.31475	109.64	122.67293333333333	103.85806666666666	98.59384999999999
SEPT6	16.537735	13.517963333333334	6.55583	91.78306666666667	86.80579999999999	27.524066666666666	174.49783333333332	171.03366666666668	250.91716666666665	119.63018333333333	140.748	153.24803333333332	102.50038333333333	166.64283333333333	234.38416666666663
TMEM255A	6.038313333333334	30.453203333333335	14.160106666666666	6.644009999999999	3.98324	3.2423816666666663	11.652816666666666	28.588799999999996	33.35460333333334	8.541071666666667	19.500983333333334	18.126316666666668	7.8413983333333315	11.435425	15.008266666666666
NDUFA1	3550.3350000000005	2987.36	639.9058883333333	3431.5533333333333	2638.8399999999997	423.0933483333333	2150.1633333333334	1258.5256666666667	204.7396666666667	1942.6850000000002	1378.5883333333331	203.61911666666674	2088.148333333333	1626.9333333333336	248.16306
ATP5S	77.60145000000001	141.835	79.4419	75.43175000000001	89.63646666666666	56.82493333333334	16.845003333333334	61.767516666666666	35.76025	52.51415	71.89245	55.294149999999995	45.89105000000001	72.39943333333333	70.79788333333333
BMP4	37.926300000000005	34.17456666666667	34.56753333333334	27.855941666666666	77.31061666666666	57.97808333333333	52.573993333333334	2.8445549999999997	22.197083333333335	14.049431666666665	66.38756666666666	30.846483333333328	22.47993333333333	66.12456666666667	57.43215
PTGER2	2.2210216666666667	0.8176	0.6782383333333334	4.3836	20.027815	7.454656666666668	0.0	0.57321	0.0	1.0523366666666663	0.8543133333333334	0.0	0.0	2.380603333333333	0.0
FAM193A	39.0835	51.99081666666667	38.033366666666666	65.15355	53.371333333333325	48.450716666666665	91.1493	91.12761666666665	82.44491666666667	62.90751666666667	64.65546666666667	50.92080000000001	61.9957	63.872400000000006	55.94275
GRK4	1.7625933333333332	8.477971666666667	7.234983333333332	6.22465	18.310599999999997	9.424036666666668	42.04371666666667	55.85111666666668	60.14106666666667	18.11175	53.604150000000004	51.048766666666666	23.828216666666666	53.75465	38.413383333333336
SOX9	15.474898333333334	3.6600583333333336	8.909446666666666	53.80783333333333	93.62506666666667	19.95775	46.37630000000001	118.7605	86.42861666666666	90.40911666666666	113.04588333333334	98.9392666666667	114.42643333333335	85.15948333333331	101.85143333333332
TEKT3	0.398725	0.13227399999999997	0.0	2.0602633333333333	0.0	0.09798516666666666	6.602391666666666	0.7811216666666666	0.9914436666666666	2.4088298333333333	0.29949833333333337	0.5325496666666666	6.629880000000001	0.302806	0.555615
MYH2	20666.261666666665	15135.553333333335	18552.683333333334	7.7834435	0.2220955	2.097894166666667	0.06267783333333334	0.023273500000000003	0.4555721666666666	0.11238116666666668	0.0	1.7686438333333332	0.3437145	0.14945633333333333	3.7063105000000007
HS3ST3B1	0.653345	2.808435	1.8541910000000001	5.287634999999999	6.086078333333333	9.937035	1.369707166666667	0.6646580000000001	2.039176166666667	1.4647866666666667	0.9854949999999999	1.5494238333333332	0.4612766666666667	1.2154238333333334	1.0341933333333333
SLC25A35	6.279799999999999	11.832513333333333	14.962199999999998	51.56196666666667	61.04716666666667	55.4719	11.073686666666667	11.792933333333336	30.191643333333335	10.132098333333333	14.821883333333332	21.008351666666666	20.952180000000002	18.32430833333333	14.038911666666666
MRPS7	423.6595	393.97333333333336	312.4173333333333	313.5295	253.22	191.17116666666666	197.36566666666667	209.87966666666668	134.26783333333336	234.99983333333333	216.19500000000002	169.79066666666668	202.13766666666666	224.67416666666668	166.1305
GGA3	43.57333333333333	105.92725	60.751683333333325	63.8341	56.170733333333324	64.87268333333334	80.38263333333333	94.28856666666667	120.981	103.24423333333334	96.17723333333333	133.52675	72.75695	100.23086666666666	154.79083333333332
ARMC7	6.401545	15.11636666666667	15.961826666666667	46.001083333333334	194.40383333333338	56.097199999999994	49.71373333333333	78.10926666666667	54.90928333333333	37.714616666666664	30.200066666666668	21.246438333333337	30.060216666666665	30.9743	31.408716666666667
NUP85	33.8435	43.35876666666667	36.92786666666667	67.22185	57.44101666666666	59.491166666666665	142.77543333333335	103.99994999999997	90.99658333333336	37.276583333333335	51.92091666666666	62.32868333333334	31.8027	47.264266666666664	60.63613333333333
SLC25A19	41.86278333333333	47.37636666666668	4.9950383333333335	45.94726666666667	34.62799999999999	6.826975000000001	25.112216666666665	27.44898333333333	8.785716666666666	27.459866666666667	32.01156666666667	10.471578333333333	28.435600000000004	44.18834999999999	10.646356666666668
MIF4GD	65.65241666666667	65.96778333333334	70.4277	65.49361666666667	55.585266666666676	60.94434999999999	27.29296666666667	23.37076666666667	33.54998333333334	25.14101666666667	19.859016666666665	25.416816666666666	38.6257	24.450950000000002	24.734283333333334
NT5C	112.51296666666666	92.28513333333332	24.612849999999998	164.42038333333335	91.7504	74.11533333333334	99.9928	134.9043333333333	11.579575	40.694050000000004	57.46875000000001	19.66508333333333	54.19873333333333	54.705616666666664	10.272668333333334
TTF1	33.11141666666667	45.29276666666667	12.253638333333333	32.49691666666667	32.765233333333335	19.238116666666667	47.775133333333336	52.96698333333333	20.5153	43.43988333333334	46.5434	18.752568333333333	32.96065	45.07149999999999	20.224933333333336
GTF3C4	11.256300000000001	26.4856	20.236	21.353516666666664	25.26806666666667	28.492849999999994	23.017683333333334	38.9924	38.155966666666664	29.42565	33.08285	18.678183333333333	9.537013333333334	19.646436666666666	20.732066666666665
DDX31	9.445234999999998	7.929483333333334	17.87692	16.877771666666668	13.578913333333333	13.595281666666667	25.606183333333334	15.878071666666665	28.07678333333334	6.0040433333333345	7.7943983333333335	6.983373333333333	7.806503333333333	7.183955	9.167966666666665
BARHL1	0.0	0.0	1.0089666666666666	0.6931633333333336	0.0	0.1583125	174.2938333333333	47.698949999999996	194.2035	0.0	0.0	0.32785499999999995	0.0	0.0	10.316458333333333
PPP1R12C	59.2366	32.502433333333336	39.906816666666664	108.94878333333334	126.95946666666667	102.87046666666667	147.95000000000002	108.49110000000002	194.9291666666667	205.59416666666667	120.3565	223.20016666666666	199.88883333333334	154.41299999999998	235.0728333333333
MBOAT7	39.30998333333333	23.602266666666665	19.601033333333334	134.98385	153.34316666666666	141.35516666666666	106.9957	123.12599999999999	125.18633333333334	375.3353333333334	392.02983333333333	566.2701666666667	212.27183333333332	271.11199999999997	214.33433333333335
SRMS	0.0	0.0	0.14275166666666667	0.7956786666666668	0.0	0.2730343333333333	2.3980029999999997	0.2768238333333333	1.2538123333333333	0.458485	0.38312833333333335	2.273563333333333	0.5188985	0.17659500000000003	1.1368266666666667
SLC2A4RG	605.7035	437.5035	475.0461666666667	578.3856666666666	521.4283333333334	624.7281666666667	77.74305	73.52233333333334	93.07913333333333	72.05725	69.38536666666666	42.062333333333335	90.72845	52.78696666666667	33.55719666666667
PPDPF	15.821833333333332	1184.294	368.00500000000005	26.728933333333334	978.0335000000001	1689.0	18.290941666666665	227.74316666666664	187.76133333333337	10.481883333333334	293.15433333333334	272.8006666666667	21.15525	291.664	169.40366666666668
IL1B	8.583533333333333	0.827365	1.8213133333333333	13.986723333333332	8.697871666666666	6.482163333333333	6.605326666666667	5.332186666666668	2.1221466666666666	10.542101666666667	10.181253333333334	1.8603100000000001	1.421096666666667	11.434221666666668	1.4400233333333334
CHCHD5	146.86533333333333	119.72616666666666	132.2213	266.32816666666673	242.45600000000002	176.62300000000002	54.47796666666667	38.58561666666666	87.37953333333333	89.493	73.71711666666666	136.94703333333334	124.3395	73.12726666666667	94.74975
PAX8	3.7831916666666667	0.8651041666666667	0.45011	262.9843333333333	322.9366666666667	357.50350000000003	0.30923266666666666	0.0	0.769625	1.0274116666666666	0.16624216666666666	0.20170333333333335	1.9994206666666667	0.5465166666666667	0.0
INSIG2	23.834168333333334	50.900800000000004	62.54240000000001	79.44331666666668	79.54095	121.03023333333333	46.89448333333334	70.43335	82.01729999999999	66.69488333333334	93.48326666666667	84.30415	61.87295	76.00711666666666	87.09668333333333
POLR1B	22.97895	67.96001666666666	68.92153333333333	44.65411666666666	76.315	98.88303333333334	22.34493333333333	45.4874	98.23689999999999	24.002716666666668	42.630833333333335	70.90383333333334	21.550733333333337	39.130199999999995	91.56756666666666
CCDC93	7.248654999999999	11.997733333333331	12.48827666666667	15.442258333333333	18.0165	18.292166666666667	14.428773333333332	9.084215	6.021516666666667	11.843736666666667	8.364701666666667	7.472380000000001	8.941228333333335	8.701590000000001	6.699911666666666
PSD4	4.165702500000001	11.201078333333333	5.611203333333333	25.702016666666665	40.46666666666667	27.88288333333333	1.167826833333333	4.072631666666667	2.7019033333333335	4.7103150000000005	9.604523333333333	4.7618583333333335	6.968518333333333	15.173666666666664	4.021461666666667
SLC25A23	198.20366666666666	80.74306666666666	112.00538333333333	182.42416666666668	85.49691666666666	273.85650000000004	249.84900000000002	160.51716666666667	259.9493333333333	606.0238333333334	352.4105	349.86114999999995	428.71133333333336	243.36966666666663	251.34633333333332
PSPN	1.294635	2.1929533333333335	2.24628	12.253291666666664	27.4452	23.330483333333333	15.432243333333332	22.37518333333333	25.88485	3.8722216666666665	12.011088333333333	17.805883333333334	13.284346666666666	12.60974	15.099924999999999
GTF2F1	80.81613333333333	61.32931666666667	90.50235000000002	196.691	135.3855	152.34116666666668	296.5595	192.4335	328.54600000000005	237.18766666666667	160.35916666666665	265.0893333333334	211.88016666666667	159.611	250.46249999999998
