	hM1	hM2	hM3	hM4	hM5	hM6	hK1	hK2	hK3	hK4	hK5	hK6	hP1	hP2	hP3	hP4	hP5	hP6	hV1	hV2	hV3	hV4	hV5	hV6	hC1	hC2	hC3	hC4	hC5	hC6	cM1	cM2	cM3	cM4	cM5	cM6	cK1	cK2	cK3	cK4	cK5	cK6	cP1	cP2	cP3	cP4	cP5	cP6	cV1	cV2	cV3	cV4	cV5	cV6	cC1	cC2	cC3	cC4	cC5	cC6	rM1	rM2	rM3	rM4	rM5	rM6	rK1	rK2	rK3	rK4	rK5	rK6	rP1	rP2	rP3	rP4	rP5	rP6	rV1	rV2	rV3	rV4	rV5	rV6	rC1	rC2	rC3	rC4	rC5	rC6	mM1	mM2	mM3	mM4	mM5	mM6	mK1	mK2	mK3	mK4	mK5	mK6	mP1	mP2	mP3	mP4	mP5	mP6	mV1	mV2	mV3	mV4	mV5	mV6	mC1	mC2	mC3	mC4	mC5	mC6
iso	0.0	0.0	0.0	0.0	0.0	0.0	1.13869	0.0	1.14566	0.8422709999999999	0.4214560000000001	1.02584	1.02006	0.939478	0.581923	0.0	1.57496	1.03464	1.04407	0.0	1.0244	0.8454209999999999	1.44127	0.0	0.0	0.0	0.0	0.383853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.488029	0.0	0.0	0.0	0.0	1.03222	1.82577	0.0	0.400316	0.0	0.0	0.387418	0.0	0.0	0.0	0.0	0.0	0.8929469999999999	0.61251	0.0	0.0	0.462565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.386866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.362042	0.0	0.0	0.407622	0.0	0.0	1.0759	0.0	1.7205	1.86858	1.91536	0.891934	2.01407	2.23985	0.729074	2.06473	1.62412	1.88036	2.04382	0.792758	0.388928	1.42703	1.19593	2.2096400000000003	0.0
iso	0.0	0.0	5.23118	0.0	0.0	0.0	0.0	17.0331	13.9817	0.0	10.287	0.0	0.0	0.0	0.0	0.0	4.80525	6.3134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.67159	4.68457	0.0	5.69664	0.0	3.66874	0.0	0.0	0.0	0.0	0.0	4.8736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.47084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.41852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.89533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.05486	15.7281	0.0	17.5094	0.0	0.0	4.55017	17.773	25.1665	9.89799	4.58385	18.6838	19.3255	9.48111	17.3938	14.5769	16.1597	12.1221
iso	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.87259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iso	12.5978	0.0	8.76334	0.0	0.0	15.497	34.9197	304.3640000000001	105.401	180.808	68.9315	41.9453	156.41	192.071	118.971	195.411	144.89700000000005	148.06799999999996	138.746	150.375	0.0	207.41	132.597	170.78599999999997	184.006	194.027	133.04	141.25799999999995	183.362	190.862	37.0154	18.2815	8.41125	8.855030000000003	27.7237	59.0181	261.024	121.427	158.287	192.663	78.1327	186.515	395.591	230.168	305.337	554.774	438.203	495.417	418.01	329.844	386.189	280.601	425.09	297.08	414.594	271.516	266.951	361.284	308.248	243.795	7.70812	6.7568899999999985	6.03784	20.5266	0.0	0.0	30.0228	68.1793	102.947	36.062	67.2424	57.815	157.181	62.1543	128.435	124.351	50.6404	27.2149	141.809	199.039	118.946	87.4988	137.68200000000002	190.871	101.451	46.4069	191.148	159.721	152.186	131.537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.9528	8.69472	0.0	0.0	11.4746	95.364	45.8736	9.96438	20.4277	47.5632	42.9609	31.8512	15.5514	33.031	25.9822	16.0435	21.7977	16.9098	8.29597	7.6097899999999985	38.2643	37.7059	14.1424
iso	211.642	231.24400000000003	261.148	409.974	196.144	210.76	409.724	357.6269999999999	250.62	296.18	454.948	222.31	221.05900000000003	224.723	302.186	245.988	241.49400000000003	346.903	350.066	347.742	326.714	402.721	241.622	297.656	297.3540000000001	443.489	497.728	463.012	373.392	303.47	111.995	116.773	164.57299999999995	160.753	149.124	170.06400000000005	215.699	244.93	297.329	266.481	239.904	174.429	202.555	244.797	237.026	202.824	225.885	187.674	260.281	283.555	270.872	286.4290000000001	241.644	319.594	226.786	289.659	311.809	226.904	339.01	240.205	138.72	126.775	97.1009	108.072	108.163	120.2	287.398	298.772	254.909	289.976	218.854	301.626	256.581	253.292	236.672	253.944	298.937	234.467	232.713	230.882	216.33900000000003	184.271	256.566	234.918	329.0490000000001	277.204	218.111	180.417	257.086	197.268	32.4754	30.1192	41.5766	31.9634	33.0335	14.9381	143.53799999999995	136.812	168.188	155.298	155.164	175.35	79.9367	110.033	73.2442	79.0293	99.3651	87.2574	63.1523	78.2136	68.1538	83.7654	86.8953	94.871	45.7937	62.5851	47.1045	54.2794	71.1138	56.0813
iso	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.60991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.74142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10019	0.0	6.8589699999999985	0.0	0.0	0.0	2.45641	0.0	0.0	0.0	0.0	0.0	2.02215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.39715	0.0	2.83644	0.0	0.0	0.0	0.0	5.43476	5.27809	2.62021	4.12659	0.0	3.21613	2.78474	3.02442	9.3004	2.8873	3.25991	2.41689	2.3601	3.34189	13.1437	2.43478	6.61612	5.13251	2.51802	6.929239999999999	3.87137	0.0	8.58511
iso	0.0	0.0	0.0	0.0	7.11635	13.0443	4.89881	8.00597	14.7864	0.0	0.0	0.0	17.5539	4.04178	20.0282	4.83772	16.9394	17.8047	22.4589	15.8218	35.257	18.1857	9.30088	10.2682	74.3438	34.9966	75.7537	59.4502	66.6472	28.1144	0.0	2.5866	0.0	3.75861	0.0	0.0	3.57401	0.0	0.0	0.0	0.0	0.0	0.0	13.3223	3.92738	4.9058199999999985	6.888889999999999	0.0	15.4286	3.33347	18.6275	18.0461	13.1225	15.7624	32.8096	28.1717	28.9863	27.8819	21.8065	79.6011	0.0	0.0	0.0	4.13486	3.11794	0.0	8.06369	9.15598	30.4149	11.6229	4.51508	20.3808	3.3328900000000004	21.4634	12.9359	50.098	17.0016	10.9643	19.0439	23.5849	45.2583	60.4308	33.2813	30.2098	72.1273	56.0889	64.6877	119.044	79.3453	50.0492	0.0	0.0	0.0	0.0	0.0	3.11121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.83243	0.0	3.20803	0.0	0.0	0.0	0.0	0.0	0.0	3.34226	0.0	0.0	0.0	2.84884
iso	0.0	0.0	46.605	57.3767	59.9498	0.0	61.9031	50.5832	62.2823	152.63	30.5492	0.0	147.878	119.171	84.3612	40.7541	142.701	93.7445	75.6796	49.9826	0.0	76.6003	143.64700000000005	86.5022	52.1909	32.7577	55.4928	83.4705	14.7751	33.8346	33.0895	54.4753	105.268	63.3269	0.0	45.2217	75.2709	28.9462	106.124	32.8055	108.649	121.261	54.4053	37.4102	132.341	103.32	101.559	86.4141	64.987	56.1639	94.1535	121.619	110.547	154.917	62.8172	32.3626	99.8949	73.4013	39.365	83.8224	91.5631	34.3987	40.9841	52.2496	52.5326	29.5946	110.387	89.9875	139.75799999999998	146.871	0.0	171.69299999999996	112.308	120.542	163.463	175.84900000000005	71.6127	23.0914	68.7561	119.211	67.2824	212.118	140.185	104.112	30.3809	110.252	51.8995	121.969	106.34	74.4047	0.0	62.4682	62.4863	55.2442	33.5846	38.7276	34.4563	29.9317	87.2067	43.292	90.9082	0.0	177.127	276.063	199.882	204.886	190.821	197.492	119.799	233.967	165.648	173.732	160.914	182.19	70.6678	138.679	114.488	85.2857	173.335	118.205
iso	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.96172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.76389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8271900000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.26317	0.0	0.0	2.83122	2.7646900000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iso	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.53105	0.0	0.0	3.0653200000000003	8.46946	3.49739	3.37911	14.1984	12.4365	3.13747	8.28856	0.0	0.0	0.0	0.0	6.49108	0.0	4.60116	4.61395	2.45013	2.80538	0.0	0.0	0.0	0.0	0.0	0.0	4.99284	2.40006	0.0	0.0	0.0	5.0271300000000005	6.01465	9.30554	13.7162	13.7067	4.81184	7.16499	2.69418	6.9852	5.20446	2.52101	9.16595	0.0	2.08339	14.3111	7.3624399999999985	2.4344200000000003	6.52787	2.78004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.28	9.99466	20.3302	2.91609	9.50038	7.658460000000002	0.0	9.88431	3.71913	3.5175400000000003	2.58297	3.83661	1.67935	2.61184	0.0	4.49466	2.51919	4.11282	0.0	0.0	0.0	0.0	0.0	0.0	2.92224	0.0	2.4653400000000003	2.44774	0.0	0.0	12.0177	18.2101	11.3014	11.5843	16.1835	9.13599	15.8046	15.4333	12.4877	31.9241	18.1962	9.27094	11.9867	7.0568300000000015	6.47314	14.4662	13.3641	12.03
iso	0.0	0.0	5.69617	0.0	0.0	0.0	7.565930000000002	0.0	0.0	5.596430000000002	5.6006800000000005	0.0	44.0554	37.4538	46.3987	44.8295	68.0209	27.4984	48.56100000000001	24.4359	13.6131	50.5562	62.247	79.2936	14.3525	0.0	0.0	0.0	0.0	6.20301	4.04427	0.0	0.0	0.0	0.0	0.0	16.5596	0.0	12.9707	0.0	5.69115	0.0	59.8458	54.8682	115.247	30.3071	85.116	95.0556	89.3571	30.8901	57.5382	61.3165	55.7341	32.4588	4.6066	11.8663	12.2094	0.0	4.81128	6.14697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.4424	11.0497	24.9735	19.3434	15.7548	8.46686	21.0088	50.9957	45.2287	0.0	22.8449	12.7247	0.0	5.77508	9.51491	9.9382	5.5702	13.6409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6299	0.0	0.0	0.0	0.0	0.0	4.98231	4.86524	13.7783	5.41901	0.0	6.81941	37.0315	41.5262	42.8529	47.8839	5.89814	13.2734
iso	19.5612	14.1736	53.7489	11.7266	11.8149	19.2505	7.22956	42.0911	5.45538	23.3958	7.3585600000000015	45.5915	64.7643	76.7965	83.1296	62.4698	146.243	67.3318	82.0322	153.231	79.6732	56.3599	97.2262	166.69	125.715	109.75	89.3151	129.166	85.4149	102.245	9.17811	13.3604	3.95167	15.2539	7.95961	7.922039999999999	12.5268	6.33859	10.8448	9.33878	11.556	21.2427	64.3332	68.8129	57.235	42.5345	47.6554	44.4686	56.2114	41.2005	43.9841	32.6242	27.8384	28.108	72.6296	91.6545	60.7633	68.1507	55.1685	43.3184	40.6735	14.563	13.4619	17.5437	15.5297	19.4417	16.3628	18.0163	14.7919	24.1211	29.9847	16.113	125.425	128.02100000000002	119.316	183.294	128.589	21.2374	102.883	102.678	111.974	114.265	152.805	103.352	110.879	151.754	139.22	163.812	147.036	141.749	18.3	15.2751	18.0576	12.2806	22.3971	17.7919	9.95735	21.2919	15.5086	14.7563	19.1981	11.0863	108.674	109.098	81.4606	123.732	91.907	100.575	119.542	110.377	130.92600000000002	121.009	116.85	110.16	136.356	129.477	120.464	97.6371	136.612	100.902
iso	23.3958	0.0	24.4122	0.0	0.0	14.3901	0.0	35.3279	0.0	7.99489	16.0019	19.4746	33.8888	8.917580000000003	33.1419	42.6948	52.3238	0.0	9.91042	0.0	0.0	8.02479	6.840330000000002	30.2071	6.83452	0.0	0.0	0.0	0.0	0.0	0.0	11.4139	0.0	0.0	0.0	0.0	78.8552	45.4869	0.0	34.3676	0.0	31.7587	9.49933	9.7979	43.3259	32.4719	53.1975	33.9484	0.0	7.354789999999999	16.4395	7.96318	14.4764	0.0	0.0	33.9036	11.628	0.0	0.0	0.0	6.851660000000001	6.00612	5.3669699999999985	27.3688	20.6378	15.5019	8.89565	0.0	12.2011	12.8221	0.0	12.8478	36.7676	31.5704	57.0824	9.21115	22.5068	12.0955	0.0	0.0	17.6216	0.0	8.15891	0.0	0.0	8.250110000000001	0.0	0.0	0.0	0.0	0.0	5.5362	0.0	5.87517	8.92923	6.86442	0.0	15.9161	0.0	7.67346	12.085	20.3993	18.8373	32.6212	8.85722	27.2369	33.8227	38.1875	28.3122	76.0291	9.78697	46.1906	57.0435	38.7515	37.5773	22.1226	40.5855	22.6752	25.1373	6.2855300000000005
iso	27.8101	0.0	96.7275	0.0	0.0	0.0	154.174	356.945	155.118	76.0269	19.0212	92.5962	0.0	42.4006	26.2634	0.0	0.0	23.3477	0.0	20.7475	0.0	76.3112	0.0	17.9533	178.729	142.774	138.208	155.917	183.991	105.334	96.1469	27.1349	0.0	0.0	20.5748	0.0	318.694	270.347	66.0773	81.7042	57.9853	0.0	22.5833	0.0	0.0	25.7324	0.0	0.0	60.6954	17.485	0.0	37.8627	34.4155	27.5593	109.515	80.6011	165.863	91.4054	65.3608	104.383	0.0	0.0	12.7592	43.377	49.0635	0.0	137.463	128.06799999999998	87.01899999999998	137.172	165.78	91.6314	87.4097	131.345	33.9263	153.287	89.1781	0.0	28.5403	74.2256	97.7499	105.659	174.57	43.2161	504.4380000000001	235.362	258.518	202.514	302.683	200.752	0.0	13.1615	0.0	0.0	21.228	16.3192	65.337	18.9191	110.242	72.9702	0.0	48.4965	0.0	0.0	0.0	43.1679	20.1022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.5311	0.0	0.0	79.6805	14.943
iso	764.2639999999999	468.798	455.694	483.098	683.872	649.154	622.0880000000002	728.148	473.653	1765.98	248.919	787.64	346.4190000000001	374.538	601.464	398.485	325.57	718.013	632.064	339.3880000000001	453.77	474.354	319.215	364.163	191.367	320.298	237.386	351.401	240.779	124.06	404.427	621.422	551.404	451.497	551.964	380.755	355.725	1214.67	1138.54	895.4680000000002	897.937	642.232	325.088	121.929	215.666	370.42	319.185	352.05800000000005	291.238	137.289	319.657	235.356	315.263	180.327	92.132	193.376	54.2639	143.54	106.917	122.939	383.693	420.429	325.596	368.973	449.446	530.51	878.693	942.726	797.137	1067.08	960.764	669.512	377.48	564.76	410.676	458.511	688.543	1354.7	233.431	259.026	146.194	259.256	533.049	263.921	123.774	115.502	200.87	77.2971	86.6476	101.043	804.748	938.694	723.607	1087.56	625.0459999999998	1227.97	1510.55	1052.23	1418.63	2196.31	996.342	1507.28	424.887	355.209	633.784	536.6669999999998	302.525	460.371	484.453	419.312	441.501	467.038	587.865	527.452	526.0830000000002	332.658	505.064	458.542	495.298	508.429
iso	6886.84	6574.28	4016.78	7411.71	7068.22	4407.84	1907.14	3263.87	2622.3	3821.01	6834.76	2843.96	659.079	542.435	818.643	821.8739999999998	617.06	810.7280000000002	796.5930000000002	922.667	1197.01	840.666	724.8389999999998	814.811	1057.47	1470.33	1555.87	1294.59	1421.63	1050.23	2329.22	2368.39	3295.73	1989.51	2710.47	2444.23	1416.94	1365.92	1485.53	1737.12	1256.42	1616.77	349.196	571.062	360.444	371.712	374.935	435.139	467.195	327.281	331.977	448.72	385.111	381.282	480.642	522.025	420.415	715.98	684.846	605.259	744.0039999999998	1246.28	777.4789999999998	917.828	816.878	716.064	269.994	270.333	321.631	313.193	305.968	335.571	92.4765	127.888	88.0065	124.748	108.862	157.961	91.4548	88.0924	100.859	115.545	165.74599999999995	106.976	209.109	127.695	146.285	121.891	121.24	135.099	1008.6	859.257	1128.85	985.611	719.8810000000002	975.932	577.143	637.741	671.592	490.837	536.741	448.082	572.915	454.728	534.488	512.805	475.559	500.05800000000005	560.386	392.062	460.663	429.254	351.11300000000006	399.876	573.249	405.835	380.431	405.025	457.094	335.3
iso	0.0	1186.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1002.64	0.0	0.0	0.0	1046.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iso	5.01339	0.0	3.48745	0.0	0.0	0.0	13.8966	0.0	4.66058	0.0	10.287	0.0	2.07482	0.0	0.0	0.0	3.2035	0.0	4.247319999999998	0.0	8.33455	0.0	2.93157	0.0	0.0	0.0	6.22878	0.0	0.0	0.0	0.0	0.0	0.0	3.55406	0.0	0.0	0.0	9.7472	3.97063	0.0	0.0	0.0	8.14228	4.1991	0.0	4.63884	3.25699	4.84977	3.64723	3.15205	0.0	3.41279	0.0	0.0	2.82037	4.843380000000002	2.49171	9.88671	0.0	0.0	0.0	0.0	2.30013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.49513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iso	0.0	8.66164	9.35503	16.1241	7.220239999999999	16.5434	0.0	14.215	150.023	7.35297	0.0	8.95548	3.33941	0.0	2.54007	0.0	6.87466	2.25808	11.3934	2.0066	8.942910000000003	7.38047	7.86388	12.1545	0.0	0.0	0.0	0.0	0.0	0.0	11.9557	14.434	5.43355	53.3887	17.9091	23.6011	14.5048	13.9449	2.13023	7.90205	14.9548	10.9533	8.73661	9.01121	3.98471	4.9774400000000005	10.4842	10.4075	1.95673	6.76426	5.66983	5.49285	1.66426	2.66541	1.51312	2.59845	2.6735900000000004	1.76806	0.0	4.03816	1.57538	4.14291	3.70204	2.09761	6.3269199999999985	3.56431	5.11338	7.74137	16.8321	2.94814	11.4525	1.4770299999999998	15.2169	9.07362	4.9217900000000006	10.5895	3.44995	0.0	2.76028	2.39292	2.70112	10.2188	1.87595	0.0	0.0	5.69077	3.12534	6.52875	0.0	1.4935200000000002	18.3	38.1877	11.4596	8.10517	47.2206	18.9398	18.9573	10.9786	14.2162	5.29301	11.1147	11.7259	6.49682	5.625369999999998	14.2556	4.175	9.72094	4.39016	3.25487	4.7675800000000015	6.75087	3.54016	3.27896	0.0	8.64005	3.39105	3.11057	2.60682	9.6329	4.33564
iso	19.0801	3.84027	26.5453	12.2552	25.6096	46.9425	4.4073400000000005	21.6083	57.6464	16.3003	9.7876	31.7644	27.6375	18.1815	18.0189	26.1143	18.2879	8.00924	24.2468	32.0277	23.7899	29.4502	11.157	43.1111	75.2461	87.46	88.8962	68.3432	100.987	54.2011	16.4912	23.271	12.8483	33.8153	14.1161	19.318	41.8009	30.9135	34.0009	14.014	9.94569	25.9003	30.9881	15.981	17.6669	22.0683	21.6922	23.0717	41.6422	29.9904	26.8139	38.9655	41.3209	33.0891	83.1871	73.7322	54.5273	68.983	50.4484	75.196	13.9694	19.5928	24.0732	14.8801	16.8308	6.32118	21.7641	21.9664	14.9256	5.22841	40.6211	2.61945	11.9941	32.1835	14.5477	33.804	15.2959	83.8465	19.581	16.975	19.1613	36.2455	36.5963	22.2374	51.913	47.0977	30.4847	46.31399999999999	22.7134	47.6768	0.0	2.27961	0.0	0.0	0.0	0.0	7.54436	22.9379	0.0	12.6386	4.97618	20.9993	11.6348	47.0129	18.2355	63.5527	10.4452	23.5864	32.0594	28.4601	28.2095	12.6798	5.87212	23.9348	30.946	42.5101	16.7117	23.3421	24.1515	28.4698
iso	0.0	0.0	0.0	0.0	5.83582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.59881	6.629	0.0	3.96721	5.55651	3.65023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.40195	0.0	0.0	6.587269999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.02306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.44598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.73317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.06641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.86137	0.0	3.60081	0.0	0.0	0.0	0.0	0.0	0.0
iso	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.91865	0.0	0.0	12.8697	0.0	35.5242	11.9494	0.0	0.0	0.0	0.0	4.55275	0.0	0.0	0.0	4.39319	0.0	5.34231	0.0	0.0	0.0	4.99949	5.2175400000000005	0.0	0.0	13.7114	0.0	0.0	4.90147	0.0	0.0	0.0	0.0	6.52545	4.5816	6.82217	10.2611	0.0	4.95545	0.0	0.0	0.0	0.0	3.4065800000000004	3.5050800000000004	0.0	4.14369	5.29404	4.09151	0.0	0.0	0.0	0.0	0.0	2.65605	4.02111	3.64298	7.65677	0.0	0.0	0.0	0.0	0.0	0.0	8.96007	0.0	0.0	6.21478	0.0	6.6349800000000005	4.87214	0.0	6.33536	0.0	0.0	0.0	0.0	0.0	0.0	3.33761	15.0236	0.0	0.0	0.0	16.5687	19.1907	32.6156	13.8783	21.8571	18.4472	0.0	9.83319	5.33976	5.47344	0.0	5.75553	4.26715	0.0	5.90028	18.5647	8.59746	5.84054	18.1234	4.44569	20.3899	0.0	15.1545	15.1574
iso	0.0	5.34524	4.618519999999998	2.8429900000000004	4.45573	16.3347	3.06727	10.0255	15.4303	4.5376400000000015	6.81164	22.1063	5.4954800000000015	0.0	15.6752	12.1161	0.0	5.574	0.0	2.47661	0.0	11.3865	5.8235199999999985	0.0	5.81858	0.0	6.1867	0.0	2.1962900000000003	10.0589	4.91871	3.23907	6.70627	11.7668	0.0	6.72214	49.2312	6.45423	10.5168	12.1912	13.8433	0.0	13.4788	13.9024	9.83614	12.2867	10.7833	9.63401	7.24517	4.17434	18.661	6.77946	18.4867	13.159	3.73508	6.4142	19.799	6.54661	5.85156	7.47605	13.6107	10.2266	4.56918	2.58894	3.90445	4.3992	29.0311	28.664	27.6997	32.7482	25.4431	27.3449	20.8681	24.6377	30.3732	49.6655	38.3225	27.4601	27.2547	29.5342	33.3381	37.8373	27.7844	17.1956	31.6126	18.73	32.7879	22.1595	38.3892	27.6504	2.82331	3.14217	0.0	1.66728	15.2038	1.94801	20.798	24.842	13.1596	17.4208	20.5772	26.0505	5.3457300000000005	13.8861	5.02707	5.15292	16.7971	5.41849	8.03454	9.80719	2.77738	10.9235	14.1645	5.4985300000000015	6.3983	8.37071	5.75876	16.0871	26.1564	12.4861
iso	0.0	0.0	5.48295	0.0	0.0	3.232	19.4206	9.91827	21.982	0.0	19.7671	0.0	6.52405	14.0202	24.8121	14.3838	6.71535	6.617260000000001	17.807000000000006	17.6409	4.36784	10.8142	7.68165	18.6573	16.8853	30.8308	24.4821	21.2768	29.5501	9.95135	0.0	1.28177	1.76921	0.0	0.0	0.0	1.77108	3.40544	0.0	11.5784	5.47811	14.2659	10.6677	8.802389999999997	7.78475	4.8621	1.70687	5.08319	13.3797	4.95563	5.5384400000000005	3.57704	4.87707	10.4146	19.2147	13.9603	14.364	15.5438	13.8935	5.9168699999999985	3.07775	5.39587	2.41083	0.0	0.0	1.74086	3.99591	6.0495800000000015	1.37017	5.75964	8.94968	8.6568	23.1223	7.09069	12.8206	12.4129	11.795	16.2998	37.7484	11.6873	18.4697	19.9641	29.3197	21.775	91.7384	48.1771	51.8995	35.076	48.2552	42.3085	0.0	5.00044	1.87571	3.97996	2.01628	1.55003	4.1372300000000015	8.98489	8.72588	17.3272	16.3732	16.122	6.38039	1.84152	2.00002	2.05009	3.81869	0.0	4.7948	1.56071	4.4199199999999985	1.73836	1.6101	2.18759	1.69704	0.0	6.10965	0.0	1.89205	4.2579400000000005
